_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
hoop.foc10.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.060217397930894236	0.311057793522629	996	1	nav	bound	no_ppmi	10_10	foc	996	nav	4_4	316	hoop	0.28142564424397126
hoop.foc10.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.06462493622905552	0.38425801531008785	996	1	nav	bound	no_ppmi	10_10	5000	5e3	nav	10_10	316	hoop	0.2620343707813184
hoop.foc10.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.06777590131499026	0.3826385258153821	996	1	nav	bound	no_ppmi	10_10	10000	1e4	nav	10_10	316	hoop	0.2578151546351057
hoop.foc10.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.06368564182507233	0.34553042497965114	996	1	nav	bound	no_ppmi	10_10	foc	996	nav	10_10	316	hoop	0.26860008866597457
hoop.foc10.nav.no_ppmi.bound.min1.soc4.all.5000	-0.053370244900064055	0.34116214914338155	996	1	nav	bound	no_ppmi	10_10	5000	5e3	all	4_4	316	hoop	0.2750589370649403
hoop.foc10.nav.no_ppmi.bound.min1.soc4.all.10000	-0.05824787510423905	0.3451420432853867	996	1	nav	bound	no_ppmi	10_10	10000	1e4	all	4_4	316	hoop	0.27177983486946383
hoop.foc10.nav.no_ppmi.bound.min1.soc4.all.foc	-0.060217405952761906	0.311057703614358	996	1	nav	bound	no_ppmi	10_10	foc	996	all	4_4	316	hoop	0.28066088938012623
hoop.foc10.nav.no_ppmi.bound.min1.soc10.all.5000	-0.051928947762917885	0.38445772500679964	996	1	nav	bound	no_ppmi	10_10	5000	5e3	all	10_10	316	hoop	0.2638816114373526
hoop.foc10.nav.no_ppmi.bound.min1.soc10.all.10000	-0.05745083458916167	0.3809142448767785	996	1	nav	bound	no_ppmi	10_10	10000	1e4	all	10_10	316	hoop	0.26158276742827424
hoop.foc10.nav.no_ppmi.bound.min1.soc10.all.foc	-0.06368565027360935	0.3455304536376176	996	1	nav	bound	no_ppmi	10_10	foc	996	all	10_10	316	hoop	0.2685472804932968
hoop.foc10.all.ppmi_weight.bound.min1.soc4.nav.5000	0.08784675167035144	-0.343398307871222	686	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	4_4	320	hoop	0.2743618612276031
hoop.foc10.all.ppmi_weight.bound.min1.soc4.nav.10000	0.07263506013203215	-0.4032501883221108	686	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	4_4	320	hoop	0.27013632592167486
hoop.foc10.all.ppmi_weight.bound.min1.soc4.nav.foc	0.06681150092215037	-0.3282538745663843	686	1	all	bound	ppmi_weight	10_10	foc	686	nav	4_4	320	hoop	0.27870798744049435
hoop.foc10.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.003760825205991948	-0.29084919927522784	686	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	10_10	320	hoop	0.274831818897825
hoop.foc10.all.ppmi_weight.bound.min1.soc10.nav.10000	-0.027991559559085163	-0.35151205379370953	686	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	10_10	320	hoop	0.27075420583057774
hoop.foc10.all.ppmi_weight.bound.min1.soc10.nav.foc	0.007545077667374133	-0.28182280773754326	686	1	all	bound	ppmi_weight	10_10	foc	686	nav	10_10	320	hoop	0.28369584476192816
hoop.foc10.all.ppmi_weight.bound.min1.soc4.all.5000	0.08735768636593971	-0.31646767405695037	686	1	all	bound	ppmi_weight	10_10	5000	5e3	all	4_4	320	hoop	0.27274877427867916
hoop.foc10.all.ppmi_weight.bound.min1.soc4.all.10000	0.081405808342552	-0.3565083754453207	686	1	all	bound	ppmi_weight	10_10	10000	1e4	all	4_4	320	hoop	0.26987258997268304
hoop.foc10.all.ppmi_weight.bound.min1.soc4.all.foc	0.06681142431520325	-0.32825375444235533	686	1	all	bound	ppmi_weight	10_10	foc	686	all	4_4	320	hoop	0.27870798744049435
hoop.foc10.all.ppmi_weight.bound.min1.soc10.all.5000	0.0113137935416971	-0.2706051303593836	686	1	all	bound	ppmi_weight	10_10	5000	5e3	all	10_10	320	hoop	0.2762301452834095
hoop.foc10.all.ppmi_weight.bound.min1.soc10.all.10000	-0.0064941169406096295	-0.3076084919777709	686	1	all	bound	ppmi_weight	10_10	10000	1e4	all	10_10	320	hoop	0.2752830643761993
hoop.foc10.all.ppmi_weight.bound.min1.soc10.all.foc	0.007544865371488056	-0.2818217559281958	686	1	all	bound	ppmi_weight	10_10	foc	686	all	10_10	320	hoop	0.2837530368656498
hoop.foc10.all.ppmi_sel.bound.min1.soc4.nav.5000	0.41889397060667094	-0.0017409916980751883	686	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	4_4	320	hoop	0.2436695344532596
hoop.foc10.all.ppmi_sel.bound.min1.soc4.nav.10000	0.4411562383749523	-0.012717559360022447	686	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	4_4	320	hoop	0.24085230381127487
hoop.foc10.all.ppmi_sel.bound.min1.soc4.nav.foc	0.36334738329305644	-0.027728218641596643	686	1	all	bound	ppmi_sel	10_10	foc	686	nav	4_4	320	hoop	0.2555875736832342
hoop.foc10.all.ppmi_sel.bound.min1.soc10.nav.5000	0.2724726224504483	0.041051592777617815	686	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	10_10	320	hoop	0.2536304265613257
hoop.foc10.all.ppmi_sel.bound.min1.soc10.nav.10000	0.269215533920503	0.02053158818378815	686	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	10_10	320	hoop	0.2516318264316923
hoop.foc10.all.ppmi_sel.bound.min1.soc10.nav.foc	0.24097466638125706	0.010667460838450502	686	1	all	bound	ppmi_sel	10_10	foc	686	nav	10_10	320	hoop	0.2574714434509551
hoop.foc10.all.ppmi_sel.bound.min1.soc4.all.5000	0.4059888967147159	0.006131553088322226	686	1	all	bound	ppmi_sel	10_10	5000	5e3	all	4_4	320	hoop	0.2428335062076301
hoop.foc10.all.ppmi_sel.bound.min1.soc4.all.10000	0.42170911232042446	-6.000706120873243e-4	686	1	all	bound	ppmi_sel	10_10	10000	1e4	all	4_4	320	hoop	0.24023665570468716
hoop.foc10.all.ppmi_sel.bound.min1.soc4.all.foc	0.3633487963314415	-0.027728218616660756	686	1	all	bound	ppmi_sel	10_10	foc	686	all	4_4	320	hoop	0.2555875736832342
hoop.foc10.all.ppmi_sel.bound.min1.soc10.all.5000	0.28301974120072976	0.05189413886393746	686	1	all	bound	ppmi_sel	10_10	5000	5e3	all	10_10	320	hoop	0.25020597445486237
hoop.foc10.all.ppmi_sel.bound.min1.soc10.all.10000	0.2739128375236328	0.03296459527953865	686	1	all	bound	ppmi_sel	10_10	10000	1e4	all	10_10	320	hoop	0.2510916322765994
hoop.foc10.all.ppmi_sel.bound.min1.soc10.all.foc	0.24097467653441293	0.010667464677519998	686	1	all	bound	ppmi_sel	10_10	foc	686	all	10_10	320	hoop	0.2574714434509551
hoop.foc10.all.no_ppmi.bound.min1.soc4.nav.5000	0.38584760173035615	0.24159923651407564	1180	1	all	bound	no_ppmi	10_10	5000	5e3	nav	4_4	320	hoop	0.24841547681654086
