distance	model_A	model_B	foc_foc_pos_same	foc_foc_pos	foc_foc_win_same	foc_foc_win	foc_ppmi_same	foc_ppmi	soc_length_same	soc_length	soc_soc_pos_same	soc_soc_pos	soc_soc_win_same	soc_soc_win	shared_parameters
0	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	TRUE	4_4	6
0.226954196053893	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.10000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	TRUE	4_4	5
0.6102122234355982	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.foc	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	TRUE	4_4	5
0.47522103844172126	hoop.foc10.nav.ppmi_weight.bound.min1.soc10.nav.5000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	FALSE	10_10-4_4	5
0.2365342189013142	hoop.foc10.nav.ppmi_weight.bound.min1.soc10.nav.10000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	FALSE	10_10-4_4	4
0.5573660312239984	hoop.foc10.nav.ppmi_weight.bound.min1.soc10.nav.foc	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	FALSE	10_10-4_4	4
0.30125389818171855	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.all.5000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	TRUE	4_4	5
0.21112652962310552	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.all.10000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	TRUE	4_4	4
0.6533491406825943	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.all.foc	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	TRUE	4_4	4
0.7065984042787491	hoop.foc10.nav.ppmi_weight.bound.min1.soc10.all.5000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	FALSE	10_10-4_4	4
0.20621109284306316	hoop.foc10.nav.ppmi_weight.bound.min1.soc10.all.10000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	FALSE	10_10-4_4	3
0.5573660312239984	hoop.foc10.nav.ppmi_weight.bound.min1.soc10.all.foc	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	FALSE	10_10-4_4	3
0.49959306279141846	hoop.foc10.nav.ppmi_sel.bound.min1.soc4.nav.5000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	FALSE	selection-weight	TRUE	5000	TRUE	nav	TRUE	4_4	5
0.5827338118929185	hoop.foc10.nav.ppmi_sel.bound.min1.soc4.nav.10000	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	FALSE	selection-weight	FALSE	10000-5000	TRUE	nav	TRUE	4_4	4
0.5892464916655901	hoop.foc10.nav.ppmi_sel.bound.min1.soc4.nav.foc	hoop.foc10.nav.ppmi_weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	FALSE	selection-weight	FALSE	5000-FOC	TRUE	nav	TRUE	4_4	4
