_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
blik.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.23971066409322003	-0.1820497836669307	395	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	261	blik	0.2695104705702466
blik.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.22334381340148773	-0.19408171603970312	395	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	261	blik	0.26363721191884437
blik.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.21224323421686195	-0.2064339449475628	395	1	nav	bound	ppmi_weight	5_5	foc	395	all	4_4	261	blik	0.2960972202929633
blik.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.2633221484312422	-0.13997215452647804	395	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	261	blik	0.263778923679886
blik.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.2360745506199838	-0.14972604149293942	395	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	261	blik	0.26325315155132234
blik.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.23881103778592158	-0.1703446560485561	395	1	nav	bound	ppmi_weight	5_5	foc	395	all	10_10	261	blik	0.2820075806957192
blik.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.2628144714201091	-0.01413025342193981	395	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	261	blik	0.2687417406709704
blik.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.23888289148665598	-0.030434920134657775	395	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	261	blik	0.26069309331028107
blik.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.24372240214306284	-0.046329361102928616	395	1	nav	bound	ppmi_sel	5_5	foc	395	nav	4_4	261	blik	0.2865573473900563
blik.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.2885753051159642	0.012438034690697763	395	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	261	blik	0.2653350592804572
blik.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.25987715835104336	-0.0023805691384695816	395	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	261	blik	0.25897870431656705
blik.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.27697422524271703	-0.02810979780146009	395	1	nav	bound	ppmi_sel	5_5	foc	395	nav	10_10	261	blik	0.27465553169333695
blik.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.2754862990151473	-0.011906727633978228	395	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	261	blik	0.26928690528542637
blik.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.245733002556077	-0.024604363698543557	395	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	261	blik	0.2641168299114231
blik.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.24372239546570862	-0.046329377249654045	395	1	nav	bound	ppmi_sel	5_5	foc	395	all	4_4	261	blik	0.2875340775484364
blik.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.29555054461670044	0.014658232214068126	395	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	261	blik	0.265537223994881
blik.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.27341409173547865	0.003555514049620998	395	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	261	blik	0.2655449353061543
blik.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.27697418166351107	-0.0281098415338436	395	1	nav	bound	ppmi_sel	5_5	foc	395	all	10_10	261	blik	0.2758857281692544
blik.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.37076984730244783	0.11150322164959058	547	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	277	blik	0.26905624144593315
blik.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.36285975513696905	0.07733636505659383	547	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	277	blik	0.2610831800647341
blik.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.32019432623611593	0.04619219117920678	547	1	nav	bound	no_ppmi	5_5	foc	547	nav	4_4	277	blik	0.28521356173206197
blik.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.35035563919315316	0.1320061895444899	547	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	277	blik	0.2626837159182499
blik.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.3338539801621071	0.0952092485836476	547	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	277	blik	0.25838349261905225
blik.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.3054981606008275	0.0629759386459561	547	1	nav	bound	no_ppmi	5_5	foc	547	nav	10_10	277	blik	0.27210874176247274
blik.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.38060247594835295	0.12834967432522332	547	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	277	blik	0.2722473485569495
blik.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.3626237264425185	0.0921116591749038	547	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	277	blik	0.2659706101346568
blik.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.3201945048716588	0.04619233971220478	547	1	nav	bound	no_ppmi	5_5	foc	547	all	4_4	277	blik	0.28521356173206197
blik.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.3571530498869605	0.1565555892020447	547	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	277	blik	0.26407520058258743
blik.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.3392049185132691	0.11056817888277916	547	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	277	blik	0.26407151787482974
blik.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.3054981605812086	0.06297593862641411	547	1	nav	bound	no_ppmi	5_5	foc	547	all	10_10	277	blik	0.27210874176247274
blik.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	0.10781727222937261	-0.32527136539167834	490	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	278	blik	0.26481896056416576
blik.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	0.12381712750925322	-0.3573183836617897	490	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	278	blik	0.26225385618758684
blik.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	0.1191414888580126	-0.3093492960938291	490	1	all	bound	ppmi_weight	5_5	foc	490	nav	4_4	278	blik	0.27736143448297895
