_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc10.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.10153476183506124	-0.43916989913594945	888	1	nav	bound	no_ppmi	10_10	foc	888	nav	4_4	277	horde	0.2288466871530942
horde.foc10.nav.no_ppmi.bound.min1.soc10.nav.5000	0.18302344520273225	0.4287619744117	888	1	nav	bound	no_ppmi	10_10	5000	5e3	nav	10_10	277	horde	0.20611718827187592
horde.foc10.nav.no_ppmi.bound.min1.soc10.nav.10000	0.4638981201901818	-0.03578309527774778	888	1	nav	bound	no_ppmi	10_10	10000	1e4	nav	10_10	277	horde	0.1977079525287824
horde.foc10.nav.no_ppmi.bound.min1.soc10.nav.foc	0.28422047794616884	-0.21127131861184145	888	1	nav	bound	no_ppmi	10_10	foc	888	nav	10_10	277	horde	0.21192642337427736
horde.foc10.nav.no_ppmi.bound.min1.soc4.all.5000	0.17041509677102262	0.3773531961230561	888	1	nav	bound	no_ppmi	10_10	5000	5e3	all	4_4	277	horde	0.20307372656800157
horde.foc10.nav.no_ppmi.bound.min1.soc4.all.10000	0.23354509237977594	0.3444772742554882	888	1	nav	bound	no_ppmi	10_10	10000	1e4	all	4_4	277	horde	0.1989091186990228
horde.foc10.nav.no_ppmi.bound.min1.soc4.all.foc	0.03392193696366892	0.1512439050875492	888	1	nav	bound	no_ppmi	10_10	foc	888	all	4_4	277	horde	0.22795874664358096
horde.foc10.nav.no_ppmi.bound.min1.soc10.all.5000	0.3745695469516219	0.25983420440813815	888	1	nav	bound	no_ppmi	10_10	5000	5e3	all	10_10	277	horde	0.20726079388315416
horde.foc10.nav.no_ppmi.bound.min1.soc10.all.10000	0.4616029935122801	0.014568117797356405	888	1	nav	bound	no_ppmi	10_10	10000	1e4	all	10_10	277	horde	0.1965964114565003
horde.foc10.nav.no_ppmi.bound.min1.soc10.all.foc	0.24119025441907452	-0.3375305838432468	888	1	nav	bound	no_ppmi	10_10	foc	888	all	10_10	277	horde	0.21192642337427736
horde.foc10.all.ppmi_weight.bound.min1.soc4.nav.5000	0.443553135346621	0.13456796632410395	746	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	4_4	280	horde	0.21701288552625722
horde.foc10.all.ppmi_weight.bound.min1.soc4.nav.10000	0.23623264235503294	-0.40421508843663023	746	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	4_4	280	horde	0.22758282240443792
horde.foc10.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.38032938842161057	0.16392114413054637	746	1	all	bound	ppmi_weight	10_10	foc	746	nav	4_4	280	horde	0.23826725863691664
horde.foc10.all.ppmi_weight.bound.min1.soc10.nav.5000	0.296150256434226	0.20632792939525002	746	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	10_10	280	horde	0.2108376952809477
horde.foc10.all.ppmi_weight.bound.min1.soc10.nav.10000	0.2979035214289359	-0.3734169588390227	746	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	10_10	280	horde	0.2140128464150311
horde.foc10.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.3757872780968407	-0.20988516099448443	746	1	all	bound	ppmi_weight	10_10	foc	746	nav	10_10	280	horde	0.2291428761317756
horde.foc10.all.ppmi_weight.bound.min1.soc4.all.5000	0.395183984939652	0.22279187187995556	746	1	all	bound	ppmi_weight	10_10	5000	5e3	all	4_4	280	horde	0.2151997709258265
horde.foc10.all.ppmi_weight.bound.min1.soc4.all.10000	0.339630331597893	-0.3319829633552936	746	1	all	bound	ppmi_weight	10_10	10000	1e4	all	4_4	280	horde	0.2227383363464255
horde.foc10.all.ppmi_weight.bound.min1.soc4.all.foc	-0.39235884225515505	0.11292227073224768	746	1	all	bound	ppmi_weight	10_10	foc	746	all	4_4	280	horde	0.23826725863691664
horde.foc10.all.ppmi_weight.bound.min1.soc10.all.5000	0.38300119715051467	-0.24899321183877682	746	1	all	bound	ppmi_weight	10_10	5000	5e3	all	10_10	280	horde	0.21191889184476545
horde.foc10.all.ppmi_weight.bound.min1.soc10.all.10000	0.299838436348728	0.33173619084782363	746	1	all	bound	ppmi_weight	10_10	10000	1e4	all	10_10	280	horde	0.2107554056983611
horde.foc10.all.ppmi_weight.bound.min1.soc10.all.foc	-0.12357667615003527	-0.2531921073875848	746	1	all	bound	ppmi_weight	10_10	foc	746	all	10_10	280	horde	0.2294795545870847
horde.foc10.all.ppmi_sel.bound.min1.soc4.nav.5000	-0.30722315923595067	-0.02580318217240496	746	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	4_4	280	horde	0.14253123430018963
horde.foc10.all.ppmi_sel.bound.min1.soc4.nav.10000	-0.1582384043975763	-0.0096429352113173	746	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	4_4	280	horde	0.1525250049473992
horde.foc10.all.ppmi_sel.bound.min1.soc4.nav.foc	0.22258807213300094	0.3931492733967012	746	1	all	bound	ppmi_sel	10_10	foc	746	nav	4_4	280	horde	0.21417775520908072
horde.foc10.all.ppmi_sel.bound.min1.soc10.nav.5000	-0.03654821380125548	0.4064864371884875	746	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	10_10	280	horde	0.17060668742523516
horde.foc10.all.ppmi_sel.bound.min1.soc10.nav.10000	-0.28464848208399746	0.29757453185732746	746	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	10_10	280	horde	0.1547287645117952
horde.foc10.all.ppmi_sel.bound.min1.soc10.nav.foc	0.4343522320952076	-0.19149173425290286	746	1	all	bound	ppmi_sel	10_10	foc	746	nav	10_10	280	horde	0.2017445679560448
horde.foc10.all.ppmi_sel.bound.min1.soc4.all.5000	-0.27235214276996106	0.023789651078990923	746	1	all	bound	ppmi_sel	10_10	5000	5e3	all	4_4	280	horde	0.1406249127242831
horde.foc10.all.ppmi_sel.bound.min1.soc4.all.10000	-0.24152267408341058	-0.0236114779066302	746	1	all	bound	ppmi_sel	10_10	10000	1e4	all	4_4	280	horde	0.143885840873536
horde.foc10.all.ppmi_sel.bound.min1.soc4.all.foc	0.08522702991333608	-0.3143018654060217	746	1	all	bound	ppmi_sel	10_10	foc	746	all	4_4	280	horde	0.21370809245606395
horde.foc10.all.ppmi_sel.bound.min1.soc10.all.5000	0.007690063069759516	0.4169518984012144	746	1	all	bound	ppmi_sel	10_10	5000	5e3	all	10_10	280	horde	0.17632092897479892
horde.foc10.all.ppmi_sel.bound.min1.soc10.all.10000	-0.2566242355130826	0.23495434754684819	746	1	all	bound	ppmi_sel	10_10	10000	1e4	all	10_10	280	horde	0.14771349626980312
horde.foc10.all.ppmi_sel.bound.min1.soc10.all.foc	0.33916079656896186	0.31239938239370896	746	1	all	bound	ppmi_sel	10_10	foc	746	all	10_10	280	horde	0.2017445679560448
horde.foc10.all.no_ppmi.bound.min1.soc4.nav.5000	-0.030104265417226238	-0.13277844723014018	1072	1	all	bound	no_ppmi	10_10	5000	5e3	nav	4_4	280	horde	0.10557094359573889
horde.foc10.all.no_ppmi.bound.min1.soc4.nav.10000	0.021125360781545192	-0.08005336295622001	1072	1	all	bound	no_ppmi	10_10	10000	1e4	nav	4_4	280	horde	0.1078877085385714
horde.foc10.all.no_ppmi.bound.min1.soc4.nav.foc	-0.1941666551232274	0.3800624263999716	1072	1	all	bound	no_ppmi	10_10	foc	1072	nav	4_4	280	horde	0.1808185410389838
horde.foc10.all.no_ppmi.bound.min1.soc10.nav.5000	-0.16221940058959083	0.15045466743214958	1072	1	all	bound	no_ppmi	10_10	5000	5e3	nav	10_10	280	horde	0.13570517276951113
horde.foc10.all.no_ppmi.bound.min1.soc10.nav.10000	-0.24720111750113646	-0.14404387337044045	1072	1	all	bound	no_ppmi	10_10	10000	1e4	nav	10_10	280	horde	0.10991950053551598
horde.foc10.all.no_ppmi.bound.min1.soc10.nav.foc	0.05835813191303516	0.3540632001742354	1072	1	all	bound	no_ppmi	10_10	foc	1072	nav	10_10	280	horde	0.18517214804905635
horde.foc10.all.no_ppmi.bound.min1.soc4.all.5000	-0.07083591739558441	-0.18237508598283228	1072	1	all	bound	no_ppmi	10_10	5000	5e3	all	4_4	280	horde	0.10400476317444303
horde.foc10.all.no_ppmi.bound.min1.soc4.all.10000	0.031035307325540443	-0.12914499883624173	1072	1	all	bound	no_ppmi	10_10	10000	1e4	all	4_4	280	horde	0.09952588184440063
horde.foc10.all.no_ppmi.bound.min1.soc4.all.foc	-0.15805719137736499	0.28154742421155504	1072	1	all	bound	no_ppmi	10_10	foc	1072	all	4_4	280	horde	0.1806781496168665
horde.foc10.all.no_ppmi.bound.min1.soc10.all.5000	-0.20652375438234108	0.11090901514305865	1072	1	all	bound	no_ppmi	10_10	5000	5e3	all	10_10	280	horde	0.1471484947695252
horde.foc10.all.no_ppmi.bound.min1.soc10.all.10000	-0.08429642184593247	-0.10009162681365409	1072	1	all	bound	no_ppmi	10_10	10000	1e4	all	10_10	280	horde	0.1023442228894692
horde.foc10.all.no_ppmi.bound.min1.soc10.all.foc	0.04180154407755155	0.43483165861392764	1072	1	all	bound	no_ppmi	10_10	foc	1072	all	10_10	280	horde	0.18473504781351768
horde.foc5.nav.ppmi_weight.bound.min1.soc4.nav.5000	-0.04170547149958369	-0.05795666319253056	415	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	264	horde	0.2302314404167421
horde.foc5.nav.ppmi_weight.bound.min1.soc4.nav.10000	-0.011342416703103472	0.25437473363471147	415	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	264	horde	0.23524901112948757
horde.foc5.nav.ppmi_weight.bound.min1.soc4.nav.foc	-0.04417175124357737	0.17077058629114888	415	1	nav	bound	ppmi_weight	5_5	foc	415	nav	4_4	264	horde	0.24805179675180486
horde.foc5.nav.ppmi_weight.bound.min1.soc10.nav.5000	-0.0520168891796325	0.020950599059331776	415	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	264	horde	0.22118740963951317
horde.foc5.nav.ppmi_weight.bound.min1.soc10.nav.10000	0.010799072237944088	0.04343188461818806	415	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	264	horde	0.22354624654686991
horde.foc5.nav.ppmi_weight.bound.min1.soc10.nav.foc	-0.30511050567067183	0.0854476792160535	415	1	nav	bound	ppmi_weight	5_5	foc	415	nav	10_10	264	horde	0.22929670569750818
horde.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.2858903500661611	-0.13294661515015893	415	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	264	horde	0.23198977696736392
horde.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.039467230483900016	0.29138614263744533	415	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	264	horde	0.2321205229045005
horde.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.08924239884058746	0.1914743521885916	415	1	nav	bound	ppmi_weight	5_5	foc	415	all	4_4	264	horde	0.24805179675180486
horde.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.14215967360747975	-0.06044586556969468	415	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	264	horde	0.2244948064852728
