_id	batch	majority_conf	majority_sense	majority_agreement
goedkoop/adj/volkskrant_20010308_4/151	goedkoop_2	0.5116979831949838	goedkoop_2	1
goedkoop/adj/volkskrant_20010621_62/325	goedkoop_2	0.7102113333363956	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_19991005_15/291	goedkoop_2	0.05981998465310127	goedkoop_3	1
goedkoop/adj/volkskrant_19991208_73/151	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20010315_88/465	goedkoop_2	-0.19535906577142048	goedkoop_1	1
goedkoop/adj/volkskrant_20040320_38/344	goedkoop_2	-1.8256163509934167	goedkoop_2	0.6666666666666666
goedkoop/adj/volkskrant_20040918_extra_25/380	goedkoop_2	-0.5327612028960023	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20000630_138/245	goedkoop_2	-1.1477993531805928	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20000411_54/167	goedkoop_2	0.18634646667216517	goedkoop_1	1
goedkoop/adj/volkskrant_20010324_21/335	goedkoop_2	-0.19535906577142048	goedkoop_1	1
goedkoop/adj/volkskrant_20030524_102/356	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20000919_9/315	goedkoop_2	-1.442847775356634	goedkoop_2	0.6666666666666666
goedkoop/adj/volkskrant_19990111_110/1624	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_19990420_74/102	goedkoop_2	0.7083969313123446	goedkoop_1	1
goedkoop/adj/volkskrant_20000708_186/1906	goedkoop_2	0.03239433552357179	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20040410_103/386	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20001114_25/177	goedkoop_2	-1.3711627177934411	goedkoop_2	0.6666666666666666
goedkoop/adj/volkskrant_20040228_81/118	goedkoop_2	-1.1788538063582243	goedkoop_4	1
goedkoop/adj/volkskrant_19991217_105/770	goedkoop_2	-1.1108074266463215	no_agreement	0.3333333333333333
goedkoop/adj/volkskrant_20010516_38/183	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_19990304_57/469	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20000928_49/536	goedkoop_2	0.6474324858081624	goedkoop_2	0.6666666666666666
goedkoop/adj/volkskrant_19991023_175/1399	goedkoop_2	-0.01035248144519559	no_agreement	0.3333333333333333
goedkoop/adj/volkskrant_20031112_26/245	goedkoop_2	1.1602749298542272	goedkoop_4	1
goedkoop/adj/volkskrant_20000517_24/320	goedkoop_2	0.25651893277046206	goedkoop_1	1
goedkoop/adj/volkskrant_19990830_49/258	goedkoop_2	0.6474324858081624	goedkoop_1	0.6666666666666666
goedkoop/adj/volkskrant_20031211_38/299	goedkoop_2	0.25651893277046206	goedkoop_1	1
goedkoop/adj/volkskrant_19991230_53/902	goedkoop_2	0.03239433552357179	goedkoop_2	0.6666666666666666
goedkoop/adj/volkskrant_20000403_139/9	goedkoop_2	-0.1207874213152389	goedkoop_4	0.6666666666666666
goedkoop/adj/volkskrant_20010921_57/594	goedkoop_3	0.40438687899137565	goedkoop_1	1
goedkoop/adj/volkskrant_20011208_240/94	goedkoop_3	0.5859091119393269	goedkoop_1	1
goedkoop/adj/volkskrant_20021010_119/281	goedkoop_3	-0.5678664941414941	goedkoop_1	0.75
goedkoop/adj/volkskrant_20031106_175/199	goedkoop_3	0.4342800998551995	goedkoop_1	0.75
goedkoop/adj/volkskrant_20001004_35/693	goedkoop_3	-1.7536666219167123	goedkoop_2	0.5
goedkoop/adj/parool_20010405_87/1406	goedkoop_3	-0.07246453352219517	goedkoop_1	0.75
goedkoop/adj/parool_20040128_34/275	goedkoop_3	-1.155602767530888	goedkoop_4	0.75
goedkoop/adj/parool_20040521_17/193	goedkoop_3	-0.5678664941414941	goedkoop_1	0.75
goedkoop/adj/parool_19990918_53/131	goedkoop_3	-0.3258368502108925	goedkoop_1	0.75
goedkoop/adj/parool_20011011_26/1119	goedkoop_3	-0.14017981985247807	goedkoop_1	1
goedkoop/adj/parool_20040120_78/72	goedkoop_3	0.46082180518745053	no_agreement	0.5
goedkoop/adj/parool_20011031_77/45	goedkoop_3	0.40438687899137565	goedkoop_1	1
goedkoop/adj/parool_20000401_1/579	goedkoop_3	-0.15719382898962161	goedkoop_1	1
goedkoop/adj/parool_20010317_137/2056	goedkoop_3	0.4342800998551995	goedkoop_1	0.75
goedkoop/adj/parool_20000429_116/888	goedkoop_3	0.7957139228725963	goedkoop_1	1
goedkoop/adj/parool_20001019_62/804	goedkoop_3	0.19225045592459786	goedkoop_1	0.75
goedkoop/adj/parool_19990313_76/335	goedkoop_3	0.003331827612112259	no_agreement	0.5
goedkoop/adj/parool_20040228_113/181	goedkoop_3	0.4342800998551995	goedkoop_1	0.75
goedkoop/adj/parool_19991115_12/1258	goedkoop_3	0.40438687899137565	goedkoop_1	1
goedkoop/adj/parool_20040313_07/143	goedkoop_3	-0.3597126382837903	no_agreement	0.5
goedkoop/adj/parool_20020727_3/361	goedkoop_3	0.46082180518745053	no_agreement	0.5
goedkoop/adj/parool_19990831_77/422	goedkoop_3	0.628893015716337	goedkoop_4	0.75
goedkoop/adj/parool_20030105_94/185	goedkoop_3	0.4342800998551995	goedkoop_1	0.75
goedkoop/adj/parool_20001104_118/623	goedkoop_3	0.7527411789791568	no_agreement	0.5
goedkoop/adj/parool_20000108_82/386	goedkoop_3	-2.876828037878707	unclear	0.5
goedkoop/adj/parool_20000622_83/1164	goedkoop_3	0.6763097437858012	goedkoop_1	0.75
goedkoop/adj/parool_20040612_51/192	goedkoop_3	0.4342800998551995	goedkoop_1	0.75
goedkoop/adj/parool_20001108_28/137	goedkoop_3	0.6763097437858012	goedkoop_1	0.75
goedkoop/adj/parool_19990929_75/148	goedkoop_3	0.5859091119393269	goedkoop_1	1
goedkoop/adj/parool_20031118_67/9	goedkoop_3	0.6141916899246451	goedkoop_1	1
goedkoop/adj/parool_19990816_47/1139	goedkoop_3	-1.531565631034894	goedkoop_1	0.5
goedkoop/adj/parool_20011114_63/833	goedkoop_3	-0.07246453352219517	goedkoop_1	0.75
goedkoop/adj/parool_19990409_137/90	goedkoop_3	0.7957139228725963	goedkoop_4	1
goedkoop/adj/parool_19990105_12/178	goedkoop_3	-0.36306185033212746	goedkoop_1	1
goedkoop/adj/parool_20040209_77/113	goedkoop_3	0.628893015716337	goedkoop_2	0.75
goedkoop/adj/parool_20010714_91/143	goedkoop_3	0.4342800998551995	goedkoop_1	0.75
goedkoop/adj/parool_20020109_70/543	goedkoop_3	0.19458206805810627	goedkoop_1	1
goedkoop/adj/parool_20010410_2/517	goedkoop_3	-0.3913444283174456	goedkoop_1	1
goedkoop/adj/parool_20010203_34/66	goedkoop_3	0.8386866667660358	no_agreement	0.5
goedkoop/adj/parool_20030616_66/65	goedkoop_3	0.5859091119393269	goedkoop_1	1
goedkoop/adj/parool_20001228_87/376	goedkoop_4	-2.154500425124516	goedkoop_1	0.6666666666666666
goedkoop/adj/parool_19991105_82/117	goedkoop_4	-0.19924235946064897	goedkoop_4	1
goedkoop/adj/parool_20020119_124/128	goedkoop_4	0.1481848471325471	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000526_128/110	goedkoop_4	-0.1032526099168416	goedkoop_2	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20020413_211/31	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19990724_82/69	goedkoop_4	0.0957350738732013	goedkoop_2	1
goedkoop/adj/algemeen_dagblad_20041008_64/56	goedkoop_4	0.4956120537257432	goedkoop_1	1
