distance	model_A	model_B	foc_foc_pos_same	foc_foc_pos	foc_foc_win_same	foc_foc_win	foc_ppmi_same	foc_ppmi	soc_length_same	soc_length	soc_soc_pos_same	soc_soc_pos	soc_soc_win_same	soc_soc_win	shared_parameters
0	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	TRUE	4_4	6
0.02630080261698131	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.10000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	TRUE	4_4	5
0.10636292195014185	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.FOC	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	TRUE	4_4	5
0.05790861279527393	goedkoop.foc10.nav.weight.bound.min1.soc10.nav.5000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	FALSE	10_10-4_4	5
0.05144137541555138	goedkoop.foc10.nav.weight.bound.min1.soc10.nav.10000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	FALSE	10_10-4_4	4
0.17356008508570064	goedkoop.foc10.nav.weight.bound.min1.soc10.nav.FOC	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	FALSE	10_10-4_4	4
0.011611138245504415	goedkoop.foc10.nav.weight.bound.min1.soc4.all.5000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	TRUE	4_4	5
0.01311156353574483	goedkoop.foc10.nav.weight.bound.min1.soc4.all.10000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	TRUE	4_4	4
0.10636292195014185	goedkoop.foc10.nav.weight.bound.min1.soc4.all.FOC	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	TRUE	4_4	4
0.07377516378595894	goedkoop.foc10.nav.weight.bound.min1.soc10.all.5000	goedkoop.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	FALSE	10_10-4_4	4
