_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
spoor.foc10.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.14527121262644188	-2.625605390096363e-4	513	1	nav	bound	ppmi_sel	10_10	foc	513	nav	10_10	353	spoor	0.25233423668062055
spoor.foc10.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.24830682220322603	0.1217980792498219	513	1	nav	bound	ppmi_sel	10_10	5000	5e3	all	4_4	353	spoor	0.2584589396853948
spoor.foc10.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.23769289586798903	0.11498755726409536	513	1	nav	bound	ppmi_sel	10_10	10000	1e4	all	4_4	353	spoor	0.26015580075491795
spoor.foc10.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.22277142485693147	0.043870250547126184	513	1	nav	bound	ppmi_sel	10_10	foc	513	all	4_4	353	spoor	0.2721234642897308
spoor.foc10.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.22434049951797277	0.05571911678019562	513	1	nav	bound	ppmi_sel	10_10	5000	5e3	all	10_10	353	spoor	0.24913881250899633
spoor.foc10.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.20018165548912797	0.060252218516220424	513	1	nav	bound	ppmi_sel	10_10	10000	1e4	all	10_10	353	spoor	0.25148625720161843
spoor.foc10.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.17214566967080816	0.01404143731572594	513	1	nav	bound	ppmi_sel	10_10	foc	513	all	10_10	353	spoor	0.2522546331147576
spoor.foc10.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.1442559464964214	0.13639332373522384	915	1	nav	bound	no_ppmi	10_10	5000	5e3	nav	4_4	359	spoor	0.2529432524580694
spoor.foc10.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.12751424382736398	0.13125084403597634	915	1	nav	bound	no_ppmi	10_10	10000	1e4	nav	4_4	359	spoor	0.2544149635187626
spoor.foc10.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.11478747452984678	0.08339683862074602	915	1	nav	bound	no_ppmi	10_10	foc	915	nav	4_4	359	spoor	0.256782274054027
spoor.foc10.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.18670533365575226	0.1766866287813451	915	1	nav	bound	no_ppmi	10_10	5000	5e3	nav	10_10	359	spoor	0.24255117557234943
spoor.foc10.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.17433455117282332	0.17452614943155884	915	1	nav	bound	no_ppmi	10_10	10000	1e4	nav	10_10	359	spoor	0.24465621217870906
spoor.foc10.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.12808772476125455	0.06386133254447751	915	1	nav	bound	no_ppmi	10_10	foc	915	nav	10_10	359	spoor	0.24342168087337146
spoor.foc10.nav.no_ppmi.bound.min1.soc4.all.5000	-0.1362902782557749	0.13573055862821112	915	1	nav	bound	no_ppmi	10_10	5000	5e3	all	4_4	359	spoor	0.252427854306373
spoor.foc10.nav.no_ppmi.bound.min1.soc4.all.10000	-0.11869039150140588	0.12191089128778305	915	1	nav	bound	no_ppmi	10_10	10000	1e4	all	4_4	359	spoor	0.25336026457374616
spoor.foc10.nav.no_ppmi.bound.min1.soc4.all.foc	-0.11500798844268027	0.08174597574351658	915	1	nav	bound	no_ppmi	10_10	foc	915	all	4_4	359	spoor	0.25699935629285575
spoor.foc10.nav.no_ppmi.bound.min1.soc10.all.5000	-0.15287983733215121	0.13822734430154857	915	1	nav	bound	no_ppmi	10_10	5000	5e3	all	10_10	359	spoor	0.24521088253447004
spoor.foc10.nav.no_ppmi.bound.min1.soc10.all.10000	-0.16180798276938335	0.16368119666595823	915	1	nav	bound	no_ppmi	10_10	10000	1e4	all	10_10	359	spoor	0.24434454173028405
spoor.foc10.nav.no_ppmi.bound.min1.soc10.all.foc	-0.1280877247612577	0.06386133254450747	915	1	nav	bound	no_ppmi	10_10	foc	915	all	10_10	359	spoor	0.24342168087337146
spoor.foc10.all.ppmi_weight.bound.min1.soc4.nav.5000	0.044793664390377554	-0.12503140914339037	598	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	4_4	360	spoor	0.2505141545842135
spoor.foc10.all.ppmi_weight.bound.min1.soc4.nav.10000	0.07057173611026701	-0.18760447653220338	598	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	4_4	360	spoor	0.24944241087431207
spoor.foc10.all.ppmi_weight.bound.min1.soc4.nav.foc	0.11039007349293674	-0.24495789023793704	598	1	all	bound	ppmi_weight	10_10	foc	598	nav	4_4	360	spoor	0.2580577830906526
spoor.foc10.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.009502616494302191	-0.07404485641890429	598	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	10_10	360	spoor	0.24152939102383467
spoor.foc10.all.ppmi_weight.bound.min1.soc10.nav.10000	0.012825820141251932	-0.08743732122478494	598	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	10_10	360	spoor	0.24629141110566247
spoor.foc10.all.ppmi_weight.bound.min1.soc10.nav.foc	0.0018535861525879704	-0.09024673073555328	598	1	all	bound	ppmi_weight	10_10	foc	598	nav	10_10	360	spoor	0.25083967290785
spoor.foc10.all.ppmi_weight.bound.min1.soc4.all.5000	0.05547608096363727	-0.10728700526610443	598	1	all	bound	ppmi_weight	10_10	5000	5e3	all	4_4	360	spoor	0.24710407665869583
spoor.foc10.all.ppmi_weight.bound.min1.soc4.all.10000	0.06670485406278687	-0.13658861630644892	598	1	all	bound	ppmi_weight	10_10	10000	1e4	all	4_4	360	spoor	0.24786531244561646
spoor.foc10.all.ppmi_weight.bound.min1.soc4.all.foc	0.1103900734929343	-0.24495789023793407	598	1	all	bound	ppmi_weight	10_10	foc	598	all	4_4	360	spoor	0.2580577830906526
spoor.foc10.all.ppmi_weight.bound.min1.soc10.all.5000	-0.0021600477625660884	-0.0705394587869016	598	1	all	bound	ppmi_weight	10_10	5000	5e3	all	10_10	360	spoor	0.24006090116219114
spoor.foc10.all.ppmi_weight.bound.min1.soc10.all.10000	0.004782029395426115	-0.0851191237371366	598	1	all	bound	ppmi_weight	10_10	10000	1e4	all	10_10	360	spoor	0.24342776809143807
spoor.foc10.all.ppmi_weight.bound.min1.soc10.all.foc	0.0026915344393175925	-0.08044696277737598	598	1	all	bound	ppmi_weight	10_10	foc	598	all	10_10	360	spoor	0.2506677708246782
spoor.foc10.all.ppmi_sel.bound.min1.soc4.nav.5000	0.617712271464792	-0.09694235055724691	598	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	4_4	360	spoor	0.2533226995163231
spoor.foc10.all.ppmi_sel.bound.min1.soc4.nav.10000	0.5384021462308202	-0.11639220143574852	598	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	4_4	360	spoor	0.24353645481610264
spoor.foc10.all.ppmi_sel.bound.min1.soc4.nav.foc	0.4854414688109964	-0.1782309509500048	598	1	all	bound	ppmi_sel	10_10	foc	598	nav	4_4	360	spoor	0.25924260022145457
spoor.foc10.all.ppmi_sel.bound.min1.soc10.nav.5000	0.1493167267690543	0.034450332713577815	598	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	10_10	360	spoor	0.2578650482928685
spoor.foc10.all.ppmi_sel.bound.min1.soc10.nav.10000	0.268322972684004	0.01942818589028895	598	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	10_10	360	spoor	0.25166954467505187
spoor.foc10.all.ppmi_sel.bound.min1.soc10.nav.foc	0.08647794948149232	0.0016472422584633674	598	1	all	bound	ppmi_sel	10_10	foc	598	nav	10_10	360	spoor	0.25455886470190753
spoor.foc10.all.ppmi_sel.bound.min1.soc4.all.5000	0.519020065805161	-0.16974394889716496	598	1	all	bound	ppmi_sel	10_10	5000	5e3	all	4_4	360	spoor	0.2583424193172351
spoor.foc10.all.ppmi_sel.bound.min1.soc4.all.10000	0.6312824404486966	-0.0938734481938361	598	1	all	bound	ppmi_sel	10_10	10000	1e4	all	4_4	360	spoor	0.25490022203498475
spoor.foc10.all.ppmi_sel.bound.min1.soc4.all.foc	0.24636763251574695	-0.03366904279189108	598	1	all	bound	ppmi_sel	10_10	foc	598	all	4_4	360	spoor	0.26048970685905865
spoor.foc10.all.ppmi_sel.bound.min1.soc10.all.5000	0.1480385817558784	0.035870920884587446	598	1	all	bound	ppmi_sel	10_10	5000	5e3	all	10_10	360	spoor	0.25787193222831645
spoor.foc10.all.ppmi_sel.bound.min1.soc10.all.10000	0.15841865753032638	0.03054824108121502	598	1	all	bound	ppmi_sel	10_10	10000	1e4	all	10_10	360	spoor	0.259232204043129
spoor.foc10.all.ppmi_sel.bound.min1.soc10.all.foc	0.08647794948153321	0.0016472422584710086	598	1	all	bound	ppmi_sel	10_10	foc	598	all	10_10	360	spoor	0.25455886470190753
spoor.foc10.all.no_ppmi.bound.min1.soc4.nav.5000	0.2371365893999099	0.18904026609787788	1094	1	all	bound	no_ppmi	10_10	5000	5e3	nav	4_4	360	spoor	0.24832875384325784
spoor.foc10.all.no_ppmi.bound.min1.soc4.nav.10000	0.2885346300125085	0.24105528685181016	1094	1	all	bound	no_ppmi	10_10	10000	1e4	nav	4_4	360	spoor	0.23600778343265374
spoor.foc10.all.no_ppmi.bound.min1.soc4.nav.foc	0.17370180616177	0.1608864074671054	1094	1	all	bound	no_ppmi	10_10	foc	1094	nav	4_4	360	spoor	0.2549315963328343
spoor.foc10.all.no_ppmi.bound.min1.soc10.nav.5000	0.09807561606833264	0.1485155106834095	1094	1	all	bound	no_ppmi	10_10	5000	5e3	nav	10_10	360	spoor	0.25431049933007277
spoor.foc10.all.no_ppmi.bound.min1.soc10.nav.10000	0.13186965784381768	0.170948565760436	1094	1	all	bound	no_ppmi	10_10	10000	1e4	nav	10_10	360	spoor	0.24894280964117288
spoor.foc10.all.no_ppmi.bound.min1.soc10.nav.foc	0.05186537431487486	0.08885280193138105	1094	1	all	bound	no_ppmi	10_10	foc	1094	nav	10_10	360	spoor	0.25300373604348925
spoor.foc10.all.no_ppmi.bound.min1.soc4.all.5000	0.23878485689406123	0.1858635518351024	1094	1	all	bound	no_ppmi	10_10	5000	5e3	all	4_4	360	spoor	0.24797163977472628
spoor.foc10.all.no_ppmi.bound.min1.soc4.all.10000	0.24457903138619164	0.18852250615453717	1094	1	all	bound	no_ppmi	10_10	10000	1e4	all	4_4	360	spoor	0.2462538462151609
spoor.foc10.all.no_ppmi.bound.min1.soc4.all.foc	0.16450621544429722	0.14639089675356107	1094	1	all	bound	no_ppmi	10_10	foc	1094	all	4_4	360	spoor	0.2548586765147155
spoor.foc10.all.no_ppmi.bound.min1.soc10.all.5000	0.11956861401265607	0.1393275682762368	1094	1	all	bound	no_ppmi	10_10	5000	5e3	all	10_10	360	spoor	0.25472065282098094
spoor.foc10.all.no_ppmi.bound.min1.soc10.all.10000	0.10002809036660466	0.13732333628455495	1094	1	all	bound	no_ppmi	10_10	10000	1e4	all	10_10	360	spoor	0.25336334669429794
spoor.foc10.all.no_ppmi.bound.min1.soc10.all.foc	0.05186537431535184	0.08885280193148487	1094	1	all	bound	no_ppmi	10_10	foc	1094	all	10_10	360	spoor	0.25300373604348925
spoor.foc5.nav.ppmi_weight.bound.min1.soc4.nav.5000	-0.24725560171088776	-0.07540854689946307	332	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	342	spoor	0.2656626715838979
spoor.foc5.nav.ppmi_weight.bound.min1.soc4.nav.10000	-0.2114506010764448	-0.10360770547084487	332	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	342	spoor	0.2611970962179174
spoor.foc5.nav.ppmi_weight.bound.min1.soc4.nav.foc	-0.18381923435375258	-0.17681926608934848	332	1	nav	bound	ppmi_weight	5_5	foc	332	nav	4_4	342	spoor	0.27806573181778915
spoor.foc5.nav.ppmi_weight.bound.min1.soc10.nav.5000	-0.2306117625119282	-0.06346916764069134	332	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	342	spoor	0.24757345386775628
spoor.foc5.nav.ppmi_weight.bound.min1.soc10.nav.10000	-0.21160944758046701	-0.07640684648119395	332	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	342	spoor	0.24726948942887955
spoor.foc5.nav.ppmi_weight.bound.min1.soc10.nav.foc	-0.15537219681896144	-0.10734314391085925	332	1	nav	bound	ppmi_weight	5_5	foc	332	nav	10_10	342	spoor	0.2587663783527209
spoor.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.2342302359231248	-0.08425731115696554	332	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	342	spoor	0.2625445196436
spoor.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.22637943487141654	-0.09246252632610921	332	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	342	spoor	0.2575969102432709
spoor.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.18306001708217687	-0.15422073428572713	332	1	nav	bound	ppmi_weight	5_5	foc	332	all	4_4	342	spoor	0.2777018289487208
spoor.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.22560612002201724	-0.0749413725744195	332	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	342	spoor	0.24635986650465472
spoor.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.21750170271907998	-0.0659104769852231	332	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	342	spoor	0.24595179964260258
spoor.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.15537219681896147	-0.10734314391085925	332	1	nav	bound	ppmi_weight	5_5	foc	332	all	10_10	342	spoor	0.2587663783527209
spoor.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.30129680824237137	0.02531382275372896	332	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	342	spoor	0.2704229598090705
spoor.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.2751021023688287	-0.04618512501722947	332	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	342	spoor	0.2686961944338544
spoor.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.21656746129926605	-0.14510533658758784	332	1	nav	bound	ppmi_sel	5_5	foc	332	nav	4_4	342	spoor	0.2778671173369632
spoor.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.3118588220475564	0.026206716696443876	332	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	342	spoor	0.2545386678782367
spoor.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.24179823051989746	-0.004592054061687366	332	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	342	spoor	0.25681104728162646
spoor.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.1710017461281256	-0.02586309105418435	332	1	nav	bound	ppmi_sel	5_5	foc	332	nav	10_10	342	spoor	0.25670816602983687
spoor.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.28691761332346766	-0.025170363713837945	332	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	342	spoor	0.26872924323997355
spoor.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.29167951945479265	0.014317071808173229	332	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	342	spoor	0.2681278622436207
spoor.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.22271183154985638	-0.11898810826837085	332	1	nav	bound	ppmi_sel	5_5	foc	332	all	4_4	342	spoor	0.2772124717798486
spoor.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.29903944907441027	0.008489505834251197	332	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	342	spoor	0.2538926060787764
spoor.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.29241465518055054	-0.00983913257855385	332	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	342	spoor	0.2550163418616597
spoor.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.176069920848035	-0.028616442498155252	332	1	nav	bound	ppmi_sel	5_5	foc	332	all	10_10	342	spoor	0.25662933816821304
spoor.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.19801743976010697	0.11226774988882152	550	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	351	spoor	0.2699395190178153
spoor.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.25257021596786633	0.1530203466663038	550	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	351	spoor	0.26852165255452226
spoor.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.13461805492682494	0.04961614779450207	550	1	nav	bound	no_ppmi	5_5	foc	550	nav	4_4	351	spoor	0.27851916652337533
spoor.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.22180869375676254	0.0898966804707271	550	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	351	spoor	0.2584624028874923
spoor.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.18036291327745305	0.07628570825659661	550	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	351	spoor	0.25756497097578
spoor.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.14048880277925496	0.02239382372061457	550	1	nav	bound	no_ppmi	5_5	foc	550	nav	10_10	351	spoor	0.26105925714195
spoor.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.1631718136646062	0.14174167496764392	550	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	351	spoor	0.26989606283099493
spoor.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.1893410618779286	0.11030320786938497	550	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	351	spoor	0.2678309478833167
spoor.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.13461805492682494	0.04961614779450207	550	1	nav	bound	no_ppmi	5_5	foc	550	all	4_4	351	spoor	0.27851916652337533
spoor.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.3023152947163167	0.18780033610369762	550	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	351	spoor	0.25935131500986774
spoor.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.18101205106064563	0.06613605976370583	550	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	351	spoor	0.25692355341773876
spoor.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.14048880277925674	0.02239382372057742	550	1	nav	bound	no_ppmi	5_5	foc	550	all	10_10	351	spoor	0.26105925714195
spoor.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	0.05661401201087696	-0.14736154209677296	402	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	360	spoor	0.25668436063056826
spoor.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	0.09031131996563911	-0.17801772987532113	402	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	360	spoor	0.25412555225908073
spoor.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	0.15270099877858342	-0.25118324111976315	402	1	all	bound	ppmi_weight	5_5	foc	402	nav	4_4	360	spoor	0.2610389542322944
spoor.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.016219271981016813	-0.11435295777846977	402	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	360	spoor	0.2474820971794369
spoor.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	0.008540354277238385	-0.12491732320754437	402	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	360	spoor	0.2492778261118119
spoor.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	0.0210709811983742	-0.10226748865425368	402	1	all	bound	ppmi_weight	5_5	foc	402	nav	10_10	360	spoor	0.26083887376625237
spoor.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	0.05943423974590638	-0.14065337334845235	402	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	360	spoor	0.25284943492984796
spoor.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	0.06233059111630452	-0.1742185069578539	402	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	360	spoor	0.2543319262217419
spoor.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	0.15270099877746976	-0.25118324111860457	402	1	all	bound	ppmi_weight	5_5	foc	402	all	4_4	360	spoor	0.2610389542322944
spoor.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	-0.005841957574675893	-0.11052134933319314	402	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	360	spoor	0.24769192560957143
spoor.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	-0.002646761601311493	-0.11426017955680112	402	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	360	spoor	0.24916998735036205
spoor.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	0.021070981198354335	-0.10226748865428192	402	1	all	bound	ppmi_weight	5_5	foc	402	all	10_10	360	spoor	0.26083887376625237
spoor.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.6242534494613055	0.09341758837679139	402	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	360	spoor	0.25318120333446653
spoor.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.6524118279764357	0.019235518069111092	402	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	360	spoor	0.25054544042965904
spoor.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.3620375281931391	-0.20961961264824056	402	1	all	bound	ppmi_sel	5_5	foc	402	nav	4_4	360	spoor	0.25796595876148826
spoor.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.17689782124119902	0.0032655531190067307	402	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	360	spoor	0.26431498562065076
spoor.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.24970830145615763	-0.0062421900011081066	402	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	360	spoor	0.2603756545300794
spoor.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.13621958177012014	-0.08605854339690626	402	1	all	bound	ppmi_sel	5_5	foc	402	nav	10_10	360	spoor	0.2657876439918056
spoor.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.6232733510974323	0.0712524358803788	402	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	360	spoor	0.25281122586754157
spoor.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.6453427030445414	0.06947133938013797	402	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	360	spoor	0.2522878792324945
spoor.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.3620344470085327	-0.20963268749952782	402	1	all	bound	ppmi_sel	5_5	foc	402	all	4_4	360	spoor	0.25796595876148826
spoor.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.18878116933911343	0.010846035675424876	402	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	360	spoor	0.2644897114726734
spoor.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.20809591553944823	-0.0022854432051025763	402	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	360	spoor	0.26584483146595367
spoor.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.1620469122455572	-0.10938997584320821	402	1	all	bound	ppmi_sel	5_5	foc	402	all	10_10	360	spoor	0.2654350792021588
spoor.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	0.3911736528247336	0.19100262550768493	683	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	360	spoor	0.2602384294986969
spoor.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	0.35423292792339356	0.15444370251589704	683	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	360	spoor	0.25598332728031076
spoor.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	0.27681930980170677	0.13315917065547844	683	1	all	bound	no_ppmi	5_5	foc	683	nav	4_4	360	spoor	0.26869742662500223
