pmi	raw_freq	raw_co	cw
0.9822363	267	1	gefocust/adj
0.656551	3308	9	gefrustreerd/adj
-0.26854348	34353	37	geheel/adj
0.4153763	2339	5	gehuld/adj
1.1093222	2340	10	gelaat/noun
2.2333987	1001	13	geld_som/noun
-0.022227021	210505	290	geleden/adj
-0.025495734	6540	9	gelijkaardig/adj
-0.21731983	12415	14	gelijkspel/noun
-0.4266305	68521	63	geloof/verb
-0.39287215	20992	20	geluid/noun
-0.01433761	13652	19	gemaakt/adj
-0.7227493	137741	93	gemeente/noun
-0.5917478	5153	4	genees/verb
-0.66333246	5512	4	gepast/adj
2.405396	837	13	geprivatiseerd/adj
1.2339923	32231	156	geraak/verb
-0.08187086	770	1	gerealiseerd/adj
1.4200057	14656	85	gerechtelijk/adj
0.55413955	13033	32	gering/adj
0.5474541	55948	136	geschiedenis/noun
0.039024275	21816	32	geschikt/adj
2.7504292	586	13	gesteente/noun
-0.4864132	13879	12	getuig/verb
-0.43962997	43094	39	gevaar/noun
-0.16285187	150886	181	geval/noun
0.09011321	15719	24	gevecht/noun
-0.3115269	83213	86	gevolg/noun
0.071066566	9229	14	gevolgd/adj
2.1431696	3741	44	gevonden/adj
0.66873974	732	2	gewaand/adj
1.3157103	45785	239	geweld/noun
0.6188672	9619	25	gewelddadig/adj
-0.4907925	168179	145	gewoon/adj
-0.7921493	12486	8	gezegd/adj
-0.5781679	1271	1	gezegend/adj
-0.3537592	25199	25	gezelschap/noun
-0.68090034	12688	9	gezondheidszorg/noun
0.14967673	320152	517	gisteren/adv
1.1780485	4614	21	gisterenavond/adv
0.15960813	10581	17	gistermiddag/adv
1.1462033	4054	18	glijd/verb
0.08366733	6546	10	glimlach/noun
0.29384446	987502	1864	goed/adj
-0.055735476	38396	51	gooi/verb
-0.056175012	16688	22	goud/noun
2.5688605	832	15	graaf_werk/noun
-1.0869294	88542	42	graag/adj
-0.5656541	42655	34	groei/noun
2.5043468	934	16	groei_hormoon/noun
-0.33519804	164593	166	groep/noun
0.06265819	63282	95	grond/noun
-0.4034639	774779	728	groot/adj
-0.47733295	165164	144	haal/verb
0.47599518	8844	20	haal_weg/verb
0.1921176	570905	977	haar/det
-0.690277	4267	3	handel_af/verb
0.7910943	643	2	handen/adj
-0.31084245	63915	66	hang/verb
-0.56514347	43809	35	hart/noun
1.235645	19569	94	haven/noun
0.07695353	4034811	6113	heb/verb
0.4481014	5909	13	heden/noun
-0.16556907	251548	301	heel/adj
-0.034942195	23544	32	helaas/adv
-0.46775913	105296	93	helft/noun
0.52531	8453	20	helikopter/noun
-0.19790335	87136	100	help/verb
-0.054697197	455207	609	hem/pron
0.22392376	157140	278	hen/pron
-0.6022056	5288	4	her_aanleg/noun
-0.5856701	5258	4	herdenk/verb
-0.67790836	33432	24	herinner/verb
0.71094006	3860	11	heroïne/noun
-0.6120242	169158	129	het/adj
0.47858292	11650779	26456	het/det
-0.2222093	764720	865	het/noun
-0.5965426	43743	34	het/prep
0.68451047	63184	177	hetzelfde/det
0.11243906	15336	24	hevig/adj
-0.14241809	261019	320	hier/adv
-0.21965127	2403923	2730	hij/pron
0.28991365	4761	9	hijzelf/pron
0.17049772	35422	59	historisch/adj
-0.54438394	11007	9	hit/noun
0.39936432	506	1	hockeyster/noun
-0.33743912	327075	329	hoe/adj
0.42561367	18973	41	hoeveelheid/noun
-0.6286649	2663	2	hol/adj
0.5560976	1627	4	hole/noun
0.4220995	33298	71	honderden/noun
0.45005426	903	2	hoofdingang/noun
3.4653695	807	36	hoog_snelheid_trein/noun
-0.21848345	340614	384	houd/verb
0.18503942	21309	36	houd_op/verb
-0.16020596	9971	12	hout/noun
2.6431878	260	5	hst/noun
0.011226492	159560	227	huis/noun
-0.48570678	44000	38	hulp/noun
0.27727696	902917	1682	hun/det
0.49754605	78886	183	ieder/det
-0.63075536	168069	126	iedereen/pron
0.89416015	2604	9	iemand/det
-0.846851	39702	24	iets/adv
-0.45308855	244998	220	iets/noun
0.6967557	1420	4	ijzig/adj
-0.6813975	2577275	1842	ik/pron
1.084053	243	1	imker/noun
-0.16484956	279990	334	in/part
0.17704125	9492181	15906	in/prep
2.5659096	15987	282	inbraak/noun
2.2753704	12476	161	inbreker/noun
-1.3040218	5216	2	informeel/adj
-0.5670988	11299	9	ingang/noun
-0.11621744	3173	4	innerlijk/adj
1.1785994	3054	14	inslag/noun
