_model	model.x	model.y	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress
hachelijk.foc10.nav.weight.bound.min1.soc10.all.10000	-0.2428503139411964	0.010789947428186642	bound	555	nav	10_10	1	weight	10000	10000	all	10_10	238	hachelijk	0.22119608306811855
hachelijk.foc10.nav.weight.bound.min1.soc10.all.FOC	-0.20648029318966088	-0.007519021187650962	bound	555	nav	10_10	1	weight	FOC	555	all	10_10	238	hachelijk	0.23179595149029522
hachelijk.foc10.nav.selection.bound.min1.soc4.nav.5000	0.0245212920636089	0.2123378573631269	bound	555	nav	10_10	1	selection	5000	5000	nav	4_4	238	hachelijk	0.2640644537328701
hachelijk.foc10.nav.selection.bound.min1.soc4.nav.10000	0.009791180269399782	0.19740192951648766	bound	555	nav	10_10	1	selection	10000	10000	nav	4_4	238	hachelijk	0.264306147437225
hachelijk.foc10.nav.selection.bound.min1.soc4.nav.FOC	0.034291629400073916	0.13333771881999948	bound	555	nav	10_10	1	selection	FOC	555	nav	4_4	238	hachelijk	0.2544556650738305
hachelijk.foc10.nav.selection.bound.min1.soc10.nav.5000	0.04076642064390912	0.19812352488864263	bound	555	nav	10_10	1	selection	5000	5000	nav	10_10	238	hachelijk	0.24904291045117946
hachelijk.foc10.nav.selection.bound.min1.soc10.nav.10000	0.02366877631293982	0.19807220014392457	bound	555	nav	10_10	1	selection	10000	10000	nav	10_10	238	hachelijk	0.24953420217511918
hachelijk.foc10.nav.selection.bound.min1.soc10.nav.FOC	0.0390905918811513	0.15074449588811928	bound	555	nav	10_10	1	selection	FOC	555	nav	10_10	238	hachelijk	0.24066910840757078
hachelijk.foc10.nav.selection.bound.min1.soc4.all.5000	0.041824967837081256	0.21735420438256728	bound	555	nav	10_10	1	selection	5000	5000	all	4_4	238	hachelijk	0.2636058157939494
hachelijk.foc10.nav.selection.bound.min1.soc4.all.10000	0.02649545021603404	0.20337519322735756	bound	555	nav	10_10	1	selection	10000	10000	all	4_4	238	hachelijk	0.26023801027483656
hachelijk.foc10.nav.selection.bound.min1.soc4.all.FOC	0.03429162940302743	0.13333771881397838	bound	555	nav	10_10	1	selection	FOC	555	all	4_4	238	hachelijk	0.2544556650738305
hachelijk.foc10.nav.selection.bound.min1.soc10.all.5000	0.05461061926182108	0.20084795677713363	bound	555	nav	10_10	1	selection	5000	5000	all	10_10	238	hachelijk	0.24823625053857235
hachelijk.foc10.nav.selection.bound.min1.soc10.all.10000	0.039075079996217184	0.19945548500406352	bound	555	nav	10_10	1	selection	10000	10000	all	10_10	238	hachelijk	0.24674114315640583
hachelijk.foc10.nav.selection.bound.min1.soc10.all.FOC	0.03909059187726942	0.15074449589390046	bound	555	nav	10_10	1	selection	FOC	555	all	10_10	238	hachelijk	0.24066910840757078
hachelijk.foc10.nav.no.bound.min1.soc4.nav.5000	0.09976033844548013	0.22402177933778933	bound	700	nav	10_10	1	no	5000	5000	nav	4_4	238	hachelijk	0.26553137970428825
hachelijk.foc10.nav.no.bound.min1.soc4.nav.10000	0.08183618061426923	0.21508164872862914	bound	700	nav	10_10	1	no	10000	10000	nav	4_4	238	hachelijk	0.2657657019455032
hachelijk.foc10.nav.no.bound.min1.soc4.nav.FOC	0.08652782356949149	0.15367820459325707	bound	700	nav	10_10	1	no	FOC	700	nav	4_4	238	hachelijk	0.2551504586596148
hachelijk.foc10.nav.no.bound.min1.soc10.nav.5000	0.11218336385985272	0.238791651586426	bound	700	nav	10_10	1	no	5000	5000	nav	10_10	238	hachelijk	0.25184850264142933
hachelijk.foc10.nav.no.bound.min1.soc10.nav.10000	0.0913721351965849	0.2340815674806399	bound	700	nav	10_10	1	no	10000	10000	nav	10_10	238	hachelijk	0.25340846465927375
hachelijk.foc10.nav.no.bound.min1.soc10.nav.FOC	0.10374351732748284	0.17901804855684583	bound	700	nav	10_10	1	no	FOC	700	nav	10_10	238	hachelijk	0.2438119474805705
hachelijk.foc10.nav.no.bound.min1.soc4.all.5000	0.12579939236872553	0.2262591099727309	bound	700	nav	10_10	1	no	5000	5000	all	4_4	238	hachelijk	0.26466056793773113
hachelijk.foc10.nav.no.bound.min1.soc4.all.10000	0.10480026281022531	0.21811633792701	bound	700	nav	10_10	1	no	10000	10000	all	4_4	238	hachelijk	0.2626700193123559
hachelijk.foc10.nav.no.bound.min1.soc4.all.FOC	0.08652782356938188	0.15367820459321982	bound	700	nav	10_10	1	no	FOC	700	all	4_4	238	hachelijk	0.2551504586596148
hachelijk.foc10.nav.no.bound.min1.soc10.all.5000	0.13046521463128105	0.24111443234571978	bound	700	nav	10_10	1	no	5000	5000	all	10_10	238	hachelijk	0.25086008448766356
hachelijk.foc10.nav.no.bound.min1.soc10.all.10000	0.11273856802563416	0.23934634897126142	bound	700	nav	10_10	1	no	10000	10000	all	10_10	238	hachelijk	0.25035127328043116
hachelijk.foc10.nav.no.bound.min1.soc10.all.FOC	0.10374351732987402	0.17901804855137665	bound	700	nav	10_10	1	no	FOC	700	all	10_10	238	hachelijk	0.2438119474805705
hachelijk.foc10.all.weight.bound.min1.soc4.nav.5000	-0.20357831856711162	-0.06253563109825909	bound	658	all	10_10	1	weight	5000	5000	nav	4_4	239	hachelijk	0.24357948162790374
hachelijk.foc10.all.weight.bound.min1.soc4.nav.10000	-0.21208399655949628	-0.07304756034639405	bound	658	all	10_10	1	weight	10000	10000	nav	4_4	239	hachelijk	0.23892026914304798
hachelijk.foc10.all.weight.bound.min1.soc4.nav.FOC	-0.17166924152912888	-0.07795021864938996	bound	658	all	10_10	1	weight	FOC	658	nav	4_4	239	hachelijk	0.23781185693891935
hachelijk.foc10.all.weight.bound.min1.soc10.nav.5000	-0.20645965322516655	-0.033035587761466	bound	658	all	10_10	1	weight	5000	5000	nav	10_10	239	hachelijk	0.22237442305554822
hachelijk.foc10.all.weight.bound.min1.soc10.nav.10000	-0.2196879781908319	-0.03966545113711258	bound	658	all	10_10	1	weight	10000	10000	nav	10_10	239	hachelijk	0.2237457752855673
hachelijk.foc10.all.weight.bound.min1.soc10.nav.FOC	-0.17282612061067237	-0.05302215261557431	bound	658	all	10_10	1	weight	FOC	658	nav	10_10	239	hachelijk	0.226554362595006
hachelijk.foc10.all.weight.bound.min1.soc4.all.5000	-0.1990681139746504	-0.057693424584728543	bound	658	all	10_10	1	weight	5000	5000	all	4_4	239	hachelijk	0.24306104454691474
hachelijk.foc10.all.weight.bound.min1.soc4.all.10000	-0.20452525079957595	-0.06586251880814376	bound	658	all	10_10	1	weight	10000	10000	all	4_4	239	hachelijk	0.23886181054410024
hachelijk.foc10.all.weight.bound.min1.soc4.all.FOC	-0.17166924153067573	-0.07795021864427736	bound	658	all	10_10	1	weight	FOC	658	all	4_4	239	hachelijk	0.23781185693891935
hachelijk.foc10.all.weight.bound.min1.soc10.all.5000	-0.1996445861437439	-0.03220529180622366	bound	658	all	10_10	1	weight	5000	5000	all	10_10	239	hachelijk	0.22318375839943427
hachelijk.foc10.all.weight.bound.min1.soc10.all.10000	-0.2133785574586981	-0.03518253181895999	bound	658	all	10_10	1	weight	10000	10000	all	10_10	239	hachelijk	0.2206125652123494
hachelijk.foc10.all.weight.bound.min1.soc10.all.FOC	-0.1728261206027387	-0.05302215261281624	bound	658	all	10_10	1	weight	FOC	658	all	10_10	239	hachelijk	0.226554362595006
hachelijk.foc10.all.selection.bound.min1.soc4.nav.5000	0.3892891427836002	-0.07952891172858743	bound	658	all	10_10	1	selection	5000	5000	nav	4_4	239	hachelijk	0.2223797980583518
hachelijk.foc10.all.selection.bound.min1.soc4.nav.10000	0.38826505307956916	-0.09601007393021138	bound	658	all	10_10	1	selection	10000	10000	nav	4_4	239	hachelijk	0.2180571472942356
hachelijk.foc10.all.selection.bound.min1.soc4.nav.FOC	0.2894173343215977	-0.03599329081546647	bound	658	all	10_10	1	selection	FOC	658	nav	4_4	239	hachelijk	0.2281935668425647
hachelijk.foc10.all.selection.bound.min1.soc10.nav.5000	0.2883475499806976	0.026167886323766147	bound	658	all	10_10	1	selection	5000	5000	nav	10_10	239	hachelijk	0.23087855117477976
hachelijk.foc10.all.selection.bound.min1.soc10.nav.10000	0.290446102383866	0.015499530397466346	bound	658	all	10_10	1	selection	10000	10000	nav	10_10	239	hachelijk	0.22740585899052954
hachelijk.foc10.all.selection.bound.min1.soc10.nav.FOC	0.23315685670719638	0.03254921538127661	bound	658	all	10_10	1	selection	FOC	658	nav	10_10	239	hachelijk	0.22632015011445578
hachelijk.foc10.all.selection.bound.min1.soc4.all.5000	0.3932492311510682	-0.06858939246426331	bound	658	all	10_10	1	selection	5000	5000	all	4_4	239	hachelijk	0.22535885740193862
hachelijk.foc10.all.selection.bound.min1.soc4.all.10000	0.39097791445349506	-0.07846920562244541	bound	658	all	10_10	1	selection	10000	10000	all	4_4	239	hachelijk	0.21893608363060235
hachelijk.foc10.all.selection.bound.min1.soc4.all.FOC	0.289417334311761	-0.035993290814842815	bound	658	all	10_10	1	selection	FOC	658	all	4_4	239	hachelijk	0.2281935668425647
hachelijk.foc10.all.selection.bound.min1.soc10.all.5000	0.2949991746491587	0.02953385682759866	bound	658	all	10_10	1	selection	5000	5000	all	10_10	239	hachelijk	0.23160128341380126
hachelijk.foc10.all.selection.bound.min1.soc10.all.10000	0.296866669082549	0.023928281387422513	bound	658	all	10_10	1	selection	10000	10000	all	10_10	239	hachelijk	0.22792198397075708
hachelijk.foc10.all.selection.bound.min1.soc10.all.FOC	0.23315685671202738	0.03254921538094326	bound	658	all	10_10	1	selection	FOC	658	all	10_10	239	hachelijk	0.22632015011445578
hachelijk.foc10.all.no.bound.min1.soc4.nav.5000	0.4748831885105714	-0.026329319926000228	bound	857	all	10_10	1	no	5000	5000	nav	4_4	239	hachelijk	0.22199564104706362
hachelijk.foc10.all.no.bound.min1.soc4.nav.10000	0.47455678859741	-0.04111025980971023	bound	857	all	10_10	1	no	10000	10000	nav	4_4	239	hachelijk	0.2183855361497935
hachelijk.foc10.all.no.bound.min1.soc4.nav.FOC	0.3930615246373892	0.006983697707877569	bound	857	all	10_10	1	no	FOC	857	nav	4_4	239	hachelijk	0.2228463893770733
hachelijk.foc10.all.no.bound.min1.soc10.nav.5000	0.37918272654754387	0.06654485957220006	bound	857	all	10_10	1	no	5000	5000	nav	10_10	239	hachelijk	0.23076694585607765
hachelijk.foc10.all.no.bound.min1.soc10.nav.10000	0.37742106776085105	0.05518026334371009	bound	857	all	10_10	1	no	10000	10000	nav	10_10	239	hachelijk	0.22982956031792615
hachelijk.foc10.all.no.bound.min1.soc10.nav.FOC	0.32533689531110943	0.08549144633895524	bound	857	all	10_10	1	no	FOC	857	nav	10_10	239	hachelijk	0.22135321870674715
hachelijk.foc10.all.no.bound.min1.soc4.all.5000	0.48380915028519705	-0.01701255147341483	bound	857	all	10_10	1	no	5000	5000	all	4_4	239	hachelijk	0.22067770424396738
hachelijk.foc10.all.no.bound.min1.soc4.all.10000	0.47778668258243595	-0.024981948038729263	bound	857	all	10_10	1	no	10000	10000	all	4_4	239	hachelijk	0.21879286230036543
hachelijk.foc10.all.no.bound.min1.soc4.all.FOC	0.39306138204020935	0.006983701442836813	bound	857	all	10_10	1	no	FOC	857	all	4_4	239	hachelijk	0.2228463893770733
hachelijk.foc10.all.no.bound.min1.soc10.all.5000	0.3956622615575915	0.07123563760438174	bound	857	all	10_10	1	no	5000	5000	all	10_10	239	hachelijk	0.22676009235420622
hachelijk.foc10.all.no.bound.min1.soc10.all.10000	0.38800219075230763	0.06516016531907315	bound	857	all	10_10	1	no	10000	10000	all	10_10	239	hachelijk	0.22827585477920848
hachelijk.foc10.all.no.bound.min1.soc10.all.FOC	0.32533689069226285	0.08549144567124896	bound	857	all	10_10	1	no	FOC	857	all	10_10	239	hachelijk	0.22135321870674715
hachelijk.foc5.nav.weight.bound.min1.soc4.nav.5000	-0.29403190214683617	-0.04678303036527258	bound	324	nav	5_5	1	weight	5000	5000	nav	4_4	238	hachelijk	0.2446634358821087
hachelijk.foc5.nav.weight.bound.min1.soc4.nav.10000	-0.29725216331398946	-0.053592337673847655	bound	324	nav	5_5	1	weight	10000	10000	nav	4_4	238	hachelijk	0.23388480876039663
hachelijk.foc5.nav.weight.bound.min1.soc4.nav.FOC	-0.2752110643205261	-0.08186031302812653	bound	324	nav	5_5	1	weight	FOC	324	nav	4_4	238	hachelijk	0.24031672965971293
hachelijk.foc5.nav.weight.bound.min1.soc10.nav.5000	-0.2897365182154655	-0.03506259750638602	bound	324	nav	5_5	1	weight	5000	5000	nav	10_10	238	hachelijk	0.2227385176975192
hachelijk.foc5.nav.weight.bound.min1.soc10.nav.10000	-0.29206733786180267	-0.04174336014834552	bound	324	nav	5_5	1	weight	10000	10000	nav	10_10	238	hachelijk	0.2202229493862513
hachelijk.foc5.nav.weight.bound.min1.soc10.nav.FOC	-0.2592363473176985	-0.058863101454477734	bound	324	nav	5_5	1	weight	FOC	324	nav	10_10	238	hachelijk	0.23923962748863037
hachelijk.foc5.nav.weight.bound.min1.soc4.all.5000	-0.29242244429099623	-0.04571096493569114	bound	324	nav	5_5	1	weight	5000	5000	all	4_4	238	hachelijk	0.24738005739514426
hachelijk.foc5.nav.weight.bound.min1.soc4.all.10000	-0.293956211077838	-0.04934784184211284	bound	324	nav	5_5	1	weight	10000	10000	all	4_4	238	hachelijk	0.2321776446976416
hachelijk.foc5.nav.weight.bound.min1.soc4.all.FOC	-0.27521106391731015	-0.08186031286847044	bound	324	nav	5_5	1	weight	FOC	324	all	4_4	238	hachelijk	0.24031672965971293
hachelijk.foc5.nav.weight.bound.min1.soc10.all.5000	-0.28957154952924924	-0.03317351841550318	bound	324	nav	5_5	1	weight	5000	5000	all	10_10	238	hachelijk	0.22430771395137775
hachelijk.foc5.nav.weight.bound.min1.soc10.all.10000	-0.2901552673469295	-0.0379910053307955	bound	324	nav	5_5	1	weight	10000	10000	all	10_10	238	hachelijk	0.21913413814941898
hachelijk.foc5.nav.weight.bound.min1.soc10.all.FOC	-0.25923634732744594	-0.058863101458333206	bound	324	nav	5_5	1	weight	FOC	324	all	10_10	238	hachelijk	0.23923962748863037
hachelijk.foc5.nav.selection.bound.min1.soc4.nav.5000	-0.1447173470208728	0.13084258522135384	bound	324	nav	5_5	1	selection	5000	5000	nav	4_4	238	hachelijk	0.25484221251311856
hachelijk.foc5.nav.selection.bound.min1.soc4.nav.10000	-0.151097678301085	0.12178900254238212	bound	324	nav	5_5	1	selection	10000	10000	nav	4_4	238	hachelijk	0.2560402520733377
hachelijk.foc5.nav.selection.bound.min1.soc4.nav.FOC	-0.0864103784794604	0.017449857793543157	bound	324	nav	5_5	1	selection	FOC	324	nav	4_4	238	hachelijk	0.24860728411005117
hachelijk.foc5.nav.selection.bound.min1.soc10.nav.5000	-0.13066752807793047	0.10230291042435848	bound	324	nav	5_5	1	selection	5000	5000	nav	10_10	238	hachelijk	0.24660630748431173
hachelijk.foc5.nav.selection.bound.min1.soc10.nav.10000	-0.13779583895212263	0.09374301691349565	bound	324	nav	5_5	1	selection	10000	10000	nav	10_10	238	hachelijk	0.24345687017932674
hachelijk.foc5.nav.selection.bound.min1.soc10.nav.FOC	-0.09934760356815002	0.03429722190532387	bound	324	nav	5_5	1	selection	FOC	324	nav	10_10	238	hachelijk	0.24554622879896265
hachelijk.foc5.nav.selection.bound.min1.soc4.all.5000	-0.13183332311659568	0.1330225362021143	bound	324	nav	5_5	1	selection	5000	5000	all	4_4	238	hachelijk	0.2565668016439152
hachelijk.foc5.nav.selection.bound.min1.soc4.all.10000	-0.1387312831471175	0.12409916358947255	bound	324	nav	5_5	1	selection	10000	10000	all	4_4	238	hachelijk	0.2527267375939033
hachelijk.foc5.nav.selection.bound.min1.soc4.all.FOC	-0.08641012704977416	0.017448922853229708	bound	324	nav	5_5	1	selection	FOC	324	all	4_4	238	hachelijk	0.24860728411005117
hachelijk.foc5.nav.selection.bound.min1.soc10.all.5000	-0.12062112821586325	0.10375456795411454	bound	324	nav	5_5	1	selection	5000	5000	all	10_10	238	hachelijk	0.24607167209724382
hachelijk.foc5.nav.selection.bound.min1.soc10.all.10000	-0.12831134687939286	0.09737037329344962	bound	324	nav	5_5	1	selection	10000	10000	all	10_10	238	hachelijk	0.24310152131207022
hachelijk.foc5.nav.selection.bound.min1.soc10.all.FOC	-0.09934760354985236	0.03429722191364317	bound	324	nav	5_5	1	selection	FOC	324	all	10_10	238	hachelijk	0.24554622879896265
hachelijk.foc5.nav.no.bound.min1.soc4.nav.5000	-0.10566088441062749	0.14784277397837264	bound	408	nav	5_5	1	no	5000	5000	nav	4_4	238	hachelijk	0.2619296474048796
hachelijk.foc5.nav.no.bound.min1.soc4.nav.10000	-0.1133317106786014	0.13719318329997213	bound	408	nav	5_5	1	no	10000	10000	nav	4_4	238	hachelijk	0.25738605371906664
hachelijk.foc5.nav.no.bound.min1.soc4.nav.FOC	-0.07177062347147836	0.06644612162725941	bound	408	nav	5_5	1	no	FOC	408	nav	4_4	238	hachelijk	0.2518416980777543
hachelijk.foc5.nav.no.bound.min1.soc10.nav.5000	-0.09469112483239411	0.13347254758609592	bound	408	nav	5_5	1	no	5000	5000	nav	10_10	238	hachelijk	0.25153046286246633
hachelijk.foc5.nav.no.bound.min1.soc10.nav.10000	-0.1028796295783023	0.12173172958847889	bound	408	nav	5_5	1	no	10000	10000	nav	10_10	238	hachelijk	0.24852643626837756
hachelijk.foc5.nav.no.bound.min1.soc10.nav.FOC	-0.06687364513113765	0.05553023094719107	bound	408	nav	5_5	1	no	FOC	408	nav	10_10	238	hachelijk	0.246934124302938
hachelijk.foc5.nav.no.bound.min1.soc4.all.5000	-0.09233327870161916	0.15931156430811105	bound	408	nav	5_5	1	no	5000	5000	all	4_4	238	hachelijk	0.26231546995160204
hachelijk.foc5.nav.no.bound.min1.soc4.all.10000	-0.10218260340461179	0.14297867386214055	bound	408	nav	5_5	1	no	10000	10000	all	4_4	238	hachelijk	0.258466268388669
hachelijk.foc5.nav.no.bound.min1.soc4.all.FOC	-0.07177062342232961	0.06644612163092674	bound	408	nav	5_5	1	no	FOC	408	all	4_4	238	hachelijk	0.2518416980777543
hachelijk.foc5.nav.no.bound.min1.soc10.all.5000	-0.0893582096945378	0.14560453716509117	bound	408	nav	5_5	1	no	5000	5000	all	10_10	238	hachelijk	0.2512910602008025
hachelijk.foc5.nav.no.bound.min1.soc10.all.10000	-0.09333646377613793	0.1286535567888514	bound	408	nav	5_5	1	no	10000	10000	all	10_10	238	hachelijk	0.24829044162953195
hachelijk.foc5.nav.no.bound.min1.soc10.all.FOC	-0.066873645130167	0.05553023094748981	bound	408	nav	5_5	1	no	FOC	408	all	10_10	238	hachelijk	0.246934124302938
hachelijk.foc5.all.weight.bound.min1.soc4.nav.5000	-0.2595321132225682	-0.11309114279305159	bound	396	all	5_5	1	weight	5000	5000	nav	4_4	239	hachelijk	0.2427894801486865
hachelijk.foc5.all.weight.bound.min1.soc4.nav.10000	-0.26571899886009787	-0.12081260960175867	bound	396	all	5_5	1	weight	10000	10000	nav	4_4	239	hachelijk	0.23249441588498412
hachelijk.foc5.all.weight.bound.min1.soc4.nav.FOC	-0.21478079062007366	-0.1459529249949704	bound	396	all	5_5	1	weight	FOC	396	nav	4_4	239	hachelijk	0.23647541428498803
hachelijk.foc5.all.weight.bound.min1.soc10.nav.5000	-0.2665255583228948	-0.09396075856630351	bound	396	all	5_5	1	weight	5000	5000	nav	10_10	239	hachelijk	0.21706365017947735
hachelijk.foc5.all.weight.bound.min1.soc10.nav.10000	-0.27220103636950443	-0.10205560337501125	bound	396	all	5_5	1	weight	10000	10000	nav	10_10	239	hachelijk	0.2141829780760519
hachelijk.foc5.all.weight.bound.min1.soc10.nav.FOC	-0.22423018242491244	-0.11650326539847132	bound	396	all	5_5	1	weight	FOC	396	nav	10_10	239	hachelijk	0.23460436903161758
hachelijk.foc5.all.weight.bound.min1.soc4.all.5000	-0.25520086252906626	-0.10918471631312496	bound	396	all	5_5	1	weight	5000	5000	all	4_4	239	hachelijk	0.24669517347403494
hachelijk.foc5.all.weight.bound.min1.soc4.all.10000	-0.2594221013909752	-0.11548052421749454	bound	396	all	5_5	1	weight	10000	10000	all	4_4	239	hachelijk	0.23502737969307227
hachelijk.foc5.all.weight.bound.min1.soc4.all.FOC	-0.21478079062725297	-0.14595292500279217	bound	396	all	5_5	1	weight	FOC	396	all	4_4	239	hachelijk	0.23647541428498803
hachelijk.foc5.all.weight.bound.min1.soc10.all.5000	-0.2632028065285979	-0.09221138706192201	bound	396	all	5_5	1	weight	5000	5000	all	10_10	239	hachelijk	0.2186618941965532
hachelijk.foc5.all.weight.bound.min1.soc10.all.10000	-0.266928372687619	-0.09707209784726406	bound	396	all	5_5	1	weight	10000	10000	all	10_10	239	hachelijk	0.21465566290366897
hachelijk.foc5.all.weight.bound.min1.soc10.all.FOC	-0.22423018242698978	-0.11650326539966731	bound	396	all	5_5	1	weight	FOC	396	all	10_10	239	hachelijk	0.23460436903161758
hachelijk.foc5.all.selection.bound.min1.soc4.nav.5000	0.17895613658183876	-0.2726288565237951	bound	396	all	5_5	1	selection	5000	5000	nav	4_4	239	hachelijk	0.24687913564960914
hachelijk.foc5.all.selection.bound.min1.soc4.nav.10000	0.17191318241353223	-0.28518184665318036	bound	396	all	5_5	1	selection	10000	10000	nav	4_4	239	hachelijk	0.24699482579863258
hachelijk.foc5.all.selection.bound.min1.soc4.nav.FOC	0.099468362482712	-0.21860950587172306	bound	396	all	5_5	1	selection	FOC	396	nav	4_4	239	hachelijk	0.23329297572840593
hachelijk.foc5.all.selection.bound.min1.soc10.nav.5000	0.10009343516644889	-0.1654622708376487	bound	396	all	5_5	1	selection	5000	5000	nav	10_10	239	hachelijk	0.24649287208818824
hachelijk.foc5.all.selection.bound.min1.soc10.nav.10000	0.09323862378051838	-0.1809195741320526	bound	396	all	5_5	1	selection	10000	10000	nav	10_10	239	hachelijk	0.24531830027630877
hachelijk.foc5.all.selection.bound.min1.soc10.nav.FOC	0.0576136021612122	-0.14108662391890361	bound	396	all	5_5	1	selection	FOC	396	nav	10_10	239	hachelijk	0.2358455327867971
hachelijk.foc5.all.selection.bound.min1.soc4.all.5000	0.18686871147452438	-0.2591494381526135	bound	396	all	5_5	1	selection	5000	5000	all	4_4	239	hachelijk	0.24762423751706428
hachelijk.foc5.all.selection.bound.min1.soc4.all.10000	0.1822164035702268	-0.26782680371830175	bound	396	all	5_5	1	selection	10000	10000	all	4_4	239	hachelijk	0.2465027143358863
hachelijk.foc5.all.selection.bound.min1.soc4.all.FOC	0.09946836248103412	-0.21860950586994268	bound	396	all	5_5	1	selection	FOC	396	all	4_4	239	hachelijk	0.23329297572840593
hachelijk.foc5.all.selection.bound.min1.soc10.all.5000	0.11128650470065089	-0.15730751356936665	bound	396	all	5_5	1	selection	5000	5000	all	10_10	239	hachelijk	0.24741638230688479
hachelijk.foc5.all.selection.bound.min1.soc10.all.10000	0.10773969483593188	-0.166248530050034	bound	396	all	5_5	1	selection	10000	10000	all	10_10	239	hachelijk	0.24611215961242836
hachelijk.foc5.all.selection.bound.min1.soc10.all.FOC	0.05761360216374496	-0.14108662391314974	bound	396	all	5_5	1	selection	FOC	396	all	10_10	239	hachelijk	0.2358455327867971
hachelijk.foc5.all.no.bound.min1.soc4.nav.5000	0.2503544994099409	-0.22198434508853904	bound	520	all	5_5	1	no	5000	5000	nav	4_4	239	hachelijk	0.25632012933453585
hachelijk.foc5.all.no.bound.min1.soc4.nav.10000	0.24384703882552483	-0.22824140484977687	bound	520	all	5_5	1	no	10000	10000	nav	4_4	239	hachelijk	0.25272639763423266
hachelijk.foc5.all.no.bound.min1.soc4.nav.FOC	0.17390303481031216	-0.19103591433588193	bound	520	all	5_5	1	no	FOC	520	nav	4_4	239	hachelijk	0.23854525160757648
hachelijk.foc5.all.no.bound.min1.soc10.nav.5000	0.17399066943022712	-0.11772591585569164	bound	520	all	5_5	1	no	5000	5000	nav	10_10	239	hachelijk	0.25066786947017133
hachelijk.foc5.all.no.bound.min1.soc10.nav.10000	0.16962240994231698	-0.1270304445889171	bound	520	all	5_5	1	no	10000	10000	nav	10_10	239	hachelijk	0.24922243673028288
hachelijk.foc5.all.no.bound.min1.soc10.nav.FOC	0.125806158615668	-0.11810694127647324	bound	520	all	5_5	1	no	FOC	520	nav	10_10	239	hachelijk	0.23638787335515116
hachelijk.foc5.all.no.bound.min1.soc4.all.5000	0.26687413900843066	-0.2177944206582941	bound	520	all	5_5	1	no	5000	5000	all	4_4	239	hachelijk	0.25304792273383964
hachelijk.foc5.all.no.bound.min1.soc4.all.10000	0.25291517048640866	-0.2186890344072602	bound	520	all	5_5	1	no	10000	10000	all	4_4	239	hachelijk	0.25358718840228295
hachelijk.foc5.all.no.bound.min1.soc4.all.FOC	0.1739030348141146	-0.19103591433189324	bound	520	all	5_5	1	no	FOC	520	all	4_4	239	hachelijk	0.23854525160757648
hachelijk.foc5.all.no.bound.min1.soc10.all.5000	0.1915323155902253	-0.122763816299835	bound	520	all	5_5	1	no	5000	5000	all	10_10	239	hachelijk	0.24956777307876848
hachelijk.foc5.all.no.bound.min1.soc10.all.10000	0.17980075562003775	-0.1183795314533616	bound	520	all	5_5	1	no	10000	10000	all	10_10	239	hachelijk	0.24962590471298887
hachelijk.foc5.all.no.bound.min1.soc10.all.FOC	0.12580615861813033	-0.11810694127003664	bound	520	all	5_5	1	no	FOC	520	all	10_10	239	hachelijk	0.23638787335515116
