_model	model.x	model.y	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress
hoopvol.foc5.nav.selection.bound.min1.soc4.nav.5000	-0.12373311520046952	0.18079283646297908	bound	307	nav	5_5	1	selection	5000	5000	nav	4_4	228	hoopvol	0.26550194891858186
hoopvol.foc5.nav.selection.bound.min1.soc4.nav.10000	-0.13008973438928373	0.19524949089015495	bound	307	nav	5_5	1	selection	10000	10000	nav	4_4	228	hoopvol	0.2595826265452389
hoopvol.foc5.nav.selection.bound.min1.soc4.nav.FOC	-0.1497503740879201	0.17578965758114512	bound	307	nav	5_5	1	selection	FOC	307	nav	4_4	228	hoopvol	0.28346207017229236
hoopvol.foc5.nav.selection.bound.min1.soc10.nav.5000	-0.10681334729557695	0.08459216329362676	bound	307	nav	5_5	1	selection	5000	5000	nav	10_10	228	hoopvol	0.2537529418857353
hoopvol.foc5.nav.selection.bound.min1.soc10.nav.10000	-0.1121071415305478	0.09831614289430549	bound	307	nav	5_5	1	selection	10000	10000	nav	10_10	228	hoopvol	0.25168194692170864
hoopvol.foc5.nav.selection.bound.min1.soc10.nav.FOC	-0.1301811377052795	0.10621642684017667	bound	307	nav	5_5	1	selection	FOC	307	nav	10_10	228	hoopvol	0.2720518495164959
hoopvol.foc5.nav.selection.bound.min1.soc4.all.5000	-0.1241286659440503	0.18027645154130031	bound	307	nav	5_5	1	selection	5000	5000	all	4_4	228	hoopvol	0.2642065146124436
hoopvol.foc5.nav.selection.bound.min1.soc4.all.10000	-0.12271607157699266	0.18123197146347858	bound	307	nav	5_5	1	selection	10000	10000	all	4_4	228	hoopvol	0.2607649516441962
hoopvol.foc5.nav.selection.bound.min1.soc4.all.FOC	-0.14975043988912637	0.1757900858027778	bound	307	nav	5_5	1	selection	FOC	307	all	4_4	228	hoopvol	0.28346207017229236
hoopvol.foc5.nav.selection.bound.min1.soc10.all.5000	-0.10816918573028707	0.08882934957298942	bound	307	nav	5_5	1	selection	5000	5000	all	10_10	228	hoopvol	0.2520032236609546
hoopvol.foc5.nav.selection.bound.min1.soc10.all.10000	-0.10381581771765484	0.08667784661492864	bound	307	nav	5_5	1	selection	10000	10000	all	10_10	228	hoopvol	0.2522474781568962
hoopvol.foc5.nav.selection.bound.min1.soc10.all.FOC	-0.13018112923900851	0.10621638153760868	bound	307	nav	5_5	1	selection	FOC	307	all	10_10	228	hoopvol	0.2720518495164959
hoopvol.foc5.nav.no.bound.min1.soc4.nav.5000	-0.0702926340660117	0.17467698171454238	bound	418	nav	5_5	1	no	5000	5000	nav	4_4	234	hoopvol	0.26412779905486566
hoopvol.foc5.nav.no.bound.min1.soc4.nav.10000	-0.08256049618212874	0.19630908924851329	bound	418	nav	5_5	1	no	10000	10000	nav	4_4	234	hoopvol	0.2585166498629673
hoopvol.foc5.nav.no.bound.min1.soc4.nav.FOC	-0.08265155866632426	0.15074035212110629	bound	418	nav	5_5	1	no	FOC	418	nav	4_4	234	hoopvol	0.281712886316171
hoopvol.foc5.nav.no.bound.min1.soc10.nav.5000	-0.05663741418240186	0.0969358500941297	bound	418	nav	5_5	1	no	5000	5000	nav	10_10	234	hoopvol	0.25196172080435797
hoopvol.foc5.nav.no.bound.min1.soc10.nav.10000	-0.060970398020807136	0.10701508771888008	bound	418	nav	5_5	1	no	10000	10000	nav	10_10	234	hoopvol	0.24912808469756845
hoopvol.foc5.nav.no.bound.min1.soc10.nav.FOC	-0.06950437694172197	0.07963221631175119	bound	418	nav	5_5	1	no	FOC	418	nav	10_10	234	hoopvol	0.2666091524127656
hoopvol.foc5.nav.no.bound.min1.soc4.all.5000	-0.06545531828217659	0.1713259947843162	bound	418	nav	5_5	1	no	5000	5000	all	4_4	234	hoopvol	0.26516285208886803
hoopvol.foc5.nav.no.bound.min1.soc4.all.10000	-0.07035214949589184	0.1775652040539396	bound	418	nav	5_5	1	no	10000	10000	all	4_4	234	hoopvol	0.2617353693656624
hoopvol.foc5.nav.no.bound.min1.soc4.all.FOC	-0.08265164080435629	0.15074056344312925	bound	418	nav	5_5	1	no	FOC	418	all	4_4	234	hoopvol	0.281712886316171
hoopvol.foc5.nav.no.bound.min1.soc10.all.5000	-0.053590852977303316	0.10105335058470692	bound	418	nav	5_5	1	no	5000	5000	all	10_10	234	hoopvol	0.25190683755350696
hoopvol.foc5.nav.no.bound.min1.soc10.all.10000	-0.054223796465085676	0.09823648579266137	bound	418	nav	5_5	1	no	10000	10000	all	10_10	234	hoopvol	0.25107654045657396
hoopvol.foc5.nav.no.bound.min1.soc10.all.FOC	-0.06950435917816905	0.07963210147130802	bound	418	nav	5_5	1	no	FOC	418	all	10_10	234	hoopvol	0.2666091524127656
hoopvol.foc5.all.weight.bound.min1.soc4.nav.5000	-0.2905774383521105	0.08519699433624851	bound	372	all	5_5	1	weight	5000	5000	nav	4_4	237	hoopvol	0.26519169631040906
hoopvol.foc5.all.weight.bound.min1.soc4.nav.10000	-0.30548868422341185	0.09854093139342585	bound	372	all	5_5	1	weight	10000	10000	nav	4_4	237	hoopvol	0.26068459190770005
hoopvol.foc5.all.weight.bound.min1.soc4.nav.FOC	-0.2828887594473201	0.13965403599456797	bound	372	all	5_5	1	weight	FOC	372	nav	4_4	237	hoopvol	0.27866564102848923
hoopvol.foc5.all.weight.bound.min1.soc10.nav.5000	-0.2679523256571999	0.05722328258296897	bound	372	all	5_5	1	weight	5000	5000	nav	10_10	237	hoopvol	0.2522183993322455
hoopvol.foc5.all.weight.bound.min1.soc10.nav.10000	-0.28139138060322516	0.06356159024495538	bound	372	all	5_5	1	weight	10000	10000	nav	10_10	237	hoopvol	0.24557807768439793
hoopvol.foc5.all.weight.bound.min1.soc10.nav.FOC	-0.26630079594467587	0.11245561358998198	bound	372	all	5_5	1	weight	FOC	372	nav	10_10	237	hoopvol	0.2697319131643619
hoopvol.foc5.all.weight.bound.min1.soc4.all.5000	-0.2856630765897783	0.08925633417772111	bound	372	all	5_5	1	weight	5000	5000	all	4_4	237	hoopvol	0.26779859533383704
hoopvol.foc5.all.weight.bound.min1.soc4.all.10000	-0.293277726507088	0.090848341283369	bound	372	all	5_5	1	weight	10000	10000	all	4_4	237	hoopvol	0.2619558809089941
hoopvol.foc5.all.weight.bound.min1.soc4.all.FOC	-0.28288873693743816	0.13965407427173648	bound	372	all	5_5	1	weight	FOC	372	all	4_4	237	hoopvol	0.27866564102848923
hoopvol.foc5.all.weight.bound.min1.soc10.all.5000	-0.26430734320236515	0.061466472663107986	bound	372	all	5_5	1	weight	5000	5000	all	10_10	237	hoopvol	0.25129094732954405
hoopvol.foc5.all.weight.bound.min1.soc10.all.10000	-0.2685890812284094	0.06014611955386033	bound	372	all	5_5	1	weight	10000	10000	all	10_10	237	hoopvol	0.24989994206296895
hoopvol.foc5.all.weight.bound.min1.soc10.all.FOC	-0.26630078754141717	0.11245563309103754	bound	372	all	5_5	1	weight	FOC	372	all	10_10	237	hoopvol	0.2697319131643619
hoopvol.foc5.all.selection.bound.min1.soc4.nav.5000	0.22567788059758057	0.29807224950862454	bound	372	all	5_5	1	selection	5000	5000	nav	4_4	237	hoopvol	0.2533056433966787
hoopvol.foc5.all.selection.bound.min1.soc4.nav.10000	0.22424697229142548	0.31450942721517716	bound	372	all	5_5	1	selection	10000	10000	nav	4_4	237	hoopvol	0.25309352018713177
hoopvol.foc5.all.selection.bound.min1.soc4.nav.FOC	0.14109833318740803	0.2641170975975572	bound	372	all	5_5	1	selection	FOC	372	nav	4_4	237	hoopvol	0.26738648026873824
hoopvol.foc5.all.selection.bound.min1.soc10.nav.5000	0.14917595188135488	0.18920564050987007	bound	372	all	5_5	1	selection	5000	5000	nav	10_10	237	hoopvol	0.2613286404404115
hoopvol.foc5.all.selection.bound.min1.soc10.nav.10000	0.13920224413395238	0.20230202270332634	bound	372	all	5_5	1	selection	10000	10000	nav	10_10	237	hoopvol	0.25990278446520887
hoopvol.foc5.all.selection.bound.min1.soc10.nav.FOC	0.10610299001287071	0.18451979605839114	bound	372	all	5_5	1	selection	FOC	372	nav	10_10	237	hoopvol	0.26816081847932954
hoopvol.foc5.all.selection.bound.min1.soc4.all.5000	0.20770528328564816	0.28222676459423585	bound	372	all	5_5	1	selection	5000	5000	all	4_4	237	hoopvol	0.2520273850020586
hoopvol.foc5.all.selection.bound.min1.soc4.all.10000	0.21690452066205093	0.2941905603132424	bound	372	all	5_5	1	selection	10000	10000	all	4_4	237	hoopvol	0.25390316557865583
hoopvol.foc5.all.selection.bound.min1.soc4.all.FOC	0.14109834073751348	0.264117073930546	bound	372	all	5_5	1	selection	FOC	372	all	4_4	237	hoopvol	0.26738648026873824
hoopvol.foc5.all.selection.bound.min1.soc10.all.5000	0.15092658120711153	0.18576612837697415	bound	372	all	5_5	1	selection	5000	5000	all	10_10	237	hoopvol	0.2607234051632797
hoopvol.foc5.all.selection.bound.min1.soc10.all.10000	0.14897357189242938	0.18586979065316203	bound	372	all	5_5	1	selection	10000	10000	all	10_10	237	hoopvol	0.25970018417717516
hoopvol.foc5.all.selection.bound.min1.soc10.all.FOC	0.10610296571916725	0.18451980741165902	bound	372	all	5_5	1	selection	FOC	372	all	10_10	237	hoopvol	0.26816081847932954
hoopvol.foc5.all.no.bound.min1.soc4.nav.5000	0.3261593971899072	0.25913043415945414	bound	536	all	5_5	1	no	5000	5000	nav	4_4	237	hoopvol	0.2451170781880621
hoopvol.foc5.all.no.bound.min1.soc4.nav.10000	0.3290118643709438	0.2686853545031522	bound	536	all	5_5	1	no	10000	10000	nav	4_4	237	hoopvol	0.2457191519337687
hoopvol.foc5.all.no.bound.min1.soc4.nav.FOC	0.25856695551908093	0.23804345642896407	bound	536	all	5_5	1	no	FOC	536	nav	4_4	237	hoopvol	0.250856762549247
hoopvol.foc5.all.no.bound.min1.soc10.nav.5000	0.2439486883429103	0.17233474349442415	bound	536	all	5_5	1	no	5000	5000	nav	10_10	237	hoopvol	0.24739375236571173
hoopvol.foc5.all.no.bound.min1.soc10.nav.10000	0.24337507299675787	0.17880279211917405	bound	536	all	5_5	1	no	10000	10000	nav	10_10	237	hoopvol	0.2498619476880886
hoopvol.foc5.all.no.bound.min1.soc10.nav.FOC	0.2001975569436484	0.1588848739475829	bound	536	all	5_5	1	no	FOC	536	nav	10_10	237	hoopvol	0.2529298983820784
hoopvol.foc5.all.no.bound.min1.soc4.all.5000	0.3154743660488742	0.24617439239859146	bound	536	all	5_5	1	no	5000	5000	all	4_4	237	hoopvol	0.24249024533190572
hoopvol.foc5.all.no.bound.min1.soc4.all.10000	0.32098481075563745	0.24984153047810184	bound	536	all	5_5	1	no	10000	10000	all	4_4	237	hoopvol	0.2449925907914184
hoopvol.foc5.all.no.bound.min1.soc4.all.FOC	0.2585672104991037	0.23804337776132362	bound	536	all	5_5	1	no	FOC	536	all	4_4	237	hoopvol	0.250856762549247
hoopvol.foc5.all.no.bound.min1.soc10.all.5000	0.24917421686855146	0.1718952990556709	bound	536	all	5_5	1	no	5000	5000	all	10_10	237	hoopvol	0.2430527084610447
hoopvol.foc5.all.no.bound.min1.soc10.all.10000	0.2452868545668716	0.1727438302519209	bound	536	all	5_5	1	no	10000	10000	all	10_10	237	hoopvol	0.24673833925401517
hoopvol.foc5.all.no.bound.min1.soc10.all.FOC	0.20019750661006075	0.15888496753815196	bound	536	all	5_5	1	no	FOC	536	all	10_10	237	hoopvol	0.2529298983820784
