_id	old_id	popular	pop_agree	type	batch	pop_conf	mean_conf	_cws.staal.foc10.nav.ppmi_weight.bound	_count.staal.foc10.nav.ppmi_weight.bound	_cws.staal.foc10.nav.ppmi_sel.bound	_count.staal.foc10.nav.ppmi_sel.bound	_cws.staal.foc10.nav.no_ppmi.bound	_count.staal.foc10.nav.no_ppmi.bound	_cws.staal.foc10.all.ppmi_weight.bound	_count.staal.foc10.all.ppmi_weight.bound	_cws.staal.foc10.all.ppmi_sel.bound	_count.staal.foc10.all.ppmi_sel.bound	_cws.staal.foc10.all.no_ppmi.bound	_count.staal.foc10.all.no_ppmi.bound	_cws.staal.foc5.nav.ppmi_weight.bound	_count.staal.foc5.nav.ppmi_weight.bound	_cws.staal.foc5.nav.ppmi_sel.bound	_count.staal.foc5.nav.ppmi_sel.bound	_cws.staal.foc5.nav.no_ppmi.bound	_count.staal.foc5.nav.no_ppmi.bound	_cws.staal.foc5.all.ppmi_weight.bound	_count.staal.foc5.all.ppmi_weight.bound	_cws.staal.foc5.all.ppmi_sel.bound	_count.staal.foc5.all.ppmi_sel.bound	_cws.staal.foc5.all.no_ppmi.bound	_count.staal.foc5.all.no_ppmi.bound	_ctxt.staal.foc10.nav.ppmi_weight.bound	_ctxt.staal.foc10.nav.ppmi_sel.bound	_ctxt.staal.foc10.nav.no_ppmi.bound	_ctxt.staal.foc10.all.ppmi_weight.bound	_ctxt.staal.foc10.all.ppmi_sel.bound	_ctxt.staal.foc10.all.no_ppmi.bound	_ctxt.staal.foc5.nav.ppmi_weight.bound	_ctxt.staal.foc5.nav.ppmi_sel.bound	_ctxt.staal.foc5.nav.no_ppmi.bound	_ctxt.staal.foc5.all.ppmi_weight.bound	_ctxt.staal.foc5.all.ppmi_sel.bound	_ctxt.staal.foc5.all.no_ppmi.bound	_ctxt.raw	homonym
staal/noun/nrc_handelsblad_19990702_96/95	staal/noun/nrc_handelsblad_19990702_96/87	staal_2	1	staal	staal_1	-0.3360041278491291	-0.3360041278491291	architect/noun;compromis_loos/adj;doos/noun;glas/noun;zuiver/adj	5	architect/noun;compromis_loos/adj;doos/noun;glas/noun;zuiver/adj	5	architect/noun;compromis_loos/adj;doos/noun;glas/noun;goed/adj;zuiver/adj	6	architect/noun;compromis_loos/adj;de/det;doos/noun;glas/noun;van/prep;zuiver/adj	7	architect/noun;compromis_loos/adj;de/det;doos/noun;glas/noun;van/prep;zuiver/adj	7	architect/noun;compromis_loos/adj;de/det;doos/noun;glas/noun;goed/adj;om/prep;van/prep;volgens/prep;zijn/det;zuiver/adj	11	compromis_loos/adj;doos/noun;glas/noun	3	compromis_loos/adj;doos/noun;glas/noun	3	compromis_loos/adj;doos/noun;glas/noun	3	compromis_loos/adj;de/det;doos/noun;glas/noun	4	compromis_loos/adj;de/det;doos/noun;glas/noun	4	compromis_loos/adj;de/det;doos/noun;glas/noun;om/prep;volgens/prep;zijn/det	7	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson de <em>zuiverste</em> en beste <em>architect</em> van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson de <em>zuiverste</em> en beste <em>architect</em> van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson de <em>zuiverste</em> en <em>beste</em> <em>architect</em> van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> <em>van</em> <span class=""target"">staal</span> en <em>glas</em> volgens Johnson <em>de</em> <em>zuiverste</em> en beste <em>architect</em> <em>van</em> deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> <em>van</em> <span class=""target"">staal</span> en <em>glas</em> volgens Johnson <em>de</em> <em>zuiverste</em> en beste <em>architect</em> <em>van</em> deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , <em>om</em> <em>zijn</em> <em>compromisloze</em> <em>dozen</em> <em>van</em> <span class=""target"">staal</span> en <em>glas</em> <em>volgens</em> Johnson <em>de</em> <em>zuiverste</em> en <em>beste</em> <em>architect</em> <em>van</em> deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson de zuiverste en beste architect van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson de zuiverste en beste architect van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson de zuiverste en beste architect van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson <em>de</em> zuiverste en beste architect van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> volgens Johnson <em>de</em> zuiverste en beste architect van deze eeuw , was een"	"leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , <em>om</em> <em>zijn</em> <em>compromisloze</em> <em>dozen</em> van <span class=""target"">staal</span> en <em>glas</em> <em>volgens</em> Johnson <em>de</em> zuiverste en beste architect van deze eeuw , was een"	leermeester Ludwig Mies van der Rohe ( 1886-1969 ) , om zijn compromisloze dozen van staal en glas volgens Johnson de zuiverste en beste architect van deze eeuw , was een	steel
staal/noun/nrc_handelsblad_19991120_58/686	staal/noun/nrc_handelsblad_19991120_58/628	staal_1	1	staal	staal_1	0.7020761463756036	0.7020761463756036	bel_DIM/noun;ben/verb;gat/noun;makkelijk/adj;put/noun;vorm/verb;zeldzaam/adj	7	bel_DIM/noun;ben/verb;gat/noun;makkelijk/adj;put/noun;vorm/verb;zeldzaam/adj	7	bel_DIM/noun;ben/verb;gat/noun;makkelijk/adj;min/adj;put/noun;vorm/verb;zeldzaam/adj	8	bel_DIM/noun;ben/verb;gat/noun;makkelijk/adj;put/noun;veel/det;vorm/verb;zeldzaam/adj	8	bel_DIM/noun;ben/verb;gat/noun;makkelijk/adj;put/noun;veel/det;vorm/verb;zeldzaam/adj	8	bel_DIM/noun;ben/verb;dan/adv;gat/noun;makkelijk/adj;min/adj;ook/adv;put/noun;veel/det;vorm/verb;zeldzaam/adj	11	bel_DIM/noun;makkelijk/adj	2	bel_DIM/noun;makkelijk/adj	2	bel_DIM/noun;makkelijk/adj;min/adj	3	bel_DIM/noun;makkelijk/adj;veel/det	3	bel_DIM/noun;makkelijk/adj;veel/det	3	bel_DIM/noun;dan/adv;makkelijk/adj;min/adj;ook/adv;veel/det	6	"Oud aluminium met zijn krasjes , <em>putten</em> en <em>gaten</em> <em>vormt</em> veel <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder <em>zeldzaam</em> <em>is</em> . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , <em>putten</em> en <em>gaten</em> <em>vormt</em> veel <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder <em>zeldzaam</em> <em>is</em> . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , <em>putten</em> en <em>gaten</em> <em>vormt</em> veel <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook <em>minder</em> <em>zeldzaam</em> <em>is</em> . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , <em>putten</em> en <em>gaten</em> <em>vormt</em> <em>veel</em> <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder <em>zeldzaam</em> <em>is</em> . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , <em>putten</em> en <em>gaten</em> <em>vormt</em> <em>veel</em> <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder <em>zeldzaam</em> <em>is</em> . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , <em>putten</em> en <em>gaten</em> <em>vormt</em> <em>veel</em> <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging <em>dan</em> <em>ook</em> <em>minder</em> <em>zeldzaam</em> <em>is</em> . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , putten en gaten vormt veel <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder zeldzaam is . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , putten en gaten vormt veel <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder zeldzaam is . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , putten en gaten vormt veel <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook <em>minder</em> zeldzaam is . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , putten en gaten vormt <em>veel</em> <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder zeldzaam is . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , putten en gaten vormt <em>veel</em> <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging dan ook minder zeldzaam is . Uit rvs-fluitketels op een hoog"	"Oud aluminium met zijn krasjes , putten en gaten vormt <em>veel</em> <em>makkelijker</em> <em>belletjes</em> dan roestvast <span class=""target"">staal</span> waarin kookvertraging <em>dan</em> <em>ook</em> <em>minder</em> zeldzaam is . Uit rvs-fluitketels op een hoog"	Oud aluminium met zijn krasjes , putten en gaten vormt veel makkelijker belletjes dan roestvast staal waarin kookvertraging dan ook minder zeldzaam is . Uit rvs-fluitketels op een hoog	steel
staal/noun/nrc_handelsblad_20000214_94/267	staal/noun/nrc_handelsblad_20000214_94/231	staal_2	1	staal	staal_1	-1.5552380743455618	-1.5552380743455618	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;kan/verb;projectiel/noun;tank/noun	4	dat/pron;doorboor/verb;een/det;het/det;met/prep;projectiel/noun;tank/noun;van/prep	8	dat/pron;doorboor/verb;een/det;het/det;met/prep;projectiel/noun;tank/noun;van/prep	8	dat/pron;doorboor/verb;een/det;het/det;kan/verb;met/prep;projectiel/noun;tank/noun;van/prep	9	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;kan/verb;projectiel/noun;tank/noun	4	dat/pron;doorboor/verb;een/det;het/det;projectiel/noun;tank/noun;van/prep	7	dat/pron;doorboor/verb;een/det;het/det;projectiel/noun;tank/noun;van/prep	7	dat/pron;doorboor/verb;een/det;het/det;kan/verb;projectiel/noun;tank/noun;van/prep	8	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een <em>projectiel</em> dat het <span class=""target"">staal</span> van een <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een <em>projectiel</em> dat het <span class=""target"">staal</span> van een <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een <em>projectiel</em> dat het <span class=""target"">staal</span> van een <em>tank</em> <em>kan</em> <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren <em>met</em> <em>een</em> recorddraagwijdte en <em>een</em> <em>projectiel</em> <em>dat</em> <em>het</em> <span class=""target"">staal</span> <em>van</em> <em>een</em> <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren <em>met</em> <em>een</em> recorddraagwijdte en <em>een</em> <em>projectiel</em> <em>dat</em> <em>het</em> <span class=""target"">staal</span> <em>van</em> <em>een</em> <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren <em>met</em> <em>een</em> recorddraagwijdte en <em>een</em> <em>projectiel</em> <em>dat</em> <em>het</em> <span class=""target"">staal</span> <em>van</em> <em>een</em> <em>tank</em> <em>kan</em> <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een <em>projectiel</em> dat het <span class=""target"">staal</span> van een <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een <em>projectiel</em> dat het <span class=""target"">staal</span> van een <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een <em>projectiel</em> dat het <span class=""target"">staal</span> van een <em>tank</em> <em>kan</em> <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en <em>een</em> <em>projectiel</em> <em>dat</em> <em>het</em> <span class=""target"">staal</span> <em>van</em> <em>een</em> <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en <em>een</em> <em>projectiel</em> <em>dat</em> <em>het</em> <span class=""target"">staal</span> <em>van</em> <em>een</em> <em>tank</em> kan <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	"maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en <em>een</em> <em>projectiel</em> <em>dat</em> <em>het</em> <span class=""target"">staal</span> <em>van</em> <em>een</em> <em>tank</em> <em>kan</em> <em>doorboren</em> . Ongelukken met vuurwapens maken slachtoffers als een"	maar ook kalasjnikovs , uzi's , preciesiegeweren met een recorddraagwijdte en een projectiel dat het staal van een tank kan doorboren . Ongelukken met vuurwapens maken slachtoffers als een	steel
staal/noun/nrc_handelsblad_20000323_52/245	staal/noun/nrc_handelsblad_20000323_52/223	staal_1	0.67	staal	staal_1	-0.40361453913081946	-0.6334608764206086	opgesteld/adj;ruiter/noun;uitgevoerd/adj	3	opgesteld/adj;ruiter/noun;uitgevoerd/adj	3	Spaans/adj;opgesteld/adj;ruiter/noun;uitgevoerd/adj	4	in/prep;opgesteld/adj;ruiter/noun;uitgevoerd/adj	4	in/prep;opgesteld/adj;ruiter/noun;uitgevoerd/adj	4	Spaans/adj;achter/prep;elkaar/pron;in/prep;opgesteld/adj;ruiter/noun;uitgevoerd/adj	7	ruiter/noun;uitgevoerd/adj	2	ruiter/noun;uitgevoerd/adj	2	ruiter/noun;uitgevoerd/adj	2	in/prep;ruiter/noun;uitgevoerd/adj	3	in/prep;ruiter/noun;uitgevoerd/adj	3	in/prep;ruiter/noun;uitgevoerd/adj	3	"' , een kunstwerk van drie achter elkaar <em>opgestelde</em> Spaanse <em>ruiters</em> , <em>uitgevoerd</em> in roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar <em>opgestelde</em> Spaanse <em>ruiters</em> , <em>uitgevoerd</em> in roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar <em>opgestelde</em> <em>Spaanse</em> <em>ruiters</em> , <em>uitgevoerd</em> in roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar <em>opgestelde</em> Spaanse <em>ruiters</em> , <em>uitgevoerd</em> <em>in</em> roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar <em>opgestelde</em> Spaanse <em>ruiters</em> , <em>uitgevoerd</em> <em>in</em> roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie <em>achter</em> <em>elkaar</em> <em>opgestelde</em> <em>Spaanse</em> <em>ruiters</em> , <em>uitgevoerd</em> <em>in</em> roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar opgestelde Spaanse <em>ruiters</em> , <em>uitgevoerd</em> in roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar opgestelde Spaanse <em>ruiters</em> , <em>uitgevoerd</em> in roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar opgestelde Spaanse <em>ruiters</em> , <em>uitgevoerd</em> in roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar opgestelde Spaanse <em>ruiters</em> , <em>uitgevoerd</em> <em>in</em> roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar opgestelde Spaanse <em>ruiters</em> , <em>uitgevoerd</em> <em>in</em> roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	"' , een kunstwerk van drie achter elkaar opgestelde Spaanse <em>ruiters</em> , <em>uitgevoerd</em> <em>in</em> roestend <span class=""target"">staal</span> . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek"	' , een kunstwerk van drie achter elkaar opgestelde Spaanse ruiters , uitgevoerd in roestend staal . Het obstakel , een geliefde achtergrond voor trouwreportages , markeert de plek	steel
staal/noun/nrc_handelsblad_20000330_61/26	staal/noun/nrc_handelsblad_20000330_61/24	staal_1	1	staal	staal_1	-0.4994359782401264	-0.4994359782401264	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;roep_op/verb;schaf_af/verb;snel/adj	4	landbouw_product/noun;schaf_af/verb;uit/prep	3	landbouw_product/noun;schaf_af/verb;uit/prep	3	af/part;landbouw_product/noun;roep_op/verb;schaf_af/verb;snel/adj;uit/prep;voor/prep	7	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb;uit/prep	3	landbouw_product/noun;schaf_af/verb;uit/prep	3	landbouw_product/noun;schaf_af/verb;uit/prep;voor/prep	4	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie <em>opgeroepen</em> om <em>snel</em> douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> <em>uit</em> Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> <em>uit</em> Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie <em>opgeroepen</em> om <em>snel</em> douanetarieven <em>af</em> te <em>schaffen</em> <em>voor</em> <em>landbouwproducten</em> en <span class=""target"">staal</span> <em>uit</em> Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> <em>uit</em> Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> voor <em>landbouwproducten</em> en <span class=""target"">staal</span> <em>uit</em> Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	"lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te <em>schaffen</em> <em>voor</em> <em>landbouwproducten</em> en <span class=""target"">staal</span> <em>uit</em> Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd ."	lidstaten van de Europese Unie opgeroepen om snel douanetarieven af te schaffen voor landbouwproducten en staal uit Balkanlanden . Daardoor kunnen de economiën van deze landen worden gestimuleerd .	steel
staal/noun/nrc_handelsblad_20000705_114/46	staal/noun/nrc_handelsblad_20000705_114/40	staal_1	1	staal	staal_1	0.7020761463756036	0.7020761463756036	aardewerk/noun;hout/noun;recycle/verb;rubber/noun;tegel/noun;word/verb	6	aardewerk/noun;hout/noun;recycle/verb;rubber/noun;tegel/noun;word/verb	6	aardewerk/noun;hout/noun;recycle/verb;rubber/noun;tegel/noun;word/verb	6	aardewerk/noun;hout/noun;recycle/verb;rubber/noun;tegel/noun;word/verb	6	aardewerk/noun;hout/noun;recycle/verb;rubber/noun;tegel/noun;word/verb	6	aardewerk/noun;hout/noun;ook/adv;recycle/verb;rubber/noun;tegel/noun;word/verb	7	hout/noun;tegel/noun;word/verb	3	hout/noun;tegel/noun;word/verb	3	hout/noun;tegel/noun;word/verb	3	hout/noun;tegel/noun;word/verb	3	hout/noun;tegel/noun;word/verb	3	hout/noun;ook/adv;tegel/noun;word/verb	4	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , <em>rubber</em> en <em>aardewerk</em> <em>gerecycled</em> . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , <em>rubber</em> en <em>aardewerk</em> <em>gerecycled</em> . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , <em>rubber</em> en <em>aardewerk</em> <em>gerecycled</em> . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , <em>rubber</em> en <em>aardewerk</em> <em>gerecycled</em> . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , <em>rubber</em> en <em>aardewerk</em> <em>gerecycled</em> . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> <em>ook</em> <span class=""target"">staal</span> , <em>hout</em> , gals , <em>rubber</em> en <em>aardewerk</em> <em>gerecycled</em> . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , rubber en aardewerk gerecycled . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , rubber en aardewerk gerecycled . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , rubber en aardewerk gerecycled . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , rubber en aardewerk gerecycled . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> ook <span class=""target"">staal</span> , <em>hout</em> , gals , rubber en aardewerk gerecycled . De kunstwerken moeten"	"uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve <em>tegels</em> <em>worden</em> <em>ook</em> <span class=""target"">staal</span> , <em>hout</em> , gals , rubber en aardewerk gerecycled . De kunstwerken moeten"	uit de twintigste eeuw tot hedendaagse kunstwerken ' . Behalve tegels worden ook staal , hout , gals , rubber en aardewerk gerecycled . De kunstwerken moeten	steel
