_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
staal.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.08381847755703434	0.10056637775700322	478	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	313	staal	0.22292244920767743
staal.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.07939197782162619	0.09871050122059984	478	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	313	staal	0.2241337924619529
staal.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.1490490552205382	0.046919619073765115	478	1	nav	bound	ppmi_sel	5_5	foc	478	nav	10_10	313	staal	0.20867042165741922
staal.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.07972103333459074	0.16733130647966798	478	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	313	staal	0.23693862344026118
staal.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.07480262614979222	0.1687804633756075	478	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	313	staal	0.2379119936249752
staal.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.15439416018514615	0.06594087424253214	478	1	nav	bound	ppmi_sel	5_5	foc	478	all	4_4	313	staal	0.22208042754607765
staal.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.08155787590689158	0.11483076710155922	478	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	313	staal	0.22390346672823283
staal.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.07677168192795825	0.1053064903968171	478	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	313	staal	0.22777032621939622
staal.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.14904913790350466	0.0469196619246815	478	1	nav	bound	ppmi_sel	5_5	foc	478	all	10_10	313	staal	0.20867042165741922
staal.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.03668373550734017	0.1580488192015985	629	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	317	staal	0.22817217355728533
staal.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.03497828284659938	0.17974826509233513	629	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	317	staal	0.22508217199258865
staal.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.11736956067587391	0.05794365771105039	629	1	nav	bound	no_ppmi	5_5	foc	629	nav	4_4	317	staal	0.21449292732723552
staal.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.040521578721428926	0.09681472469140066	629	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	317	staal	0.21700311486856827
staal.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.03588846579537854	0.10387236990908041	629	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	317	staal	0.21402200263088372
staal.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.10975626786272946	0.03920859341747814	629	1	nav	bound	no_ppmi	5_5	foc	629	nav	10_10	317	staal	0.2038368428632908
staal.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.03197019412010853	0.1826056725586273	629	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	317	staal	0.2289597724889562
staal.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.026532602074803385	0.18694811202433087	629	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	317	staal	0.2283396643634774
staal.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.11736947788212895	0.057943681223853065	629	1	nav	bound	no_ppmi	5_5	foc	629	all	4_4	317	staal	0.21449292732723552
staal.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.033384317228905676	0.1215584526261102	629	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	317	staal	0.21921819320852756
staal.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.031012725992674798	0.11755286117407622	629	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	317	staal	0.21967284342360846
staal.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.10975612172221913	0.039208594476252266	629	1	nav	bound	no_ppmi	5_5	foc	629	all	10_10	317	staal	0.2038368428632908
staal.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	-0.19234251914210201	0.14479974924537684	545	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	320	staal	0.218350492033682
staal.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	-0.21177710566839958	0.17812380077105058	545	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	320	staal	0.22872627957302588
staal.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.2536991750696843	0.09098652045662196	545	1	all	bound	ppmi_weight	5_5	foc	545	nav	4_4	320	staal	0.22624364695817933
staal.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.18628741030376117	0.10417907901611899	545	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	320	staal	0.21383678386494273
staal.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	-0.20351418814323405	0.13259306857934205	545	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	320	staal	0.21141896389605702
staal.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.242120711729589	0.06025968376887022	545	1	all	bound	ppmi_weight	5_5	foc	545	nav	10_10	320	staal	0.21537660259256722
staal.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	-0.1895035646892874	0.14969633485852676	545	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	320	staal	0.220104167119774
staal.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	-0.20063473685479874	0.17650392678163657	545	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	320	staal	0.22743468494017488
staal.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	-0.25369889062767487	0.09098678493997282	545	1	all	bound	ppmi_weight	5_5	foc	545	all	4_4	320	staal	0.22624364695817933
staal.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	-0.1844547016011818	0.10966804407666135	545	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	320	staal	0.21513790273123534
staal.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	-0.19289838745316384	0.12606951123244145	545	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	320	staal	0.2147839175034461
staal.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	-0.24212084300421513	0.06025971192398716	545	1	all	bound	ppmi_weight	5_5	foc	545	all	10_10	320	staal	0.21537660259256722
staal.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.3416397768458966	0.2491308367534824	545	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	320	staal	0.24684905156997905
staal.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.37602113287094185	0.2599599786471307	545	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	320	staal	0.24138812907305557
