_id	_cws.heet.foc10.nav.weight.bound	_count.heet.foc10.nav.weight.bound	_cws.heet.foc10.nav.selection.bound	_count.heet.foc10.nav.selection.bound	_cws.heet.foc10.nav.no.bound	_count.heet.foc10.nav.no.bound	_cws.heet.foc10.all.weight.bound	_count.heet.foc10.all.weight.bound	_cws.heet.foc10.all.selection.bound	_count.heet.foc10.all.selection.bound	_cws.heet.foc10.all.no.bound	_count.heet.foc10.all.no.bound	_cws.heet.foc5.nav.weight.bound	_count.heet.foc5.nav.weight.bound	_cws.heet.foc5.nav.selection.bound	_count.heet.foc5.nav.selection.bound	_cws.heet.foc5.nav.no.bound	_count.heet.foc5.nav.no.bound	_cws.heet.foc5.all.weight.bound	_count.heet.foc5.all.weight.bound	_cws.heet.foc5.all.selection.bound	_count.heet.foc5.all.selection.bound	_cws.heet.foc5.all.no.bound	_count.heet.foc5.all.no.bound
heet/adj/parool_20011020_141/855	ben/verb;eeuw/noun;hopeloos/adj;mineraalwater/noun;probeer/verb;verwarm/verb	6	ben/verb;eeuw/noun;hopeloos/adj;mineraalwater/noun;probeer/verb;verwarm/verb	6	ben/verb;eeuw/noun;hopeloos/adj;mineraalwater/noun;probeer/verb;verwarm/verb	6	ben/verb;de/det;een/det;eeuw/noun;het/det;hopeloos/adj;in/prep;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	11	ben/verb;de/det;een/det;eeuw/noun;het/det;hopeloos/adj;in/prep;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	11	ben/verb;de/det;een/det;eeuw/noun;het/det;hopeloos/adj;in/prep;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	11	mineraalwater/noun;probeer/verb;verwarm/verb	3	mineraalwater/noun;probeer/verb;verwarm/verb	3	mineraalwater/noun;probeer/verb;verwarm/verb	3	de/det;een/det;het/det;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	7	de/det;een/det;het/det;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	7	de/det;een/det;het/det;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	7
heet/adj/parool_20000517_7/303	aarde/noun;ben/verb;brand_DIM/noun;dik/adj;gloeiend/adj;ingestort/adj;kelder/noun;laag/noun;vergelijk/verb	9	aarde/noun;ben/verb;brand_DIM/noun;dik/adj;gloeiend/adj;ingestort/adj;kelder/noun;laag/noun;vergelijk/verb	9	aarde/noun;ben/verb;brand_DIM/noun;dik/adj;gloeiend/adj;ingestort/adj;kelder/noun;laag/noun;vergelijk/verb	9	aarde/noun;ben/verb;brand_DIM/noun;de/det;dik/adj;een/det;gloeiend/adj;in/prep;ingestort/adj;kelder/noun;laag/noun;met/prep;vergelijk/verb	13	aarde/noun;ben/verb;brand_DIM/noun;de/det;dik/adj;een/det;gloeiend/adj;in/prep;ingestort/adj;kelder/noun;laag/noun;met/prep;vergelijk/verb	13	aarde/noun;ben/verb;brand_DIM/noun;de/det;dik/adj;een/det;gloeiend/adj;in/prep;ingestort/adj;kelder/noun;laag/noun;met/prep;vergelijk/verb	13	brand_DIM/noun;dik/adj;gloeiend/adj;laag/noun	4	brand_DIM/noun;dik/adj;gloeiend/adj;laag/noun	4	brand_DIM/noun;dik/adj;gloeiend/adj;laag/noun	4	brand_DIM/noun;dik/adj;een/det;gloeiend/adj;in/prep;laag/noun;met/prep	7	brand_DIM/noun;dik/adj;een/det;gloeiend/adj;in/prep;laag/noun;met/prep	7	brand_DIM/noun;dik/adj;een/det;gloeiend/adj;in/prep;laag/noun;met/prep	7
heet/adj/parool_20030524_99/154	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;een/det;nog/adv;zeemeermin/noun	4	ben/verb;een/det;nog/adv;zeemeermin/noun	4	ben/verb;een/det;nog/adv;zeemeermin/noun	4	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;een/det;zeemeermin/noun	3	ben/verb;een/det;zeemeermin/noun	3	ben/verb;een/det;zeemeermin/noun	3
heet/adj/parool_20000219_75/630	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1	hoe/adj	1
heet/adj/parool_20030417_48/267	ben/verb;clandestien/adj;nationaal-socialisme/noun;vlam/adj;word/verb	5	ben/verb;clandestien/adj;nationaal-socialisme/noun;vlam/adj;word/verb	5	ben/verb;clandestien/adj;nationaal-socialisme/noun;vlam/adj;word/verb	5	ben/verb;clandestien/adj;de/det;een/det;het/det;je/pron;nationaal-socialisme/noun;vlam/adj;word/verb	9	ben/verb;clandestien/adj;de/det;een/det;het/det;je/pron;nationaal-socialisme/noun;vlam/adj;word/verb	9	ben/verb;clandestien/adj;de/det;een/det;het/det;je/pron;nationaal-socialisme/noun;vlam/adj;word/verb	9	ben/verb;clandestien/adj;vlam/adj	3	ben/verb;clandestien/adj;vlam/adj	3	ben/verb;clandestien/adj;vlam/adj	3	ben/verb;clandestien/adj;de/det;een/det;vlam/adj	5	ben/verb;clandestien/adj;de/det;een/det;vlam/adj	5	ben/verb;clandestien/adj;de/det;een/det;vlam/adj	5
heet/adj/parool_20000829_28/173	marathon/noun	1	marathon/noun	1	marathon/noun	1	de/det;een/det;het/det;marathon/noun;op/prep	5	de/det;een/det;het/det;marathon/noun;op/prep	5	de/det;een/det;het/det;marathon/noun;op/prep	5	marathon/noun	1	marathon/noun	1	marathon/noun	1	de/det;een/det;het/det;marathon/noun;op/prep	5	de/det;een/det;het/det;marathon/noun;op/prep	5	de/det;een/det;het/det;marathon/noun;op/prep	5
heet/adj/parool_20030506_85/298	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb	3	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb	3	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6
heet/adj/parool_20010827_38/50	1901/noun;zomer/noun	2	1901/noun;zomer/noun	2	1901/noun;zomer/noun	2	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;zomer/noun	2	1901/noun;zomer/noun	2	1901/noun;zomer/noun	2	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;zomer/noun	4
heet/adj/parool_20001223_47/191	lang/adj;wel/adj;zomer_dag/noun	3	lang/adj;wel/adj;zomer_dag/noun	3	lang/adj;wel/adj;zomer_dag/noun	3	die/det;lang/adj;nog/adv;tijdens/prep;wel/adj;zomer_dag/noun	6	die/det;lang/adj;nog/adv;tijdens/prep;wel/adj;zomer_dag/noun	6	die/det;lang/adj;nog/adv;tijdens/prep;wel/adj;zomer_dag/noun	6	lang/adj;wel/adj;zomer_dag/noun	3	lang/adj;wel/adj;zomer_dag/noun	3	lang/adj;wel/adj;zomer_dag/noun	3	die/det;lang/adj;tijdens/prep;wel/adj;zomer_dag/noun	5	die/det;lang/adj;tijdens/prep;wel/adj;zomer_dag/noun	5	die/det;lang/adj;tijdens/prep;wel/adj;zomer_dag/noun	5
heet/adj/parool_20010516_33/234	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb	2	ben/verb;de/det;draai_heen/verb;een/det;inderdaad/adv;niet/adv;om/prep	7	ben/verb;de/det;draai_heen/verb;een/det;inderdaad/adv;niet/adv;om/prep	7	ben/verb;de/det;draai_heen/verb;een/det;inderdaad/adv;niet/adv;om/prep	7	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb	2	ben/verb;de/det;draai_heen/verb;een/det;om/prep	5	ben/verb;de/det;draai_heen/verb;een/det;om/prep	5	ben/verb;de/det;draai_heen/verb;een/det;om/prep	5
heet/adj/parool_20011124_23/367	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	daar/adv;de/det;heet/verb;het/det;moment/noun;op/prep;politicus/noun	7	daar/adv;de/det;heet/verb;het/det;moment/noun;op/prep;politicus/noun	7	daar/adv;de/det;heet/verb;het/det;moment/noun;op/prep;politicus/noun	7	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	daar/adv;de/det;heet/verb;het/det;moment/noun;politicus/noun	6	daar/adv;de/det;heet/verb;het/det;moment/noun;politicus/noun	6	daar/adv;de/det;heet/verb;het/det;moment/noun;politicus/noun	6
heet/adj/parool_20020216_68/853	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5
heet/adj/parool_20010704_2/710	badges/noun;ben/verb;driedelige/adj;naad/noun;pers/verb;trek/verb	6	badges/noun;ben/verb;driedelige/adj;naad/noun;pers/verb;trek/verb	6	badges/noun;ben/verb;driedelige/adj;naad/noun;pers/verb;trek/verb	6	badges/noun;ben/verb;de/det;driedelige/adj;hier/adv;in/prep;naad/noun;pers/verb;te/adv;trek/verb;weer/adv	11	badges/noun;ben/verb;de/det;driedelige/adj;hier/adv;in/prep;naad/noun;pers/verb;te/adv;trek/verb;weer/adv	11	badges/noun;ben/verb;de/det;driedelige/adj;hier/adv;in/prep;naad/noun;pers/verb;te/adv;trek/verb;weer/adv	11	ben/verb;naad/noun;pers/verb	3	ben/verb;naad/noun;pers/verb	3	ben/verb;naad/noun;pers/verb	3	ben/verb;de/det;naad/noun;pers/verb;te/adv	5	ben/verb;de/det;naad/noun;pers/verb;te/adv	5	ben/verb;de/det;naad/noun;pers/verb;te/adv	5
heet/adj/parool_19990731_80/3205	koffie/noun;overgoten/adj	2	koffie/noun;overgoten/adj	2	koffie/noun;overgoten/adj	2	een/det;het/det;koffie/noun;met/prep;nog/adv;overgoten/adj	6	een/det;het/det;koffie/noun;met/prep;nog/adv;overgoten/adj	6	een/det;het/det;koffie/noun;met/prep;nog/adv;overgoten/adj	6	koffie/noun;overgoten/adj	2	koffie/noun;overgoten/adj	2	koffie/noun;overgoten/adj	2	koffie/noun;met/prep;overgoten/adj	3	koffie/noun;met/prep;overgoten/adj	3	koffie/noun;met/prep;overgoten/adj	3
heet/adj/parool_20041112_68/310	hoe/adj	1	hoe/adj	1	hoe/adj	1	die/det;hoe/adj;ze/pron	3	die/det;hoe/adj;ze/pron	3	die/det;hoe/adj;ze/pron	3	hoe/adj	1	hoe/adj	1	hoe/adj	1	die/det;hoe/adj	2	die/det;hoe/adj	2	die/det;hoe/adj	2
heet/adj/parool_19990217_171/45	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;de/det;een/det;op/prep;schaal/noun;schuif/verb	6	aardappel/noun;de/det;een/det;op/prep;schaal/noun;schuif/verb	6	aardappel/noun;de/det;een/det;op/prep;schaal/noun;schuif/verb	6	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;een/det;schaal/noun;schuif/verb	4	aardappel/noun;een/det;schaal/noun;schuif/verb	4	aardappel/noun;een/det;schaal/noun;schuif/verb	4
heet/adj/parool_20010915_91/699	ben/verb;grond/noun;voet/noun;word/verb	4	ben/verb;grond/noun;voet/noun;word/verb	4	ben/verb;grond/noun;voet/noun;word/verb	4	ben/verb;de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	8	ben/verb;de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	8	ben/verb;de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	8	grond/noun;voet/noun;word/verb	3	grond/noun;voet/noun;word/verb	3	grond/noun;voet/noun;word/verb	3	de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	7	de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	7	de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	7
heet/adj/parool_20010908_129/971		0		0		0	een/adv;of/adv;stuk/adv;wel/adv	4	een/adv;of/adv;stuk/adv;wel/adv	4	een/adv;of/adv;stuk/adv;wel/adv	4		0		0		0	wel/adv	1	wel/adv	1	wel/adv	1
heet/adj/parool_20000516_2/420	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun	1	de/det;hang_ijzer/noun;het/det;in/prep	4	de/det;hang_ijzer/noun;het/det;in/prep	4	de/det;hang_ijzer/noun;het/det;in/prep	4	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun	1	de/det;hang_ijzer/noun;in/prep	3	de/det;hang_ijzer/noun;in/prep	3	de/det;hang_ijzer/noun;in/prep	3
heet/adj/parool_20020712_5/880	weer/noun;zit/verb;zomers/adj	3	weer/noun;zit/verb;zomers/adj	3	weer/noun;zit/verb;zomers/adj	3	de/det;elders/adv;weer/noun;zit/verb;zomers/adj	5	de/det;elders/adv;weer/noun;zit/verb;zomers/adj	5	de/det;elders/adv;weer/noun;zit/verb;zomers/adj	5	weer/noun;zit/verb;zomers/adj	3	weer/noun;zit/verb;zomers/adj	3	weer/noun;zit/verb;zomers/adj	3	de/det;weer/noun;zit/verb;zomers/adj	4	de/det;weer/noun;zit/verb;zomers/adj	4	de/det;weer/noun;zit/verb;zomers/adj	4
heet/adj/parool_20011025_82/508	aardappel/noun;ben/verb;leg/verb;word/verb	4	aardappel/noun;ben/verb;leg/verb;word/verb	4	aardappel/noun;ben/verb;leg/verb;word/verb	4	aardappel/noun;ben/verb;dan/adv;het/det;leg/verb;nog/adv;op/prep;word/verb	8	aardappel/noun;ben/verb;dan/adv;het/det;leg/verb;nog/adv;op/prep;word/verb	8	aardappel/noun;ben/verb;dan/adv;het/det;leg/verb;nog/adv;op/prep;word/verb	8	aardappel/noun	1	aardappel/noun	1	aardappel/noun	1	aardappel/noun;op/prep	2	aardappel/noun;op/prep	2	aardappel/noun;op/prep	2
heet/adj/parool_20031108_80/265	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;draai/verb	7	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;draai/verb	7	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;draai/verb	7	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;dan/adv;door/prep;draai/verb;een/det;het/det;in/prep;ze/pron	13	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;dan/adv;door/prep;draai/verb;een/det;het/det;in/prep;ze/pron	13	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;dan/adv;door/prep;draai/verb;een/det;het/det;in/prep;ze/pron	13	boter/noun;braad/verb;bruin/adj	3	boter/noun;braad/verb;bruin/adj	3	boter/noun;braad/verb;bruin/adj	3	boter/noun;braad/verb;bruin/adj;in/prep;ze/pron	5	boter/noun;braad/verb;bruin/adj;in/prep;ze/pron	5	boter/noun;braad/verb;bruin/adj;in/prep;ze/pron	5
heet/adj/parool_19990626_2/360	plant/noun;woud/noun	2	plant/noun;woud/noun	2	plant/noun;woud/noun	2	het/det;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	plant/noun;woud/noun	2	plant/noun;woud/noun	2	plant/noun;woud/noun	2	het/det;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3
heet/adj/parool_19991105_50/856	ben/verb;blijf/verb;dag/noun;koel_af/verb;trappenhuis/noun	5	ben/verb;blijf/verb;dag/noun;koel_af/verb;trappenhuis/noun	5	ben/verb;blijf/verb;dag/noun;koel_af/verb;trappenhuis/noun	5	alweer/adv;ben/verb;blijf/verb;buiten/adv;dag/noun;de/det;het/det;in/prep;koel_af/verb;nog/adv;trappenhuis/noun	11	alweer/adv;ben/verb;blijf/verb;buiten/adv;dag/noun;de/det;het/det;in/prep;koel_af/verb;nog/adv;trappenhuis/noun	11	alweer/adv;ben/verb;blijf/verb;buiten/adv;dag/noun;de/det;het/det;in/prep;koel_af/verb;nog/adv;trappenhuis/noun	11	ben/verb;dag/noun	2	ben/verb;dag/noun	2	ben/verb;dag/noun	2	alweer/adv;ben/verb;buiten/adv;dag/noun;het/det;nog/adv	6	alweer/adv;ben/verb;buiten/adv;dag/noun;het/det;nog/adv	6	alweer/adv;ben/verb;buiten/adv;dag/noun;het/det;nog/adv	6
heet/adj/parool_20030419_57/288	catastrofe/noun;naald/noun;verslag/noun	3	catastrofe/noun;naald/noun;verslag/noun	3	catastrofe/noun;naald/noun;verslag/noun	3	catastrofe/noun;de/det;naald/noun;verslag/noun	4	catastrofe/noun;de/det;naald/noun;verslag/noun	4	catastrofe/noun;de/det;naald/noun;verslag/noun	4	naald/noun;verslag/noun	2	naald/noun;verslag/noun	2	naald/noun;verslag/noun	2	de/det;naald/noun;verslag/noun	3	de/det;naald/noun;verslag/noun	3	de/det;naald/noun;verslag/noun	3
heet/adj/parool_20000622_91/434	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;in/prep;niet/adv;weer/adv	7	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;in/prep;niet/adv;weer/adv	7	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;in/prep;niet/adv;weer/adv	7	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;niet/adv;weer/adv	6	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;niet/adv;weer/adv	6	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;niet/adv;weer/adv	6
heet/adj/parool_20020222_94/30	ben/verb;dag/noun;koud/adj;lijk/verb	4	ben/verb;dag/noun;koud/adj;lijk/verb	4	ben/verb;dag/noun;koud/adj;lijk/verb	4	ben/verb;dag/noun;de/det;koud/adj;lijk/verb	5	ben/verb;dag/noun;de/det;koud/adj;lijk/verb	5	ben/verb;dag/noun;de/det;koud/adj;lijk/verb	5	dag/noun;koud/adj	2	dag/noun;koud/adj	2	dag/noun;koud/adj	2	dag/noun;de/det;koud/adj	3	dag/noun;de/det;koud/adj	3	dag/noun;de/det;koud/adj	3
heet/adj/parool_19990628_69/52	installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun	6	installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun	6	installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun	6	de/det;het/det;in/prep;installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun;één/pron	10	de/det;het/det;in/prep;installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun;één/pron	10	de/det;het/det;in/prep;installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun;één/pron	10	lek/noun;toevoer/noun;wind/noun	3	lek/noun;toevoer/noun;wind/noun	3	lek/noun;toevoer/noun;wind/noun	3	in/prep;lek/noun;toevoer/noun;wind/noun	4	in/prep;lek/noun;toevoer/noun;wind/noun	4	in/prep;lek/noun;toevoer/noun;wind/noun	4
heet/adj/parool_19990129_26/362	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;te/adv;word/verb	4	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;te/adv;word/verb	4
heet/adj/parool_20010410_66/381	dien_op/verb;eet/verb;min/adj;soep/noun;word/verb	5	dien_op/verb;eet/verb;min/adj;soep/noun;word/verb	5	dien_op/verb;eet/verb;min/adj;soep/noun;word/verb	5	de/det;dien_op/verb;eet/verb;min/adj;soep/noun;word/verb;ze/pron	7	de/det;dien_op/verb;eet/verb;min/adj;soep/noun;word/verb;ze/pron	7	de/det;dien_op/verb;eet/verb;min/adj;soep/noun;word/verb;ze/pron	7	eet/verb;min/adj;soep/noun	3	eet/verb;min/adj;soep/noun	3	eet/verb;min/adj;soep/noun	3	de/det;eet/verb;min/adj;soep/noun;ze/pron	5	de/det;eet/verb;min/adj;soep/noun;ze/pron	5	de/det;eet/verb;min/adj;soep/noun;ze/pron	5
heet/adj/parool_20010824_17/361	lang/adj;zomer/noun	2	lang/adj;zomer/noun	2	lang/adj;zomer/noun	2	de/det;het/det;lang/adj;met/prep;zeer/adv;zomer/noun	6	de/det;het/det;lang/adj;met/prep;zeer/adv;zomer/noun	6	de/det;het/det;lang/adj;met/prep;zeer/adv;zomer/noun	6	lang/adj;zomer/noun	2	lang/adj;zomer/noun	2	lang/adj;zomer/noun	2	de/det;lang/adj;met/prep;zomer/noun	4	de/det;lang/adj;met/prep;zomer/noun	4	de/det;lang/adj;met/prep;zomer/noun	4
heet/adj/parool_20010707_26/216	ben/verb;heet/adj;snackbar/noun	3	ben/verb;heet/adj;snackbar/noun	3	ben/verb;heet/adj;snackbar/noun	3	ben/verb;binnen/adv;de/det;heet/adj;het/det;in/prep;snackbar/noun;zeer/adv	8	ben/verb;binnen/adv;de/det;heet/adj;het/det;in/prep;snackbar/noun;zeer/adv	8	ben/verb;binnen/adv;de/det;heet/adj;het/det;in/prep;snackbar/noun;zeer/adv	8	ben/verb;snackbar/noun	2	ben/verb;snackbar/noun	2	ben/verb;snackbar/noun	2	ben/verb;binnen/adv;de/det;het/det;in/prep;snackbar/noun;zeer/adv	7	ben/verb;binnen/adv;de/det;het/det;in/prep;snackbar/noun;zeer/adv	7	ben/verb;binnen/adv;de/det;het/det;in/prep;snackbar/noun;zeer/adv	7
heet/adj/parool_20021009_27/633	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun	1	een/det;hang_ijzer/noun;het/det;zo'n/det	4	een/det;hang_ijzer/noun;het/det;zo'n/det	4	een/det;hang_ijzer/noun;het/det;zo'n/det	4	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun	1	een/det;hang_ijzer/noun;zo'n/det	3	een/det;hang_ijzer/noun;zo'n/det	3	een/det;hang_ijzer/noun;zo'n/det	3
heet/adj/parool_20020504_91/1031	brij/noun;draai_heen/verb;word/verb	3	brij/noun;draai_heen/verb;word/verb	3	brij/noun;draai_heen/verb;word/verb	3	brij/noun;de/det;draai_heen/verb;nog/adv;om/prep;steeds/adv;word/verb	7	brij/noun;de/det;draai_heen/verb;nog/adv;om/prep;steeds/adv;word/verb	7	brij/noun;de/det;draai_heen/verb;nog/adv;om/prep;steeds/adv;word/verb	7	brij/noun;draai_heen/verb;word/verb	3	brij/noun;draai_heen/verb;word/verb	3	brij/noun;draai_heen/verb;word/verb	3	brij/noun;de/det;draai_heen/verb;nog/adv;om/prep;steeds/adv;word/verb	7	brij/noun;de/det;draai_heen/verb;nog/adv;om/prep;steeds/adv;word/verb	7	brij/noun;de/det;draai_heen/verb;nog/adv;om/prep;steeds/adv;word/verb	7
heet/adj/parool_20010929_132/2322	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3	mompel/verb;schenk_in/verb;water/noun	3
heet/adj/parool_19991029_90/1537	ben/verb;berg_top/noun;bron/noun;grasland/noun;hoog/adj;rood/adj;uitgestrekt/adj;woestijn/noun	8	ben/verb;berg_top/noun;bron/noun;grasland/noun;hoog/adj;rood/adj;uitgestrekt/adj;woestijn/noun	8	ben/verb;berg_top/noun;bron/noun;grasland/noun;hoog/adj;rood/adj;uitgestrekt/adj;woestijn/noun	8	ben/verb;berg_top/noun;bron/noun;een/det;grasland/noun;hoog/adj;rood/adj;uitgestrekt/adj;woestijn/noun	9	ben/verb;berg_top/noun;bron/noun;een/det;grasland/noun;hoog/adj;rood/adj;uitgestrekt/adj;woestijn/noun	9	ben/verb;berg_top/noun;bron/noun;een/det;grasland/noun;hoog/adj;rood/adj;uitgestrekt/adj;woestijn/noun	9	berg_top/noun;bron/noun;grasland/noun;hoog/adj;rood/adj;woestijn/noun	6	berg_top/noun;bron/noun;grasland/noun;hoog/adj;rood/adj;woestijn/noun	6	berg_top/noun;bron/noun;grasland/noun;hoog/adj;rood/adj;woestijn/noun	6	berg_top/noun;bron/noun;een/det;grasland/noun;hoog/adj;rood/adj;woestijn/noun	7	berg_top/noun;bron/noun;een/det;grasland/noun;hoog/adj;rood/adj;woestijn/noun	7	berg_top/noun;bron/noun;een/det;grasland/noun;hoog/adj;rood/adj;woestijn/noun	7
heet/adj/algemeen_dagblad_20040528_63/347	C/noun;bak/verb;goudbruin/adj;°/noun	4	C/noun;bak/verb;goudbruin/adj;°/noun	4	C/noun;bak/verb;goudbruin/adj;°/noun	4	C/noun;bak/verb;circa/adv;goudbruin/adj;in/prep;niet/adv;te/adv;°/noun	8	C/noun;bak/verb;circa/adv;goudbruin/adj;in/prep;niet/adv;te/adv;°/noun	8	C/noun;bak/verb;circa/adv;goudbruin/adj;in/prep;niet/adv;te/adv;°/noun	8	goudbruin/adj;°/noun	2	goudbruin/adj;°/noun	2	goudbruin/adj;°/noun	2	circa/adv;goudbruin/adj;in/prep;niet/adv;te/adv;°/noun	6	circa/adv;goudbruin/adj;in/prep;niet/adv;te/adv;°/noun	6	circa/adv;goudbruin/adj;in/prep;niet/adv;te/adv;°/noun	6
