_id	popular	pop_agree	batch	pop_conf
heet/adj/het_nieuwsblad_20030519_01_55/59	heet_6	0.67	heet_9	-1.5898057519218423
heet/adj/nrc_handelsblad_20010323_89/946	wrong_lemma	1	heet_1	0.9476175385952118
heet/adj/nrc_handelsblad_20040127_36/22	heet_1	1	heet_1	0.6578256681685646
heet/adj/de_standaard_20021026_01_52/187	heet_1	1	heet_6	1.1263695821814694
heet/adj/volkskrant_20040602_106/127	heet_3	1	heet_2	-0.8683098136533771
heet/adj/parool_20010908_129/971	heet_5	1	heet_3	0.28140785726587236
heet/adj/de_morgen_20041113_01_70/1151	heet_5	1	heet_6	-0.007057469554762334
heet/adj/de_morgen_20040706_01_54/18	no_agreement	0.33	heet_6	-1.5814811286091248
heet/adj/de_morgen_20041221_01_90/343	heet_5	1	heet_6	1.1263695821814694
heet/adj/de_standaard_20020810_01_3/93	heet_6	1	heet_6	-0.6145034324483585
heet/adj/de_standaard_19990423_01_9/2769	heet_5	0.67	heet_7	-1.0395366086850808
heet/adj/het_laatste_nieuws_20010531_01_424/720	heet_1	1	heet_9	-0.05782567250984962
