_model	model.x	model.y	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress
hemels.foc10.nav.weight.bound.min1.soc10.all.FOC	-0.15664685139627624	-0.15675515438997084	bound	669	nav	10_10	1	weight	FOC	669	all	10_10	232	hemels	0.2368720370078896
hemels.foc10.nav.selection.bound.min1.soc4.nav.5000	-0.08040597663577076	-0.20435909091545482	bound	669	nav	10_10	1	selection	5000	5000	nav	4_4	232	hemels	0.24050174925436088
hemels.foc10.nav.selection.bound.min1.soc4.nav.10000	-0.06915474362740087	-0.18537278748673372	bound	669	nav	10_10	1	selection	10000	10000	nav	4_4	232	hemels	0.23878577952362467
hemels.foc10.nav.selection.bound.min1.soc4.nav.FOC	-0.09429070677572633	-0.17849582415932255	bound	669	nav	10_10	1	selection	FOC	669	nav	4_4	232	hemels	0.23804395750062646
hemels.foc10.nav.selection.bound.min1.soc10.nav.5000	-0.08751596833811591	-0.2347152601657663	bound	669	nav	10_10	1	selection	5000	5000	nav	10_10	232	hemels	0.226638748204869
hemels.foc10.nav.selection.bound.min1.soc10.nav.10000	-0.06883094898527112	-0.2054198551830659	bound	669	nav	10_10	1	selection	10000	10000	nav	10_10	232	hemels	0.22877306814301082
hemels.foc10.nav.selection.bound.min1.soc10.nav.FOC	-0.09718019979136104	-0.19968931579425736	bound	669	nav	10_10	1	selection	FOC	669	nav	10_10	232	hemels	0.22226838449713085
hemels.foc10.nav.selection.bound.min1.soc4.all.5000	-0.07089987946281448	-0.22303365994852223	bound	669	nav	10_10	1	selection	5000	5000	all	4_4	232	hemels	0.24669743328556903
hemels.foc10.nav.selection.bound.min1.soc4.all.10000	-0.06247502620214612	-0.19827634946405007	bound	669	nav	10_10	1	selection	10000	10000	all	4_4	232	hemels	0.24430228177640476
hemels.foc10.nav.selection.bound.min1.soc4.all.FOC	-0.09429070677572636	-0.1784958241593226	bound	669	nav	10_10	1	selection	FOC	669	all	4_4	232	hemels	0.23804395750062646
hemels.foc10.nav.selection.bound.min1.soc10.all.5000	-0.0760103048813296	-0.2554310499171262	bound	669	nav	10_10	1	selection	5000	5000	all	10_10	232	hemels	0.2335769154063491
hemels.foc10.nav.selection.bound.min1.soc10.all.10000	-0.06731410832647845	-0.22332474480862236	bound	669	nav	10_10	1	selection	10000	10000	all	10_10	232	hemels	0.23212363525886845
hemels.foc10.nav.selection.bound.min1.soc10.all.FOC	-0.097180199791361	-0.19968931579425728	bound	669	nav	10_10	1	selection	FOC	669	all	10_10	232	hemels	0.22226838449713085
hemels.foc10.nav.no.bound.min1.soc4.nav.5000	0.03672312915915172	-0.2511042373917418	bound	814	nav	10_10	1	no	5000	5000	nav	4_4	238	hemels	0.2563556639165188
hemels.foc10.nav.no.bound.min1.soc4.nav.10000	0.056021317131309645	-0.23261608096025813	bound	814	nav	10_10	1	no	10000	10000	nav	4_4	238	hemels	0.2533873365999229
hemels.foc10.nav.no.bound.min1.soc4.nav.FOC	-0.0035669916779765597	-0.2006199823661297	bound	814	nav	10_10	1	no	FOC	814	nav	4_4	238	hemels	0.24943378408045655
hemels.foc10.nav.no.bound.min1.soc10.nav.5000	0.012828868044432123	-0.25495593982382436	bound	814	nav	10_10	1	no	5000	5000	nav	10_10	238	hemels	0.24078562422306404
hemels.foc10.nav.no.bound.min1.soc10.nav.10000	0.025498882368735175	-0.22061372511911403	bound	814	nav	10_10	1	no	10000	10000	nav	10_10	238	hemels	0.23999104085590148
hemels.foc10.nav.no.bound.min1.soc10.nav.FOC	-0.018486642195873874	-0.2078389079827843	bound	814	nav	10_10	1	no	FOC	814	nav	10_10	238	hemels	0.233773749949427
hemels.foc10.nav.no.bound.min1.soc4.all.5000	0.07064822786959223	-0.2824073781175742	bound	814	nav	10_10	1	no	5000	5000	all	4_4	238	hemels	0.25822245809587996
hemels.foc10.nav.no.bound.min1.soc4.all.10000	0.06544193653696787	-0.2546381691840139	bound	814	nav	10_10	1	no	10000	10000	all	4_4	238	hemels	0.25852354727514737
hemels.foc10.nav.no.bound.min1.soc4.all.FOC	-0.0035669916779764973	-0.20061998236612966	bound	814	nav	10_10	1	no	FOC	814	all	4_4	238	hemels	0.24943378408045655
hemels.foc10.nav.no.bound.min1.soc10.all.5000	0.03878442386217505	-0.28933459064618655	bound	814	nav	10_10	1	no	5000	5000	all	10_10	238	hemels	0.24410863733366864
hemels.foc10.nav.no.bound.min1.soc10.all.10000	0.0346408085708012	-0.24791234417574162	bound	814	nav	10_10	1	no	10000	10000	all	10_10	238	hemels	0.24286303172692147
hemels.foc10.nav.no.bound.min1.soc10.all.FOC	-0.01848664219587388	-0.20783890798278423	bound	814	nav	10_10	1	no	FOC	814	all	10_10	238	hemels	0.233773749949427
hemels.foc10.all.weight.bound.min1.soc4.nav.5000	-0.010280828846335249	-0.0423775460340987	bound	770	all	10_10	1	weight	5000	5000	nav	4_4	238	hemels	0.2543161718881998
hemels.foc10.all.weight.bound.min1.soc4.nav.10000	2.920257915589912e-4	-0.016292157549566613	bound	770	all	10_10	1	weight	10000	10000	nav	4_4	238	hemels	0.25119631494825884
hemels.foc10.all.weight.bound.min1.soc4.nav.FOC	-0.029223093493545918	-0.027054396035665982	bound	770	all	10_10	1	weight	FOC	770	nav	4_4	238	hemels	0.2569317329163411
hemels.foc10.all.weight.bound.min1.soc10.nav.5000	-0.035433842867695076	-0.08755404375699109	bound	770	all	10_10	1	weight	5000	5000	nav	10_10	238	hemels	0.23973626577372145
hemels.foc10.all.weight.bound.min1.soc10.nav.10000	-0.019174870248008315	-0.05326941915754055	bound	770	all	10_10	1	weight	10000	10000	nav	10_10	238	hemels	0.24113062180896466
hemels.foc10.all.weight.bound.min1.soc10.nav.FOC	-0.04115457354085462	-0.05909292659836553	bound	770	all	10_10	1	weight	FOC	770	nav	10_10	238	hemels	0.24265682693758894
hemels.foc10.all.weight.bound.min1.soc4.all.5000	-0.004368009826197988	-0.054896518991308464	bound	770	all	10_10	1	weight	5000	5000	all	4_4	238	hemels	0.25447780298324385
hemels.foc10.all.weight.bound.min1.soc4.all.10000	0.001801160682836099	-0.03336896849004088	bound	770	all	10_10	1	weight	10000	10000	all	4_4	238	hemels	0.2541797800894614
hemels.foc10.all.weight.bound.min1.soc4.all.FOC	-0.029223093493448905	-0.027054396036549296	bound	770	all	10_10	1	weight	FOC	770	all	4_4	238	hemels	0.2569317329163411
hemels.foc10.all.weight.bound.min1.soc10.all.5000	-0.030826541149486575	-0.09959549340406836	bound	770	all	10_10	1	weight	5000	5000	all	10_10	238	hemels	0.24153783206555746
hemels.foc10.all.weight.bound.min1.soc10.all.10000	-0.021099767786511747	-0.06979800174115083	bound	770	all	10_10	1	weight	10000	10000	all	10_10	238	hemels	0.24240787385833473
hemels.foc10.all.weight.bound.min1.soc10.all.FOC	-0.041154573540854604	-0.059092926598365465	bound	770	all	10_10	1	weight	FOC	770	all	10_10	238	hemels	0.24265682693758894
hemels.foc10.all.selection.bound.min1.soc4.nav.5000	0.35982995230692005	-0.15204566464095334	bound	770	all	10_10	1	selection	5000	5000	nav	4_4	238	hemels	0.23368446510342175
hemels.foc10.all.selection.bound.min1.soc4.nav.10000	0.3867855262642367	-0.14762476188692272	bound	770	all	10_10	1	selection	10000	10000	nav	4_4	238	hemels	0.2275372422013776
hemels.foc10.all.selection.bound.min1.soc4.nav.FOC	0.28372353398618294	-0.09858674391022801	bound	770	all	10_10	1	selection	FOC	770	nav	4_4	238	hemels	0.22825426010515157
hemels.foc10.all.selection.bound.min1.soc10.nav.5000	0.24131335148484256	-0.1250764569093459	bound	770	all	10_10	1	selection	5000	5000	nav	10_10	238	hemels	0.22590871951372093
hemels.foc10.all.selection.bound.min1.soc10.nav.10000	0.2557515073645003	-0.11143079484058929	bound	770	all	10_10	1	selection	10000	10000	nav	10_10	238	hemels	0.22386379543333235
hemels.foc10.all.selection.bound.min1.soc10.nav.FOC	0.19809765407657065	-0.08711532472680776	bound	770	all	10_10	1	selection	FOC	770	nav	10_10	238	hemels	0.22163287296097103
hemels.foc10.all.selection.bound.min1.soc4.all.5000	0.37126101127795014	-0.1590148050715913	bound	770	all	10_10	1	selection	5000	5000	all	4_4	238	hemels	0.2402193444224193
hemels.foc10.all.selection.bound.min1.soc4.all.10000	0.3770346588607699	-0.15183056906381526	bound	770	all	10_10	1	selection	10000	10000	all	4_4	238	hemels	0.23414251494490892
hemels.foc10.all.selection.bound.min1.soc4.all.FOC	0.2837236261823628	-0.0985867464164561	bound	770	all	10_10	1	selection	FOC	770	all	4_4	238	hemels	0.22825426010515157
hemels.foc10.all.selection.bound.min1.soc10.all.5000	0.2601634090885744	-0.14678630967781095	bound	770	all	10_10	1	selection	5000	5000	all	10_10	238	hemels	0.23210181686782827
hemels.foc10.all.selection.bound.min1.soc10.all.10000	0.2549941830568845	-0.1262072083848905	bound	770	all	10_10	1	selection	10000	10000	all	10_10	238	hemels	0.22854400017183452
hemels.foc10.all.selection.bound.min1.soc10.all.FOC	0.19809760336318807	-0.08711532052243605	bound	770	all	10_10	1	selection	FOC	770	all	10_10	238	hemels	0.22163287296097103
hemels.foc10.all.no.bound.min1.soc4.nav.5000	0.5005226006633662	-0.0458123188851383	bound	976	all	10_10	1	no	5000	5000	nav	4_4	238	hemels	0.23083132715226357
hemels.foc10.all.no.bound.min1.soc4.nav.10000	0.5096065208002287	-0.03488940852070001	bound	976	all	10_10	1	no	10000	10000	nav	4_4	238	hemels	0.22519519252137496
hemels.foc10.all.no.bound.min1.soc4.nav.FOC	0.3955992110105539	-0.047855614288828154	bound	976	all	10_10	1	no	FOC	976	nav	4_4	238	hemels	0.23126667544593338
hemels.foc10.all.no.bound.min1.soc10.nav.5000	0.38190790592861684	-0.0746062944813558	bound	976	all	10_10	1	no	5000	5000	nav	10_10	238	hemels	0.23025281036048378
hemels.foc10.all.no.bound.min1.soc10.nav.10000	0.3812629317340254	-0.06217244035408858	bound	976	all	10_10	1	no	10000	10000	nav	10_10	238	hemels	0.2256550197312045
hemels.foc10.all.no.bound.min1.soc10.nav.FOC	0.28530598598434154	-0.07134811579352811	bound	976	all	10_10	1	no	FOC	976	nav	10_10	238	hemels	0.22685918965799598
hemels.foc10.all.no.bound.min1.soc4.all.5000	0.5201984976504187	-0.057230260478202614	bound	976	all	10_10	1	no	5000	5000	all	4_4	238	hemels	0.22785892229715374
hemels.foc10.all.no.bound.min1.soc4.all.10000	0.51193663797434	-0.04353824265523259	bound	976	all	10_10	1	no	10000	10000	all	4_4	238	hemels	0.23093824779865527
hemels.foc10.all.no.bound.min1.soc4.all.FOC	0.39559910326448616	-0.0478556099428012	bound	976	all	10_10	1	no	FOC	976	all	4_4	238	hemels	0.23126667544593338
hemels.foc10.all.no.bound.min1.soc10.all.5000	0.42235909684193645	-0.08195321441032807	bound	976	all	10_10	1	no	5000	5000	all	10_10	238	hemels	0.22848374831540466
hemels.foc10.all.no.bound.min1.soc10.all.10000	0.39760198589330714	-0.07352007693529934	bound	976	all	10_10	1	no	10000	10000	all	10_10	238	hemels	0.23063661693990717
hemels.foc10.all.no.bound.min1.soc10.all.FOC	0.2853059786118297	-0.07134811412277993	bound	976	all	10_10	1	no	FOC	976	all	10_10	238	hemels	0.22685918965799598
hemels.foc5.nav.weight.bound.min1.soc4.nav.5000	-0.23957051351940542	0.10755443016637253	bound	426	nav	5_5	1	weight	5000	5000	nav	4_4	227	hemels	0.2646223664006513
hemels.foc5.nav.weight.bound.min1.soc4.nav.10000	-0.22526426242373315	0.13633074238390883	bound	426	nav	5_5	1	weight	10000	10000	nav	4_4	227	hemels	0.26432451846775595
hemels.foc5.nav.weight.bound.min1.soc4.nav.FOC	-0.25681132898303394	0.1609645790635521	bound	426	nav	5_5	1	weight	FOC	426	nav	4_4	227	hemels	0.27750270595278004
hemels.foc5.nav.weight.bound.min1.soc10.nav.5000	-0.25584397685796395	0.08465391203458422	bound	426	nav	5_5	1	weight	5000	5000	nav	10_10	227	hemels	0.2482040759864332
hemels.foc5.nav.weight.bound.min1.soc10.nav.10000	-0.22300377120726303	0.1084345504924098	bound	426	nav	5_5	1	weight	10000	10000	nav	10_10	227	hemels	0.24947606340195863
hemels.foc5.nav.weight.bound.min1.soc10.nav.FOC	-0.2670173917187891	0.14463404363167792	bound	426	nav	5_5	1	weight	FOC	426	nav	10_10	227	hemels	0.25818459791378473
hemels.foc5.nav.weight.bound.min1.soc4.all.5000	-0.24394920979734014	0.10668262163759165	bound	426	nav	5_5	1	weight	5000	5000	all	4_4	227	hemels	0.2685941323724379
hemels.foc5.nav.weight.bound.min1.soc4.all.10000	-0.22671004006815196	0.13013601034527433	bound	426	nav	5_5	1	weight	10000	10000	all	4_4	227	hemels	0.2667977844578034
hemels.foc5.nav.weight.bound.min1.soc4.all.FOC	-0.2568113247180997	0.16096458156969068	bound	426	nav	5_5	1	weight	FOC	426	all	4_4	227	hemels	0.27750270595278004
hemels.foc5.nav.weight.bound.min1.soc10.all.5000	-0.26286657796010693	0.08238545501899185	bound	426	nav	5_5	1	weight	5000	5000	all	10_10	227	hemels	0.2528367643102979
hemels.foc5.nav.weight.bound.min1.soc10.all.10000	-0.23412340048775762	0.09457527504551437	bound	426	nav	5_5	1	weight	10000	10000	all	10_10	227	hemels	0.2524460412693097
hemels.foc5.nav.weight.bound.min1.soc10.all.FOC	-0.26701741045122274	0.14463402030663425	bound	426	nav	5_5	1	weight	FOC	426	all	10_10	227	hemels	0.25818459791378473
hemels.foc5.nav.selection.bound.min1.soc4.nav.5000	-0.23126611692563456	0.05643765895164293	bound	426	nav	5_5	1	selection	5000	5000	nav	4_4	227	hemels	0.26233031907545706
hemels.foc5.nav.selection.bound.min1.soc4.nav.10000	-0.2105510433017353	0.07702769885184625	bound	426	nav	5_5	1	selection	10000	10000	nav	4_4	227	hemels	0.2589156381741099
hemels.foc5.nav.selection.bound.min1.soc4.nav.FOC	-0.246403573274423	0.12165366589492287	bound	426	nav	5_5	1	selection	FOC	426	nav	4_4	227	hemels	0.26700059476856913
hemels.foc5.nav.selection.bound.min1.soc10.nav.5000	-0.25862969761714355	0.038881688345086984	bound	426	nav	5_5	1	selection	5000	5000	nav	10_10	227	hemels	0.24905934286466933
hemels.foc5.nav.selection.bound.min1.soc10.nav.10000	-0.21330808128008857	0.06112564253768163	bound	426	nav	5_5	1	selection	10000	10000	nav	10_10	227	hemels	0.24989259129092142
hemels.foc5.nav.selection.bound.min1.soc10.nav.FOC	-0.26081005655969725	0.1028020771298311	bound	426	nav	5_5	1	selection	FOC	426	nav	10_10	227	hemels	0.2508465700331458
hemels.foc5.nav.selection.bound.min1.soc4.all.5000	-0.24354571457594712	0.048969815871035535	bound	426	nav	5_5	1	selection	5000	5000	all	4_4	227	hemels	0.2684290325509483
hemels.foc5.nav.selection.bound.min1.soc4.all.10000	-0.2126211524767957	0.06643392992834508	bound	426	nav	5_5	1	selection	10000	10000	all	4_4	227	hemels	0.26304951180615604
hemels.foc5.nav.selection.bound.min1.soc4.all.FOC	-0.2464035735479033	0.12165366552600095	bound	426	nav	5_5	1	selection	FOC	426	all	4_4	227	hemels	0.26700059476856913
hemels.foc5.nav.selection.bound.min1.soc10.all.5000	-0.2727909571594391	0.028106546076608497	bound	426	nav	5_5	1	selection	5000	5000	all	10_10	227	hemels	0.254862124922062
hemels.foc5.nav.selection.bound.min1.soc10.all.10000	-0.22832011618914225	0.049349297594928884	bound	426	nav	5_5	1	selection	10000	10000	all	10_10	227	hemels	0.2546713618519181
hemels.foc5.nav.selection.bound.min1.soc10.all.FOC	-0.26081007339502277	0.10280206941696875	bound	426	nav	5_5	1	selection	FOC	426	all	10_10	227	hemels	0.2508465700331458
hemels.foc5.nav.no.bound.min1.soc4.nav.5000	-0.31174396707684005	-0.010097400806364957	bound	516	nav	5_5	1	no	5000	5000	nav	4_4	236	hemels	0.2629001125457111
hemels.foc5.nav.no.bound.min1.soc4.nav.10000	-0.31011394176858964	-0.0010868038086217012	bound	516	nav	5_5	1	no	10000	10000	nav	4_4	236	hemels	0.25725637073641394
hemels.foc5.nav.no.bound.min1.soc4.nav.FOC	-0.280747089032985	0.05497332806385424	bound	516	nav	5_5	1	no	FOC	516	nav	4_4	236	hemels	0.26753378016668106
hemels.foc5.nav.no.bound.min1.soc10.nav.5000	-0.2924123137592089	-0.012929129946441227	bound	516	nav	5_5	1	no	5000	5000	nav	10_10	236	hemels	0.25325241746415567
hemels.foc5.nav.no.bound.min1.soc10.nav.10000	-0.25406115141724256	0.008180035590004067	bound	516	nav	5_5	1	no	10000	10000	nav	10_10	236	hemels	0.24856953966746434
hemels.foc5.nav.no.bound.min1.soc10.nav.FOC	-0.2709379490775713	0.05206221899548721	bound	516	nav	5_5	1	no	FOC	516	nav	10_10	236	hemels	0.2544077865648991
hemels.foc5.nav.no.bound.min1.soc4.all.5000	-0.3338816570005819	-0.03219201643919231	bound	516	nav	5_5	1	no	5000	5000	all	4_4	236	hemels	0.26629790655751995
hemels.foc5.nav.no.bound.min1.soc4.all.10000	-0.31585318440436466	-0.019484216963140375	bound	516	nav	5_5	1	no	10000	10000	all	4_4	236	hemels	0.26483184835856183
hemels.foc5.nav.no.bound.min1.soc4.all.FOC	-0.28074708903298495	0.05497332806385424	bound	516	nav	5_5	1	no	FOC	516	all	4_4	236	hemels	0.26753378016668106
hemels.foc5.nav.no.bound.min1.soc10.all.5000	-0.3151813757982231	-0.041855493780191856	bound	516	nav	5_5	1	no	5000	5000	all	10_10	236	hemels	0.25798900724457646
hemels.foc5.nav.no.bound.min1.soc10.all.10000	-0.2711040155613175	-0.005837773027330711	bound	516	nav	5_5	1	no	10000	10000	all	10_10	236	hemels	0.25670620811571643
hemels.foc5.nav.no.bound.min1.soc10.all.FOC	-0.27093788474557723	0.05206213428934908	bound	516	nav	5_5	1	no	FOC	516	all	10_10	236	hemels	0.2544077865648991
hemels.foc5.all.weight.bound.min1.soc4.nav.5000	-0.11421174552475839	0.19078311913458315	bound	505	all	5_5	1	weight	5000	5000	nav	4_4	235	hemels	0.2660835127104498
hemels.foc5.all.weight.bound.min1.soc4.nav.10000	-0.10936401709659765	0.23338974594934273	bound	505	all	5_5	1	weight	10000	10000	nav	4_4	235	hemels	0.2591735369827315
hemels.foc5.all.weight.bound.min1.soc4.nav.FOC	-0.14129582085300124	0.23340135790710717	bound	505	all	5_5	1	weight	FOC	505	nav	4_4	235	hemels	0.27389953661833494
hemels.foc5.all.weight.bound.min1.soc10.nav.5000	-0.13732144545461855	0.14727124909308725	bound	505	all	5_5	1	weight	5000	5000	nav	10_10	235	hemels	0.2535317098776662
hemels.foc5.all.weight.bound.min1.soc10.nav.10000	-0.12282065758320332	0.1823031517211563	bound	505	all	5_5	1	weight	10000	10000	nav	10_10	235	hemels	0.2494594463517411
hemels.foc5.all.weight.bound.min1.soc10.nav.FOC	-0.15617611044851165	0.21038218915792092	bound	505	all	5_5	1	weight	FOC	505	nav	10_10	235	hemels	0.26242821778470726
hemels.foc5.all.weight.bound.min1.soc4.all.5000	-0.11637157722739702	0.1790397235081072	bound	505	all	5_5	1	weight	5000	5000	all	4_4	235	hemels	0.2685221925692967
hemels.foc5.all.weight.bound.min1.soc4.all.10000	-0.10933179484109656	0.2195983651641191	bound	505	all	5_5	1	weight	10000	10000	all	4_4	235	hemels	0.26489549490821657
hemels.foc5.all.weight.bound.min1.soc4.all.FOC	-0.14129582084984496	0.23340135790910152	bound	505	all	5_5	1	weight	FOC	505	all	4_4	235	hemels	0.27389953661833494
hemels.foc5.all.weight.bound.min1.soc10.all.5000	-0.13725762580589912	0.14126576119251988	bound	505	all	5_5	1	weight	5000	5000	all	10_10	235	hemels	0.2555240209349344
hemels.foc5.all.weight.bound.min1.soc10.all.10000	-0.12565606028654275	0.16061660316501084	bound	505	all	5_5	1	weight	10000	10000	all	10_10	235	hemels	0.2531860527042651
hemels.foc5.all.weight.bound.min1.soc10.all.FOC	-0.15617611043692314	0.2103821892806853	bound	505	all	5_5	1	weight	FOC	505	all	10_10	235	hemels	0.26242821778470726
hemels.foc5.all.selection.bound.min1.soc4.nav.5000	0.20943837787281785	0.26526348835682523	bound	505	all	5_5	1	selection	5000	5000	nav	4_4	235	hemels	0.25097608554317635
hemels.foc5.all.selection.bound.min1.soc4.nav.10000	0.24183197712535556	0.29207417394433927	bound	505	all	5_5	1	selection	10000	10000	nav	4_4	235	hemels	0.23877592839157247
hemels.foc5.all.selection.bound.min1.soc4.nav.FOC	0.12081034566809148	0.23018719059535436	bound	505	all	5_5	1	selection	FOC	505	nav	4_4	235	hemels	0.2512660969041707
hemels.foc5.all.selection.bound.min1.soc10.nav.5000	0.10654686639944523	0.14243630132354268	bound	505	all	5_5	1	selection	5000	5000	nav	10_10	235	hemels	0.24690271215769133
hemels.foc5.all.selection.bound.min1.soc10.nav.10000	0.12820756220415314	0.16216898087069404	bound	505	all	5_5	1	selection	10000	10000	nav	10_10	235	hemels	0.239532588663803
hemels.foc5.all.selection.bound.min1.soc10.nav.FOC	0.04733767617377598	0.17771072787200648	bound	505	all	5_5	1	selection	FOC	505	nav	10_10	235	hemels	0.24475798643429902
hemels.foc5.all.selection.bound.min1.soc4.all.5000	0.21423517291890712	0.259356260204723	bound	505	all	5_5	1	selection	5000	5000	all	4_4	235	hemels	0.2525116928675069
hemels.foc5.all.selection.bound.min1.soc4.all.10000	0.23292055709767256	0.2786087969880579	bound	505	all	5_5	1	selection	10000	10000	all	4_4	235	hemels	0.24680745510857377
hemels.foc5.all.selection.bound.min1.soc4.all.FOC	0.12081034566814022	0.2301871905954067	bound	505	all	5_5	1	selection	FOC	505	all	4_4	235	hemels	0.2512660969041707
hemels.foc5.all.selection.bound.min1.soc10.all.5000	0.11860003450179098	0.1393055482794571	bound	505	all	5_5	1	selection	5000	5000	all	10_10	235	hemels	0.24999801894138535
hemels.foc5.all.selection.bound.min1.soc10.all.10000	0.12285059612681958	0.14716334728848926	bound	505	all	5_5	1	selection	10000	10000	all	10_10	235	hemels	0.2479474349170225
hemels.foc5.all.selection.bound.min1.soc10.all.FOC	0.047337676173588084	0.1777107278720377	bound	505	all	5_5	1	selection	FOC	505	all	10_10	235	hemels	0.24475798643429902
hemels.foc5.all.no.bound.min1.soc4.nav.5000	0.3972169282332918	0.2709343405296353	bound	647	all	5_5	1	no	5000	5000	nav	4_4	237	hemels	0.23814094807771868
hemels.foc5.all.no.bound.min1.soc4.nav.10000	0.41162859224110626	0.2878917673147498	bound	647	all	5_5	1	no	10000	10000	nav	4_4	237	hemels	0.22777839482889953
hemels.foc5.all.no.bound.min1.soc4.nav.FOC	0.2587360921846858	0.22637382596110706	bound	647	all	5_5	1	no	FOC	647	nav	4_4	237	hemels	0.24034783593547626
hemels.foc5.all.no.bound.min1.soc10.nav.5000	0.2611961294724935	0.18049029559527482	bound	647	all	5_5	1	no	5000	5000	nav	10_10	237	hemels	0.24419552239082828
hemels.foc5.all.no.bound.min1.soc10.nav.10000	0.27199562451581205	0.20466256246259512	bound	647	all	5_5	1	no	10000	10000	nav	10_10	237	hemels	0.23558293013610732
hemels.foc5.all.no.bound.min1.soc10.nav.FOC	0.12977541976684123	0.18817436469324078	bound	647	all	5_5	1	no	FOC	647	nav	10_10	237	hemels	0.23424126237237994
hemels.foc5.all.no.bound.min1.soc4.all.5000	0.41876168574691397	0.2571341318457357	bound	647	all	5_5	1	no	5000	5000	all	4_4	237	hemels	0.2401732423328513
hemels.foc5.all.no.bound.min1.soc4.all.10000	0.41612982777066115	0.2793640095991421	bound	647	all	5_5	1	no	10000	10000	all	4_4	237	hemels	0.233701383558201
hemels.foc5.all.no.bound.min1.soc4.all.FOC	0.25873609218468596	0.22637382596110714	bound	647	all	5_5	1	no	FOC	647	all	4_4	237	hemels	0.24034783593547626
hemels.foc5.all.no.bound.min1.soc10.all.5000	0.3024942459098354	0.18665600439381008	bound	647	all	5_5	1	no	5000	5000	all	10_10	237	hemels	0.2438020060794298
hemels.foc5.all.no.bound.min1.soc10.all.10000	0.28323783616957865	0.19437429357852137	bound	647	all	5_5	1	no	10000	10000	all	10_10	237	hemels	0.24110497447425752
hemels.foc5.all.no.bound.min1.soc10.all.FOC	0.129775419766841	0.18817436469324092	bound	647	all	5_5	1	no	FOC	647	all	10_10	237	hemels	0.23424126237237994
