_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
stof.foc10.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.0308164412095636	0.14943354196068118	1093	1	nav	bound	no_ppmi	10_10	foc	1093	nav	4_4	320	stof	0.22405170603602953
stof.foc10.nav.no_ppmi.bound.min1.soc10.nav.5000	0.008921837299935184	0.26550059478237403	1093	1	nav	bound	no_ppmi	10_10	5000	5e3	nav	10_10	320	stof	0.22811537879132662
stof.foc10.nav.no_ppmi.bound.min1.soc10.nav.10000	0.01740652904553683	0.2312018758702125	1093	1	nav	bound	no_ppmi	10_10	10000	1e4	nav	10_10	320	stof	0.2284474590120141
stof.foc10.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.04043704030318865	0.14088189084139802	1093	1	nav	bound	no_ppmi	10_10	foc	1093	nav	10_10	320	stof	0.21459615743498656
stof.foc10.nav.no_ppmi.bound.min1.soc4.all.5000	0.04123343915527864	0.29144002934422525	1093	1	nav	bound	no_ppmi	10_10	5000	5e3	all	4_4	320	stof	0.2425843405865768
stof.foc10.nav.no_ppmi.bound.min1.soc4.all.10000	0.048844369550895765	0.27739299680508933	1093	1	nav	bound	no_ppmi	10_10	10000	1e4	all	4_4	320	stof	0.24171980593015907
stof.foc10.nav.no_ppmi.bound.min1.soc4.all.foc	-0.030816441209564744	0.14943354196068534	1093	1	nav	bound	no_ppmi	10_10	foc	1093	all	4_4	320	stof	0.22404079171131314
stof.foc10.nav.no_ppmi.bound.min1.soc10.all.5000	0.019859346086315698	0.29380221368237663	1093	1	nav	bound	no_ppmi	10_10	5000	5e3	all	10_10	320	stof	0.23149160729033885
stof.foc10.nav.no_ppmi.bound.min1.soc10.all.10000	0.021398905200731053	0.26052450948294725	1093	1	nav	bound	no_ppmi	10_10	10000	1e4	all	10_10	320	stof	0.23335008546922262
stof.foc10.nav.no_ppmi.bound.min1.soc10.all.foc	-0.040437040303187954	0.14088189084139321	1093	1	nav	bound	no_ppmi	10_10	foc	1093	all	10_10	320	stof	0.21459576271527794
stof.foc10.all.ppmi_weight.bound.min1.soc4.nav.5000	-0.07588762958285232	-0.1285341167149819	823	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	4_4	320	stof	0.2193370239308103
stof.foc10.all.ppmi_weight.bound.min1.soc4.nav.10000	-0.07762714377365655	-0.1898103835536038	823	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	4_4	320	stof	0.21626695816861824
stof.foc10.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.10791653980283615	-0.1547133618462767	823	1	all	bound	ppmi_weight	10_10	foc	823	nav	4_4	320	stof	0.2083761413447702
stof.foc10.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.09513243768426152	-0.0975667765195745	823	1	all	bound	ppmi_weight	10_10	5000	5e3	nav	10_10	320	stof	0.21417628223885216
stof.foc10.all.ppmi_weight.bound.min1.soc10.nav.10000	-0.09412328752083345	-0.14012174367673308	823	1	all	bound	ppmi_weight	10_10	10000	1e4	nav	10_10	320	stof	0.21227727342614805
stof.foc10.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.129851828781207	-0.14862871363251753	823	1	all	bound	ppmi_weight	10_10	foc	823	nav	10_10	320	stof	0.20297170710319715
stof.foc10.all.ppmi_weight.bound.min1.soc4.all.5000	-0.07317155990934444	-0.12255556109850016	823	1	all	bound	ppmi_weight	10_10	5000	5e3	all	4_4	320	stof	0.22610143580945097
stof.foc10.all.ppmi_weight.bound.min1.soc4.all.10000	-0.07662244177333477	-0.17676040531126347	823	1	all	bound	ppmi_weight	10_10	10000	1e4	all	4_4	320	stof	0.219127605676725
stof.foc10.all.ppmi_weight.bound.min1.soc4.all.foc	-0.10791653980283346	-0.15471336184628087	823	1	all	bound	ppmi_weight	10_10	foc	823	all	4_4	320	stof	0.2083761413447702
stof.foc10.all.ppmi_weight.bound.min1.soc10.all.5000	-0.09072152608172154	-0.0935250942497698	823	1	all	bound	ppmi_weight	10_10	5000	5e3	all	10_10	320	stof	0.2184698783893691
stof.foc10.all.ppmi_weight.bound.min1.soc10.all.10000	-0.09357274252641412	-0.11857725284062937	823	1	all	bound	ppmi_weight	10_10	10000	1e4	all	10_10	320	stof	0.2173978948763053
stof.foc10.all.ppmi_weight.bound.min1.soc10.all.foc	-0.1298518287812016	-0.1486287136325173	823	1	all	bound	ppmi_weight	10_10	foc	823	all	10_10	320	stof	0.20297170710319715
stof.foc10.all.ppmi_sel.bound.min1.soc4.nav.5000	0.467534909225771	0.08401250108811903	823	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	4_4	320	stof	0.2560147517547429
stof.foc10.all.ppmi_sel.bound.min1.soc4.nav.10000	0.49261237328493085	0.08116994416570376	823	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	4_4	320	stof	0.2498626026975773
stof.foc10.all.ppmi_sel.bound.min1.soc4.nav.foc	0.24580983630082234	0.04262828153091884	823	1	all	bound	ppmi_sel	10_10	foc	823	nav	4_4	320	stof	0.22543596354177536
stof.foc10.all.ppmi_sel.bound.min1.soc10.nav.5000	0.28102737882333156	0.08511929440586996	823	1	all	bound	ppmi_sel	10_10	5000	5e3	nav	10_10	320	stof	0.2375820593024409
stof.foc10.all.ppmi_sel.bound.min1.soc10.nav.10000	0.2818526153477564	0.06941180295521157	823	1	all	bound	ppmi_sel	10_10	10000	1e4	nav	10_10	320	stof	0.23520262536569114
stof.foc10.all.ppmi_sel.bound.min1.soc10.nav.foc	0.1242937604553656	0.01756377904828818	823	1	all	bound	ppmi_sel	10_10	foc	823	nav	10_10	320	stof	0.21016201079318717
stof.foc10.all.ppmi_sel.bound.min1.soc4.all.5000	0.46856027131956907	0.0834810231002356	823	1	all	bound	ppmi_sel	10_10	5000	5e3	all	4_4	320	stof	0.2634223182579289
stof.foc10.all.ppmi_sel.bound.min1.soc4.all.10000	0.4886576138615883	0.07891211542252893	823	1	all	bound	ppmi_sel	10_10	10000	1e4	all	4_4	320	stof	0.25899724820891173
stof.foc10.all.ppmi_sel.bound.min1.soc4.all.foc	0.24580983630082157	0.04262828153093353	823	1	all	bound	ppmi_sel	10_10	foc	823	all	4_4	320	stof	0.22541255183131229
stof.foc10.all.ppmi_sel.bound.min1.soc10.all.5000	0.29674404185994097	0.09202721951004018	823	1	all	bound	ppmi_sel	10_10	5000	5e3	all	10_10	320	stof	0.24395462439496846
stof.foc10.all.ppmi_sel.bound.min1.soc10.all.10000	0.2925693819302237	0.0747381793823852	823	1	all	bound	ppmi_sel	10_10	10000	1e4	all	10_10	320	stof	0.24280340350113427
stof.foc10.all.ppmi_sel.bound.min1.soc10.all.foc	0.12429376045525417	0.017563779048123597	823	1	all	bound	ppmi_sel	10_10	foc	823	all	10_10	320	stof	0.21016201079318717
stof.foc10.all.no_ppmi.bound.min1.soc4.nav.5000	0.4723915129128475	0.15534991636994924	1275	1	all	bound	no_ppmi	10_10	5000	5e3	nav	4_4	320	stof	0.24891369088111573
stof.foc10.all.no_ppmi.bound.min1.soc4.nav.10000	0.4963319324274296	0.15264327944817316	1275	1	all	bound	no_ppmi	10_10	10000	1e4	nav	4_4	320	stof	0.2404578659240644
stof.foc10.all.no_ppmi.bound.min1.soc4.nav.foc	0.31922372682474054	0.1189656643567931	1275	1	all	bound	no_ppmi	10_10	foc	1275	nav	4_4	320	stof	0.22390827438487854
stof.foc10.all.no_ppmi.bound.min1.soc10.nav.5000	0.33086486536501086	0.18370403427947765	1275	1	all	bound	no_ppmi	10_10	5000	5e3	nav	10_10	320	stof	0.23345720934570813
stof.foc10.all.no_ppmi.bound.min1.soc10.nav.10000	0.34019628902492627	0.16495976394090694	1275	1	all	bound	no_ppmi	10_10	10000	1e4	nav	10_10	320	stof	0.22864966403940934
stof.foc10.all.no_ppmi.bound.min1.soc10.nav.foc	0.1845501638261061	0.10309963727041442	1275	1	all	bound	no_ppmi	10_10	foc	1275	nav	10_10	320	stof	0.21238664400279164
stof.foc10.all.no_ppmi.bound.min1.soc4.all.5000	0.4828118653266945	0.16416397368643176	1275	1	all	bound	no_ppmi	10_10	5000	5e3	all	4_4	320	stof	0.2520256593502052
stof.foc10.all.no_ppmi.bound.min1.soc4.all.10000	0.49608579792016383	0.15555399654837096	1275	1	all	bound	no_ppmi	10_10	10000	1e4	all	4_4	320	stof	0.2478313091892711
stof.foc10.all.no_ppmi.bound.min1.soc4.all.foc	0.3192237269958773	0.11896566442158431	1275	1	all	bound	no_ppmi	10_10	foc	1275	all	4_4	320	stof	0.22390827438487854
stof.foc10.all.no_ppmi.bound.min1.soc10.all.5000	0.35158890471626525	0.19832222506589617	1275	1	all	bound	no_ppmi	10_10	5000	5e3	all	10_10	320	stof	0.23890208217931735
stof.foc10.all.no_ppmi.bound.min1.soc10.all.10000	0.3516936996174153	0.17642737339721876	1275	1	all	bound	no_ppmi	10_10	10000	1e4	all	10_10	320	stof	0.2376505984578295
stof.foc10.all.no_ppmi.bound.min1.soc10.all.foc	0.18455016382610467	0.10309963727041958	1275	1	all	bound	no_ppmi	10_10	foc	1275	all	10_10	320	stof	0.21238664400279164
stof.foc5.nav.ppmi_weight.bound.min1.soc4.nav.5000	-0.25148281986501586	-0.07030948670853258	490	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	314	stof	0.23880594133355507
stof.foc5.nav.ppmi_weight.bound.min1.soc4.nav.10000	-0.26091781816524023	-0.11811946417407221	490	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	314	stof	0.23658795121855167
stof.foc5.nav.ppmi_weight.bound.min1.soc4.nav.foc	-0.26452516108024265	-0.10070677214729468	490	1	nav	bound	ppmi_weight	5_5	foc	490	nav	4_4	314	stof	0.2431163901526488
stof.foc5.nav.ppmi_weight.bound.min1.soc10.nav.5000	-0.24771323026095227	-0.049621625484232025	490	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	314	stof	0.22563570363703017
stof.foc5.nav.ppmi_weight.bound.min1.soc10.nav.10000	-0.25234381975435694	-0.07666977498979671	490	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	314	stof	0.22734609915380194
stof.foc5.nav.ppmi_weight.bound.min1.soc10.nav.foc	-0.27775947261837375	-0.0924697895627261	490	1	nav	bound	ppmi_weight	5_5	foc	490	nav	10_10	314	stof	0.2215499937943447
stof.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.25445926209099384	-0.06837664129729432	490	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	314	stof	0.24495387864692136
stof.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.2575493611996799	-0.11252018215381861	490	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	314	stof	0.23874853792001172
stof.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.26452516107640356	-0.10070677215319365	490	1	nav	bound	ppmi_weight	5_5	foc	490	all	4_4	314	stof	0.2425030995874544
stof.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.25363623724672474	-0.04631545298460367	490	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	314	stof	0.2283840209221901
stof.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.25343845249654945	-0.06265779834645097	490	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	314	stof	0.2301316290873994
stof.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.2777594726273943	-0.09246978954039782	490	1	nav	bound	ppmi_weight	5_5	foc	490	all	10_10	314	stof	0.22081474622049976
stof.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.24478724685108935	0.09444624981682859	490	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	314	stof	0.23525773485096685
stof.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.2540426962060029	0.0840738376522082	490	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	314	stof	0.23271964809490475
stof.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.2381294231546837	0.02286499629075578	490	1	nav	bound	ppmi_sel	5_5	foc	490	nav	4_4	314	stof	0.23793919409464764
stof.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.22837091272112758	0.07991161176090315	490	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	314	stof	0.2228846234624738
stof.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.21966730573048787	0.05585301472343081	490	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	314	stof	0.22345831598344812
stof.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.2489308755131756	0.017636868568323142	490	1	nav	bound	ppmi_sel	5_5	foc	490	nav	10_10	314	stof	0.22146145499299585
stof.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.25554741235440476	0.10850259619526129	490	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	314	stof	0.23656126006072514
stof.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.25816162631398293	0.09381965890092124	490	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	314	stof	0.235009077249661
stof.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.23812942315468633	0.022864996290752518	490	1	nav	bound	ppmi_sel	5_5	foc	490	all	4_4	314	stof	0.2384412889512816
stof.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.23533758475447905	0.10115898422449217	490	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	314	stof	0.22447699985901354
stof.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.22690711012243384	0.07099282180213966	490	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	314	stof	0.22595969681230857
stof.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.2489308755131729	0.017636868568326428	490	1	nav	bound	ppmi_sel	5_5	foc	490	all	10_10	314	stof	0.22146145499299585
stof.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.1954631780377428	0.19927360743824427	677	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	319	stof	0.24043262398054147
stof.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.2082534456054874	0.19656449030012757	677	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	319	stof	0.23604994344546276
stof.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.196663903600345	0.08288570855328724	677	1	nav	bound	no_ppmi	5_5	foc	677	nav	4_4	319	stof	0.2337909714228821
stof.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.19895527768488075	0.1818817455854663	677	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	319	stof	0.22941989268424395
stof.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.1918980738266103	0.1572194764739226	677	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	319	stof	0.22775925371216743
stof.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.20339156960096497	0.07638680812348693	677	1	nav	bound	no_ppmi	5_5	foc	677	nav	10_10	319	stof	0.22288296264921154
stof.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.19700538101035042	0.22840851459676353	677	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	319	stof	0.24196211789880887
stof.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.19499957796202205	0.21764032043416812	677	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	319	stof	0.2406995525406623
stof.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.196663903600343	0.08288570855328119	677	1	nav	bound	no_ppmi	5_5	foc	677	all	4_4	319	stof	0.23328760005367882
stof.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.19897149867382333	0.2124729347142503	677	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	319	stof	0.2327714266821543
stof.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.19015877505631515	0.17993996056976228	677	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	319	stof	0.232575285986796
stof.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.20339156960096408	0.076386808123481	677	1	nav	bound	no_ppmi	5_5	foc	677	all	10_10	319	stof	0.22222355704991442
