pmi	raw_freq	raw_co	cw
-0.122612745	552171	64	dat/pron
0.24799246	28074105	4683	de/det
-0.8716529	36825	2	debat/noun
2.5580087	594	1	decadentie/noun
1.341105	12024	6	decor/noun
-0.33789435	150293	14	deel/noun
0.2834614	46067	8	dergelijk/adj
1.3023324	2091	1	detective/noun
3.238977	300	1	deugdzaam/adj
-0.5107217	64045	5	deur/noun
-0.009050437	719674	93	deze/det
3.39142	513	2	diagonaal/adj
0.27289018	1365392	235	die/det
0.3722602	2519801	479	die/pron
0.5028337	4601	1	diegene/pron
0.40013114	36185	7	dien_in/verb
0.2075282	49858	8	diep/adj
0.45757967	9636	2	dikwijls/adj
0.7959796	6967	2	discriminatie/noun
1.2640697	2185	1	discrimineer/verb
-0.19901006	795783	85	dit/det
-0.13860816	731956	83	doe/verb
1.808219	15093	12	doek/noun
1.4235766	7370	4	doel_groep/noun
0.10523159	1310789	190	door/prep
3.7308729	366	2	doordrenkt/adj
1.4102226	3742	2	draag_uit/verb
0.38212904	52340	10	draai/verb
3.4350443	247	1	draai_rond/adj
0.67809415	19580	5	drama/noun
5.6292553	14391	521	drijf/verb
0.37237614	5296	1	drijf_op/verb
-1.1395571	24175	1	droom/noun
0.59018004	8462	2	druk_uit/verb
1.835762	2431	2	drum/noun
0.4826705	4731	1	druppel/noun
-0.28760734	152880	15	duidelijk/adj
3.347181	279	1	duivenmelkers/noun
-0.25927398	19906	2	duo/noun
2.3251438	1504	2	durf/noun
-0.3794894	257023	23	dus/adv
1.493204	1728	1	dusverre/adv
0.51088136	9240	2	duurzaam/adj
0.677863	3884	1	dynamiek/noun
-0.24021427	253480	26	echt/adj
0.633957	12115	3	een/adj
0.17397657	11075723	1719	een/det
-0.05868664	292605	36	eens/adv
0.43067682	4965	1	eentje/pron
0.9473574	8968	3	eenzaam/adj
-0.44682255	167651	14	eerder/adj
0.38618645	73066	14	eeuw/noun
0.21190669	12476	2	eeuwig/adj
-0.031699166	316997	40	eigen/adj
-0.567584	81442	6	eind/noun
-0.7447002	97048	6	einde/noun
1.1947067	9265	4	eindeloos/adj
0.4778759	9515	2	electrisch/adj
0.20848863	249085	40	elk/det
0.052343722	7272	1	elkaar/det
-0.30489108	218177	21	elkaar/pron
0.6985055	15353	4	en/prep
1.347949	7902	4	enerzijds/adv
1.1212212	62482	25	enig/det
-0.02490092	23455	3	enkel/adj
0.08339315	1744977	248	er/adv
-0.09708108	665899	79	er/noun
0.7943665	3487	1	ere_plaats/noun
2.8788614	6021	14	ernst/noun
-1.2451552	53176	2	ervaring/noun
3.3922033	260	1	etalage_pop/noun
1.1512895	2445	1	etentje/noun
0.023193274	172619	23	even/adj
0.8142546	6772	2	evolueer/verb
1.3187518	10304	5	exclusief/adj
0.18391994	102779	16	extra/adj
1.2216111	2273	1	faal/adj
-0.4787567	86310	7	feit/noun
2.0688643	27213	28	fel/adj
-0.09542672	25446	3	festival/noun
0.57885146	4317	1	fictie/noun
-0.13242364	17675	2	fiets/verb
1.2984855	2099	1	figurant/noun
0.55454093	128189	29	film/noun
3.0591242	723	2	film_zaal/noun
-1.1940045	101575	4	financieel/adj
2.3477454	730	1	flankeer/verb
-0.44007796	47698	4	flink/adj
2.6269588	553	1	flyers/noun
2.505772	6273	10	folder/noun
3.445324	493	2	fonkel/adj
1.5323355	3316	2	forum/noun
0.053198364	43642	6	fout/noun
2.4607046	660	1	fris/noun
1.0354768	8179	3	frustratie/noun
0.7222355	18554	5	fysiek/adj
-0.19618788	1085158	116	ga/verb
1.1668968	2391	1	gaaf/adj
0.2849112	28795	5	gast/noun
0.7795572	21046	6	gebruik/part
0.34618306	135616	25	gebruik/verb
1.8836507	2336	2	gebukt/adj
0.8291552	13324	4	gedeelte/noun
2.0856783	952	1	gedempt/adj
1.7003108	1399	1	gedomineerd/adj
0.6309812	20318	5	gedurende/prep
-0.06838489	370341	45	geef/verb
-0.2058264	46931	5	geef_toe/verb
-0.03088128	1048752	132	geen/det
0.5873032	17058	4	geest/noun
2.816068	459	1	gehard/adj
-0.3091929	20838	2	geheel/noun
2.9258115	4520	11	gekleurd/adj
-0.5704141	203976	15	geld/noun
-0.31633073	210505	20	geleden/adj
0.69588375	22829	6	gelegenheid/noun
3.993306	282	2	geluid_effect/noun
-0.23137914	67731	7	gelukkig/adj
1.555432	4830	3	geneigd/adj
1.3440113	6022	3	geplaatst/adj
-0.64260066	14656	1	gerechtelijk/adj
2.680034	523	1	geschetst/adj
2.488891	636	1	gesluierd/adj
1.3031812	2076	1	gespreid/adj
0.42723545	5005	1	getal/noun
0.5212839	9104	2	geur/noun
1.3120762	2082	1	gevierd/adj
0.3271484	71743	13	gevoel/noun
2.6068327	568	1	gewaarwording/noun
3.798698	351	2	geweigerd/adj
0.3754992	5289	1	geweten/noun
4.0117044	277	2	gewoel/verb
0.8568407	9751	3	gewoonte/noun
-0.17419726	18238	2	gezien/adj
-0.9457325	320152	16	gisteren/adv
1.4846617	8668	5	gitaar/noun
1.4804063	1744	1	glimlach/adj
-0.10300041	987502	116	goed/adj
-0.79207164	17081	1	goed/part
4.527824	414	5	goedmoedig/adj
0.25056803	5944	1	grijp_aan/verb
3.1915326	313	1	grinnik/adj
1.4351299	1841	1	groet/verb
-0.1593727	774779	86	groot/adj
1.5344734	1656	1	groot_macht/noun
0.18748556	570905	90	haar/det
-0.024028337	102394	13	half/adj
2.7768643	478	1	halfnaakt/adj
2.1932285	4272	5	hals/noun
1.3969047	3780	2	hamer/verb
0.24138372	132538	22	hand/noun
2.044311	992	1	hang/adj
0.87528	63915	20	hang/verb
2.3891723	7031	10	hang_op/verb
-0.20571266	103806	11	hard/adj
-0.3530915	4034811	368	heb/verb
1.5847706	4712	3	heb_op/verb
0.45860934	251548	52	heel/adj
0.0508724	276441	38	heel/adv
1.0350283	16391	6	heilig/adj
1.0497139	16191	6	held/noun
0.082416646	14087	2	helder/adj
-0.6312691	87136	6	help/verb
0.44612896	455207	93	hem/pron
4.3542027	392	4	hemellichaam/noun
0.1118418	157140	23	hen/pron
0.13352066	33432	5	herinner/verb
-0.606885	169158	12	het/adj
-0.03227321	11650779	1469	het/det
-0.061599087	764720	94	het/noun
0.10689203	261019	38	hier/adv
2.1185796	924	1	high_tech/adj
0.12886977	2403923	358	hij/pron
0.472734	4761	1	hijzelf/pron
2.7605467	4367	9	hilarisch/adj
1.2773001	6444	3	hip/adj
-0.14253402	327075	37	hoe/adj
-0.2741512	80808	8	hoef/verb
0.73668915	33298	9	honderden/noun
0.69323474	7715	2	honger/noun
-0.61654097	284594	20	hoog/adj
2.5408823	601	1	hoogdravend/adj
2.12193	916	1	hoogstpersoonlijk/adj
6.45339	763	63	hoon/noun
0.45401615	170287	35	hoor/verb
1.2533484	2227	1	horizontaal/adj
7.568937	688	173	hot/noun
-0.35509384	340614	31	houd/verb
-0.54885125	13239	1	houten/adj
0.47174048	9613	2	huil/verb
-0.46872923	159560	13	huis/noun
-0.6446357	44000	3	hulp/noun
2.487413	15345	24	humor/noun
0.049864635	902917	124	hun/det
0.2803035	168069	29	iedereen/pron
0.2550496	112501	19	iemand/noun
-0.00093525945	244998	32	iets/noun
-0.46810165	2577275	211	ik/pron
0.82773656	3345	1	immer/adv
-0.040597554	279990	35	in/part
-0.00097133714	9492181	1232	in/prep
2.3644333	1443	2	incluis/prep
0.71581227	48582	13	indruk/noun
0.2863688	11591	2	industrieel/adj
0.8463507	19693	6	ineens/adv
2.0854394	1897	2	ingebouwd/adj
1.6768408	1435	1	ingehouden/adj
-0.42619133	12173	1	inlichting/noun
1.9800843	1059	1	instabiliteit/noun
1.0575532	13256	5	integendeel/adv
2.1449072	7181	8	intelligent/adj
-0.18986653	18598	2	interesse/noun
0.5585838	105805	24	internationaal/adj
1.4590844	8952	5	introduceer/verb
2.130078	1820	2	inventief/adj
0.014802515	30441	4	investeer/verb
3.6871572	4790	25	ironie/noun
-0.5095626	1574348	123	jaar/noun
-0.06366128	8275	1	jazz/noun
0.13129199	154475	23	je/det
0.26621988	1142105	195	je/pron
0.28911525	11471	2	jezelf/pron
-0.3097354	199012	19	jong/adj
0.37082413	95975	18	jongere/noun
0.49999347	4675	1	journalistiek/noun
1.5508267	3270	2	kaars/noun
3.4680364	722	3	kabel_net/noun
-0.33870858	1969534	183	kan/verb
-0.06551802	49442	6	kandidaat/noun
-0.906543	170934	9	kans/noun
1.2334882	2233	1	kant_DIM/noun
0.9675637	5831	2	keel/noun
0.1010463	277310	40	keer/noun
-0.091172904	50783	6	keer_terug/verb
0.008421153	144534	19	ken/verb
-0.76117605	32750	2	kennis/noun
0.5350419	45092	10	kerk/noun
1.0972112	2583	1	kies/noun
1.7596668	11844	9	kijk_aan/verb
1.1967113	4637	2	kijk_terug/verb
1.7179631	30365	22	kijker/noun
-0.90398073	113570	6	kilo_meter/noun
-0.1275543	305978	35	kind/noun
2.315917	1516	2	kinderachtig/adj
0.6542068	48285	12	klacht/noun
0.3895047	228937	44	klein/adj
1.5328085	6652	4	kleurrijk/adj
1.7569026	2654	2	knipoog/noun
1.7727046	1304	1	knuppel/noun
-0.318489	85068	8	kom/adj
-0.19957526	973909	104	kom/verb
-0.30421904	20773	2	kom_binnen/verb
1.038045	16274	6	kom_over/verb
-0.6202414	42714	3	kom_terecht/verb
1.7730879	10495	8	komedie/noun
0.6832671	27339	7	koning/noun
-0.82610184	88151	5	koop/verb
0.009006248	7606	1	korps/noun
1.0241709	16515	6	krachtig/adj
0.09786124	97819	14	krant/noun
-0.24332301	746610	76	krijg/verb
0.5204395	45774	10	kunstenaar/noun
1.2109033	16032	7	kwaad/adj
-0.28608212	520541	51	laat/adj
-0.029893236	521724	66	laat/verb
0.47108573	9612	2	laat_los/verb
2.5442233	4827	8	lach/noun
2.364714	6504	9	lamp/noun
-0.6847586	304215	20	land/noun
-0.41232297	23211	2	lastig/adj
2.207462	850	1	lawaaierig/adj
-0.2272369	125630	13	leef/verb
0.88001496	25572	8	leeg/adj
-0.39287123	57361	5	leerling/noun
1.3668386	1962	1	leg_in/verb
0.15049788	6594	1	leg_weg/verb
-0.098928645	42653	5	leger/noun
3.3129299	839	3	letter_DIM/noun
-0.31430343	31642	3	lezer/noun
1.768335	48585	37	licht/adj
2.3387794	34085	46	licht/noun
3.768555	357	2	licht_show/noun
-0.04741528	64492	8	lief/adj
-0.0019800756	7741	1	lift/noun
0.84556997	9868	3	lijf/noun
0.2967911	233946	41	lijk/verb
1.7896873	1290	1	lingerie/noun
3.2847288	288	1	linker_oog/noun
0.95623267	5950	2	logo/noun
0.32471573	11086	2	loop/adj
0.35603702	177403	33	loop/verb
1.7756318	3912	3	loper/noun
1.8377062	1227	1	loser/noun
-0.16148178	36061	4	lucht/noun
0.13111667	801559	119	maak/verb
0.9316662	24135	8	maak_gebruik/verb
-0.8365727	284554	16	maand/noun
-0.23252285	78674	8	maandag/noun
-0.15119453	480969	54	maar/adv
-0.86171854	73154	4	maart/noun
0.2007966	56613	9	maatregel/noun
1.9583141	1089	1	macho/noun
-0.23949637	401159	41	mag/verb
-0.19047968	381643	41	man/noun
0.3878447	139815	27	manier/noun
1.2256533	11262	5	mannelijk/adj
2.992306	767	2	marktsegment/noun
-0.057725385	283602	35	me/pron
1.3059844	49868	24	medium/noun
-0.0682605	444374	54	meer/adj
-0.15298454	429100	48	meer/adv
0.46701735	192090	40	meest/adj
0.12579611	81418	12	meisje/noun
-0.5113351	76908	6	meld/verb
3.5898087	3795	18	mengeling/noun
2.1124206	2772	3	mengsel/noun
0.11864848	538442	79	mens/noun
1.1392655	27021	11	menselijk/adj
0.78020245	4230163	1203	met/prep
-0.50615823	12692	1	methode/noun
0.39921838	15451	3	middag/noun
1.1779667	2360	1	middenin/prep
-0.4945968	225916	18	mij/pron
0.5812413	4322	1	mijd/verb
-0.56361717	564919	42	mijn/det
6.6784062	1315	135	mikpunt/noun
4.3051896	7198	69	mild/adj
-0.6596291	359331	24	miljoen/noun
3.8268309	1503	9	minachting/noun
3.0720587	717	2	miskend/adj
-0.43090063	153063	13	misschien/adv
0.32714453	44228	8	modern/adj
-0.4447023	1557442	130	moet/verb
1.1357167	2481	1	moet_in/verb
-0.61873186	213777	15	mogelijk/adj
0.11950528	142407	21	moment/noun
1.2624029	4362	2	monarchie/noun
1.9739825	5333	5	monster/noun
2.0375628	2012	2	montage/noun
-0.38299236	158026	14	mooi/adj
1.1936297	4646	2	moraal/noun
-0.63092375	44148	3	morgen/adv
1.0100505	11517	4	morgen/noun
0.71206546	7581	2	multicultureel/adj
1.2255096	2253	1	munt/verb
1.2792927	31978	15	muur/noun
0.056212258	94376	13	muziek/noun
3.6248472	1040	5	muziekzender/noun
0.32487535	5546	1	mythe/noun
-0.16150446	796990	88	na/prep
2.3925202	701	1	na_woord/noun
-0.07451686	140818	17	naam/noun
-0.325614	1512452	142	naar/prep
0.13260342	107233	16	naast/prep
0.3617169	85915	16	nationaal/adj
0.79573125	6968	2	natuur_gebied/noun
-0.11664096	68849	8	nauwelijks/adv
-0.4468697	312837	26	neem/verb
-1.8677955	50181	1	neem_over/verb
-0.39082313	34091	3	neer/part
1.1506435	2422	1	neig/verb
-0.1858846	101844	11	niemand/pron
-0.18844546	3455007	373	niet/adv
3.5481849	443	2	niet_commercieel/adj
-0.014695934	210486	27	niets/noun
0.08507716	669062	94	nieuw/adj
2.827682	2718	6	nieuwsgierigheid/noun
-0.018343294	54600	7	niveau/noun
0.11890635	149858	22	noem/verb
-0.27198854	1683041	167	nog/adv
0.009007535	235945	31	nooit/adv
1.5033183	3444	2	nostalgie/noun
0.72140527	3703	1	nota/adv
-0.45077044	60657	5	november/noun
-0.05809699	803160	99	nu/adv
0.29776293	85984	15	nummer/noun
2.135764	6322	7	object/noun
2.1395245	903	1	objectiviteit/noun
0.66338915	11768	3	of/adj
2.874231	440	1	offer_feest/noun
0.26384535	71246	12	oktober/noun
0.47149637	43016	9	omgeving/noun
0.50297904	14146	3	omstreden/adj
-0.40067318	11479	1	onafhankelijkheid/noun
3.2147274	308	1	onbedaarlijk/adj
0.11282719	68830	10	ondanks/prep
0.64647233	414521	103	onder/prep
1.8201396	1250	1	ondergraaf/verb
-0.10548517	8530	1	onderhoud/verb
0.3364807	10941	2	onderscheid/verb
0.3189233	11168	2	ondersteun/verb
2.274825	787	1	ondervrager/noun
2.5491045	33516	56	onderwerp/noun
0.087941505	49322	7	onderwijs/noun
3.0306025	371	1	onderwijs_beleid/noun
-1.252608	161749	6	onderzoek/noun
0.03702398	29731	4	onderzoeker/noun
2.2341647	2470	3	ondraaglijk/adj
-0.32013476	10561	1	ongelooflijk/adj
1.5545788	1627	1	ongenaakbaar/adj
2.783097	1426	3	ongestraft/adj
1.2828159	2131	1	ongevraagd/adj
0.21894819	43072	7	onmiddellijk/adj
0.059600595	470011	65	ons/det
1.6392702	1482	1	ontlok/verb
0.23612486	18326	3	ontsnap/verb
0.45725682	4846	1	onttrek/verb
-0.73553556	47959	3	ontwikkeling/noun
2.87141	2177	5	onverbiddelijk/adj
0.93534166	6035	2	onzichtbaar/adj
0.8362044	92972	28	oog/noun
3.4923952	470	2	oog_klep/noun
0.07111409	2214625	311	ook/adv
0.9548213	20664	7	oor/noun
3.5513966	219	1	oordeel_kundig/adj
-0.078754626	540823	65	op/part
0.3952827	4502370	869	op/prep
2.88032	433	1	opening_scène/noun
1.5762916	3190	2	ophef/noun
0.26366875	23848	4	oppositie/noun
0.36553204	5374	1	optimisme/noun
0.69305944	38314	10	opvallend/adj
1.5881416	1567	1	opwaarts/adj
1.3254572	4062	2	opzettelijk/adj
0.23317058	243584	40	oud/adj
-0.11967992	95202	11	ouder/noun
-0.27709457	111584	11	over/part
-0.062729925	1300877	159	over/prep
0.6534048	39909	10	overal/adv
1.1567652	4827	2	overdrijf/verb
1.4380132	1804	1	overmaat/adv
0.84989345	3322	1	overspoel/verb
0.15952447	136924	21	paar/noun
0.73392236	22078	6	pak/noun
1.033789	5446	2	pal/adv
2.9339404	816	2	palmboom/noun
-0.83938754	195439	11	partij/noun
1.2666745	4339	2	partij_voorzitter/noun
-0.28685308	163211	16	pas/adv
0.28761145	11710	2	paus/noun
-0.7722556	232898	14	per/prep
0.5777116	4310	1	pet/noun
1.0979685	7659	3	piano/noun
3.2813904	290	1	piep/noun
0.9344939	2998	1	pijler/noun
0.14031023	26684	4	pijn/noun
-0.022197617	219685	28	plaats/noun
2.9790566	7395	19	plafond/noun
0.4627592	14480	3	plein/noun
0.8011261	48145	14	plek/noun
1.5535446	29082	18	plots/adj
1.8529706	32501	27	podium/noun
0.99159086	54316	19	politicus/noun
3.298373	286	1	politie_inzet/noun
-0.16470623	145013	16	politiek/adj
0.28497428	40543	7	populair/adj
1.6485485	1471	1	pose/noun
-1.0851612	45391	2	positie/noun
0.29162663	11430	2	potentieel/adj
1.9436604	1095	1	precair/adj
-0.1134095	25753	3	precies/adv
1.6334021	4482	3	prent/noun
2.8863282	425	1	priem/verb
-0.5912466	111414	8	prijs/noun
-0.520932	26190	2	prins/noun
-1.1073972	208882	9	probleem/noun
-1.9363817	480632	9	procent/noun
0.7777752	56273	16	product/noun
2.1472535	1789	2	productie_huis/noun
0.40250045	10292	2	proef/verb
0.22636545	6159	1	profiel/noun
0.52941483	4541	1	prognose/noun
1.463667	7212	4	promoot/verb
2.368438	721	1	promotie_campagne/noun
0.8746064	35223	11	publiek/adj
1.1818058	89319	38	publiek/noun
0.5206458	22808	5	puur/adj
-0.8037734	120335	7	raak/verb
3.2422326	895	3	raciaal/adj
0.98529893	5766	2	racistisch/adj
2.0883727	20115	21	radio/noun
2.7941704	467	1	ragfijn/adj
1.4381243	1804	1	ramp/adv
2.9487972	807	2	ranzig/adj
0.6327329	49051	12	reactie/noun
2.700328	18693	36	reclame/noun
4.8658834	476	8	reclame_blok/noun
0.19675088	38384	6	red/verb
3.0808473	355	1	reddeloos/adj
0.56865364	60771	14	reeks/noun
-0.27986094	50751	5	regel/noun
-0.4043729	23074	2	reis/verb
2.487859	637	1	relikwie/noun
2.4040768	2069	3	respons/noun
3.04034	39138	107	richt/verb
-0.07424261	8266	1	rijp/adj
0.6832605	42651	11	roep_op/verb
0.11657947	34167	5	roman/noun
-0.9350197	58805	3	ronde/noun
1.1267483	4980	2	rondleiding/noun
1.0115926	53277	19	rood/adj
0.31486046	67003	12	ruimte/noun
-0.1370434	35210	4	samenleving/noun
3.4947808	465	2	sarcasme/noun
4.010229	2505	18	satire/noun
1.1547658	4819	2	schakel_over/verb
1.0682722	2625	1	schemer_door/verb
1.0685169	10511	4	schets/verb
-0.042465083	128591	16	school/noun
0.17525175	160883	25	schrijf/verb
1.1306949	7400	3	schrijven/noun
0.6230969	45521	11	schrijver/noun
-0.8100079	172823	10	seizoen/noun
-0.19289288	9365	1	senator/noun
-0.3620139	99854	9	september/noun
0.8655816	38770	12	serieus/adj
0.6296364	24498	6	simpel/adj
2.3108535	1518	2	sla_gade/verb
0.03047591	59378	8	slaag/verb
0.08272762	120435	17	slecht/adj
0.23193194	133553	22	slechts/adv
-1.0239744	64597	3	sluit/verb
-0.17986916	46243	5	sluit_af/verb
2.4160144	693	1	smeul/adj
2.6546898	545	1	smeul/verb
-0.5098946	230240	18	snel/adj
1.4940845	6888	4	sober/adj
0.40190426	10260	2	socialistisch/adj
3.0405135	1465	4	soft/adj
0.41966024	100421	20	soort/noun
0.39492506	62066	12	speciaal/adj
-0.67019105	330463	22	speel/verb
-0.12955292	17416	2	speel_af/verb
3.4773104	716	3	speel_toneel/verb
4.295128	312	3	sport_beoefening/noun
3.3994806	262	1	sport_visser/noun
2.2022915	1696	2	spreek_in/verb
0.3557176	655795	122	sta/verb
3.0525448	360	1	sta_los/adj
-0.27330258	60553	6	staat/noun
-0.4230704	23681	2	stad_bestuur/noun
-0.0561954	252048	31	steeds/adv
1.6087085	3073	2	steek/noun
-0.11004944	60108	7	steek/verb
1.2197402	9006	4	steevast/adj
0.080589615	7090	1	stek/noun
-0.68067133	212176	14	stel/verb
-0.92535526	38667	2	stel_op/verb
0.37714446	15735	3	stelling/noun
1.1248562	59760	24	stem/noun
3.083722	383	1	steven/noun
-0.9745923	81713	4	stijg/verb
2.7544525	983	2	stil/verb
0.49275705	14070	3	stilaan/adv
2.5708258	1766	3	stink/adj
1.2539718	2186	1	storend/adj
3.052824	364	1	straat_meubilair/noun
0.11027985	48534	7	student/noun
-0.46453515	12282	1	studio/noun
-0.06293255	114181	14	stuk/noun
2.404709	694	1	subversief/adj
1.7606332	1313	1	suggestief/adj
-0.21727994	28807	3	supporter/noun
1.2558675	2185	1	surrealistisch/adj
1.320977	2047	1	symboliek/noun
-0.010005932	7754	1	symbolisch/adj
-0.8006455	34097	2	taak/noun
0.31880882	44587	8	tafel/noun
0.2614919	5910	1	tafereel/noun
-0.7192148	62942	4	team/noun
0.5985084	20973	5	tegelijkertijd/adj
-0.14086367	727647	82	tegen/prep
-0.4355696	47393	4	tegenstander/noun
1.0263022	16446	6	tegenstelling/prep
0.28848094	57540	10	tekst/noun
2.0292866	40477	40	televisie/noun
3.4727688	239	1	televisie_omroep/noun
0.3793108	20991	4	tenminste/adv
-1.2252272	52303	2	terecht/part
2.7388592	1971	4	terloops/adj
0.5002652	9311	2	terras/noun
-0.5932977	153390	11	terug/part
1.2994398	4193	2	tevredenheid/noun
0.9264201	33280	11	thema/noun
