_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
spot.foc10.all.ppmi_sel.bound.min1.soc10.all.10000	0.38687969506340925	-0.04090720067702476	664	1	all	bound	ppmi_sel	10_10	10000	1e4	all	10_10	240	spot	0.19720170590656969
spot.foc10.all.ppmi_sel.bound.min1.soc10.all.foc	0.1352370987429058	0.004102798173758488	664	1	all	bound	ppmi_sel	10_10	foc	664	all	10_10	240	spot	0.20035792076107758
spot.foc10.all.no_ppmi.bound.min1.soc4.nav.5000	0.3541434642719603	0.3063372683777226	942	1	all	bound	no_ppmi	10_10	5000	5e3	nav	4_4	240	spot	0.19157907183419945
spot.foc10.all.no_ppmi.bound.min1.soc4.nav.10000	0.5372186034128484	0.04420195171969471	942	1	all	bound	no_ppmi	10_10	10000	1e4	nav	4_4	240	spot	0.18709590467385698
spot.foc10.all.no_ppmi.bound.min1.soc4.nav.foc	0.4387116735311182	0.1728047841366036	942	1	all	bound	no_ppmi	10_10	foc	942	nav	4_4	240	spot	0.19489664018964997
spot.foc10.all.no_ppmi.bound.min1.soc10.nav.5000	0.38688982645567327	0.11991237589729611	942	1	all	bound	no_ppmi	10_10	5000	5e3	nav	10_10	240	spot	0.17230407824906013
spot.foc10.all.no_ppmi.bound.min1.soc10.nav.10000	0.347754889257106	0.12510873449070992	942	1	all	bound	no_ppmi	10_10	10000	1e4	nav	10_10	240	spot	0.16657048886689754
spot.foc10.all.no_ppmi.bound.min1.soc10.nav.foc	0.21765138288438898	0.11830990388023886	942	1	all	bound	no_ppmi	10_10	foc	942	nav	10_10	240	spot	0.18649547713572937
spot.foc10.all.no_ppmi.bound.min1.soc4.all.5000	0.3647311151711589	0.3266772919237115	942	1	all	bound	no_ppmi	10_10	5000	5e3	all	4_4	240	spot	0.19235960054532822
spot.foc10.all.no_ppmi.bound.min1.soc4.all.10000	0.4226944722515445	0.2785645044303258	942	1	all	bound	no_ppmi	10_10	10000	1e4	all	4_4	240	spot	0.18854126808340768
spot.foc10.all.no_ppmi.bound.min1.soc4.all.foc	0.4682883634616023	0.1681494613774532	942	1	all	bound	no_ppmi	10_10	foc	942	all	4_4	240	spot	0.1957143257395471
spot.foc10.all.no_ppmi.bound.min1.soc10.all.5000	0.3192317946941286	0.3462982335884721	942	1	all	bound	no_ppmi	10_10	5000	5e3	all	10_10	240	spot	0.1738839586278158
spot.foc10.all.no_ppmi.bound.min1.soc10.all.10000	0.3328407135265653	0.1504688541005009	942	1	all	bound	no_ppmi	10_10	10000	1e4	all	10_10	240	spot	0.16838710979300311
spot.foc10.all.no_ppmi.bound.min1.soc10.all.foc	0.18316486948382765	0.12927332177863338	942	1	all	bound	no_ppmi	10_10	foc	942	all	10_10	240	spot	0.1865255305666059
spot.foc5.nav.ppmi_weight.bound.min1.soc4.nav.5000	-0.31439876583214915	-0.12190875151066173	357	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	220	spot	0.24711463358519137
spot.foc5.nav.ppmi_weight.bound.min1.soc4.nav.10000	-0.2689539349440135	-0.14235162619395259	357	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	220	spot	0.2259072166931088
spot.foc5.nav.ppmi_weight.bound.min1.soc4.nav.foc	-0.17557913840232048	-0.26362010408034814	357	1	nav	bound	ppmi_weight	5_5	foc	357	nav	4_4	220	spot	0.2585519442133577
spot.foc5.nav.ppmi_weight.bound.min1.soc10.nav.5000	-0.35395341252237833	-0.09494336812608016	357	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	220	spot	0.2389486527587897
spot.foc5.nav.ppmi_weight.bound.min1.soc10.nav.10000	-0.3124828680954502	-0.1378639815395467	357	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	220	spot	0.22617235304891944
spot.foc5.nav.ppmi_weight.bound.min1.soc10.nav.foc	-0.24404729529110097	-0.11224407880852476	357	1	nav	bound	ppmi_weight	5_5	foc	357	nav	10_10	220	spot	0.23507051776753746
spot.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.3414505385592377	-0.08810046021012222	357	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	220	spot	0.2468174720181861
spot.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.2769821311963634	-0.11801577535116188	357	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	220	spot	0.23380011841896592
spot.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.2517688829210444	-0.1730870514387561	357	1	nav	bound	ppmi_weight	5_5	foc	357	all	4_4	220	spot	0.2542809090725122
spot.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.34491291220090464	-0.09185035195894536	357	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	220	spot	0.24129884276767313
spot.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.30001259385164575	-0.1067552145115125	357	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	220	spot	0.2374943929132601
spot.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.244047295291259	-0.11224407880860425	357	1	nav	bound	ppmi_weight	5_5	foc	357	all	10_10	220	spot	0.23507051776753746
spot.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.2836103499059102	0.06864510872055637	357	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	220	spot	0.25571252545521567
spot.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.2838387006066351	0.09060981094862651	357	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	220	spot	0.24356481522645898
spot.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.18213709166530145	0.02730632152483559	357	1	nav	bound	ppmi_sel	5_5	foc	357	nav	4_4	220	spot	0.2618886761287622
spot.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.2881715518580376	0.05728774051856993	357	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	220	spot	0.25228103845190253
spot.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.27584568928181574	0.04049465456169083	357	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	220	spot	0.24464513477103478
spot.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.20633676798541714	-4.947691270115315e-4	357	1	nav	bound	ppmi_sel	5_5	foc	357	nav	10_10	220	spot	0.2449171550874885
spot.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.28105217793753023	0.060892012699342336	357	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	220	spot	0.2587007773583849
spot.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.2759154467073325	0.07161392047845963	357	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	220	spot	0.2498312228370533
spot.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.19518968764900094	0.03174451063080721	357	1	nav	bound	ppmi_sel	5_5	foc	357	all	4_4	220	spot	0.2617927004247494
spot.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.3003140109106354	0.06343316523131665	357	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	220	spot	0.2559325649326365
spot.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.2835076017476828	0.040576143156840924	357	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	220	spot	0.2525039857230451
spot.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.19356781554254238	0.01333826612519233	357	1	nav	bound	ppmi_sel	5_5	foc	357	all	10_10	220	spot	0.24581148137968814
spot.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.15401728013445548	0.16864782363765798	471	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	224	spot	0.2556690145068553
spot.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.11673159760149569	0.17461652567824024	471	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	224	spot	0.24609850633773744
spot.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.06266792899990795	0.09618218636477456	471	1	nav	bound	no_ppmi	5_5	foc	471	nav	4_4	224	spot	0.26032334423509174
spot.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.14406519574590146	0.15525460465385	471	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	224	spot	0.2522746314206602
spot.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.1264971470434835	0.13137878553230245	471	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	224	spot	0.2436191784761339
spot.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.06037245999974814	0.05623301708011211	471	1	nav	bound	no_ppmi	5_5	foc	471	nav	10_10	224	spot	0.24794731356161862
spot.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.16951142870553623	0.1635936156240267	471	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	224	spot	0.2609787224722725
spot.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.1604568504750889	0.19244593195432463	471	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	224	spot	0.25039459351873045
spot.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.08295185351119472	0.0887635532356723	471	1	nav	bound	no_ppmi	5_5	foc	471	all	4_4	224	spot	0.2593540741478449
spot.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.14238640299559668	0.16515838575900538	471	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	224	spot	0.25668867903708076
spot.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.13103286453217672	0.13859132004101699	471	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	224	spot	0.25028476558729185
spot.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.05835798681360099	0.06943467491019335	471	1	nav	bound	no_ppmi	5_5	foc	471	all	10_10	224	spot	0.24794689502049286
spot.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	-0.10494348876763307	-0.20103708195666636	423	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	240	spot	0.22803934251468966
spot.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	-0.069737041454117	-0.2202651144313286	423	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	240	spot	0.22009591765718015
spot.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.05480783774264521	-0.3374365583392997	423	1	all	bound	ppmi_weight	5_5	foc	423	nav	4_4	240	spot	0.23741218643299686
spot.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.21062347343859647	-0.19170287896145105	423	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	240	spot	0.2328136625582528
spot.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	-0.149387242555607	-0.19311235384430858	423	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	240	spot	0.21900936661644146
spot.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.1617091072016877	-0.18342062585201038	423	1	all	bound	ppmi_weight	5_5	foc	423	nav	10_10	240	spot	0.21704400235756294
spot.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	-0.1428132741483628	-0.18009333057375626	423	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	240	spot	0.23292693133007075
spot.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	-0.09792691989292347	-0.2114615439303942	423	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	240	spot	0.22086971205434514
spot.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	-0.09118942353211823	-0.19520838363414722	423	1	all	bound	ppmi_weight	5_5	foc	423	all	4_4	240	spot	0.2338302177221559
spot.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	-0.23651497230597232	-0.20467132538529814	423	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	240	spot	0.23141101030835085
spot.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	-0.15018356099264435	-0.16670225055578802	423	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	240	spot	0.22549630147376834
spot.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	-0.17875488393172514	-0.2000335695213679	423	1	all	bound	ppmi_weight	5_5	foc	423	all	10_10	240	spot	0.21732534237271103
spot.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.4666276198947778	-0.26337174433991034	423	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	240	spot	0.22674877504519148
spot.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.48468928966828523	-0.2569876859425887	423	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	240	spot	0.21878474974868378
spot.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.2278288658314439	-0.20434047996667457	423	1	all	bound	ppmi_sel	5_5	foc	423	nav	4_4	240	spot	0.21892813911350328
spot.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.1890924263452455	-0.10342663501908995	423	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	240	spot	0.22489369820704855
spot.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.23022821456370185	-0.11659342986638495	423	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	240	spot	0.21863161591841587
spot.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.08453685447327103	-0.09497090515323474	423	1	all	bound	ppmi_sel	5_5	foc	423	nav	10_10	240	spot	0.21036838564070506
spot.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.35461792701919537	-0.21908884057148606	423	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	240	spot	0.22955505272092858
spot.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.4938912421521666	-0.25660630521001265	423	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	240	spot	0.22292963069371302
spot.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.2278288671699617	-0.2043404807902604	423	1	all	bound	ppmi_sel	5_5	foc	423	all	4_4	240	spot	0.21892813911350328
spot.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.18768853415287448	-0.1181058842685941	423	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	240	spot	0.2260205495349733
spot.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.2016475687882006	-0.14879365545956813	423	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	240	spot	0.2235551395639203
