_model	model.x	model.y	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress
hoekig.foc10.nav.selection.bound.min1.soc4.all.5000	-0.050810729295147516	-0.25348118615981213	bound	887	nav	10_10	1	selection	5000	5000	all	4_4	277	hoekig	0.24528809446505734
hoekig.foc10.nav.selection.bound.min1.soc4.all.10000	-0.03596797286476311	-0.22879326821928755	bound	887	nav	10_10	1	selection	10000	10000	all	4_4	277	hoekig	0.2409560682782093
hoekig.foc10.nav.selection.bound.min1.soc4.all.FOC	-0.035290517017076216	-0.184349094463232	bound	887	nav	10_10	1	selection	FOC	887	all	4_4	277	hoekig	0.2227737154340097
hoekig.foc10.nav.selection.bound.min1.soc10.all.5000	-0.06083850292681084	-0.2648974229055201	bound	887	nav	10_10	1	selection	5000	5000	all	10_10	277	hoekig	0.23891590450737596
hoekig.foc10.nav.selection.bound.min1.soc10.all.10000	-0.04221315397501777	-0.2265215798082878	bound	887	nav	10_10	1	selection	10000	10000	all	10_10	277	hoekig	0.239668053079432
hoekig.foc10.nav.selection.bound.min1.soc10.all.FOC	-0.036714568709278014	-0.19437251032731084	bound	887	nav	10_10	1	selection	FOC	887	all	10_10	277	hoekig	0.2144961738432018
hoekig.foc10.nav.no.bound.min1.soc4.nav.5000	-0.032256718667433786	-0.26529230929561687	bound	1009	nav	10_10	1	no	5000	5000	nav	4_4	277	hoekig	0.24369798498549908
hoekig.foc10.nav.no.bound.min1.soc4.nav.10000	-0.013220143665818763	-0.26609768964769526	bound	1009	nav	10_10	1	no	10000	10000	nav	4_4	277	hoekig	0.24032543150906044
hoekig.foc10.nav.no.bound.min1.soc4.nav.FOC	-0.04665641152242345	-0.18961275951628206	bound	1009	nav	10_10	1	no	FOC	1009	nav	4_4	277	hoekig	0.22614603381026416
hoekig.foc10.nav.no.bound.min1.soc10.nav.5000	-0.04900941749560482	-0.2607364581264649	bound	1009	nav	10_10	1	no	5000	5000	nav	10_10	277	hoekig	0.23839224139402654
hoekig.foc10.nav.no.bound.min1.soc10.nav.10000	-0.02113604182515914	-0.23000358192556722	bound	1009	nav	10_10	1	no	10000	10000	nav	10_10	277	hoekig	0.23926790464381606
hoekig.foc10.nav.no.bound.min1.soc10.nav.FOC	-0.03835998707968243	-0.19633142338714757	bound	1009	nav	10_10	1	no	FOC	1009	nav	10_10	277	hoekig	0.2201300963303213
hoekig.foc10.nav.no.bound.min1.soc4.all.5000	-0.027107475063581174	-0.29099853277182447	bound	1009	nav	10_10	1	no	5000	5000	all	4_4	277	hoekig	0.2491974723253174
hoekig.foc10.nav.no.bound.min1.soc4.all.10000	-0.017124833048070283	-0.26310531516627395	bound	1009	nav	10_10	1	no	10000	10000	all	4_4	277	hoekig	0.24582055419411977
hoekig.foc10.nav.no.bound.min1.soc4.all.FOC	-0.046656411256858106	-0.18961275846286435	bound	1009	nav	10_10	1	no	FOC	1009	all	4_4	277	hoekig	0.22614603381026416
hoekig.foc10.nav.no.bound.min1.soc10.all.5000	-0.05040910626186398	-0.28574610610082674	bound	1009	nav	10_10	1	no	5000	5000	all	10_10	277	hoekig	0.24441956410706756
hoekig.foc10.nav.no.bound.min1.soc10.all.10000	-0.035679602282401114	-0.24258157515003323	bound	1009	nav	10_10	1	no	10000	10000	all	10_10	277	hoekig	0.2431646457841499
hoekig.foc10.nav.no.bound.min1.soc10.all.FOC	-0.03835998724085804	-0.19633142333607465	bound	1009	nav	10_10	1	no	FOC	1009	all	10_10	277	hoekig	0.2201300963303213
hoekig.foc10.all.weight.bound.min1.soc4.nav.5000	0.051171613129335956	-0.13295613301097867	bound	993	all	10_10	1	weight	5000	5000	nav	4_4	277	hoekig	0.24654415423387996
hoekig.foc10.all.weight.bound.min1.soc4.nav.10000	0.07466498234008297	-0.12129608806429569	bound	993	all	10_10	1	weight	10000	10000	nav	4_4	277	hoekig	0.2409269963916132
hoekig.foc10.all.weight.bound.min1.soc4.nav.FOC	0.06223492583644945	-0.11221636265423446	bound	993	all	10_10	1	weight	FOC	993	nav	4_4	277	hoekig	0.2353943971851687
hoekig.foc10.all.weight.bound.min1.soc10.nav.5000	0.029670774187491145	-0.17131023963500047	bound	993	all	10_10	1	weight	5000	5000	nav	10_10	277	hoekig	0.23538892570305436
hoekig.foc10.all.weight.bound.min1.soc10.nav.10000	0.04081015068937425	-0.152819389044236	bound	993	all	10_10	1	weight	10000	10000	nav	10_10	277	hoekig	0.2398043551396801
hoekig.foc10.all.weight.bound.min1.soc10.nav.FOC	0.041305288612776665	-0.13549599068797671	bound	993	all	10_10	1	weight	FOC	993	nav	10_10	277	hoekig	0.2187127386455179
hoekig.foc10.all.weight.bound.min1.soc4.all.5000	0.04376960421396132	-0.14673041574788304	bound	993	all	10_10	1	weight	5000	5000	all	4_4	277	hoekig	0.2450314703226147
hoekig.foc10.all.weight.bound.min1.soc4.all.10000	0.0579448701870582	-0.12598020218613518	bound	993	all	10_10	1	weight	10000	10000	all	4_4	277	hoekig	0.24300480699554947
hoekig.foc10.all.weight.bound.min1.soc4.all.FOC	0.062234925835694524	-0.11221636265332013	bound	993	all	10_10	1	weight	FOC	993	all	4_4	277	hoekig	0.2353943971851687
hoekig.foc10.all.weight.bound.min1.soc10.all.5000	0.02900091375867043	-0.18246214035049962	bound	993	all	10_10	1	weight	5000	5000	all	10_10	277	hoekig	0.2344371268725094
hoekig.foc10.all.weight.bound.min1.soc10.all.10000	0.028643193770977744	-0.160311873261068	bound	993	all	10_10	1	weight	10000	10000	all	10_10	277	hoekig	0.2337528228237854
hoekig.foc10.all.weight.bound.min1.soc10.all.FOC	0.04130529005555355	-0.13549599212730665	bound	993	all	10_10	1	weight	FOC	993	all	10_10	277	hoekig	0.2187127386455179
hoekig.foc10.all.selection.bound.min1.soc4.nav.5000	0.3275768284158515	-0.0818841309955476	bound	993	all	10_10	1	selection	5000	5000	nav	4_4	277	hoekig	0.2469690752690477
hoekig.foc10.all.selection.bound.min1.soc4.nav.10000	0.37502556889754035	-0.0867113227140431	bound	993	all	10_10	1	selection	10000	10000	nav	4_4	277	hoekig	0.23915992993022236
hoekig.foc10.all.selection.bound.min1.soc4.nav.FOC	0.289204817366468	-0.07420297837645803	bound	993	all	10_10	1	selection	FOC	993	nav	4_4	277	hoekig	0.22243995138714157
hoekig.foc10.all.selection.bound.min1.soc10.nav.5000	0.20464161450479024	-0.13349341651517296	bound	993	all	10_10	1	selection	5000	5000	nav	10_10	277	hoekig	0.24088939841306442
hoekig.foc10.all.selection.bound.min1.soc10.nav.10000	0.23370235725051283	-0.11449015244064643	bound	993	all	10_10	1	selection	10000	10000	nav	10_10	277	hoekig	0.2358000582919492
hoekig.foc10.all.selection.bound.min1.soc10.nav.FOC	0.20158097499734637	-0.10624607671748226	bound	993	all	10_10	1	selection	FOC	993	nav	10_10	277	hoekig	0.21846009824242765
hoekig.foc10.all.selection.bound.min1.soc4.all.5000	0.32500956994067975	-0.09004513643472728	bound	993	all	10_10	1	selection	5000	5000	all	4_4	277	hoekig	0.2504761775901378
hoekig.foc10.all.selection.bound.min1.soc4.all.10000	0.34239905785757924	-0.07832906913604595	bound	993	all	10_10	1	selection	10000	10000	all	4_4	277	hoekig	0.24446368281230058
hoekig.foc10.all.selection.bound.min1.soc4.all.FOC	0.28920487288170216	-0.07420297957386876	bound	993	all	10_10	1	selection	FOC	993	all	4_4	277	hoekig	0.22243995138714157
hoekig.foc10.all.selection.bound.min1.soc10.all.5000	0.21157085703716771	-0.14311143569457396	bound	993	all	10_10	1	selection	5000	5000	all	10_10	277	hoekig	0.24563377585084864
hoekig.foc10.all.selection.bound.min1.soc10.all.10000	0.2107547310194313	-0.1217775728337765	bound	993	all	10_10	1	selection	10000	10000	all	10_10	277	hoekig	0.24174727770506949
hoekig.foc10.all.selection.bound.min1.soc10.all.FOC	0.20158097509653491	-0.10624607595511144	bound	993	all	10_10	1	selection	FOC	993	all	10_10	277	hoekig	0.21846009824242765
hoekig.foc10.all.no.bound.min1.soc4.nav.5000	0.4666752141296229	-0.06142489576317186	bound	1186	all	10_10	1	no	5000	5000	nav	4_4	278	hoekig	0.25476630405329204
hoekig.foc10.all.no.bound.min1.soc4.nav.10000	0.49844109681969995	-0.043840410105181284	bound	1186	all	10_10	1	no	10000	10000	nav	4_4	278	hoekig	0.2468947692633822
hoekig.foc10.all.no.bound.min1.soc4.nav.FOC	0.3471345386785286	-0.05269362503891315	bound	1186	all	10_10	1	no	FOC	1186	nav	4_4	278	hoekig	0.22980576395944405
hoekig.foc10.all.no.bound.min1.soc10.nav.5000	0.3145039100135876	-0.12102698603332715	bound	1186	all	10_10	1	no	5000	5000	nav	10_10	278	hoekig	0.24312393143008065
hoekig.foc10.all.no.bound.min1.soc10.nav.10000	0.33370141050428764	-0.1010766400070991	bound	1186	all	10_10	1	no	10000	10000	nav	10_10	278	hoekig	0.23362532725274085
hoekig.foc10.all.no.bound.min1.soc10.nav.FOC	0.2392295133101101	-0.08152994954409085	bound	1186	all	10_10	1	no	FOC	1186	nav	10_10	278	hoekig	0.22128680864805295
hoekig.foc10.all.no.bound.min1.soc4.all.5000	0.4743974140377464	-0.06292488953378379	bound	1186	all	10_10	1	no	5000	5000	all	4_4	278	hoekig	0.2579370478876164
hoekig.foc10.all.no.bound.min1.soc4.all.10000	0.48381721061581384	-0.04930229445230381	bound	1186	all	10_10	1	no	10000	10000	all	4_4	278	hoekig	0.25106771520650584
hoekig.foc10.all.no.bound.min1.soc4.all.FOC	0.34713453867839095	-0.052693625039167385	bound	1186	all	10_10	1	no	FOC	1186	all	4_4	278	hoekig	0.22980576395944405
hoekig.foc10.all.no.bound.min1.soc10.all.5000	0.3284762256777508	-0.13503856476656043	bound	1186	all	10_10	1	no	5000	5000	all	10_10	278	hoekig	0.2523311555004392
hoekig.foc10.all.no.bound.min1.soc10.all.10000	0.3229430633846383	-0.1080620066687522	bound	1186	all	10_10	1	no	10000	10000	all	10_10	278	hoekig	0.24320276027677123
hoekig.foc10.all.no.bound.min1.soc10.all.FOC	0.23922951346323232	-0.08152994966148638	bound	1186	all	10_10	1	no	FOC	1186	all	10_10	278	hoekig	0.22128680864805295
hoekig.foc5.nav.weight.bound.min1.soc4.nav.5000	-0.21038290735632242	0.06860252414659575	bound	577	nav	5_5	1	weight	5000	5000	nav	4_4	275	hoekig	0.2501085055127788
hoekig.foc5.nav.weight.bound.min1.soc4.nav.10000	-0.207491672048025	0.10838054029790933	bound	577	nav	5_5	1	weight	10000	10000	nav	4_4	275	hoekig	0.2499567130469482
hoekig.foc5.nav.weight.bound.min1.soc4.nav.FOC	-0.2041821102013773	0.08374286202672301	bound	577	nav	5_5	1	weight	FOC	577	nav	4_4	275	hoekig	0.25236313715793046
hoekig.foc5.nav.weight.bound.min1.soc10.nav.5000	-0.23750410666805644	0.027642963502511827	bound	577	nav	5_5	1	weight	5000	5000	nav	10_10	275	hoekig	0.24120974884766325
hoekig.foc5.nav.weight.bound.min1.soc10.nav.10000	-0.219972687146022	0.05744348551228363	bound	577	nav	5_5	1	weight	10000	10000	nav	10_10	275	hoekig	0.2444431101890339
hoekig.foc5.nav.weight.bound.min1.soc10.nav.FOC	-0.24415489413374997	0.017001458505448184	bound	577	nav	5_5	1	weight	FOC	577	nav	10_10	275	hoekig	0.2420634632128059
hoekig.foc5.nav.weight.bound.min1.soc4.all.5000	-0.21784889748019323	0.06321845095957461	bound	577	nav	5_5	1	weight	5000	5000	all	4_4	275	hoekig	0.2548114511952142
hoekig.foc5.nav.weight.bound.min1.soc4.all.10000	-0.20725333662478823	0.09887377611217572	bound	577	nav	5_5	1	weight	10000	10000	all	4_4	275	hoekig	0.24990684649668132
hoekig.foc5.nav.weight.bound.min1.soc4.all.FOC	-0.20418211020139365	0.08374286202668109	bound	577	nav	5_5	1	weight	FOC	577	all	4_4	275	hoekig	0.25236313715793046
hoekig.foc5.nav.weight.bound.min1.soc10.all.5000	-0.2588850780725325	0.01727066247359178	bound	577	nav	5_5	1	weight	5000	5000	all	10_10	275	hoekig	0.2434406721479737
hoekig.foc5.nav.weight.bound.min1.soc10.all.10000	-0.2314353562427523	0.042599159210027486	bound	577	nav	5_5	1	weight	10000	10000	all	10_10	275	hoekig	0.2435962933333062
hoekig.foc5.nav.weight.bound.min1.soc10.all.FOC	-0.24415489414059557	0.017001458499892163	bound	577	nav	5_5	1	weight	FOC	577	all	10_10	275	hoekig	0.2420634632128059
hoekig.foc5.nav.selection.bound.min1.soc4.nav.5000	-0.25358636849967636	0.10753303544470953	bound	577	nav	5_5	1	selection	5000	5000	nav	4_4	275	hoekig	0.2450788353595545
hoekig.foc5.nav.selection.bound.min1.soc4.nav.10000	-0.2598321869967443	0.1366683529008244	bound	577	nav	5_5	1	selection	10000	10000	nav	4_4	275	hoekig	0.23654926784563934
hoekig.foc5.nav.selection.bound.min1.soc4.nav.FOC	-0.22659356495474497	0.09858415922813075	bound	577	nav	5_5	1	selection	FOC	577	nav	4_4	275	hoekig	0.23903237526577834
hoekig.foc5.nav.selection.bound.min1.soc10.nav.5000	-0.24524266371870446	0.046496287195669686	bound	577	nav	5_5	1	selection	5000	5000	nav	10_10	275	hoekig	0.23708672902514902
hoekig.foc5.nav.selection.bound.min1.soc10.nav.10000	-0.22995152413848877	0.08095661247437554	bound	577	nav	5_5	1	selection	10000	10000	nav	10_10	275	hoekig	0.2324338525483975
hoekig.foc5.nav.selection.bound.min1.soc10.nav.FOC	-0.22928130453091017	0.05608979556532691	bound	577	nav	5_5	1	selection	FOC	577	nav	10_10	275	hoekig	0.2270920012958707
hoekig.foc5.nav.selection.bound.min1.soc4.all.5000	-0.2763815849208168	0.10728070353669564	bound	577	nav	5_5	1	selection	5000	5000	all	4_4	275	hoekig	0.25104310062351354
hoekig.foc5.nav.selection.bound.min1.soc4.all.10000	-0.2526509984871326	0.13432013837008794	bound	577	nav	5_5	1	selection	10000	10000	all	4_4	275	hoekig	0.24298935713980924
hoekig.foc5.nav.selection.bound.min1.soc4.all.FOC	-0.22659356565932343	0.09858415766312882	bound	577	nav	5_5	1	selection	FOC	577	all	4_4	275	hoekig	0.23903237526577834
hoekig.foc5.nav.selection.bound.min1.soc10.all.5000	-0.26830671078654916	0.04459532659421351	bound	577	nav	5_5	1	selection	5000	5000	all	10_10	275	hoekig	0.24259728056669405
hoekig.foc5.nav.selection.bound.min1.soc10.all.10000	-0.2338876200929929	0.06955934103620692	bound	577	nav	5_5	1	selection	10000	10000	all	10_10	275	hoekig	0.24030093578226666
hoekig.foc5.nav.selection.bound.min1.soc10.all.FOC	-0.229281304881973	0.05608979477004034	bound	577	nav	5_5	1	selection	FOC	577	all	10_10	275	hoekig	0.2270920012958707
hoekig.foc5.nav.no.bound.min1.soc4.nav.5000	-0.28713927618914376	0.12995967463518332	bound	643	nav	5_5	1	no	5000	5000	nav	4_4	276	hoekig	0.2386932604126782
hoekig.foc5.nav.no.bound.min1.soc4.nav.10000	-0.2886649460543894	0.16380341319653338	bound	643	nav	5_5	1	no	10000	10000	nav	4_4	276	hoekig	0.22916922869777503
hoekig.foc5.nav.no.bound.min1.soc4.nav.FOC	-0.24847572922218397	0.11952991113403193	bound	643	nav	5_5	1	no	FOC	643	nav	4_4	276	hoekig	0.23351978076074656
hoekig.foc5.nav.no.bound.min1.soc10.nav.5000	-0.27561895414406357	0.06222869399121107	bound	643	nav	5_5	1	no	5000	5000	nav	10_10	276	hoekig	0.23212774656131943
hoekig.foc5.nav.no.bound.min1.soc10.nav.10000	-0.2677092349619031	0.09396931683325378	bound	643	nav	5_5	1	no	10000	10000	nav	10_10	276	hoekig	0.22468939966086807
hoekig.foc5.nav.no.bound.min1.soc10.nav.FOC	-0.25377524404603796	0.08468858924978195	bound	643	nav	5_5	1	no	FOC	643	nav	10_10	276	hoekig	0.2210487219949222
hoekig.foc5.nav.no.bound.min1.soc4.all.5000	-0.29932990861956454	0.1389991997782312	bound	643	nav	5_5	1	no	5000	5000	all	4_4	276	hoekig	0.24691139024023853
hoekig.foc5.nav.no.bound.min1.soc4.all.10000	-0.2840316137583388	0.15864460256569102	bound	643	nav	5_5	1	no	10000	10000	all	4_4	276	hoekig	0.2353715228230245
hoekig.foc5.nav.no.bound.min1.soc4.all.FOC	-0.24847572846621205	0.11952991224974147	bound	643	nav	5_5	1	no	FOC	643	all	4_4	276	hoekig	0.23351978076074656
hoekig.foc5.nav.no.bound.min1.soc10.all.5000	-0.2942311641473363	0.059666843444519946	bound	643	nav	5_5	1	no	5000	5000	all	10_10	276	hoekig	0.2389106931646704
hoekig.foc5.nav.no.bound.min1.soc10.all.10000	-0.2707014182971219	0.08492541043070419	bound	643	nav	5_5	1	no	10000	10000	all	10_10	276	hoekig	0.23212595274606068
hoekig.foc5.nav.no.bound.min1.soc10.all.FOC	-0.25377524454851397	0.08468858834745197	bound	643	nav	5_5	1	no	FOC	643	all	10_10	276	hoekig	0.2210487219949222
hoekig.foc5.all.weight.bound.min1.soc4.nav.5000	-0.06865885134896473	0.17413474214206603	bound	650	all	5_5	1	weight	5000	5000	nav	4_4	275	hoekig	0.2526415254244865
hoekig.foc5.all.weight.bound.min1.soc4.nav.10000	-0.06592002572426	0.21286348678666836	bound	650	all	5_5	1	weight	10000	10000	nav	4_4	275	hoekig	0.24862902075575216
hoekig.foc5.all.weight.bound.min1.soc4.nav.FOC	-0.08304729443040915	0.20975336014669846	bound	650	all	5_5	1	weight	FOC	650	nav	4_4	275	hoekig	0.24447475068782115
hoekig.foc5.all.weight.bound.min1.soc10.nav.5000	-0.09703784204007511	0.1398249660956131	bound	650	all	5_5	1	weight	5000	5000	nav	10_10	275	hoekig	0.24267778733701573
hoekig.foc5.all.weight.bound.min1.soc10.nav.10000	-0.0965203538641908	0.16941527742944923	bound	650	all	5_5	1	weight	10000	10000	nav	10_10	275	hoekig	0.24410732719962264
hoekig.foc5.all.weight.bound.min1.soc10.nav.FOC	-0.10217354067672711	0.19487677492238856	bound	650	all	5_5	1	weight	FOC	650	nav	10_10	275	hoekig	0.2329113163915059
hoekig.foc5.all.weight.bound.min1.soc4.all.5000	-0.07439477012231692	0.1725712055113827	bound	650	all	5_5	1	weight	5000	5000	all	4_4	275	hoekig	0.2556371354459075
hoekig.foc5.all.weight.bound.min1.soc4.all.10000	-0.07208511006761566	0.19797430514432066	bound	650	all	5_5	1	weight	10000	10000	all	4_4	275	hoekig	0.2492682576876808
hoekig.foc5.all.weight.bound.min1.soc4.all.FOC	-0.0830472944323067	0.2097533601485484	bound	650	all	5_5	1	weight	FOC	650	all	4_4	275	hoekig	0.24447475068782115
hoekig.foc5.all.weight.bound.min1.soc10.all.5000	-0.10187901653348537	0.13991760921336874	bound	650	all	5_5	1	weight	5000	5000	all	10_10	275	hoekig	0.2470023342545456
hoekig.foc5.all.weight.bound.min1.soc10.all.10000	-0.10154418040810159	0.1546005686058891	bound	650	all	5_5	1	weight	10000	10000	all	10_10	275	hoekig	0.24459572629326345
hoekig.foc5.all.weight.bound.min1.soc10.all.FOC	-0.10217354067800126	0.194876774924422	bound	650	all	5_5	1	weight	FOC	650	all	10_10	275	hoekig	0.2329113163915059
hoekig.foc5.all.selection.bound.min1.soc4.nav.5000	0.1514777478340891	0.31647430272658494	bound	650	all	5_5	1	selection	5000	5000	nav	4_4	275	hoekig	0.2558626473763844
hoekig.foc5.all.selection.bound.min1.soc4.nav.10000	0.18065840868894723	0.34565051589312384	bound	650	all	5_5	1	selection	10000	10000	nav	4_4	275	hoekig	0.2462376598850819
hoekig.foc5.all.selection.bound.min1.soc4.nav.FOC	0.11382899405459174	0.2665931795421207	bound	650	all	5_5	1	selection	FOC	650	nav	4_4	275	hoekig	0.2359603764015042
hoekig.foc5.all.selection.bound.min1.soc10.nav.5000	0.06955928795260807	0.19439303930921184	bound	650	all	5_5	1	selection	5000	5000	nav	10_10	275	hoekig	0.24790912208470856
hoekig.foc5.all.selection.bound.min1.soc10.nav.10000	0.07881665032244733	0.21609004956590874	bound	650	all	5_5	1	selection	10000	10000	nav	10_10	275	hoekig	0.23980713889309718
hoekig.foc5.all.selection.bound.min1.soc10.nav.FOC	0.053643570227671966	0.1985519517456976	bound	650	all	5_5	1	selection	FOC	650	nav	10_10	275	hoekig	0.22623937506555325
hoekig.foc5.all.selection.bound.min1.soc4.all.5000	0.14655276570637285	0.31905904119082773	bound	650	all	5_5	1	selection	5000	5000	all	4_4	275	hoekig	0.26009846571786704
hoekig.foc5.all.selection.bound.min1.soc4.all.10000	0.15741967911149202	0.32478075616410446	bound	650	all	5_5	1	selection	10000	10000	all	4_4	275	hoekig	0.25254546683848256
hoekig.foc5.all.selection.bound.min1.soc4.all.FOC	0.11382899386766426	0.26659317939594446	bound	650	all	5_5	1	selection	FOC	650	all	4_4	275	hoekig	0.2359603764015042
hoekig.foc5.all.selection.bound.min1.soc10.all.5000	0.07414949169631031	0.1975649496387525	bound	650	all	5_5	1	selection	5000	5000	all	10_10	275	hoekig	0.253794646636222
hoekig.foc5.all.selection.bound.min1.soc10.all.10000	0.06386252139816714	0.20694533071816293	bound	650	all	5_5	1	selection	10000	10000	all	10_10	275	hoekig	0.24683790401083047
hoekig.foc5.all.selection.bound.min1.soc10.all.FOC	0.05364357026008277	0.19855195164703562	bound	650	all	5_5	1	selection	FOC	650	all	10_10	275	hoekig	0.22623937506555325
hoekig.foc5.all.no.bound.min1.soc4.nav.5000	0.3299491010185757	0.36558599955695575	bound	762	all	5_5	1	no	5000	5000	nav	4_4	278	hoekig	0.2581092395611307
hoekig.foc5.all.no.bound.min1.soc4.nav.10000	0.35620938751717	0.371554704958114	bound	762	all	5_5	1	no	10000	10000	nav	4_4	278	hoekig	0.252079729928711
hoekig.foc5.all.no.bound.min1.soc4.nav.FOC	0.20396892994225294	0.28645512236406523	bound	762	all	5_5	1	no	FOC	762	nav	4_4	278	hoekig	0.2474294232265392
hoekig.foc5.all.no.bound.min1.soc10.nav.5000	0.18421144056898603	0.2482777011002328	bound	762	all	5_5	1	no	5000	5000	nav	10_10	278	hoekig	0.25043105835887736
hoekig.foc5.all.no.bound.min1.soc10.nav.10000	0.18402820837839387	0.25792809108047327	bound	762	all	5_5	1	no	10000	10000	nav	10_10	278	hoekig	0.24348556756867124
hoekig.foc5.all.no.bound.min1.soc10.nav.FOC	0.0923724316202519	0.22139015946149357	bound	762	all	5_5	1	no	FOC	762	nav	10_10	278	hoekig	0.231110673293327
hoekig.foc5.all.no.bound.min1.soc4.all.5000	0.33124300939852563	0.37325532960185814	bound	762	all	5_5	1	no	5000	5000	all	4_4	278	hoekig	0.2604670541066408
hoekig.foc5.all.no.bound.min1.soc4.all.10000	0.3350801951868907	0.37295487721361364	bound	762	all	5_5	1	no	10000	10000	all	4_4	278	hoekig	0.254782553494837
hoekig.foc5.all.no.bound.min1.soc4.all.FOC	0.20396893162898608	0.2864551240430595	bound	762	all	5_5	1	no	FOC	762	all	4_4	278	hoekig	0.2474294232265392
hoekig.foc5.all.no.bound.min1.soc10.all.5000	0.20419010031997684	0.2609242124139589	bound	762	all	5_5	1	no	5000	5000	all	10_10	278	hoekig	0.2584807819355899
hoekig.foc5.all.no.bound.min1.soc10.all.10000	0.17964550061704224	0.2579696804911072	bound	762	all	5_5	1	no	10000	10000	all	10_10	278	hoekig	0.25028912022749983
hoekig.foc5.all.no.bound.min1.soc10.all.FOC	0.0923724316289666	0.2213901594712765	bound	762	all	5_5	1	no	FOC	762	all	10_10	278	hoekig	0.231110673293327
