filename	lemma	twcorpus	twppmi	twllr	twL	twR	socccorpus	soccppmi	soccllr	soccL	soccR	sample	tokenL	tokenR	stress
Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	church	Semcor	2_5	1	10	10	Semcor	2	0	10	10	276	10	10	0.290331549110036
Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	church	Semcor	2_5	1	10	10	Semcor	2	1	10	10	276	10	10	0.289500350884108
Semcor.ppmi2.ll0.COHA.ppmi0.ll0	church	Semcor	2	0	10	10	COHA	0	0	10	10	287	10	10	0.262120827077158
Semcor.ppmi2.ll0.COHA.ppmi0.ll1	church	Semcor	2	0	10	10	COHA	0	1	10	10	287	10	10	0.267856189998363
Semcor.ppmi2.ll0.COHA.ppmi1.ll0	church	Semcor	2	0	10	10	COHA	1	0	10	10	287	10	10	0.266669918872015
Semcor.ppmi2.ll0.COHA.ppmi1.ll1	church	Semcor	2	0	10	10	COHA	1	1	10	10	287	10	10	0.267349405247659
Semcor.ppmi2.ll0.COHA.ppmi2.ll0	church	Semcor	2	0	10	10	COHA	2	0	10	10	287	10	10	0.280845728320447
Semcor.ppmi2.ll0.COHA.ppmi2.ll1	church	Semcor	2	0	10	10	COHA	2	1	10	10	287	10	10	0.28116832606231
Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	church	Semcor	2	0	10	10	Semcor	0	0	10	10	287	10	10	0.290740195258612
Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	church	Semcor	2	0	10	10	Semcor	0	1	10	10	287	10	10	0.291797762464691
Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	church	Semcor	2	0	10	10	Semcor	1	0	10	10	287	10	10	0.29173867297497
Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	church	Semcor	2	0	10	10	Semcor	1	1	10	10	287	10	10	0.290480793636121
Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	church	Semcor	2	0	10	10	Semcor	2	0	10	10	287	10	10	0.296388291830365
Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	church	Semcor	2	0	10	10	Semcor	2	1	10	10	287	10	10	0.296843366765845
Semcor.ppmi2.ll1.COHA.ppmi0.ll0	church	Semcor	2	1	10	10	COHA	0	0	10	10	287	10	10	0.26169671445892
Semcor.ppmi2.ll1.COHA.ppmi0.ll1	church	Semcor	2	1	10	10	COHA	0	1	10	10	287	10	10	0.267871956066233
Semcor.ppmi2.ll1.COHA.ppmi1.ll0	church	Semcor	2	1	10	10	COHA	1	0	10	10	287	10	10	0.267349405247659
Semcor.ppmi2.ll1.COHA.ppmi1.ll1	church	Semcor	2	1	10	10	COHA	1	1	10	10	287	10	10	0.267349405247659
Semcor.ppmi2.ll1.COHA.ppmi2.ll0	church	Semcor	2	1	10	10	COHA	2	0	10	10	287	10	10	0.280862085786898
Semcor.ppmi2.ll1.COHA.ppmi2.ll1	church	Semcor	2	1	10	10	COHA	2	1	10	10	287	10	10	0.281140145163339
Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	church	Semcor	2	1	10	10	Semcor	0	0	10	10	287	10	10	0.290375433773011
Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	church	Semcor	2	1	10	10	Semcor	0	1	10	10	287	10	10	0.290736855131943
Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	church	Semcor	2	1	10	10	Semcor	1	0	10	10	287	10	10	0.291998943516378
Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	church	Semcor	2	1	10	10	Semcor	1	1	10	10	287	10	10	0.291182391961449
Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	church	Semcor	2	1	10	10	Semcor	2	0	10	10	287	10	10	0.296321773081648
Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	church	Semcor	2	1	10	10	Semcor	2	1	10	10	287	10	10	0.29675475719477
Semcor.ppmi3.ll0.COHA.ppmi0.ll0	church	Semcor	3	0	10	10	COHA	0	0	10	10	255	10	10	0.292916695000273
Semcor.ppmi3.ll0.COHA.ppmi0.ll1	church	Semcor	3	0	10	10	COHA	0	1	10	10	255	10	10	0.29775520771667
Semcor.ppmi3.ll0.COHA.ppmi1.ll0	church	Semcor	3	0	10	10	COHA	1	0	10	10	255	10	10	0.299739549989602
Semcor.ppmi3.ll0.COHA.ppmi1.ll1	church	Semcor	3	0	10	10	COHA	1	1	10	10	255	10	10	0.298040504348833
Semcor.ppmi3.ll0.COHA.ppmi2.ll0	church	Semcor	3	0	10	10	COHA	2	0	10	10	255	10	10	0.310234784544459
Semcor.ppmi3.ll0.COHA.ppmi2.ll1	church	Semcor	3	0	10	10	COHA	2	1	10	10	255	10	10	0.310234784544459
Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	church	Semcor	3	0	10	10	Semcor	0	0	10	10	255	10	10	0.281622840084494
Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	church	Semcor	3	0	10	10	Semcor	0	1	10	10	255	10	10	0.276266821697384
Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	church	Semcor	3	0	10	10	Semcor	1	0	10	10	255	10	10	0.275426619644079
Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	church	Semcor	3	0	10	10	Semcor	1	1	10	10	255	10	10	0.275458168382461
Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	church	Semcor	3	0	10	10	Semcor	2	0	10	10	255	10	10	0.265295639998824
Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	church	Semcor	3	0	10	10	Semcor	2	1	10	10	255	10	10	0.265649589816739
Semcor.ppmi3.ll1.COHA.ppmi0.ll0	church	Semcor	3	1	10	10	COHA	0	0	10	10	255	10	10	0.292514656792377
Semcor.ppmi3.ll1.COHA.ppmi0.ll1	church	Semcor	3	1	10	10	COHA	0	1	10	10	255	10	10	0.296706048194974
Semcor.ppmi3.ll1.COHA.ppmi1.ll0	church	Semcor	3	1	10	10	COHA	1	0	10	10	255	10	10	0.299323272316654
Semcor.ppmi3.ll1.COHA.ppmi1.ll1	church	Semcor	3	1	10	10	COHA	1	1	10	10	255	10	10	0.298388294564397
Semcor.ppmi3.ll1.COHA.ppmi2.ll0	church	Semcor	3	1	10	10	COHA	2	0	10	10	255	10	10	0.310234784544459
Semcor.ppmi3.ll1.COHA.ppmi2.ll1	church	Semcor	3	1	10	10	COHA	2	1	10	10	255	10	10	0.310234784544459
Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	church	Semcor	3	1	10	10	Semcor	0	0	10	10	255	10	10	0.281622840084494
Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	church	Semcor	3	1	10	10	Semcor	0	1	10	10	255	10	10	0.275312694664847
Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	church	Semcor	3	1	10	10	Semcor	1	0	10	10	255	10	10	0.275308020186884
Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	church	Semcor	3	1	10	10	Semcor	1	1	10	10	255	10	10	0.276736899721192
Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	church	Semcor	3	1	10	10	Semcor	2	0	10	10	255	10	10	0.265370091913562
Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	church	Semcor	3	1	10	10	Semcor	2	1	10	10	255	10	10	0.264800078216546
COHA.ppmi0.ll0.COHA.ppmi0.ll0	sample	COHA	0	0	10	10	COHA	0	0	10	10	650	10	10	0.247640380110694
COHA.ppmi0.ll0.COHA.ppmi0.ll1	sample	COHA	0	0	10	10	COHA	0	1	10	10	650	10	10	0.2462100045503
COHA.ppmi0.ll0.COHA.ppmi1.ll0	sample	COHA	0	0	10	10	COHA	1	0	10	10	650	10	10	0.243664324113314
COHA.ppmi0.ll0.COHA.ppmi1.ll1	sample	COHA	0	0	10	10	COHA	1	1	10	10	650	10	10	0.249988499697507
COHA.ppmi0.ll0.COHA.ppmi2.ll0	sample	COHA	0	0	10	10	COHA	2	0	10	10	650	10	10	0.133273156333592
COHA.ppmi0.ll0.COHA.ppmi2.ll1	sample	COHA	0	0	10	10	COHA	2	1	10	10	650	10	10	0.177870492838098
COHA.ppmi0.ll0.Semcor.ppmi0.ll0	sample	COHA	0	0	10	10	Semcor	0	0	10	10	650	10	10	0.275043015750313
COHA.ppmi0.ll0.Semcor.ppmi0.ll1	sample	COHA	0	0	10	10	Semcor	0	1	10	10	650	10	10	0.281224846711279
COHA.ppmi0.ll0.Semcor.ppmi1.ll0	sample	COHA	0	0	10	10	Semcor	1	0	10	10	650	10	10	0.284094321407186
COHA.ppmi0.ll0.Semcor.ppmi1.ll1	sample	COHA	0	0	10	10	Semcor	1	1	10	10	650	10	10	0.284125639772404
COHA.ppmi0.ll0.Semcor.ppmi2.ll0	sample	COHA	0	0	10	10	Semcor	2	0	10	10	650	10	10	0.302310999016039
COHA.ppmi0.ll0.Semcor.ppmi2.ll1	sample	COHA	0	0	10	10	Semcor	2	1	10	10	650	10	10	0.292331764158237
COHA.ppmi0.ll1.COHA.ppmi0.ll0	sample	COHA	0	1	10	10	COHA	0	0	10	10	650	10	10	0.237746052142822
COHA.ppmi0.ll1.COHA.ppmi0.ll1	sample	COHA	0	1	10	10	COHA	0	1	10	10	650	10	10	0.250954990105725
COHA.ppmi0.ll1.COHA.ppmi1.ll0	sample	COHA	0	1	10	10	COHA	1	0	10	10	650	10	10	0.233849752716023
COHA.ppmi0.ll1.COHA.ppmi1.ll1	sample	COHA	0	1	10	10	COHA	1	1	10	10	650	10	10	0.246369827674912
COHA.ppmi0.ll1.COHA.ppmi2.ll0	sample	COHA	0	1	10	10	COHA	2	0	10	10	650	10	10	0.243854902127206
COHA.ppmi0.ll1.COHA.ppmi2.ll1	sample	COHA	0	1	10	10	COHA	2	1	10	10	650	10	10	0.0957272411206943
COHA.ppmi0.ll1.Semcor.ppmi0.ll0	sample	COHA	0	1	10	10	Semcor	0	0	10	10	650	10	10	0.277732773534207
COHA.ppmi0.ll1.Semcor.ppmi0.ll1	sample	COHA	0	1	10	10	Semcor	0	1	10	10	650	10	10	0.280644635056423
COHA.ppmi0.ll1.Semcor.ppmi1.ll0	sample	COHA	0	1	10	10	Semcor	1	0	10	10	650	10	10	0.276413795954757
COHA.ppmi0.ll1.Semcor.ppmi1.ll1	sample	COHA	0	1	10	10	Semcor	1	1	10	10	650	10	10	0.278800260059698
COHA.ppmi0.ll1.Semcor.ppmi2.ll0	sample	COHA	0	1	10	10	Semcor	2	0	10	10	650	10	10	0.272045024486288
COHA.ppmi0.ll1.Semcor.ppmi2.ll1	sample	COHA	0	1	10	10	Semcor	2	1	10	10	650	10	10	0.27598765599794
COHA.ppmi1.ll0.COHA.ppmi0.ll0	sample	COHA	1	0	10	10	COHA	0	0	10	10	650	10	10	0.243555670186267
COHA.ppmi1.ll0.COHA.ppmi0.ll1	sample	COHA	1	0	10	10	COHA	0	1	10	10	650	10	10	0.252784022326119
COHA.ppmi1.ll0.COHA.ppmi1.ll0	sample	COHA	1	0	10	10	COHA	1	0	10	10	650	10	10	0.259020250703593
COHA.ppmi1.ll0.COHA.ppmi1.ll1	sample	COHA	1	0	10	10	COHA	1	1	10	10	650	10	10	0.262189571803575
COHA.ppmi1.ll0.COHA.ppmi2.ll0	sample	COHA	1	0	10	10	COHA	2	0	10	10	650	10	10	0.274687275067018
COHA.ppmi1.ll0.COHA.ppmi2.ll1	sample	COHA	1	0	10	10	COHA	2	1	10	10	650	10	10	0.277872059042678
COHA.ppmi1.ll0.Semcor.ppmi0.ll0	sample	COHA	1	0	10	10	Semcor	0	0	10	10	650	10	10	0.280323413839498
COHA.ppmi1.ll0.Semcor.ppmi0.ll1	sample	COHA	1	0	10	10	Semcor	0	1	10	10	650	10	10	0.286449866758279
COHA.ppmi1.ll0.Semcor.ppmi1.ll0	sample	COHA	1	0	10	10	Semcor	1	0	10	10	650	10	10	0.289136252510787
COHA.ppmi1.ll0.Semcor.ppmi1.ll1	sample	COHA	1	0	10	10	Semcor	1	1	10	10	650	10	10	0.292038166839403
COHA.ppmi1.ll0.Semcor.ppmi2.ll0	sample	COHA	1	0	10	10	Semcor	2	0	10	10	650	10	10	0.299653325656209
COHA.ppmi1.ll0.Semcor.ppmi2.ll1	sample	COHA	1	0	10	10	Semcor	2	1	10	10	650	10	10	0.298584630143075
COHA.ppmi1.ll1.COHA.ppmi0.ll0	sample	COHA	1	1	10	10	COHA	0	0	10	10	650	10	10	0.238545574594546
COHA.ppmi1.ll1.COHA.ppmi0.ll1	sample	COHA	1	1	10	10	COHA	0	1	10	10	650	10	10	0.253917901525666
COHA.ppmi1.ll1.COHA.ppmi1.ll0	sample	COHA	1	1	10	10	COHA	1	0	10	10	650	10	10	0.259852890958642
COHA.ppmi1.ll1.COHA.ppmi1.ll1	sample	COHA	1	1	10	10	COHA	1	1	10	10	650	10	10	0.25761333227181
COHA.ppmi1.ll1.COHA.ppmi2.ll0	sample	COHA	1	1	10	10	COHA	2	0	10	10	650	10	10	0.274153403222934
COHA.ppmi1.ll1.COHA.ppmi2.ll1	sample	COHA	1	1	10	10	COHA	2	1	10	10	650	10	10	0.277423531349026
COHA.ppmi1.ll1.Semcor.ppmi0.ll0	sample	COHA	1	1	10	10	Semcor	0	0	10	10	650	10	10	0.281163182087136
COHA.ppmi1.ll1.Semcor.ppmi0.ll1	sample	COHA	1	1	10	10	Semcor	0	1	10	10	650	10	10	0.291091897809129
COHA.ppmi1.ll1.Semcor.ppmi1.ll0	sample	COHA	1	1	10	10	Semcor	1	0	10	10	650	10	10	0.286897042772422
COHA.ppmi1.ll1.Semcor.ppmi1.ll1	sample	COHA	1	1	10	10	Semcor	1	1	10	10	650	10	10	0.287420998703262
COHA.ppmi1.ll1.Semcor.ppmi2.ll0	sample	COHA	1	1	10	10	Semcor	2	0	10	10	650	10	10	0.303928589464597
COHA.ppmi1.ll1.Semcor.ppmi2.ll1	sample	COHA	1	1	10	10	Semcor	2	1	10	10	650	10	10	0.298286701031239
COHA.ppmi2_5.ll0.COHA.ppmi0.ll0	sample	COHA	2_5	0	10	10	COHA	0	0	10	10	363	10	10	0.228879006171188
COHA.ppmi2_5.ll0.COHA.ppmi0.ll1	sample	COHA	2_5	0	10	10	COHA	0	1	10	10	363	10	10	0.236196245138186
COHA.ppmi2_5.ll0.COHA.ppmi1.ll0	sample	COHA	2_5	0	10	10	COHA	1	0	10	10	363	10	10	0.241772421045746
COHA.ppmi2_5.ll0.COHA.ppmi1.ll1	sample	COHA	2_5	0	10	10	COHA	1	1	10	10	363	10	10	0.242063393963489
COHA.ppmi2_5.ll0.COHA.ppmi2.ll0	sample	COHA	2_5	0	10	10	COHA	2	0	10	10	363	10	10	0.249064391828813
COHA.ppmi2_5.ll0.COHA.ppmi2.ll1	sample	COHA	2_5	0	10	10	COHA	2	1	10	10	363	10	10	0.249440835122029
COHA.ppmi2_5.ll0.Semcor.ppmi0.ll0	sample	COHA	2_5	0	10	10	Semcor	0	0	10	10	363	10	10	0.269375865935021
COHA.ppmi2_5.ll0.Semcor.ppmi0.ll1	sample	COHA	2_5	0	10	10	Semcor	0	1	10	10	363	10	10	0.264212973347165
COHA.ppmi2_5.ll0.Semcor.ppmi1.ll0	sample	COHA	2_5	0	10	10	Semcor	1	0	10	10	363	10	10	0.264517052093523
COHA.ppmi2_5.ll0.Semcor.ppmi1.ll1	sample	COHA	2_5	0	10	10	Semcor	1	1	10	10	363	10	10	0.265755376658293
COHA.ppmi2_5.ll0.Semcor.ppmi2.ll0	sample	COHA	2_5	0	10	10	Semcor	2	0	10	10	363	10	10	0.256497112940804
COHA.ppmi2_5.ll0.Semcor.ppmi2.ll1	sample	COHA	2_5	0	10	10	Semcor	2	1	10	10	363	10	10	0.258212374971885
COHA.ppmi2_5.ll1.COHA.ppmi0.ll0	sample	COHA	2_5	1	10	10	COHA	0	0	10	10	363	10	10	0.228269204666931
COHA.ppmi2_5.ll1.COHA.ppmi0.ll1	sample	COHA	2_5	1	10	10	COHA	0	1	10	10	363	10	10	0.234837394111798
COHA.ppmi2_5.ll1.COHA.ppmi1.ll0	sample	COHA	2_5	1	10	10	COHA	1	0	10	10	363	10	10	0.241916492151426
COHA.ppmi2_5.ll1.COHA.ppmi1.ll1	sample	COHA	2_5	1	10	10	COHA	1	1	10	10	363	10	10	0.241399219985234
COHA.ppmi2_5.ll1.COHA.ppmi2.ll0	sample	COHA	2_5	1	10	10	COHA	2	0	10	10	363	10	10	0.250853930301139
COHA.ppmi2_5.ll1.COHA.ppmi2.ll1	sample	COHA	2_5	1	10	10	COHA	2	1	10	10	363	10	10	0.252188960334506
COHA.ppmi2_5.ll1.Semcor.ppmi0.ll0	sample	COHA	2_5	1	10	10	Semcor	0	0	10	10	363	10	10	0.268604345854915
COHA.ppmi2_5.ll1.Semcor.ppmi0.ll1	sample	COHA	2_5	1	10	10	Semcor	0	1	10	10	363	10	10	0.267967850720254
COHA.ppmi2_5.ll1.Semcor.ppmi1.ll0	sample	COHA	2_5	1	10	10	Semcor	1	0	10	10	363	10	10	0.267346168413749
COHA.ppmi2_5.ll1.Semcor.ppmi1.ll1	sample	COHA	2_5	1	10	10	Semcor	1	1	10	10	363	10	10	0.268541357542777
COHA.ppmi2_5.ll1.Semcor.ppmi2.ll0	sample	COHA	2_5	1	10	10	Semcor	2	0	10	10	363	10	10	0.258212374971885
COHA.ppmi2_5.ll1.Semcor.ppmi2.ll1	sample	COHA	2_5	1	10	10	Semcor	2	1	10	10	363	10	10	0.258212374971885
COHA.ppmi2.ll0.COHA.ppmi0.ll0	sample	COHA	2	0	10	10	COHA	0	0	10	10	558	10	10	0.233875232269274
COHA.ppmi2.ll0.COHA.ppmi0.ll1	sample	COHA	2	0	10	10	COHA	0	1	10	10	558	10	10	0.239554155206924
COHA.ppmi2.ll0.COHA.ppmi1.ll0	sample	COHA	2	0	10	10	COHA	1	0	10	10	558	10	10	0.249963478751298
COHA.ppmi2.ll0.COHA.ppmi1.ll1	sample	COHA	2	0	10	10	COHA	1	1	10	10	558	10	10	0.248360148652787
COHA.ppmi2.ll0.COHA.ppmi2.ll0	sample	COHA	2	0	10	10	COHA	2	0	10	10	558	10	10	0.264967886176902
COHA.ppmi2.ll0.COHA.ppmi2.ll1	sample	COHA	2	0	10	10	COHA	2	1	10	10	558	10	10	0.26469794152479
COHA.ppmi2.ll0.Semcor.ppmi0.ll0	sample	COHA	2	0	10	10	Semcor	0	0	10	10	558	10	10	0.281728231127711
COHA.ppmi2.ll0.Semcor.ppmi0.ll1	sample	COHA	2	0	10	10	Semcor	0	1	10	10	558	10	10	0.277406435026531
COHA.ppmi2.ll0.Semcor.ppmi1.ll0	sample	COHA	2	0	10	10	Semcor	1	0	10	10	558	10	10	0.276166843857843
COHA.ppmi2.ll0.Semcor.ppmi1.ll1	sample	COHA	2	0	10	10	Semcor	1	1	10	10	558	10	10	0.276166843857843
COHA.ppmi2.ll0.Semcor.ppmi2.ll0	sample	COHA	2	0	10	10	Semcor	2	0	10	10	558	10	10	0.27244430901451
COHA.ppmi2.ll0.Semcor.ppmi2.ll1	sample	COHA	2	0	10	10	Semcor	2	1	10	10	558	10	10	0.27244430901451
COHA.ppmi2.ll1.COHA.ppmi0.ll0	sample	COHA	2	1	10	10	COHA	0	0	10	10	558	10	10	0.234743050657242
COHA.ppmi2.ll1.COHA.ppmi0.ll1	sample	COHA	2	1	10	10	COHA	0	1	10	10	558	10	10	0.239216144648404
COHA.ppmi2.ll1.COHA.ppmi1.ll0	sample	COHA	2	1	10	10	COHA	1	0	10	10	558	10	10	0.249641942420056
COHA.ppmi2.ll1.COHA.ppmi1.ll1	sample	COHA	2	1	10	10	COHA	1	1	10	10	558	10	10	0.250062620825761
COHA.ppmi2.ll1.COHA.ppmi2.ll0	sample	COHA	2	1	10	10	COHA	2	0	10	10	558	10	10	0.265598321972544
COHA.ppmi2.ll1.COHA.ppmi2.ll1	sample	COHA	2	1	10	10	COHA	2	1	10	10	558	10	10	0.265003011585317
COHA.ppmi2.ll1.Semcor.ppmi0.ll0	sample	COHA	2	1	10	10	Semcor	0	0	10	10	558	10	10	0.281728231127711
COHA.ppmi2.ll1.Semcor.ppmi0.ll1	sample	COHA	2	1	10	10	Semcor	0	1	10	10	558	10	10	0.277406435026531
COHA.ppmi2.ll1.Semcor.ppmi1.ll0	sample	COHA	2	1	10	10	Semcor	1	0	10	10	558	10	10	0.276166843857843
COHA.ppmi2.ll1.Semcor.ppmi1.ll1	sample	COHA	2	1	10	10	Semcor	1	1	10	10	558	10	10	0.276166843857843
COHA.ppmi2.ll1.Semcor.ppmi2.ll0	sample	COHA	2	1	10	10	Semcor	2	0	10	10	558	10	10	0.27244430901451
COHA.ppmi2.ll1.Semcor.ppmi2.ll1	sample	COHA	2	1	10	10	Semcor	2	1	10	10	558	10	10	0.27244430901451
COHA.ppmi3.ll0.COHA.ppmi0.ll0	sample	COHA	3	0	10	10	COHA	0	0	10	10	252	10	10	0.216174696211798
COHA.ppmi3.ll0.COHA.ppmi0.ll1	sample	COHA	3	0	10	10	COHA	0	1	10	10	252	10	10	0.219666529583192
COHA.ppmi3.ll0.COHA.ppmi1.ll0	sample	COHA	3	0	10	10	COHA	1	0	10	10	252	10	10	0.216807991241132
COHA.ppmi3.ll0.COHA.ppmi1.ll1	sample	COHA	3	0	10	10	COHA	1	1	10	10	252	10	10	0.216807991241132
COHA.ppmi3.ll0.COHA.ppmi2.ll0	sample	COHA	3	0	10	10	COHA	2	0	10	10	252	10	10	0.217026481814801
COHA.ppmi3.ll0.COHA.ppmi2.ll1	sample	COHA	3	0	10	10	COHA	2	1	10	10	252	10	10	0.217717097044112
COHA.ppmi3.ll0.Semcor.ppmi0.ll0	sample	COHA	3	0	10	10	Semcor	0	0	10	10	252	10	10	0.245773659981629
COHA.ppmi3.ll0.Semcor.ppmi0.ll1	sample	COHA	3	0	10	10	Semcor	0	1	10	10	252	10	10	0.240343846236152
COHA.ppmi3.ll0.Semcor.ppmi1.ll0	sample	COHA	3	0	10	10	Semcor	1	0	10	10	252	10	10	0.239292222128388
COHA.ppmi3.ll0.Semcor.ppmi1.ll1	sample	COHA	3	0	10	10	Semcor	1	1	10	10	252	10	10	0.241586731195607
COHA.ppmi3.ll0.Semcor.ppmi2.ll0	sample	COHA	3	0	10	10	Semcor	2	0	10	10	252	10	10	0.230386161367618
COHA.ppmi3.ll0.Semcor.ppmi2.ll1	sample	COHA	3	0	10	10	Semcor	2	1	10	10	252	10	10	0.232324021366262
COHA.ppmi3.ll1.COHA.ppmi0.ll0	sample	COHA	3	1	10	10	COHA	0	0	10	10	252	10	10	0.217768496494256
COHA.ppmi3.ll1.COHA.ppmi0.ll1	sample	COHA	3	1	10	10	COHA	0	1	10	10	252	10	10	0.219462995804809
COHA.ppmi3.ll1.COHA.ppmi1.ll0	sample	COHA	3	1	10	10	COHA	1	0	10	10	252	10	10	0.216807991241132
COHA.ppmi3.ll1.COHA.ppmi1.ll1	sample	COHA	3	1	10	10	COHA	1	1	10	10	252	10	10	0.216807991241132
COHA.ppmi3.ll1.COHA.ppmi2.ll0	sample	COHA	3	1	10	10	COHA	2	0	10	10	252	10	10	0.218766333305194
COHA.ppmi3.ll1.COHA.ppmi2.ll1	sample	COHA	3	1	10	10	COHA	2	1	10	10	252	10	10	0.217737048075736
COHA.ppmi3.ll1.Semcor.ppmi0.ll0	sample	COHA	3	1	10	10	Semcor	0	0	10	10	252	10	10	0.247749506109121
COHA.ppmi3.ll1.Semcor.ppmi0.ll1	sample	COHA	3	1	10	10	Semcor	0	1	10	10	252	10	10	0.242016917391956
COHA.ppmi3.ll1.Semcor.ppmi1.ll0	sample	COHA	3	1	10	10	Semcor	1	0	10	10	252	10	10	0.239601721097133
COHA.ppmi3.ll1.Semcor.ppmi1.ll1	sample	COHA	3	1	10	10	Semcor	1	1	10	10	252	10	10	0.24191423016652
COHA.ppmi3.ll1.Semcor.ppmi2.ll0	sample	COHA	3	1	10	10	Semcor	2	0	10	10	252	10	10	0.233885032286243
COHA.ppmi3.ll1.Semcor.ppmi2.ll1	sample	COHA	3	1	10	10	Semcor	2	1	10	10	252	10	10	0.227128978465927
Semcor.ppmi0.ll0.COHA.ppmi0.ll0	sample	Semcor	0	0	10	10	COHA	0	0	10	10	650	10	10	0.239831299940006
Semcor.ppmi0.ll0.COHA.ppmi0.ll1	sample	Semcor	0	0	10	10	COHA	0	1	10	10	650	10	10	0.239159919429
Semcor.ppmi0.ll0.COHA.ppmi1.ll0	sample	Semcor	0	0	10	10	COHA	1	0	10	10	650	10	10	0.250350223418956
Semcor.ppmi0.ll0.COHA.ppmi1.ll1	sample	Semcor	0	0	10	10	COHA	1	1	10	10	650	10	10	0.252722227733545
Semcor.ppmi0.ll0.COHA.ppmi2.ll0	sample	Semcor	0	0	10	10	COHA	2	0	10	10	650	10	10	0.270424046405531
Semcor.ppmi0.ll0.COHA.ppmi2.ll1	sample	Semcor	0	0	10	10	COHA	2	1	10	10	650	10	10	0.272855275257946
Semcor.ppmi0.ll0.Semcor.ppmi0.ll0	sample	Semcor	0	0	10	10	Semcor	0	0	10	10	650	10	10	0.282656046446416
Semcor.ppmi0.ll0.Semcor.ppmi0.ll1	sample	Semcor	0	0	10	10	Semcor	0	1	10	10	650	10	10	0.284915340029682
Semcor.ppmi0.ll0.Semcor.ppmi1.ll0	sample	Semcor	0	0	10	10	Semcor	1	0	10	10	650	10	10	0.287462480478044
Semcor.ppmi0.ll0.Semcor.ppmi1.ll1	sample	Semcor	0	0	10	10	Semcor	1	1	10	10	650	10	10	0.278991967050478
Semcor.ppmi0.ll0.Semcor.ppmi2.ll0	sample	Semcor	0	0	10	10	Semcor	2	0	10	10	650	10	10	0.305068672991076
Semcor.ppmi0.ll0.Semcor.ppmi2.ll1	sample	Semcor	0	0	10	10	Semcor	2	1	10	10	650	10	10	0.300602679893088
Semcor.ppmi0.ll1.COHA.ppmi0.ll0	sample	Semcor	0	1	10	10	COHA	0	0	10	10	650	10	10	0.244269038610863
Semcor.ppmi0.ll1.COHA.ppmi0.ll1	sample	Semcor	0	1	10	10	COHA	0	1	10	10	650	10	10	0.250742233172698
Semcor.ppmi0.ll1.COHA.ppmi1.ll0	sample	Semcor	0	1	10	10	COHA	1	0	10	10	650	10	10	0.256439639912995
Semcor.ppmi0.ll1.COHA.ppmi1.ll1	sample	Semcor	0	1	10	10	COHA	1	1	10	10	650	10	10	0.247281261512726
Semcor.ppmi0.ll1.COHA.ppmi2.ll0	sample	Semcor	0	1	10	10	COHA	2	0	10	10	650	10	10	0.26466712888077
Semcor.ppmi0.ll1.COHA.ppmi2.ll1	sample	Semcor	0	1	10	10	COHA	2	1	10	10	650	10	10	0.275441580241817
Semcor.ppmi0.ll1.Semcor.ppmi0.ll0	sample	Semcor	0	1	10	10	Semcor	0	0	10	10	650	10	10	0.279368955327957
Semcor.ppmi0.ll1.Semcor.ppmi0.ll1	sample	Semcor	0	1	10	10	Semcor	0	1	10	10	650	10	10	0.284754246069403
Semcor.ppmi0.ll1.Semcor.ppmi1.ll0	sample	Semcor	0	1	10	10	Semcor	1	0	10	10	650	10	10	0.286688300629336
Semcor.ppmi0.ll1.Semcor.ppmi1.ll1	sample	Semcor	0	1	10	10	Semcor	1	1	10	10	650	10	10	0.286461893128327
Semcor.ppmi0.ll1.Semcor.ppmi2.ll0	sample	Semcor	0	1	10	10	Semcor	2	0	10	10	650	10	10	0.305275490796446
Semcor.ppmi0.ll1.Semcor.ppmi2.ll1	sample	Semcor	0	1	10	10	Semcor	2	1	10	10	650	10	10	0.306125860913353
Semcor.ppmi1.ll0.COHA.ppmi0.ll0	sample	Semcor	1	0	10	10	COHA	0	0	10	10	650	10	10	0.244700029154173
Semcor.ppmi1.ll0.COHA.ppmi0.ll1	sample	Semcor	1	0	10	10	COHA	0	1	10	10	650	10	10	0.240485817141118
