_model	model.x	model.y	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress
dof.foc10.nav.selection.bound.min1.soc4.nav.FOC	-0.06812155875120705	-0.13292841083687656	bound	809	nav	10_10	1	selection	FOC	809	nav	4_4	317	dof	0.24502094440373756
dof.foc10.nav.selection.bound.min1.soc10.nav.5000	-0.013469961355492796	-0.22324551917607996	bound	809	nav	10_10	1	selection	5000	5000	nav	10_10	317	dof	0.2511587020870143
dof.foc10.nav.selection.bound.min1.soc10.nav.10000	-0.0205308280410201	-0.19476646311810258	bound	809	nav	10_10	1	selection	10000	10000	nav	10_10	317	dof	0.25253770395578456
dof.foc10.nav.selection.bound.min1.soc10.nav.FOC	-0.07340600343299283	-0.16089966442505488	bound	809	nav	10_10	1	selection	FOC	809	nav	10_10	317	dof	0.2395368706680638
dof.foc10.nav.selection.bound.min1.soc4.all.5000	-2.9560143077626627e-4	-0.2161269171771702	bound	809	nav	10_10	1	selection	5000	5000	all	4_4	317	dof	0.26130711599267464
dof.foc10.nav.selection.bound.min1.soc4.all.10000	-0.0014474778290860012	-0.19010250305766252	bound	809	nav	10_10	1	selection	10000	10000	all	4_4	317	dof	0.263745333258976
dof.foc10.nav.selection.bound.min1.soc4.all.FOC	-0.0681215611817871	-0.1329284137328079	bound	809	nav	10_10	1	selection	FOC	809	all	4_4	317	dof	0.24502094440373756
dof.foc10.nav.selection.bound.min1.soc10.all.5000	-0.0025811908159830022	-0.24083393941065806	bound	809	nav	10_10	1	selection	5000	5000	all	10_10	317	dof	0.2510019942543541
dof.foc10.nav.selection.bound.min1.soc10.all.10000	-0.011414637543582153	-0.21341355310615495	bound	809	nav	10_10	1	selection	10000	10000	all	10_10	317	dof	0.253467912581399
dof.foc10.nav.selection.bound.min1.soc10.all.FOC	-0.07340600105094258	-0.16089966146748141	bound	809	nav	10_10	1	selection	FOC	809	all	10_10	317	dof	0.2395368706680638
dof.foc10.nav.no.bound.min1.soc4.nav.5000	0.038436970838781365	-0.2505021924886099	bound	957	nav	10_10	1	no	5000	5000	nav	4_4	318	dof	0.25803627204256213
dof.foc10.nav.no.bound.min1.soc4.nav.10000	0.034762054114095206	-0.21750202446535605	bound	957	nav	10_10	1	no	10000	10000	nav	4_4	318	dof	0.2596237342097998
dof.foc10.nav.no.bound.min1.soc4.nav.FOC	-0.032362987509018865	-0.15348328612351117	bound	957	nav	10_10	1	no	FOC	957	nav	4_4	318	dof	0.2473792741042675
dof.foc10.nav.no.bound.min1.soc10.nav.5000	0.03619833701872159	-0.2655334531557936	bound	957	nav	10_10	1	no	5000	5000	nav	10_10	318	dof	0.2464227417099999
dof.foc10.nav.no.bound.min1.soc10.nav.10000	0.02380918493164088	-0.2304943479189132	bound	957	nav	10_10	1	no	10000	10000	nav	10_10	318	dof	0.24763697597885126
dof.foc10.nav.no.bound.min1.soc10.nav.FOC	-0.04137483916506733	-0.178265252573636	bound	957	nav	10_10	1	no	FOC	957	nav	10_10	318	dof	0.24287548690860078
dof.foc10.nav.no.bound.min1.soc4.all.5000	0.059247075870098406	-0.2727989000821799	bound	957	nav	10_10	1	no	5000	5000	all	4_4	318	dof	0.2587580759362242
dof.foc10.nav.no.bound.min1.soc4.all.10000	0.049043251363821996	-0.2423667873870772	bound	957	nav	10_10	1	no	10000	10000	all	4_4	318	dof	0.2603597362239451
dof.foc10.nav.no.bound.min1.soc4.all.FOC	-0.03236298519949095	-0.1534832837268794	bound	957	nav	10_10	1	no	FOC	957	all	4_4	318	dof	0.2473792741042675
dof.foc10.nav.no.bound.min1.soc10.all.5000	0.05712279634812027	-0.29361820894749424	bound	957	nav	10_10	1	no	5000	5000	all	10_10	318	dof	0.24676379996249476
dof.foc10.nav.no.bound.min1.soc10.all.10000	0.0389983122080756	-0.2568628011749122	bound	957	nav	10_10	1	no	10000	10000	all	10_10	318	dof	0.24803744406126538
dof.foc10.nav.no.bound.min1.soc10.all.FOC	-0.04137483660037542	-0.17826525052115022	bound	957	nav	10_10	1	no	FOC	957	all	10_10	318	dof	0.24287548690860078
dof.foc10.all.weight.bound.min1.soc4.nav.5000	-0.19285464169813005	-0.0660599819741179	bound	930	all	10_10	1	weight	5000	5000	nav	4_4	319	dof	0.25614532961181175
dof.foc10.all.weight.bound.min1.soc4.nav.10000	-0.20862943621144492	-0.048190980735935716	bound	930	all	10_10	1	weight	10000	10000	nav	4_4	319	dof	0.25181259449496957
dof.foc10.all.weight.bound.min1.soc4.nav.FOC	-0.2177218285233	-0.05146587226746633	bound	930	all	10_10	1	weight	FOC	930	nav	4_4	319	dof	0.23027977450549098
dof.foc10.all.weight.bound.min1.soc10.nav.5000	-0.18265660971921285	-0.1020422547484812	bound	930	all	10_10	1	weight	5000	5000	nav	10_10	319	dof	0.24023212146468814
dof.foc10.all.weight.bound.min1.soc10.nav.10000	-0.19777927471537005	-0.08154422239798895	bound	930	all	10_10	1	weight	10000	10000	nav	10_10	319	dof	0.2450695212610598
dof.foc10.all.weight.bound.min1.soc10.nav.FOC	-0.20337407069383823	-0.07971230831741033	bound	930	all	10_10	1	weight	FOC	930	nav	10_10	319	dof	0.22942040101436229
dof.foc10.all.weight.bound.min1.soc4.all.5000	-0.18761510135794612	-0.07206998629530757	bound	930	all	10_10	1	weight	5000	5000	all	4_4	319	dof	0.25595581955141145
dof.foc10.all.weight.bound.min1.soc4.all.10000	-0.2011166358822601	-0.057689774774079765	bound	930	all	10_10	1	weight	10000	10000	all	4_4	319	dof	0.25400242566299747
dof.foc10.all.weight.bound.min1.soc4.all.FOC	-0.21772183245605645	-0.05146587156959555	bound	930	all	10_10	1	weight	FOC	930	all	4_4	319	dof	0.23027977450549098
dof.foc10.all.weight.bound.min1.soc10.all.5000	-0.17881034909153795	-0.11101633381382285	bound	930	all	10_10	1	weight	5000	5000	all	10_10	319	dof	0.2412382328504528
dof.foc10.all.weight.bound.min1.soc10.all.10000	-0.19313807328528035	-0.09612224466174349	bound	930	all	10_10	1	weight	10000	10000	all	10_10	319	dof	0.24445472354297487
dof.foc10.all.weight.bound.min1.soc10.all.FOC	-0.20337406847933975	-0.07971231542347472	bound	930	all	10_10	1	weight	FOC	930	all	10_10	319	dof	0.22942040101436229
dof.foc10.all.selection.bound.min1.soc4.nav.5000	0.38781021390749393	-0.03764604160292316	bound	930	all	10_10	1	selection	5000	5000	nav	4_4	319	dof	0.25326300363754467
dof.foc10.all.selection.bound.min1.soc4.nav.10000	0.3980356123049915	-0.009345134535169655	bound	930	all	10_10	1	selection	10000	10000	nav	4_4	319	dof	0.2517882184784113
dof.foc10.all.selection.bound.min1.soc4.nav.FOC	0.2582824925167845	-0.03397464553787628	bound	930	all	10_10	1	selection	FOC	930	nav	4_4	319	dof	0.24242950071237707
dof.foc10.all.selection.bound.min1.soc10.nav.5000	0.2736816054814887	-0.12253314977436791	bound	930	all	10_10	1	selection	5000	5000	nav	10_10	319	dof	0.24545933537484527
dof.foc10.all.selection.bound.min1.soc10.nav.10000	0.2692802142932847	-0.09006413451728473	bound	930	all	10_10	1	selection	10000	10000	nav	10_10	319	dof	0.2427444917182195
dof.foc10.all.selection.bound.min1.soc10.nav.FOC	0.18220266026706994	-0.08194793324560234	bound	930	all	10_10	1	selection	FOC	930	nav	10_10	319	dof	0.24436364536133978
dof.foc10.all.selection.bound.min1.soc4.all.5000	0.3934713911602483	-0.054114664051150264	bound	930	all	10_10	1	selection	5000	5000	all	4_4	319	dof	0.25593910428346106
dof.foc10.all.selection.bound.min1.soc4.all.10000	0.39492462993669575	-0.02994399253584134	bound	930	all	10_10	1	selection	10000	10000	all	4_4	319	dof	0.2518444175045888
dof.foc10.all.selection.bound.min1.soc4.all.FOC	0.25828263182424355	-0.03397466524272789	bound	930	all	10_10	1	selection	FOC	930	all	4_4	319	dof	0.24242950071237707
dof.foc10.all.selection.bound.min1.soc10.all.5000	0.2921093164972254	-0.14646414621511789	bound	930	all	10_10	1	selection	5000	5000	all	10_10	319	dof	0.2502192767088208
dof.foc10.all.selection.bound.min1.soc10.all.10000	0.2782753941341008	-0.11628188972327917	bound	930	all	10_10	1	selection	10000	10000	all	10_10	319	dof	0.24686674366930417
dof.foc10.all.selection.bound.min1.soc10.all.FOC	0.18220261042733749	-0.08194792512686559	bound	930	all	10_10	1	selection	FOC	930	all	10_10	319	dof	0.24436364536133978
dof.foc10.all.no.bound.min1.soc4.nav.5000	0.5030845027834913	-0.10812604729538632	bound	1146	all	10_10	1	no	5000	5000	nav	4_4	319	dof	0.25059943251700995
dof.foc10.all.no.bound.min1.soc4.nav.10000	0.5067422513943856	-0.08017821610729052	bound	1146	all	10_10	1	no	10000	10000	nav	4_4	319	dof	0.2496737769582729
dof.foc10.all.no.bound.min1.soc4.nav.FOC	0.3498453699499725	-0.07899291510507801	bound	1146	all	10_10	1	no	FOC	1146	nav	4_4	319	dof	0.2510192022397247
dof.foc10.all.no.bound.min1.soc10.nav.5000	0.3747281536350912	-0.17261488877577785	bound	1146	all	10_10	1	no	5000	5000	nav	10_10	319	dof	0.24507876119113178
dof.foc10.all.no.bound.min1.soc10.nav.10000	0.3657852649187635	-0.1405440089030025	bound	1146	all	10_10	1	no	10000	10000	nav	10_10	319	dof	0.24365361548805334
dof.foc10.all.no.bound.min1.soc10.nav.FOC	0.24268820770540553	-0.11812120643963944	bound	1146	all	10_10	1	no	FOC	1146	nav	10_10	319	dof	0.25177820158475916
dof.foc10.all.no.bound.min1.soc4.all.5000	0.5140027158711096	-0.13086409126490217	bound	1146	all	10_10	1	no	5000	5000	all	4_4	319	dof	0.2476887802098714
dof.foc10.all.no.bound.min1.soc4.all.10000	0.5116167083229453	-0.10375845940657576	bound	1146	all	10_10	1	no	10000	10000	all	4_4	319	dof	0.2487805983980853
dof.foc10.all.no.bound.min1.soc4.all.FOC	0.34984522412638835	-0.07899293649112175	bound	1146	all	10_10	1	no	FOC	1146	all	4_4	319	dof	0.2510192022397247
dof.foc10.all.no.bound.min1.soc10.all.5000	0.404921177316258	-0.19857608535950586	bound	1146	all	10_10	1	no	5000	5000	all	10_10	319	dof	0.24379911227235385
dof.foc10.all.no.bound.min1.soc10.all.10000	0.3838022880430393	-0.1687788264801026	bound	1146	all	10_10	1	no	10000	10000	all	10_10	319	dof	0.24396174211162522
dof.foc10.all.no.bound.min1.soc10.all.FOC	0.24268816553583633	-0.11812119686102808	bound	1146	all	10_10	1	no	FOC	1146	all	10_10	319	dof	0.25177820158475916
dof.foc5.nav.weight.bound.min1.soc4.nav.5000	-0.2524510130706274	0.039506947090336156	bound	516	nav	5_5	1	weight	5000	5000	nav	4_4	314	dof	0.2494203662995986
dof.foc5.nav.weight.bound.min1.soc4.nav.10000	-0.2686643348420554	0.054916696690477065	bound	516	nav	5_5	1	weight	10000	10000	nav	4_4	314	dof	0.24489884999709505
dof.foc5.nav.weight.bound.min1.soc4.nav.FOC	-0.24928093242530613	0.08637490463362801	bound	516	nav	5_5	1	weight	FOC	516	nav	4_4	314	dof	0.24959522374856905
dof.foc5.nav.weight.bound.min1.soc10.nav.5000	-0.2304895782072277	0.03371918734222582	bound	516	nav	5_5	1	weight	5000	5000	nav	10_10	314	dof	0.23713209738250404
dof.foc5.nav.weight.bound.min1.soc10.nav.10000	-0.24710073983920042	0.04360621088024391	bound	516	nav	5_5	1	weight	10000	10000	nav	10_10	314	dof	0.23509031018116353
dof.foc5.nav.weight.bound.min1.soc10.nav.FOC	-0.23689328298628914	0.08435658376145332	bound	516	nav	5_5	1	weight	FOC	516	nav	10_10	314	dof	0.24141618059852174
dof.foc5.nav.weight.bound.min1.soc4.all.5000	-0.2485968280904649	0.03818243778187363	bound	516	nav	5_5	1	weight	5000	5000	all	4_4	314	dof	0.2483073505591462
dof.foc5.nav.weight.bound.min1.soc4.all.10000	-0.264199394281528	0.04894793116703421	bound	516	nav	5_5	1	weight	10000	10000	all	4_4	314	dof	0.24639665408211647
dof.foc5.nav.weight.bound.min1.soc4.all.FOC	-0.24928161562002005	0.0863736835622889	bound	516	nav	5_5	1	weight	FOC	516	all	4_4	314	dof	0.24959522374856905
dof.foc5.nav.weight.bound.min1.soc10.all.5000	-0.2269879708747992	0.03527622894139839	bound	516	nav	5_5	1	weight	5000	5000	all	10_10	314	dof	0.2397046966904678
dof.foc5.nav.weight.bound.min1.soc10.all.10000	-0.24186232858077006	0.04027820096163167	bound	516	nav	5_5	1	weight	10000	10000	all	10_10	314	dof	0.2356915594410553
dof.foc5.nav.weight.bound.min1.soc10.all.FOC	-0.23689328238018525	0.08435658692825025	bound	516	nav	5_5	1	weight	FOC	516	all	10_10	314	dof	0.24141618059852174
dof.foc5.nav.selection.bound.min1.soc4.nav.5000	-0.09341770873972512	0.09502138343773699	bound	516	nav	5_5	1	selection	5000	5000	nav	4_4	314	dof	0.25436080615997403
dof.foc5.nav.selection.bound.min1.soc4.nav.10000	-0.11075170257776727	0.14021491954156526	bound	516	nav	5_5	1	selection	10000	10000	nav	4_4	314	dof	0.2479133061838607
dof.foc5.nav.selection.bound.min1.soc4.nav.FOC	-0.1486650692879001	0.11479619296849607	bound	516	nav	5_5	1	selection	FOC	516	nav	4_4	314	dof	0.2546800624890206
dof.foc5.nav.selection.bound.min1.soc10.nav.5000	-0.08033980531892192	0.06398364380259784	bound	516	nav	5_5	1	selection	5000	5000	nav	10_10	314	dof	0.24678472732840143
dof.foc5.nav.selection.bound.min1.soc10.nav.10000	-0.0984197899217942	0.08429972671630624	bound	516	nav	5_5	1	selection	10000	10000	nav	10_10	314	dof	0.24117431543807827
dof.foc5.nav.selection.bound.min1.soc10.nav.FOC	-0.14074690280983806	0.10743078076221808	bound	516	nav	5_5	1	selection	FOC	516	nav	10_10	314	dof	0.2473728321018671
dof.foc5.nav.selection.bound.min1.soc4.all.5000	-0.0833111683820428	0.09495294879581655	bound	516	nav	5_5	1	selection	5000	5000	all	4_4	314	dof	0.2527862316117351
dof.foc5.nav.selection.bound.min1.soc4.all.10000	-0.09757606959314348	0.12672964762130898	bound	516	nav	5_5	1	selection	10000	10000	all	4_4	314	dof	0.2484766392385565
dof.foc5.nav.selection.bound.min1.soc4.all.FOC	-0.1486650688878559	0.11479618556485197	bound	516	nav	5_5	1	selection	FOC	516	all	4_4	314	dof	0.2546800624890206
dof.foc5.nav.selection.bound.min1.soc10.all.5000	-0.06953497665977551	0.06669315171447102	bound	516	nav	5_5	1	selection	5000	5000	all	10_10	314	dof	0.24782753069663535
dof.foc5.nav.selection.bound.min1.soc10.all.10000	-0.08599942293837301	0.07739959830588058	bound	516	nav	5_5	1	selection	10000	10000	all	10_10	314	dof	0.24316050718792256
dof.foc5.nav.selection.bound.min1.soc10.all.FOC	-0.14074690343886784	0.10743078336512775	bound	516	nav	5_5	1	selection	FOC	516	all	10_10	314	dof	0.2473728321018671
dof.foc5.nav.no.bound.min1.soc4.nav.5000	-0.07034099323332602	0.12373566174514015	bound	593	nav	5_5	1	no	5000	5000	nav	4_4	317	dof	0.2595946527381566
dof.foc5.nav.no.bound.min1.soc4.nav.10000	-0.08648055643344472	0.1534123963197627	bound	593	nav	5_5	1	no	10000	10000	nav	4_4	317	dof	0.25789942904917884
dof.foc5.nav.no.bound.min1.soc4.nav.FOC	-0.13441440387001977	0.13055280154475105	bound	593	nav	5_5	1	no	FOC	593	nav	4_4	317	dof	0.2581111063088941
dof.foc5.nav.no.bound.min1.soc10.nav.5000	-0.058238933230210954	0.08873611713584423	bound	593	nav	5_5	1	no	5000	5000	nav	10_10	317	dof	0.24976343935310397
dof.foc5.nav.no.bound.min1.soc10.nav.10000	-0.07497829511458562	0.10051527641541735	bound	593	nav	5_5	1	no	10000	10000	nav	10_10	317	dof	0.2470300706800426
dof.foc5.nav.no.bound.min1.soc10.nav.FOC	-0.12686124660923195	0.12351312188417933	bound	593	nav	5_5	1	no	FOC	593	nav	10_10	317	dof	0.25377063483424195
dof.foc5.nav.no.bound.min1.soc4.all.5000	-0.06249633744975848	0.13763150609570177	bound	593	nav	5_5	1	no	5000	5000	all	4_4	317	dof	0.2578619848043031
dof.foc5.nav.no.bound.min1.soc4.all.10000	-0.0762890395147414	0.150692386986429	bound	593	nav	5_5	1	no	10000	10000	all	4_4	317	dof	0.25668337205155894
dof.foc5.nav.no.bound.min1.soc4.all.FOC	-0.13441440101168756	0.13055280056248203	bound	593	nav	5_5	1	no	FOC	593	all	4_4	317	dof	0.2581111063088941
dof.foc5.nav.no.bound.min1.soc10.all.5000	-0.04695676657656028	0.10726292271449892	bound	593	nav	5_5	1	no	5000	5000	all	10_10	317	dof	0.2504834309989118
dof.foc5.nav.no.bound.min1.soc10.all.10000	-0.062440681421270315	0.10157455161286277	bound	593	nav	5_5	1	no	10000	10000	all	10_10	317	dof	0.2477998565276755
dof.foc5.nav.no.bound.min1.soc10.all.FOC	-0.12686124722151026	0.12351312520361445	bound	593	nav	5_5	1	no	FOC	593	all	10_10	317	dof	0.25377063483424195
dof.foc5.all.weight.bound.min1.soc4.nav.5000	-0.25308121609645046	0.06464894083453172	bound	602	all	5_5	1	weight	5000	5000	nav	4_4	319	dof	0.24996398246875676
dof.foc5.all.weight.bound.min1.soc4.nav.10000	-0.2664220846799099	0.0954073619383549	bound	602	all	5_5	1	weight	10000	10000	nav	4_4	319	dof	0.24657347298408538
dof.foc5.all.weight.bound.min1.soc4.nav.FOC	-0.2436963168776394	0.11439554144929531	bound	602	all	5_5	1	weight	FOC	602	nav	4_4	319	dof	0.24877559964286322
dof.foc5.all.weight.bound.min1.soc10.nav.5000	-0.23374236345096458	0.05098965663633401	bound	602	all	5_5	1	weight	5000	5000	nav	10_10	319	dof	0.23933016357019596
dof.foc5.all.weight.bound.min1.soc10.nav.10000	-0.2592994047602244	0.07053038493649631	bound	602	all	5_5	1	weight	10000	10000	nav	10_10	319	dof	0.23497234929503816
dof.foc5.all.weight.bound.min1.soc10.nav.FOC	-0.23763320282529093	0.11232817817613194	bound	602	all	5_5	1	weight	FOC	602	nav	10_10	319	dof	0.24094578022844598
dof.foc5.all.weight.bound.min1.soc4.all.5000	-0.247381258580115	0.06094151349741726	bound	602	all	5_5	1	weight	5000	5000	all	4_4	319	dof	0.2536346951020001
dof.foc5.all.weight.bound.min1.soc4.all.10000	-0.26545254055697054	0.08226618184422776	bound	602	all	5_5	1	weight	10000	10000	all	4_4	319	dof	0.24612451377507077
dof.foc5.all.weight.bound.min1.soc4.all.FOC	-0.24369631889194668	0.11439553924613127	bound	602	all	5_5	1	weight	FOC	602	all	4_4	319	dof	0.24877559964286322
dof.foc5.all.weight.bound.min1.soc10.all.5000	-0.22705047419992674	0.05197181208366937	bound	602	all	5_5	1	weight	5000	5000	all	10_10	319	dof	0.24152394999050075
dof.foc5.all.weight.bound.min1.soc10.all.10000	-0.2524423375708548	0.06078481740483523	bound	602	all	5_5	1	weight	10000	10000	all	10_10	319	dof	0.2365525434772611
dof.foc5.all.weight.bound.min1.soc10.all.FOC	-0.23763320095566598	0.1123281764496284	bound	602	all	5_5	1	weight	FOC	602	all	10_10	319	dof	0.24094578022844598
dof.foc5.all.selection.bound.min1.soc4.nav.5000	0.25303342857774	0.2708975659857215	bound	602	all	5_5	1	selection	5000	5000	nav	4_4	319	dof	0.2609009030835352
dof.foc5.all.selection.bound.min1.soc4.nav.10000	0.25553155431417085	0.30856277520255543	bound	602	all	5_5	1	selection	10000	10000	nav	4_4	319	dof	0.25706424485152224
dof.foc5.all.selection.bound.min1.soc4.nav.FOC	0.11541108734345008	0.2470259339508518	bound	602	all	5_5	1	selection	FOC	602	nav	4_4	319	dof	0.2509748604127607
dof.foc5.all.selection.bound.min1.soc10.nav.5000	0.14694288797784358	0.17556775273744812	bound	602	all	5_5	1	selection	5000	5000	nav	10_10	319	dof	0.2540431767472804
dof.foc5.all.selection.bound.min1.soc10.nav.10000	0.13781320619823595	0.2046124122833297	bound	602	all	5_5	1	selection	10000	10000	nav	10_10	319	dof	0.24936429859225342
dof.foc5.all.selection.bound.min1.soc10.nav.FOC	0.05906979160738737	0.1993552281068458	bound	602	all	5_5	1	selection	FOC	602	nav	10_10	319	dof	0.2457561216022671
dof.foc5.all.selection.bound.min1.soc4.all.5000	0.25315866586301267	0.26180048905452763	bound	602	all	5_5	1	selection	5000	5000	all	4_4	319	dof	0.2618865168282259
dof.foc5.all.selection.bound.min1.soc4.all.10000	0.25509860873507223	0.2876971127434429	bound	602	all	5_5	1	selection	10000	10000	all	4_4	319	dof	0.25884081998397757
dof.foc5.all.selection.bound.min1.soc4.all.FOC	0.11541105814784502	0.24702590366985508	bound	602	all	5_5	1	selection	FOC	602	all	4_4	319	dof	0.2509748604127607
dof.foc5.all.selection.bound.min1.soc10.all.5000	0.16165052857374165	0.17865654232864112	bound	602	all	5_5	1	selection	5000	5000	all	10_10	319	dof	0.25680578716663716
dof.foc5.all.selection.bound.min1.soc10.all.10000	0.14499551403989788	0.19113306230012125	bound	602	all	5_5	1	selection	10000	10000	all	10_10	319	dof	0.25231277625078496
dof.foc5.all.selection.bound.min1.soc10.all.FOC	0.05906980395767404	0.19935523679795344	bound	602	all	5_5	1	selection	FOC	602	all	10_10	319	dof	0.2457561216022671
dof.foc5.all.no.bound.min1.soc4.nav.5000	0.38799181536368166	0.21401346428286683	bound	734	all	5_5	1	no	5000	5000	nav	4_4	319	dof	0.2645577135850431
dof.foc5.all.no.bound.min1.soc4.nav.10000	0.3912804238509788	0.23840125490286437	bound	734	all	5_5	1	no	10000	10000	nav	4_4	319	dof	0.2588428480028272
dof.foc5.all.no.bound.min1.soc4.nav.FOC	0.20299317088520902	0.19385848461525865	bound	734	all	5_5	1	no	FOC	734	nav	4_4	319	dof	0.2565578354042662
dof.foc5.all.no.bound.min1.soc10.nav.5000	0.24803383839606688	0.1369715480510657	bound	734	all	5_5	1	no	5000	5000	nav	10_10	319	dof	0.25767777111937407
dof.foc5.all.no.bound.min1.soc10.nav.10000	0.23813230105268762	0.1539778182220267	bound	734	all	5_5	1	no	10000	10000	nav	10_10	319	dof	0.25428296985384324
dof.foc5.all.no.bound.min1.soc10.nav.FOC	0.11516004657619794	0.1540699494806023	bound	734	all	5_5	1	no	FOC	734	nav	10_10	319	dof	0.25359437924218375
dof.foc5.all.no.bound.min1.soc4.all.5000	0.3950510497555368	0.2069575937991783	bound	734	all	5_5	1	no	5000	5000	all	4_4	319	dof	0.2639838771315559
dof.foc5.all.no.bound.min1.soc4.all.10000	0.3937224727920598	0.22533532894889238	bound	734	all	5_5	1	no	10000	10000	all	4_4	319	dof	0.2620654175031664
dof.foc5.all.no.bound.min1.soc4.all.FOC	0.20299312445990195	0.19385846922090733	bound	734	all	5_5	1	no	FOC	734	all	4_4	319	dof	0.2565578354042662
dof.foc5.all.no.bound.min1.soc10.all.5000	0.27529579502139007	0.14480853343995803	bound	734	all	5_5	1	no	5000	5000	all	10_10	319	dof	0.2585997423651561
dof.foc5.all.no.bound.min1.soc10.all.10000	0.25271417186314127	0.14704666917489148	bound	734	all	5_5	1	no	10000	10000	all	10_10	319	dof	0.25638799276913316
dof.foc5.all.no.bound.min1.soc10.all.FOC	0.11516004657640602	0.15406994948069463	bound	734	all	5_5	1	no	FOC	734	all	10_10	319	dof	0.25359437924218375
