pmi	raw_freq	raw_co	cw
0.69478834	917	1	gemotoriseerd/adj
1.0990822	8606	14	genees_middel/noun
1.1552862	579	1	general/noun
-0.14716884	65921	31	genoeg/adv
0.87644434	8375	11	gepaard/adj
2.234579	1958	10	geproduceerd/adj
1.3050818	21576	43	gerecht/noun
0.4368888	13033	11	gering/adj
2.195628	2642	13	gesneden/adj
0.08643714	8431	5	gesproken/adj
-0.2289705	13879	6	getuig/verb
0.3445918	9104	7	geur/noun
-0.061883572	35350	18	gevaarlijk/adj
0.3118501	83213	62	gevolg/noun
-0.007962966	9229	5	gevolgd/adj
0.2274367	13393	9	gewapend/adj
-0.82857424	16842	4	geweldig/adj
4.585558	11478	614	gewicht/noun
-0.55302894	51259	16	gezin/noun
0.8102236	822	1	gezondheid_klacht/noun
3.0103352	5782	64	giet/verb
3.52523	322	6	giet_af/verb
0.2650979	1405	1	gigant/noun
1.0902125	11093	18	gigantisch/adj
-0.8674504	35811	8	gisteravond/adv
0.7671586	5120	6	glad/adj
1.064334	20257	32	glas/noun
2.6444001	266	2	glastuinbouw/noun
2.375813	7680	45	glazen/adj
6.0209923	379	85	glijd/adj
1.2209479	3256	6	globalisering/noun
-0.5956862	987502	296	goed/adj
0.8211602	40669	50	goedkoop/adj
0.9333207	38396	53	gooi/verb
0.54001033	24629	23	graad/noun
3.0877695	254	3	graal/noun
0.164539	51488	33	grens/noun
0.43390417	7125	6	gretig/adj
0.71753556	17066	19	grijp_in/verb
1.402006	8586	19	grof/adj
0.60355604	9001	9	grond/prep
1.7021911	4348	13	grondstof/noun
2.7086158	774779	6322	groot/adj
1.9736838	514	2	groot_handelaar/noun
0.21297382	165164	111	haal/verb
1.0090324	10092	15	haalbaar/adj
-0.03644633	1913	1	haan/noun
-0.67918414	570905	158	haar/det
-0.7646578	125811	32	haar/pron
2.0849502	227	1	halfrond/adj
2.539944	3919	27	hap_DIM/noun
-0.18291539	103806	47	hard/adj
2.0880551	2533	11	hasj/noun
-0.05447479	19569	10	haven/noun
-0.063085124	4034811	2054	heb/verb
0.15531555	4712	3	heb_op/verb
1.2035764	12159	22	heb_plaats/verb
0.061517175	251548	146	heel/adj
1.5026902	10676	26	heet/adj
-0.3881332	51708	19	heet/verb
0.07466377	3443	2	heimwee/noun
-0.32612312	87136	34	help/verb
-0.53231895	455207	146	hem/pron
2.0263598	484	2	hernieuwbaar/adj
2.1540065	3860	18	heroïne/noun
0.599408	10276	10	hervat/verb
0.62624776	169158	172	het/adj
-0.13594154	11650779	5531	het/det
-0.008482954	764720	414	het/noun
-0.036819004	43743	23	het/prep
0.34941185	3867	3	hetzelfde/adv
0.67845833	63184	68	hetzelfde/det
-0.14796484	261019	123	hier/adv
0.38831857	22412	18	hier/noun
-0.69039476	2403923	659	hij/pron
-0.1924744	327075	147	hoe/adj
0.30168882	18973	14	hoeveelheid/noun
0.74785364	4332	5	hoeverre/adv
-0.08350991	36070	18	hoofdstad/noun
0.2209619	284594	193	hoog/adj
1.8301891	886	3	hoogbouw/noun
-0.8419075	170287	40	hoor/verb
0.6619548	6722	7	horeca/noun
1.5256509	3200	8	hormoon/noun
0.43107605	1209	1	hot/adj
-0.23492949	340614	146	houd/verb
-0.3959218	13637	5	houd_vol/verb
0.004685772	902917	495	hun/det
-0.56480324	29196	9	huwelijk/noun
1.6016934	741	2	hybride/adj
0.46358207	1154	1	hygiënisch/adj
-0.15198906	85313	40	idee/noun
-0.1504323	78886	37	ieder/det
-0.40557352	168069	61	iedereen/pron
0.06117927	39702	23	iets/adv
0.42125407	1203	1	ijver/noun
0.5626075	5228	5	ijzeren/adj
-0.9596993	2577275	539	ik/pron
1.9734608	27614	107	illegaal/adj
0.33287913	3943	3	imposant/adj
0.0805448	279990	165	in/part
0.17624795	9492181	6143	in/prep
1.3003453	497	1	in_koper/noun
