pmi	raw_freq	raw_co	cw
0.35702187	62265	11	's/adv
4.0230775	725	5	100m/noun
3.0474653	386	1	18-jarigen/adj
2.0812979	2018	2	1939/noun
0.88359046	3349	1	1940/noun
0.89154994	3325	1	1948/noun
0.7786506	3726	1	1966/noun
-0.7132862	16536	1	1992/noun
0.77802145	29771	8	1996/noun
-0.2502891	62906	6	2000/noun
-1.2170653	55236	2	2001/noun
0.40291893	16437	3	24/noun
1.6606791	3156	2	34-jarige/adj
4.7472496	493	7	400_meter/noun
7.8237557	181	56	60^m/noun
0.38023525	16737	3	Afrikaans/adj
0.15274519	56013	8	Amerikaan/noun
1.5123291	7188	4	Aziatisch/adj
0.26082343	139420	22	Belgisch/adj
0.9406053	3187	1	Berlijns/adj
3.0759437	380	1	Breese/adj
1.3558925	21127	10	Brit/noun
1.0394961	2881	1	Brusselaars/noun
-1.4950014	36613	1	Brussels/adj
1.3945618	2019	1	Catalaans/adj
1.8693554	1262	1	China/det
0.4091467	27261	5	Chinees/adj
2.6606278	1713	3	Cubaan/noun
1.4662627	9515	5	Deens/adj
-0.23396565	104339	10	Duits/adj
1.4069161	27916	14	Duitser/noun
1.4806486	22423	12	EK/noun
4.4065804	100	1	EK_eindronde/noun
1.4244038	7822	4	Engelsman/noun
0.08350496	165681	22	Europees/adj
1.3307427	2154	1	Hongaar/noun
0.804007	3652	1	Israëli/noun
1.0835717	16571	6	Italiaan/noun
1.7770902	1374	1	Italiaans/noun
1.9071393	7273	6	Japanner/noun
1.4536016	28973	15	Japans/adj
1.4534168	1931	1	Libisch/adj
0.6102711	8902	2	Londens/adj
4.164616	127	1	Mary/det
5.108646	642	13	Mongools/adj
3.7046618	402	2	Morgens/adv
-0.042783897	241254	28	Nederlands/adj
4.359689	106	1	PSV_stadion/noun
1.685944	3026	2	Pool/noun
1.9401878	5850	5	Romeins/adj
-0.0026952778	16421	2	Servisch/adj
2.4734468	690	1	Slowaak/noun
4.1976333	123	1	VTM_kijker/noun
-0.32525092	124773	11	Vlaams/adj
-0.2546192	42380	4	WK/noun
0.18045536	13842	2	Zweeds/adj
0.24818437	392664	62	aan/part
-0.21016358	2153601	215	aan/prep
1.5909864	4995	3	aanbieder/noun
1.1214122	2661	1	aandeelhouder_vergadering/noun
2.5984426	604	1	aanhouding_bevel/noun
0.92320555	16143	5	aanmerking/noun
1.5438837	1730	1	aannemelijk/adj
-0.8796641	235279	12	aantal/noun
1.568841	1690	1	aanvoering/prep
1.5810071	5041	3	aap/noun
-0.91196495	20232	1	aarde/noun
0.19193655	13488	2	accoord/adj
0.90710056	150814	46	achter/prep
3.143519	5996	17	achtervolg/verb
4.4972944	454	5	achtervolgd/adj
-1.8419946	51290	1	actief/adj
1.6368048	3160	2	adverteerder/noun
0.2102891	52878	8	advocaat/noun
0.107259214	321541	44	af/part
3.047531	768	2	afgrijselijk/adj
-0.21769978	40414	4	afspraak/noun
2.7474287	1036	2	afstammeling/noun
0.13629992	42933	6	agent/noun
-0.20754391	1066466	107	al/adv
-0.25582418	73011	7	al/det
-0.763967	176667	10	aldus/prep
-1.0517035	46530	2	algemeen/adj
-0.48609078	422543	32	alle/det
-0.049419153	178364	21	alleen/adj
-0.12623915	266562	29	alleen/adv
-0.11653313	127360	14	allemaal/adv
1.2259498	9520	4	allen/adv
-0.25659373	209596	20	alles/noun
0.0066100573	1263756	157	als/prep
-0.49594766	292821	22	altijd/adv
3.2022502	329	1	amfi_theater/noun
-0.31955	11127	1	andapos;s/adv
-0.15819961	663512	70	ander/adj
0.75365645	15140	4	anderzijds/adv
1.4750336	27899	15	angst/noun
1.0254157	23364	8	arm/adj
0.43851954	21300	4	asielzoeker/noun
2.111197	13853	14	atleet/noun
-0.52339697	124344	9	auto/noun
0.015181481	47971	6	avond/noun
1.2305291	14282	6	avontuur/noun
0.72299963	67383	17	baan/noun
0.62455225	17609	4	baby/noun
0.18941893	6732	1	bacterie/noun
4.541009	609	7	barbaar/noun
3.5784793	1133	5	barbaars/adj
0.26152232	12733	2	basis_school/noun
1.8449367	1281	1	becommentarieer/verb
-0.66947174	47299	3	bedoeling/noun
1.3948532	20358	10	bedreig/verb
-1.2185923	248130	9	bedrijf/noun
2.1941504	2741	3	bedwing/verb
0.84081733	101423	29	beeld/noun
1.3171223	34824	16	been/noun
0.62476164	8682	2	bega/verb
1.2334689	7088	3	begeleider/noun
-0.61615163	105186	7	begin/noun
0.04315758	280945	36	begin/verb
0.16209076	61997	9	begrijp/verb
-0.35797393	46432	4	behoor/verb
0.30009347	29977	5	behoorlijk/adj
-0.67741925	128314	8	bekend/adj
4.232636	119	1	beknel/verb
3.5197492	2414	10	belaag/verb
0.73661655	209497	54	belangrijk/adj
0.80028486	40499	11	belegger/noun
-0.25394556	9938754	949	ben/verb
2.9420917	429	1	ben_rond/verb
-0.6828353	48222	3	bepaal/verb
0.60919946	8840	2	berucht/adj
0.55615264	23428	5	bescherm/verb
0.7953176	7421	2	beschermd/adj
0.074026614	45143	6	beschik/verb
-0.87651944	19572	1	beschuldig/verb
-0.84647334	56883	3	beslis/verb
3.776951	2434	13	bestorm/verb
1.6868858	4557	3	betoger/noun
0.17584106	55437	8	beurs/noun
1.493112	3683	2	beveel/verb
3.2741575	308	1	bevuil/verb
2.1360319	2898	3	bewaking/noun
1.4380536	1937	1	bewonderaar/noun
0.27024615	6190	1	bewondering/noun
-0.15551205	57450	6	bewoner/noun
-1.4666587	34997	1	bewust/adj
0.5574767	9285	2	bezetting/noun
1.0893688	16393	6	bezit/noun
0.7774856	71043	19	bezoeker/noun
0.542009	4768	1	bezwijk/verb
-0.11239303	1803877	198	bij/prep
2.1348548	1914	2	bijbels/adj
0.016136147	192484	24	bijna/adv
-0.61651474	75089	5	bijzonder/adj
0.1816399	40639	6	binnen/adv
-0.033190474	125900	15	binnen/prep
2.8379009	474	1	bioscoop_zaal/noun
1.341549	14871	7	blank/adj
0.26519302	18742	3	blauw/adj
0.4713384	20283	4	blessure/noun
-0.17730846	516893	53	blijf/verb
1.6626042	4648	3	blijf_thuis/verb
0.14485802	279801	40	blijk/verb
0.45130828	10331	2	blok/noun
1.5349568	8763	5	bloot/adj
-0.58157027	14522	1	bodem/noun
-0.76964486	157857	9	boek/noun
0.86472356	30916	9	boer/noun
2.068228	1033	1	boomgaard/noun
0.6207788	22151	5	boos/adj
0.2128175	19712	3	bos/noun
3.468866	253	1	boulevard_pers/noun
-0.3732101	23519	2	bouw_op/verb
0.37888703	72337	13	boven/prep
-0.11791308	145076	16	bovendien/adv
-0.063287064	243129	28	breng/verb
0.36685452	11232	2	broek/noun
4.3751593	204	2	brommertje/noun
2.4902139	1340	2	brui/noun
0.52366227	67390	14	buiten/prep
2.1031277	1991	2	buitenaards/adj
0.77831525	52661	14	buitenlands/adj
-0.024614152	49948	6	burger/noun
3.1749797	678	2	burgerschap/noun
4.6053805	244	3	bus_lading/noun
-0.10677094	63283	7	buurt/noun
1.4912477	27462	15	camera/noun
5.4640536	445	13	camera_mens/noun
3.8921425	2312	14	cameraploeg/noun
-0.7976422	37006	2	cel/noun
0.9039399	6657	2	champagne/noun
1.2531943	6986	3	christen/noun
1.5391113	5260	3	claim/verb
5.0402455	104	2	club_maat/noun
2.972664	414	1	cocon/noun
1.8779552	2495	2	cola/noun
1.1924008	14750	6	combineer/verb
-0.95630604	42369	2	commissie/noun
0.7453132	3849	1	componeer/verb
0.94386166	12592	4	concentreer/verb
1.006538	14822	5	confrontatie/noun
0.66584826	16618	4	confronteer/verb
2.162952	931	1	cum_suis/adv
0.50494844	9781	2	daadwerkelijk/adj
2.6455708	2296	4	daal_af/verb
0.2803245	274838	45	daar/adv
0.10540088	388220	53	dag/noun
1.0884612	51890	19	dagelijks/adj
1.43559	3907	2	dakloze/noun
-0.7512794	17253	1	daling/noun
1.8461988	1286	1	dam_in/verb
1.4226774	23468	12	dame/noun
-0.024844892	853168	103	dan/adv
0.11207383	21758	3	dank/verb
-0.40169415	1849436	153	dat/det
-0.69866323	552171	34	dat/pron
0.11145183	28074105	3861	de/det
-0.013126067	41076	5	de/prep
-0.25795808	63448	6	december/noun
-0.43557295	150293	12	deel/noun
1.3552957	2081	1	deel_op/verb
1.5767678	1688	1	deelnemer_veld/noun
0.4212191	64045	12	deur/noun
-0.14137243	719674	77	deze/det
-0.0073401895	97788	12	dezelfde/det
0.09013258	1365392	185	die/det
0.49925494	2519801	514	die/pron
0.5042056	24415	5	diens/det
-0.20600335	49858	5	diep/adj
0.13692597	7079	1	dijk/noun
-0.16513295	86626	9	directeur/noun
1.6307148	9516	6	discipline/noun
-0.30852312	795783	72	dit/det
-0.2024153	39724	4	divers/adj
-0.15717126	731956	77	doe/verb
0.072931595	15093	2	doek/noun
-0.5900872	58563	4	doel/noun
4.430354	192	2	dood_verachting/noun
0.09237082	103759	14	door/part
0.8200415	1310789	367	door/prep
1.7622476	1432	1	doorstart/noun
1.2383853	7051	3	dorp_DIM/noun
1.3754998	2044	1	driftig/adj
-0.087592445	17802	2	dringend/adj
0.05512041	30796	4	drink/verb
1.9626614	8243	7	dronken/adj
1.2384713	2350	1	drop/verb
1.9929768	1126	1	dubbel/verb
0.64068806	4281	1	dubieus/adj
2.7839007	1006	2	ducht/verb
-0.45427883	152880	12	duidelijk/adj
0.15828232	20779	3	duik_op/verb
0.56678784	4646	1	duivel/noun
-0.12111937	9141	1	dun/adj
0.037996035	257023	33	dus/adv
-0.4155511	61769	5	duur/verb
-0.1837422	253480	26	echt/adj
-0.017576136	172600	21	echter/adv
0.14802772	11075723	1583	een/det
-0.18453611	292605	30	eens/adv
-0.3903505	167651	14	eerder/adj
-0.064101994	69450	8	eerst/adj
-0.40463933	73066	6	eeuw/noun
-0.29681072	316997	29	eigen/adj
0.3732171	5598	1	eigentijds/adj
2.0430224	4225	4	eindstrijd/noun
-1.8096707	50343	1	eis/verb
0.604149	4425	1	elegant/adj
0.58667433	13493	3	elk/adv
0.5650653	249085	54	elk/det
-0.9903563	218177	10	elkaar/pron
