_id	_cws.horde.foc10.nav.ppmi_weight.bound	_count.horde.foc10.nav.ppmi_weight.bound	_cws.horde.foc10.nav.ppmi_sel.bound	_count.horde.foc10.nav.ppmi_sel.bound	_cws.horde.foc10.nav.no_ppmi.bound	_count.horde.foc10.nav.no_ppmi.bound	_cws.horde.foc10.all.ppmi_weight.bound	_count.horde.foc10.all.ppmi_weight.bound	_cws.horde.foc10.all.ppmi_sel.bound	_count.horde.foc10.all.ppmi_sel.bound	_cws.horde.foc10.all.no_ppmi.bound	_count.horde.foc10.all.no_ppmi.bound	_cws.horde.foc5.nav.ppmi_weight.bound	_count.horde.foc5.nav.ppmi_weight.bound	_cws.horde.foc5.nav.ppmi_sel.bound	_count.horde.foc5.nav.ppmi_sel.bound	_cws.horde.foc5.nav.no_ppmi.bound	_count.horde.foc5.nav.no_ppmi.bound	_cws.horde.foc5.all.ppmi_weight.bound	_count.horde.foc5.all.ppmi_weight.bound	_cws.horde.foc5.all.ppmi_sel.bound	_count.horde.foc5.all.ppmi_sel.bound	_cws.horde.foc5.all.no_ppmi.bound	_count.horde.foc5.all.no_ppmi.bound	_cws.horde.foc10.nav.ppmi_weight.nobound	_count.horde.foc10.nav.ppmi_weight.nobound	_cws.horde.foc10.nav.ppmi_sel.nobound	_count.horde.foc10.nav.ppmi_sel.nobound	_cws.horde.foc10.nav.no_ppmi.nobound	_count.horde.foc10.nav.no_ppmi.nobound	_cws.horde.foc10.all.ppmi_weight.nobound	_count.horde.foc10.all.ppmi_weight.nobound	_cws.horde.foc10.all.ppmi_sel.nobound	_count.horde.foc10.all.ppmi_sel.nobound	_cws.horde.foc10.all.no_ppmi.nobound	_count.horde.foc10.all.no_ppmi.nobound	_cws.horde.foc5.nav.ppmi_weight.nobound	_count.horde.foc5.nav.ppmi_weight.nobound	_cws.horde.foc5.nav.ppmi_sel.nobound	_count.horde.foc5.nav.ppmi_sel.nobound	_cws.horde.foc5.nav.no_ppmi.nobound	_count.horde.foc5.nav.no_ppmi.nobound	_cws.horde.foc5.all.ppmi_weight.nobound	_count.horde.foc5.all.ppmi_weight.nobound	_cws.horde.foc5.all.ppmi_sel.nobound	_count.horde.foc5.all.ppmi_sel.nobound	_cws.horde.foc5.all.no_ppmi.nobound	_count.horde.foc5.all.no_ppmi.nobound	_idxs.horde.foc10.nav.ppmi_weight.bound	_idxs.horde.foc10.nav.ppmi_sel.bound	_idxs.horde.foc10.nav.no_ppmi.bound	_idxs.horde.foc10.all.ppmi_weight.bound	_idxs.horde.foc10.all.ppmi_sel.bound	_idxs.horde.foc10.all.no_ppmi.bound	_idxs.horde.foc5.nav.ppmi_weight.bound	_idxs.horde.foc5.nav.ppmi_sel.bound	_idxs.horde.foc5.nav.no_ppmi.bound	_idxs.horde.foc5.all.ppmi_weight.bound	_idxs.horde.foc5.all.ppmi_sel.bound	_idxs.horde.foc5.all.no_ppmi.bound	_idxs.horde.foc10.nav.ppmi_weight.nobound	_idxs.horde.foc10.nav.ppmi_sel.nobound	_idxs.horde.foc10.nav.no_ppmi.nobound	_idxs.horde.foc10.all.ppmi_weight.nobound	_idxs.horde.foc10.all.ppmi_sel.nobound	_idxs.horde.foc10.all.no_ppmi.nobound	_idxs.horde.foc5.nav.ppmi_weight.nobound	_idxs.horde.foc5.nav.ppmi_sel.nobound	_idxs.horde.foc5.nav.no_ppmi.nobound	_idxs.horde.foc5.all.ppmi_weight.nobound	_idxs.horde.foc5.all.ppmi_sel.nobound	_idxs.horde.foc5.all.no_ppmi.nobound
horde/noun/algemeen_dagblad_19990201_140/193	achtervolg/verb;hotel/noun;paparazzi/noun	3.0	achtervolg/verb;hotel/noun;paparazzi/noun	3.0	achtervolg/verb;auto/noun;ben/verb;hotel/noun;paparazzi/noun	5.0	achtervolg/verb;door/prep;een/det;haar/det;hotel/noun;paparazzi/noun;vandaan/adv	7	achtervolg/verb;door/prep;een/det;haar/det;hotel/noun;paparazzi/noun;vandaan/adv	7	achtervolg/verb;auto/noun;ben/verb;bij/prep;door/prep;een/det;haar/det;hotel/noun;paparazzi/noun;vandaan/adv	10	achtervolg/verb;paparazzi/noun	2.0	achtervolg/verb;paparazzi/noun	2.0	achtervolg/verb;ben/verb;paparazzi/noun	3.0	achtervolg/verb;door/prep;een/det;paparazzi/noun;vandaan/adv	5.0	achtervolg/verb;door/prep;een/det;paparazzi/noun;vandaan/adv	5.0	achtervolg/verb;ben/verb;door/prep;een/det;paparazzi/noun;vandaan/adv	6.0	achtervolg/verb;fotograaf/noun;hotel/noun;paparazzi/noun;raak_kwijt/verb	5.0	achtervolg/verb;fotograaf/noun;hotel/noun;paparazzi/noun;raak_kwijt/verb	5.0	achtervolg/verb;auto/noun;ben/verb;fotograaf/noun;hotel/noun;paparazzi/noun;raak_kwijt/verb;rij/verb	8	achtervolg/verb;de/det;door/prep;een/det;fotograaf/noun;haar/det;hotel/noun;paparazzi/noun;raak_kwijt/verb;vandaan/adv	10	achtervolg/verb;de/det;door/prep;een/det;fotograaf/noun;haar/det;hotel/noun;paparazzi/noun;raak_kwijt/verb;vandaan/adv	10	achtervolg/verb;auto/noun;ben/verb;bij/prep;de/det;door/prep;een/det;fotograaf/noun;haar/det;hotel/noun;kwijt/part;paparazzi/noun;raak_kwijt/verb;rij/verb;vandaan/adv	15	achtervolg/verb;fotograaf/noun;paparazzi/noun	3.0	achtervolg/verb;fotograaf/noun;paparazzi/noun	3.0	achtervolg/verb;ben/verb;fotograaf/noun;paparazzi/noun	4.0	achtervolg/verb;de/det;door/prep;een/det;fotograaf/noun;paparazzi/noun;vandaan/adv	7.0	achtervolg/verb;de/det;door/prep;een/det;fotograaf/noun;paparazzi/noun;vandaan/adv	7.0	achtervolg/verb;ben/verb;de/det;door/prep;een/det;fotograaf/noun;paparazzi/noun;vandaan/adv	8.0	L6;L2;R0	L6;L2;R0	L8;L6;L3;L2;R0	L9;L6;L4;L2;L1;L0;R0	L9;L6;L4;L2;L1;L0;R0	L9;L8;L7;L6;L4;L3;L2;L1;L0;R0	L2;R0	L2;R0	L3;L2;R0	L4;L2;L1;L0;R0	L4;L2;L1;L0;R0	L4;L3;L2;L1;L0;R0	L6;L2;R0;R6;R9	L6;L2;R0;R6;R9	L8;L6;L3;L2;R0;R6;R9	L9;L6;L4;L2;L1;L0;R0;R5;R6;R9	L9;L6;L4;L2;L1;L0;R0;R5;R6;R9	L9;L8;L7;L6;L4;L3;L2;L1;L0;R0;R5;R6;R7;R9	L2;R0;R6	L2;R0;R6	L3;L2;R0;R6	L4;L2;L1;L0;R0;R5;R6	L4;L2;L1;L0;R0;R5;R6	L4;L3;L2;L1;L0;R0;R5;R6
horde/noun/algemeen_dagblad_19990406_124/105	struikel/verb	1.0	struikel/verb	1.0	struikel/verb	1.0	de/det;over/prep;struikel/verb	3	de/det;over/prep;struikel/verb	3	de/det;echter/adv;over/prep;struikel/verb	4							de/det;over/prep	2.0	de/det;over/prep	2.0	de/det;echter/adv;over/prep	3.0	struikel/verb;uit_wedstrijd/noun	2.0	struikel/verb;uit_wedstrijd/noun	2.0	struikel/verb;uit_wedstrijd/noun	2	de/det;over/prep;struikel/verb;uit_wedstrijd/noun	4	de/det;over/prep;struikel/verb;uit_wedstrijd/noun	4	de/det;echter/adv;in/prep;over/prep;struikel/verb;tegen/prep;uit_wedstrijd/noun	7	uit_wedstrijd/noun	1.0	uit_wedstrijd/noun	1.0	uit_wedstrijd/noun	1.0	de/det;over/prep;uit_wedstrijd/noun	3.0	de/det;over/prep;uit_wedstrijd/noun	3.0	de/det;echter/adv;in/prep;over/prep;tegen/prep;uit_wedstrijd/noun	6.0	L5	L5	L5	L5;L2;L1	L5;L2;L1	L5;L3;L2;L1				L2;L1	L2;L1	L3;L2;L1	L5;R5	L5;R5	L5;R5	L5;L2;L1;R4;R5	L5;L2;L1;R4;R5	L5;L3;L2;L1;R3;R4;R5;R6	R5	R5	R5	L2;L1;R4;R5	L2;L1;R4;R5	L3;L2;L1;R3;R4;R5;R6
horde/noun/algemeen_dagblad_19990420_66/237	bestorm/verb;buitenlands/adj;journalist/noun	3.0	bestorm/verb;buitenlands/adj;journalist/noun	3.0	bestorm/verb;buitenlands/adj;journalist/noun;minister/noun;toenmalig/adj	5.0	bestorm/verb;buitenlands/adj;de/det;journalist/noun	4	bestorm/verb;buitenlands/adj;de/det;journalist/noun	4	bestorm/verb;buitenlands/adj;de/det;journalist/noun;minister/noun;toenmalig/adj	6	bestorm/verb;buitenlands/adj;journalist/noun	3.0	bestorm/verb;buitenlands/adj;journalist/noun	3.0	bestorm/verb;buitenlands/adj;journalist/noun;toenmalig/adj	4.0	bestorm/verb;buitenlands/adj;de/det;journalist/noun	4.0	bestorm/verb;buitenlands/adj;de/det;journalist/noun	4.0	bestorm/verb;buitenlands/adj;de/det;journalist/noun;toenmalig/adj	5.0	afvallig/adj;bestorm/verb;buitenlands/adj;journalist/noun	4.0	afvallig/adj;bestorm/verb;buitenlands/adj;journalist/noun	4.0	afvallig/adj;bestorm/verb;buitenlands/adj;journalist/noun;minister/noun;toenmalig/adj	6	afvallig/adj;bestorm/verb;buitenlands/adj;de/det;journalist/noun	5	afvallig/adj;bestorm/verb;buitenlands/adj;de/det;journalist/noun	5	afvallig/adj;bestorm/verb;buitenlands/adj;de/det;het/det;in/prep;journalist/noun;minister/noun;toenmalig/adj	9	afvallig/adj;bestorm/verb;buitenlands/adj;journalist/noun	4.0	afvallig/adj;bestorm/verb;buitenlands/adj;journalist/noun	4.0	afvallig/adj;bestorm/verb;buitenlands/adj;journalist/noun;toenmalig/adj	5.0	afvallig/adj;bestorm/verb;buitenlands/adj;de/det;journalist/noun	5.0	afvallig/adj;bestorm/verb;buitenlands/adj;de/det;journalist/noun	5.0	afvallig/adj;bestorm/verb;buitenlands/adj;de/det;journalist/noun;toenmalig/adj	6.0	R0;R1;R2	R0;R1;R2	R0;R1;R2;R4;R5	R0;R1;R2;R3	R0;R1;R2;R3	R0;R1;R2;R3;R4;R5	R0;R1;R2	R0;R1;R2	R0;R1;R2;R4	R0;R1;R2;R3	R0;R1;R2;R3	R0;R1;R2;R3;R4	L5;R0;R1;R2	L5;R0;R1;R2	L5;R0;R1;R2;R4;R5	L5;R0;R1;R2;R3	L5;R0;R1;R2;R3	L9;L7;L5;R0;R1;R2;R3;R4;R5	L5;R0;R1;R2	L5;R0;R1;R2	L5;R0;R1;R2;R4	L5;R0;R1;R2;R3	L5;R0;R1;R2;R3	L5;R0;R1;R2;R3;R4
horde/noun/algemeen_dagblad_19990505_115/705	achtervolgd/adj;kind/noun;laat/verb;overbodig/adj;reken_les/noun	5.0	achtervolgd/adj;kind/noun;laat/verb;overbodig/adj;reken_les/noun	5.0	achtervolgd/adj;hoor/verb;kind/noun;laat/verb;overbodig/adj;reken_les/noun	6.0	achtervolgd/adj;de/det;die/pron;door/prep;kind/noun;laat/verb;overbodig/adj;reken_les/noun	8	achtervolgd/adj;de/det;die/pron;door/prep;kind/noun;laat/verb;overbodig/adj;reken_les/noun	8	achtervolgd/adj;de/det;die/pron;door/prep;hen/pron;hoor/verb;kind/noun;laat/verb;overbodig/adj;reken_les/noun;voor/prep	11	achtervolgd/adj;kind/noun;laat/verb	3.0	achtervolgd/adj;kind/noun;laat/verb	3.0	achtervolgd/adj;hoor/verb;kind/noun;laat/verb	4.0	achtervolgd/adj;die/pron;door/prep;kind/noun;laat/verb	5.0	achtervolgd/adj;die/pron;door/prep;kind/noun;laat/verb	5.0	achtervolgd/adj;die/pron;door/prep;hoor/verb;kind/noun;laat/verb	6.0	achtervolgd/adj;kind/noun;laat/verb;nummer/verb;overbodig/adj;reken_les/noun	6.0	achtervolgd/adj;kind/noun;laat/verb;nummer/verb;overbodig/adj;reken_les/noun	6.0	Nederlands/adj;achtervolgd/adj;hoor/verb;kind/noun;laat/verb;militair/noun;nummer/verb;overbodig/adj;reken_les/noun;tent/noun	10	achtervolgd/adj;de/det;die/pron;door/prep;kind/noun;laat/verb;nummer/verb;overbodig/adj;reken_les/noun	9	achtervolgd/adj;de/det;die/pron;door/prep;kind/noun;laat/verb;nummer/verb;overbodig/adj;reken_les/noun	9	Nederlands/adj;achtervolgd/adj;de/det;die/pron;door/prep;hen/pron;hoor/verb;kind/noun;laat/verb;militair/noun;nummer/verb;overbodig/adj;reken_les/noun;tent/noun;voor/prep	15	achtervolgd/adj;kind/noun;laat/verb	3.0	achtervolgd/adj;kind/noun;laat/verb	3.0	achtervolgd/adj;hoor/verb;kind/noun;laat/verb;tent/noun	5.0	achtervolgd/adj;die/pron;door/prep;kind/noun;laat/verb	5.0	achtervolgd/adj;die/pron;door/prep;kind/noun;laat/verb	5.0	achtervolgd/adj;die/pron;door/prep;hoor/verb;kind/noun;laat/verb;tent/noun	7.0	L1;R0;R2;R6;R9	L1;R0;R2;R6;R9	L1;R0;R2;R3;R6;R9	L1;L0;R0;R1;R2;R5;R6;R9	L1;L0;R0;R1;R2;R5;R6;R9	L1;L0;R0;R1;R2;R3;R5;R6;R7;R8;R9	L1;R0;R2	L1;R0;R2	L1;R0;R2;R3	L1;L0;R0;R1;R2	L1;L0;R0;R1;R2	L1;L0;R0;R1;R2;R3	L7;L1;R0;R2;R6;R9	L7;L1;R0;R2;R6;R9	L9;L8;L7;L5;L1;R0;R2;R3;R6;R9	L7;L6;L1;L0;R0;R1;R2;R5;R6;R9	L7;L6;L1;L0;R0;R1;R2;R5;R6;R9	L9;L8;L7;L6;L5;L1;L0;R0;R1;R2;R3;R5;R6;R7;R8;R9	L1;R0;R2	L1;R0;R2	L5;L1;R0;R2;R3	L1;L0;R0;R1;R2	L1;L0;R0;R1;R2	L5;L1;L0;R0;R1;R2;R3
horde/noun/algemeen_dagblad_19990507_114/73	opstand/noun;overheers/adj;zaag/verb	3.0	opstand/noun;overheers/adj;zaag/verb	3.0	eeuw/noun;opstand/noun;overheers/adj;zaag/verb	4.0	de/det;opstand/noun;overheers/adj;zaag/verb	4	de/det;opstand/noun;overheers/adj;zaag/verb	4	de/det;eeuw/noun;opstand/noun;overheers/adj;van/prep;zaag/verb	6	opstand/noun;zaag/verb	2.0	opstand/noun;zaag/verb	2.0	eeuw/noun;opstand/noun;zaag/verb	3.0	de/det;opstand/noun;zaag/verb	3.0	de/det;opstand/noun;zaag/verb	3.0	de/det;eeuw/noun;opstand/noun;zaag/verb	4.0	opstand/noun;overheers/adj;zaag/verb	3.0	opstand/noun;overheers/adj;zaag/verb	3.0	cd/noun;eeuw/noun;opname/noun;opstand/noun;overheers/adj;schrijver/noun;zaag/verb	7	de/det;die/pron;op/prep;opstand/noun;overheers/adj;zaag/verb	6	de/det;die/pron;op/prep;opstand/noun;overheers/adj;zaag/verb	6	cd/noun;de/det;die/pron;eeuw/noun;met/prep;op/prep;opname/noun;opstand/noun;overheers/adj;schrijver/noun;van/prep;zaag/verb	12	opstand/noun;zaag/verb	2.0	opstand/noun;zaag/verb	2.0	eeuw/noun;opstand/noun;schrijver/noun;zaag/verb	4.0	die/pron;opstand/noun;zaag/verb	3.0	die/pron;opstand/noun;zaag/verb	3.0	die/pron;eeuw/noun;opstand/noun;schrijver/noun;zaag/verb	5.0	L9;L1;R0	L9;L1;R0	L9;L4;L1;R0	L9;L6;L2;L1;L0;R0	L9;L6;L2;L1;L0;R0	L9;L7;L6;L4;L2;L1;L0;R0	L1;R0	L1;R0	L4;L1;R0	L6;L2;L1;L0;R0	L6;L2;L1;L0;R0	L6;L4;L2;L1;L0;R0	L9;L1;R0	L9;L1;R0	L9;L4;L1;R0;R5;R9	L9;L6;L2;L1;L0;R0;R4;R6;R7;R8	L9;L6;L2;L1;L0;R0;R4;R6;R7;R8	L9;L7;L6;L4;L2;L1;L0;R0;R4;R5;R6;R7;R8;R9	L1;R0	L1;R0	L4;L1;R0;R5	L1;R0;R6	L1;R0;R6	L4;L1;R0;R5;R6
horde/noun/algemeen_dagblad_19990512_148/1032	1996/noun;hoog/adj	2.0	1996/noun;hoog/adj	2.0	1996/noun;hoog/adj	2.0	1996/noun;als/prep;een/det;hoog/adj;te/adv	5	1996/noun;als/prep;een/det;hoog/adj;te/adv	5	1996/noun;als/prep;een/det;hoog/adj;in/prep;met/prep;te/adv	7	hoog/adj	1.0	hoog/adj	1.0	hoog/adj	1.0	als/prep;een/det;hoog/adj;te/adv	4.0	als/prep;een/det;hoog/adj;te/adv	4.0	als/prep;een/det;hoog/adj;te/adv	4.0	1996/noun;hoog/adj;versper/verb;weg/noun	4.0	1996/noun;hoog/adj;versper/verb;weg/noun	4.0	1996/noun;hoog/adj;jaar/noun;versper/verb;vorig/adj;weg/noun	6	1996/noun;als/prep;de/det;een/det;hoog/adj;naar/prep;te/adv;versper/verb;weg/noun	9	1996/noun;als/prep;de/det;een/det;hoog/adj;naar/prep;te/adv;versper/verb;weg/noun	9	1996/noun;als/prep;de/det;een/det;hem/pron;hoog/adj;in/prep;jaar/noun;met/prep;naar/prep;te/adv;versper/verb;vorig/adj;weg/noun	14	hoog/adj;versper/verb	2.0	hoog/adj;versper/verb	2.0	hoog/adj;jaar/noun;versper/verb;vorig/adj	4.0	als/prep;een/det;hoog/adj;te/adv;versper/verb	5.0	als/prep;een/det;hoog/adj;te/adv;versper/verb	5.0	als/prep;een/det;hoog/adj;jaar/noun;te/adv;versper/verb;vorig/adj	7.0	L7;L0	L7;L0	L7;L0	L7;L3;L2;L1;L0	L7;L3;L2;L1;L0	L8;L7;L6;L3;L2;L1;L0	L0	L0	L0	L3;L2;L1;L0	L3;L2;L1;L0	L3;L2;L1;L0	L7;L0;R5;R9	L7;L0;R5;R9	L7;L0;R3;R4;R5;R9	L7;L3;L2;L1;L0;R5;R8;R9	L7;L3;L2;L1;L0;R5;R8;R9	L8;L7;L6;L3;L2;L1;L0;R3;R4;R5;R7;R8;R9	L0;R5	L0;R5	L0;R3;R4;R5	L3;L2;L1;L0;R5	L3;L2;L1;L0;R5	L3;L2;L1;L0;R3;R4;R5
horde/noun/algemeen_dagblad_19990521_118/827	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;ben/verb;dam_in/verb;essentieel/adj;hand/noun;krijg/verb;sterk/adj	7.0	Aziatisch/adj;dam_in/verb;de/det;een/det;essentieel/adj;op/prep	6	Aziatisch/adj;dam_in/verb;de/det;een/det;essentieel/adj;op/prep	6	Aziatisch/adj;ben/verb;dam_in/verb;de/det;een/det;elkaar/pron;essentieel/adj;hand/noun;hij/pron;in/part;krijg/verb;op/prep;sterk/adj;veel/det	14	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;ben/verb;dam_in/verb;essentieel/adj;krijg/verb	5.0	Aziatisch/adj;dam_in/verb;de/det;essentieel/adj	4.0	Aziatisch/adj;dam_in/verb;de/det;essentieel/adj	4.0	Aziatisch/adj;ben/verb;dam_in/verb;de/det;essentieel/adj;in/part;krijg/verb	7.0	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;ben/verb;dam_in/verb;essentieel/adj;hand/noun;krijg/verb;sterk/adj	7	Aziatisch/adj;dam_in/verb;de/det;een/det;essentieel/adj;op/prep	6	Aziatisch/adj;dam_in/verb;de/det;een/det;essentieel/adj;op/prep	6	Aziatisch/adj;ben/verb;dam_in/verb;de/det;een/det;elkaar/pron;essentieel/adj;hand/noun;hij/pron;in/part;krijg/verb;op/prep;sterk/adj;veel/det	14	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;dam_in/verb;essentieel/adj	3.0	Aziatisch/adj;ben/verb;dam_in/verb;essentieel/adj;krijg/verb	5.0	Aziatisch/adj;dam_in/verb;de/det;essentieel/adj	4.0	Aziatisch/adj;dam_in/verb;de/det;essentieel/adj	4.0	Aziatisch/adj;ben/verb;dam_in/verb;de/det;essentieel/adj;in/part;krijg/verb	7.0	L4;L0;R2	L4;L0;R2	L6;L4;L3;L0;R2;R4;R7	L8;L4;L1;L0;R2;R8	L8;L4;L1;L0;R2;R8	L8;L6;L4;L3;L1;L0;R0;R2;R4;R5;R6;R7;R8;R9	L4;L0;R2	L4;L0;R2	L4;L3;L0;R2;R4	L4;L1;L0;R2	L4;L1;L0;R2	L4;L3;L1;L0;R0;R2;R4	L4;L0;R2	L4;L0;R2	L6;L4;L3;L0;R2;R4;R7	L8;L4;L1;L0;R2;R8	L8;L4;L1;L0;R2;R8	L8;L6;L4;L3;L1;L0;R0;R2;R4;R5;R6;R7;R8;R9	L4;L0;R2	L4;L0;R2	L4;L3;L0;R2;R4	L4;L1;L0;R2	L4;L1;L0;R2	L4;L3;L1;L0;R0;R2;R4
horde/noun/algemeen_dagblad_19990601_117/333	begin/verb;hoog/adj;horde_loop/noun;sprong/noun	4.0	begin/verb;hoog/adj;horde_loop/noun;sprong/noun	4.0	begin/verb;ben/verb;hoog/adj;horde_loop/noun;sprong/noun	5.0	begin/verb;de/det;hoog/adj;horde_loop/noun;over/prep;sprong/noun	6	begin/verb;de/det;hoog/adj;horde_loop/noun;over/prep;sprong/noun	6	begin/verb;ben/verb;de/det;hoog/adj;horde_loop/noun;met/prep;over/prep;sprong/noun;we/pron	9	hoog/adj;sprong/noun	2.0	hoog/adj;sprong/noun	2.0	hoog/adj;sprong/noun	2.0	de/det;hoog/adj;over/prep;sprong/noun	4.0	de/det;hoog/adj;over/prep;sprong/noun	4.0	de/det;hoog/adj;over/prep;sprong/noun	4.0	begin/verb;hoog/adj;horde_loop/noun;sprong/noun;zweef/verb	5.0	begin/verb;hoog/adj;horde_loop/noun;sprong/noun;zweef/verb	5.0	begin/verb;ben/verb;daar/noun;hoog/adj;hoop/verb;horde_loop/noun;sprong/noun;zweef/verb	8	begin/verb;boven/prep;de/det;hoog/adj;horde_loop/noun;morgen/adv;nu/adv;over/prep;sprong/noun;zweef/verb	10	begin/verb;boven/prep;de/det;hoog/adj;horde_loop/noun;morgen/adv;nu/adv;over/prep;sprong/noun;zweef/verb	10	begin/verb;ben/verb;boven/prep;daar/noun;de/det;hoog/adj;hoop/verb;horde_loop/noun;met/prep;morgen/adv;nu/adv;over/prep;sprong/noun;we/pron;zweef/verb	15	hoog/adj;sprong/noun;zweef/verb	3.0	hoog/adj;sprong/noun;zweef/verb	3.0	daar/noun;hoog/adj;sprong/noun;zweef/verb	4.0	de/det;hoog/adj;nu/adv;over/prep;sprong/noun;zweef/verb	6.0	de/det;hoog/adj;nu/adv;over/prep;sprong/noun;zweef/verb	6.0	daar/noun;de/det;hoog/adj;nu/adv;over/prep;sprong/noun;zweef/verb	7.0	L9;L6;L3;L0	L9;L6;L3;L0	L9;L8;L6;L3;L0	L9;L6;L4;L3;L2;L1;L0	L9;L6;L4;L3;L2;L1;L0	L9;L8;L7;L6;L5;L4;L3;L2;L1;L0	L3;L0	L3;L0	L3;L0	L4;L3;L2;L1;L0	L4;L3;L2;L1;L0	L4;L3;L2;L1;L0	L9;L6;L3;L0;R4	L9;L6;L3;L0;R4	L9;L8;L6;L3;L0;R3;R4	L9;L6;L4;L3;L2;L1;L0;R4;R6;R7	L9;L6;L4;L3;L2;L1;L0;R4;R6;R7	L9;L8;L7;L6;L5;L4;L3;L2;L1;L0;R3;R4;R5;R6;R7	L3;L0;R4	L3;L0;R4	L3;L0;R3;R4	L4;L3;L2;L1;L0;R4;R6	L4;L3;L2;L1;L0;R4;R6	L4;L3;L2;L1;L0;R3;R4;R6
horde/noun/algemeen_dagblad_19990721_92/476	enorm/adj;erken/verb;moet/verb;neem/verb	4.0	enorm/adj;erken/verb;moet/verb;neem/verb	4.0	ben/verb;enorm/adj;erken/verb;moet/verb;neem/verb	5.0	die/pron;een/det;enorm/adj;erken/verb;ik/pron;moet/verb;neem/verb	7	die/pron;een/det;enorm/adj;erken/verb;ik/pron;moet/verb;neem/verb	7	ben/verb;die/pron;een/det;enorm/adj;erken/verb;het/det;ik/pron;moet/verb;neem/verb;ook/adv;vandaag/adv	11	enorm/adj;moet/verb	2.0	enorm/adj;moet/verb	2.0	ben/verb;enorm/adj;moet/verb	3.0	die/pron;een/det;enorm/adj;ik/pron;moet/verb	5.0	die/pron;een/det;enorm/adj;ik/pron;moet/verb	5.0	ben/verb;die/pron;een/det;enorm/adj;het/det;ik/pron;moet/verb;ook/adv;vandaag/adv	9.0	enorm/adj;erken/verb;moet/verb;neem/verb;vermoeid/adj	5.0	enorm/adj;erken/verb;moet/verb;neem/verb;vermoeid/adj	5.0	ben/verb;enorm/adj;erken/verb;moet/verb;neem/verb;vermoeid/adj	6	die/pron;een/det;enorm/adj;erken/verb;ik/pron;moet/verb;neem/verb;vermoeid/adj	8	die/pron;een/det;enorm/adj;erken/verb;ik/pron;moet/verb;neem/verb;vermoeid/adj	8	ben/verb;die/pron;een/det;enorm/adj;erken/verb;het/det;ik/pron;moet/verb;neem/verb;ook/adv;uit/part;vandaag/adv;vermoeid/adj	13	enorm/adj;moet/verb	2.0	enorm/adj;moet/verb	2.0	ben/verb;enorm/adj;moet/verb	3.0	die/pron;een/det;enorm/adj;ik/pron;moet/verb	5.0	die/pron;een/det;enorm/adj;ik/pron;moet/verb	5.0	ben/verb;die/pron;een/det;enorm/adj;het/det;ik/pron;moet/verb;ook/adv;vandaag/adv	9.0	L0;R4;R5;R8	L0;R4;R5;R8	L3;L0;R0;R4;R5;R8	L1;L0;R1;R2;R4;R5;R8	L1;L0;R1;R2;R4;R5;R8	L4;L3;L2;L1;L0;R0;R1;R2;R3;R4;R5;R8	L0;R4	L0;R4	L3;L0;R0;R4	L1;L0;R1;R2;R4	L1;L0;R1;R2;R4	L4;L3;L2;L1;L0;R0;R1;R2;R3;R4	L0;R4;R5;R8	L0;R4;R5;R8	L3;L0;R0;R4;R5;R8	L1;L0;R1;R2;R4;R5;R8	L1;L0;R1;R2;R4;R5;R8	L9;L4;L3;L2;L1;L0;R0;R1;R2;R3;R4;R5;R8	L0;R4	L0;R4	L3;L0;R0;R4	L1;L0;R1;R2;R4	L1;L0;R1;R2;R4	L4;L3;L2;L1;L0;R0;R1;R2;R3;R4
