_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc10.all.ppmi_sel.bound.min1.soc10.all.5000	0.22688133253048745	-0.049264139665879655	720	1	all	bound	ppmi_sel	10_10	5000	5e3	all	10_10	280	horde	0.1666350267228217
horde.foc10.all.ppmi_sel.bound.min1.soc10.all.10000	0.2353120787243874	-0.06456394858192993	720	1	all	bound	ppmi_sel	10_10	10000	1e4	all	10_10	280	horde	0.1579923778692273
horde.foc10.all.ppmi_sel.bound.min1.soc10.all.foc	0.15404211916461769	-0.06641668230057221	720	1	all	bound	ppmi_sel	10_10	foc	720	all	10_10	280	horde	0.20853203714714325
horde.foc10.all.no_ppmi.bound.min1.soc4.nav.5000	0.46824287257714925	0.06842991613010359	1046	1	all	bound	no_ppmi	10_10	5000	5e3	nav	4_4	280	horde	0.11567575319291878
horde.foc10.all.no_ppmi.bound.min1.soc4.nav.10000	0.4862872793954663	0.05900486045215939	1046	1	all	bound	no_ppmi	10_10	10000	1e4	nav	4_4	280	horde	0.12430240904582315
horde.foc10.all.no_ppmi.bound.min1.soc4.nav.foc	0.3797987646386988	0.07687288956733382	1046	1	all	bound	no_ppmi	10_10	foc	1046	nav	4_4	280	horde	0.18970457168537105
horde.foc10.all.no_ppmi.bound.min1.soc10.nav.5000	0.37397390107619044	0.10397694346387838	1046	1	all	bound	no_ppmi	10_10	5000	5e3	nav	10_10	280	horde	0.12939054012170864
horde.foc10.all.no_ppmi.bound.min1.soc10.nav.10000	0.38725071180456583	0.10232307041785263	1046	1	all	bound	no_ppmi	10_10	10000	1e4	nav	10_10	280	horde	0.12550386156774368
horde.foc10.all.no_ppmi.bound.min1.soc10.nav.foc	0.30082897270109066	0.0955047237213207	1046	1	all	bound	no_ppmi	10_10	foc	1046	nav	10_10	280	horde	0.20024405729537056
horde.foc10.all.no_ppmi.bound.min1.soc4.all.5000	0.46694348201489816	0.08063713956935763	1046	1	all	bound	no_ppmi	10_10	5000	5e3	all	4_4	280	horde	0.10510359064267617
horde.foc10.all.no_ppmi.bound.min1.soc4.all.10000	0.4740007625799577	0.07149719216026446	1046	1	all	bound	no_ppmi	10_10	10000	1e4	all	4_4	280	horde	0.11652833836476746
horde.foc10.all.no_ppmi.bound.min1.soc4.all.foc	0.37979876463802725	0.07687288956715699	1046	1	all	bound	no_ppmi	10_10	foc	1046	all	4_4	280	horde	0.18970457168537105
horde.foc10.all.no_ppmi.bound.min1.soc10.all.5000	0.38148101014519	0.11791798821161618	1046	1	all	bound	no_ppmi	10_10	5000	5e3	all	10_10	280	horde	0.11026257258748855
horde.foc10.all.no_ppmi.bound.min1.soc10.all.10000	0.37748990037078656	0.10682495691636852	1046	1	all	bound	no_ppmi	10_10	10000	1e4	all	10_10	280	horde	0.10683330705263513
horde.foc10.all.no_ppmi.bound.min1.soc10.all.foc	0.3008289726992285	0.09550472372089011	1046	1	all	bound	no_ppmi	10_10	foc	1046	all	10_10	280	horde	0.20024405729537056
horde.foc5.nav.ppmi_weight.bound.min1.soc4.nav.5000	-0.3019051202757829	-0.008509131709029076	399	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	262	horde	0.233145565219473
horde.foc5.nav.ppmi_weight.bound.min1.soc4.nav.10000	-0.3244983505379758	-0.03627856888381831	399	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	262	horde	0.23435997373747075
horde.foc5.nav.ppmi_weight.bound.min1.soc4.nav.foc	-0.29949061052808174	-0.05952927030911817	399	1	nav	bound	ppmi_weight	5_5	foc	399	nav	4_4	262	horde	0.2525502040825574
horde.foc5.nav.ppmi_weight.bound.min1.soc10.nav.5000	-0.2780307889791409	0.013638848053332384	399	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	262	horde	0.2256979370989433
