_id	batch	majority_conf	majority_sense	majority_agreement
hoopvol/adj/het_laatste_nieuws_20020308_01_540/164	hoopvol_5	0.23566365867342792	hoopvol_2	0.6666666666666666
hoopvol/adj/het_laatste_nieuws_20021224_01_267/80	hoopvol_5	-1.1333937633633766	hoopvol_2	0.6666666666666666
hoopvol/adj/het_laatste_nieuws_20010720_01_428/520	hoopvol_5	-0.1537260040769001	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20000529_01_338/474	hoopvol_5	-0.1537260040769001	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20030729_01_400/236	hoopvol_5	0.2919109080116149	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20000701_01_370/262	hoopvol_5	0.09875949511405159	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20031028_01_621/259	hoopvol_5	0.2919109080116149	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_19990420_01_368/168	hoopvol_5	0.9537310053299476	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20000405_01_455/1170	hoopvol_5	0.2919109080116149	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20011127_01_376/50	hoopvol_5	0.9537310053299476	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20020201_01_573/403	hoopvol_5	-0.1537260040769001	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_19990708_01_424/121	hoopvol_5	0.2919109080116149	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20040129_01_490/116	hoopvol_5	0.7012455061389959	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	hoopvol_6	0.22548101968305595	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20010217_01_744/278	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20020516_01_328/338	hoopvol_6	0.9405388970223214	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20020903_01_180/182	hoopvol_6	-0.13204791898657678	hoopvol_2	1
hoopvol/adj/het_nieuwsblad_20040606_01_96/782	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20030115_01_611/460	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20010322_01_665/147	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_19991120_01_241/112	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20031231_01_220/490	hoopvol_6	-0.13204791898657678	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20040113_01_379/119	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20041001_01_267/136	hoopvol_6	-1.0738136293020475	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20010215_01_311/105	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20000113_01_148/176	hoopvol_6	-1.1809431835883004	hoopvol_1	0.6666666666666666
hoopvol/adj/het_nieuwsblad_19990123_01_138/319	hoopvol_6	0.42793704042504693	hoopvol_2	0.6666666666666666
hoopvol/adj/het_nieuwsblad_19990313_01_160/51	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20030314_01_603/40	hoopvol_6	-0.07858692624580894	hoopvol_1	1
