_id	popular	pop_agree	batch	pop_conf
grijs/adj/algemeen_dagblad_19990615_105/461	grijs_3	1	grijs_4	0.7635529129659019
grijs/adj/algemeen_dagblad_19990421_35/394	grijs_1	1	grijs_4	0.21070335546509306
grijs/adj/algemeen_dagblad_20020228_175/177	grijs_1	1	grijs_4	0.4871281342154975
grijs/adj/algemeen_dagblad_20000413_116/405	grijs_3	1	grijs_4	0.7635529129659019
grijs/adj/algemeen_dagblad_19991209_95/564	grijs_3	0.75	grijs_4	0.8951173254752273
grijs/adj/algemeen_dagblad_20000517_81/542	grijs_1	0.75	grijs_4	0.20624944750200697
grijs/adj/algemeen_dagblad_20040426_64/64	grijs_1	0.5	grijs_4	-0.017658631726667567
grijs/adj/algemeen_dagblad_19990415_198/426	grijs_2	0.5	grijs_4	-2.336972740934772
grijs/adj/algemeen_dagblad_20030818_90/267	grijs_1	1	grijs_4	0.0610081929127742
grijs/adj/algemeen_dagblad_20020722_82/348	grijs_1	1	grijs_4	0.21070335546509306
grijs/adj/algemeen_dagblad_20010210_148/440	grijs_5	1	grijs_4	0.03804264655854098
grijs/adj/algemeen_dagblad_20000223_38/346	grijs_1	1	grijs_4	-0.7257044949563259
grijs/adj/algemeen_dagblad_20020606_133/147	grijs_4	0.75	grijs_4	0.5265509538080214
grijs/adj/algemeen_dagblad_20010409_101/288	grijs_1	0.5	grijs_4	-0.6164392819359429
grijs/adj/algemeen_dagblad_20000929_14/108	grijs_5	0.5	grijs_4	0.12494433353404764
grijs/adj/algemeen_dagblad_20040207_158/410	grijs_3	1	grijs_4	0.27623055020143944
grijs/adj/algemeen_dagblad_19990130_27/185	grijs_1	1	grijs_4	-0.0657214232853114
grijs/adj/algemeen_dagblad_19990107_176/577	grijs_1	1	grijs_4	0.27623055020143944
grijs/adj/algemeen_dagblad_20020323_49/5	grijs_1	1	grijs_4	0.7635529129659019
grijs/adj/algemeen_dagblad_20020506_80/628	grijs_5	0.67	grijs_5	-1.4415516203901826
grijs/adj/algemeen_dagblad_20030625_111/95	grijs_1	1	grijs_5	0.6346623749643698
grijs/adj/algemeen_dagblad_19990519_60/77	grijs_3	1	grijs_5	0.6531607016484251
grijs/adj/algemeen_dagblad_20020227_122/322	grijs_1	1	grijs_5	-0.25295884431609467
grijs/adj/algemeen_dagblad_20000412_70/202	grijs_5	1	grijs_5	-0.7139313618648148
grijs/adj/de_morgen_19990422_01_119/521	grijs_1	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20040626_01_166/455	no_agreement	0.33	grijs_5	-1.6200509078293346
grijs/adj/de_morgen_20010321_01_40/506	grijs_1	0.67	grijs_5	-1.8946113933724424
grijs/adj/de_morgen_20041009_01_43/533	grijs_1	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20040311_01_21/281	grijs_1	0.67	grijs_5	-0.29078172556280324
grijs/adj/de_morgen_20040312_01_75/987	grijs_1	1	grijs_5	0.6346623749643698
grijs/adj/de_morgen_20011211_01_85/271	grijs_1	0.67	grijs_5	-1.1476576369971967
grijs/adj/de_morgen_20010425_01_204/927	grijs_3	1	grijs_5	0.3511208529935852
grijs/adj/de_morgen_20020919_01_27/282	grijs_1	1	grijs_5	0.3511208529935852
grijs/adj/de_morgen_20021106_01_16/265	grijs_1	1	grijs_5	-0.39583290338166066
grijs/adj/de_morgen_20031217_01_46/1252	grijs_1	0.67	grijs_5	-0.31852921558888614
grijs/adj/de_morgen_20000422_01_94/932	grijs_1	1	grijs_5	-0.19990358111967002
grijs/adj/de_morgen_20040301_01_44/92	grijs_2	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_19990625_01_121/711	grijs_3	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20030319_01_27/29	grijs_6	0.67	grijs_5	-1.16915378150124
grijs/adj/de_morgen_19990518_01_48/370	grijs_6	0.67	grijs_5	-2.500585610421937
grijs/adj/de_morgen_20000318_01_51/537	grijs_1	1	grijs_5	0.6346623749643698
grijs/adj/de_morgen_20030303_01_18/473	grijs_3	1	grijs_5	0.6877176381607945
grijs/adj/de_morgen_20010207_01_129/202	grijs_3	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20011009_01_1/127	grijs_6	1	grijs_5	-0.1468483179232454
grijs/adj/de_morgen_20020427_01_193/2140	grijs_6	0.67	grijs_5	-0.29078172556280324
grijs/adj/de_morgen_20001209_01_138/926	grijs_1	1	grijs_5	-0.4834451030904547
grijs/adj/de_morgen_20021015_01_74/1224	grijs_5	1	grijs_5	0.6346623749643698
grijs/adj/de_morgen_20010118_01_191/859	grijs_5	1	grijs_5	-0.7139313618648148
grijs/adj/de_morgen_20031128_01_17/141	grijs_1	1	grijs_5	0.38567778950595455
grijs/adj/de_morgen_20021015_01_84/1275	grijs_2	0.67	grijs_5	0.039939458057189854
grijs/adj/de_morgen_20010309_01_100/624	grijs_6	1	grijs_5	0.10213626753516988
grijs/adj/de_morgen_19990710_01_104/55	grijs_4	1	grijs_5	-0.19990358111967002
grijs/adj/de_morgen_20010331_01_358/274	grijs_1	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20010126_01_166/38	grijs_2	0.67	grijs_5	0.8387286192009897
grijs/adj/de_morgen_20040324_01_29/918	grijs_1	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20001202_01_92/13	grijs_5	1	grijs_5	0.3511208529935852
grijs/adj/de_morgen_20020511_01_17/399	grijs_1	1	grijs_5	0.6346623749643698
grijs/adj/de_morgen_20041023_01_177/337	grijs_1	1	grijs_5	0.6346623749643698
grijs/adj/de_morgen_20020423_01_48/682	grijs_6	1	grijs_6	-1.8194635383501043
grijs/adj/de_morgen_20040109_01_7/2193	grijs_5	0.67	grijs_6	-0.010356379873584731
grijs/adj/de_morgen_19991230_01_209/377	grijs_2	1	grijs_6	1.2440854607395735
grijs/adj/de_morgen_20010314_01_211/561	grijs_5	0.67	grijs_6	0.18935928707297436
grijs/adj/de_morgen_20040814_01_44/481	grijs_3	0.67	grijs_6	0.5115919139354578
grijs/adj/de_morgen_20010328_01_35/511	grijs_4	0.67	grijs_6	-1.2302443548329545
grijs/adj/de_morgen_20010221_01_112/495	grijs_5	0.67	grijs_6	0.43847129417485853
grijs/adj/de_standaard_19991009_01_152/40	grijs_2	1	grijs_6	0.9448670113739449
