distance	model_A	model_B	foc_foc_pos_same	foc_foc_pos	foc_foc_win_same	foc_foc_win	foc_ppmi_same	foc_ppmi	soc_length_same	soc_length	soc_soc_pos_same	soc_soc_pos	soc_soc_win_same	soc_soc_win	shared_parameters
0	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	TRUE	4_4	6
0.013570615431580446	gemeen.foc10.nav.weight.bound.min1.soc4.nav.10000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	TRUE	4_4	5
0.064201058627952	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.FOC	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	TRUE	4_4	5
0.03560260915256541	gemeen.foc10.nav.weight.bound.min1.soc10.nav.5000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	FALSE	10_10-4_4	5
0.020544948992728074	gemeen.foc10.nav.weight.bound.min1.soc10.nav.10000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	FALSE	10_10-4_4	4
0.08510233697135283	gemeen.foc10.nav.weight.bound.min1.soc10.nav.FOC	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	FALSE	10_10-4_4	4
0.005593330114224138	gemeen.foc10.nav.weight.bound.min1.soc4.all.5000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	TRUE	4_4	5
0.008230025687318232	gemeen.foc10.nav.weight.bound.min1.soc4.all.10000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	TRUE	4_4	4
0.064201058627952	gemeen.foc10.nav.weight.bound.min1.soc4.all.FOC	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	TRUE	4_4	4
0.05131828004774386	gemeen.foc10.nav.weight.bound.min1.soc10.all.5000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	FALSE	10_10-4_4	4
0.023045765485713243	gemeen.foc10.nav.weight.bound.min1.soc10.all.10000	gemeen.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	FALSE	10_10-4_4	3
