	id	left	target	right	file
34	huldig/verb/volkskrant_20010831_64/628	waarom ook zoon Thabo soms de kwalificatie ' tactloos monster ' meekrijgt . Het ANC	huldigde	Govan Mbeki eerder dit jaar vanwege zijn ' uitzonderlijke kwaliteiten als zelfopoffering en volkomen toewijding	volkskrant_20010831_64
35	huldig/verb/volkskrant_20010929_84/605	betrekking tot de in het middenspel te volgen strategie bleven Koeperman en Kaplan de opvattingen	huldigen	die zij zich eerder hadden eigengemaakt . Het gevolg was dat aan menige model-partij waarin	volkskrant_20010929_84
36	huldig/verb/volkskrant_20020629_358/312	grote lever veel verstand van wijn hebben . In Milaan zal Berlusconi persoonlijk de wetenschappers	huldigen	die hebben ontdekt dat kale mannen de liefde bedrijven op een manier die vrouwen tot	volkskrant_20020629_358
37	huldig/verb/volkskrant_20010223_87/762	. ' Diepman houdt van uitgesproken meningen - thuis mag ze graag ruziemaken - maar	huldigt	tegelijk de opvatting dat ze daar op televisie niet te nadrukkelijk mee moet pronken .	volkskrant_20010223_87
38	huldig/verb/volkskrant_20030702_91/23	een Bekende Nederlander naar een bepaalde locatie , waar hij ( of zij ) wordt	gehuldigd	door vrienden en bekenden , die allemaal in het complot zitten . Van de eerdere	volkskrant_20030702_91
39	huldig/verb/volkskrant_19991011_30/668	groot bijna . Van Wanrooy en Clarence Seedorf hadden Jack en René ook best kunnen	huldigen	. Niet dat Froger afgescheept zou moeten worden met de tweede garnituur , maar van	volkskrant_19991011_30
40	huldig/verb/parool_20020626_115/188	het journaal het item af . Nu ja , tot het moment dat Guus wordt	gehuldigd	natuurlijk . De burgemeester lag vannacht al wakker . Hoe kom je nog over die	parool_20020626_115
41	huldig/verb/parool_19990517_131/379	Oranje stopte , plukte de bal met een snoekduik uit de bovenhoek . Zij werd	gehuldigd	nadat Julie Deiters de laatste strafbal voor Amsterdam - Den Bosch leidde met 4-3 -	parool_19990517_131
42	huldig/verb/parool_19991009_53/97	Raster een themanummer over hem samen te stellen . Themerson was een filosoof die het	huldigen	"van standpunten maar een onnuttige bezigheid vond . 	 Doeleinden worden nooit gerealiseerd op dezelfde"	parool_19991009_53
43	huldig/verb/parool_20020627_89/662	paar anderen het aanzien van het Nederlandse boek veranderd . Hoe verschillend ook , zij	huldigden	Kants stelling over het schone ' wat in beginsel als object van een algemeen welbehagen	parool_20020627_89
44	huldig/verb/parool_20040508_54/315	het deze keer uit de hand , dan wordt er nooit meer op het plein	gehuldigd	. De filosofie dat de ' goeien ' niet onder de ' slechten ' mogen	parool_20040508_54
45	huldig/verb/parool_20010430_59/586	en Nederland in Servais Knaven voor het eerst sinds achttien jaar weer een winnaar mocht	huldigen	in de koninginnenklassieker , bleek Matthé Pronk als nummer 27 de beste Rabo-renner . Wat	parool_20010430_59
46	huldig/verb/parool_20000406_79/392	. Overigens is het niet aan de gemeente Amsterdam om spelers te vragen waar ze	gehuldigd	willen worden . Dat bepalen wij .	parool_20000406_79
47	huldig/verb/parool_20010321_49/26	benoemd tot speciaal ambassadeur voor de vrede bij de Verenigde Naties . Secretaris-generaal Kofi Annan	huldigde	hem in . Marsalis treedt met deze functie in de voetsporen van onder meer acteur	parool_20010321_49
48	huldig/verb/parool_19990612_9/462	eeuw . Dat plein raken we nu kwijt . En waar moet Ajax dan worden	gehuldigd	", als ze weer kampioen worden , over twintig jaar ? 	 Audi 	 Pierre"	parool_19990612_9
49	huldig/verb/parool_20011101_143/1913	de Joodse Gedeporteerden ' . De hulporganisatie wenste ' het gemeentebestuur en diens bedienaren te	huldigen	en te danken voor de door hen betoonde hulp aan de joodse bewoners van het	parool_20011101_143
50	huldig/verb/parool_20030607_29/360	blanke zuiderling met een schuldcomplex . Columnisten in de zeer rechtse Britse The Sunday Telegraph	huldigen	dat standpunt . In een portret van de Times naar aanleiding van het plagiaatdrama krijgt	parool_20030607_29
51	huldig/verb/parool_19990909_127/230	hij allang de knuppel van de hypotheekrente-aftrek in het hoenderhok gegooid . Ook over Europa	huldigde	hij heldere , veelal dwarse meningen . Hij keerde zich tegen uitbreiding van de bevoegdheden	parool_19990909_127
52	huldig/verb/parool_19990109_53/67	dat Rintje Ritsma morgen voor de vijfde keer in zijn carrière als kampioen zal worden	gehuldigd	. De favorieten Postma en Ritsma waren zich ervan bewust hoeveel gewicht de 500 meter	parool_19990109_53
53	huldig/verb/parool_20001110_100/2098	"zes dat verkoudheid niet vanzelf overgaat . 	 Volwassenen die hulp zoeken bij gewone verkoudheid"	huldigen	"misvattingen , en hulpverleners moeten deze misvattingen bestrijden in plaats van antibiotica voorschrijven , 	"	parool_20001110_100
54	huldig/verb/parool_20000911_50/510	dat hij zelf een ommezwaai had gemaakt . Tot en met de Spelen van Barcelona	huldigde	Geijsel de opvatting dat een ijzeren conditie de basis was voor vrijwel alle sporten .	parool_20000911_50
55	huldig/verb/parool_20020521_100/102	rit en nam tevens de leiderstrui over . Terwijl de renner van KRKA Telekom werd	gehuldigd	, klaagde het gros van de andere coureurs over de ' veel te gevaarlijke '	parool_20020521_100
56	huldig/verb/algemeen_dagblad_19990723_91/221	leven in staat is iemand in te huren die ongeveer weet welke opvattingen J.J. Oversteegen	huldigde	. Althans , je verwacht niet dat ze in zo'n necrologie klinkklare nonsens zullen afdrukken	algemeen_dagblad_19990723_91
57	huldig/verb/algemeen_dagblad_20020928_61/66	Vader Bush , toen president , bracht een bezoek aan Koeweit om zich te laten	huldigen	voor de verdrijving van het Iraakse leger uit dat land . Enkele dagen daarvoor rolde	algemeen_dagblad_20020928_61
58	huldig/verb/algemeen_dagblad_20011205_75/37	FC Den Bosch wordt een week later in het thuisduel met Vitesse voor eigen publiek	gehuldigd	. Van den Hoorn begon zijn loopbaan in het seizoen 1984-85 bij Den Bosch .	algemeen_dagblad_20011205_75
59	huldig/verb/algemeen_dagblad_20031111_32/239	"er meer begrip worden gekweekt voor de moslimcultuur , vindt Krikke . 	 In Nederland"	huldigen	we het principe dat buitenlanders zich maar moeten aanpassen . Punt uit . Twente is	algemeen_dagblad_20031111_32
60	huldig/verb/algemeen_dagblad_20010203_29/2420	Ik weet niet of het kan , maar ik vind dat Feyenoord op de Coolsingel	gehuldigd	"hoort te worden . 	 Een beenhakkeriaanse zucht . 	 Die rellen , het was"	algemeen_dagblad_20010203_29
61	huldig/verb/algemeen_dagblad_20040216_111/248	wel . Zelfs het Journaal berichtte over 1500 zoenende landgenoten in Scheveningen . RTL 4	huldigde	in Valentijn 2004 , gepresenteerd door Irene van de Laar in debotel . De specialist	algemeen_dagblad_20040216_111
62	huldig/verb/algemeen_dagblad_20010412_83/36	Oranje ver voor . Gisteren werd ze in het bijzijn van bondscoach Louis van Gaal	gehuldigd	. Op het complex van de VV Hoogeveen speelt nog net geen hoempaband , maar	algemeen_dagblad_20010412_83
63	huldig/verb/algemeen_dagblad_20020314_150/143	elkaar . Deze colleges oordelen dat zij recht heeft op compensatie . In hoger beroep	huldigt	de Centrale Raad van Beroep evenwel een andere zienswijze . Dit college overweegt dat uit	algemeen_dagblad_20020314_150
64	huldig/verb/algemeen_dagblad_19990907_139/40	een miljoen mensen waren in de straten van de hoofdstad Pjongjang samengestroomd om haar te	huldigen	. Jong kreeg de eretitel ` heldin van de natie ' . Van staatshoofd Jong-Il	algemeen_dagblad_19990907_139
65	huldig/verb/algemeen_dagblad_19991028_58/264	die hem snel zou slopen . Indrukwekkend is de foto waarop de bewogen Gehrig wordt	gehuldigd	in het Yankee Stadium vol tranen . Hij wist dat het noodlot hem op de	algemeen_dagblad_19991028_58
66	huldig/verb/algemeen_dagblad_20000615_70/84	tijd op gelijke hoogte met de Duitser Steffen Wesemann die dinsdag als eerste klassementsaanvoerder werd	gehuldigd	. Zberg - hij is mondeling akkoord over een nieuwe verbintenis - werd de nieuwe	algemeen_dagblad_20000615_70
67	huldig/verb/algemeen_dagblad_20020430_50/118	een prijs wint , zal Dortmunds burgemeester Gerhard Langemeyer de ploeg op donderdag 9 mei	huldigen	in het stadhuis	algemeen_dagblad_20020430_50
68	huldig/verb/algemeen_dagblad_20010806_114/979	"van invaller heeft geschikt 	 , zei de coach . Milliard werd achteraf nog wel"	gehuldigd	als de man met de meeste gestolen honken achter zijn naam : vier . In	algemeen_dagblad_20010806_114
69	huldig/verb/algemeen_dagblad_19990424_154/58	eens zover is en je met zo'n 150.000 mede-supporters je helden op de Coolsingel kunt	huldigen	. Morgen is hoogstwaarschijnlijk de grote dag en mogen alle remmen los . Rotterdam als	algemeen_dagblad_19990424_154
70	huldig/verb/algemeen_dagblad_20030410_59/237	"niet streberig of ambitieus . Geef mij de low-key programma's maar ? 	 Die mening"	huldigt	ze nog steeds . Hoewel zij het meest in aanmerking kwam om het stokje van	algemeen_dagblad_20030410_59
71	huldig/verb/algemeen_dagblad_20020316_175/1754	, zoals veertigers en zelfs vijftigers worden aangeduid , nemen de fakkel over . Ze	huldigen	bijna dezelfde opvattingen als de oude garde , maar ze formuleren diplomatieker . Gerhard Dewitz	algemeen_dagblad_20020316_175
72	huldig/verb/algemeen_dagblad_20011129_53/17	Armstrong heeft voor het derde opeenvolgende jaar de Gouden Fiets gewonnen . Met die onderscheiding	huldigt	het Franse wielerblad Velo Magazine de beste wielrenner van het jaar . De Amerikaan gaat	algemeen_dagblad_20011129_53
73	huldig/verb/algemeen_dagblad_20040423_20/269	"	 Volgens Cornelissens moet de vegetariërsbond zich met belangrijker zaken bezighouden . Ajax wordt toch"	gehuldigd	op het Leidseplein als de ploeg landskampioen wordt . Burgemeester Cohen vindt dat de club	algemeen_dagblad_20040423_20
74	huldig/verb/algemeen_dagblad_20000408_3/569	? Zelf vindt hij van niet . Hij noemt het recht op zelfbeschikking . Hij	huldigt	bovendien het principe : minder is meer . Schaarste is beter dan overexposure . Misschien	algemeen_dagblad_20000408_3
75	huldig/verb/algemeen_dagblad_19991217_135/56	zijn woede nu alleen verbaal . Geesink , die de sportman van het jaar mocht	huldigen	en vooral vader Van den Hoogenband prees , was als hij tevoren van het onrecht	algemeen_dagblad_19991217_135
76	huldig/verb/algemeen_dagblad_20020402_152/29	de vooravond van hun grootste jaarfeest . In dit stadium eten zij die de vasten	huldigen	louter groenten , brood en olijfolie . Een dieet dat voedingsdeskundigen als engelengezang in de	algemeen_dagblad_20020402_152
77	huldig/verb/algemeen_dagblad_20030520_74/130	zich nog in de boodschapppen van hun kerken herkennen . Het merendeel van de gelovigen	huldigt	immers een andere moraal , met name op de pijnpunten die de protesterende organisaties dwars	algemeen_dagblad_20030520_74
78	huldig/verb/algemeen_dagblad_20031117_15/227	40 vrijwilligers van het familiehuis van de Daniël den Hoedkliniek werden gisteren voor hun werk	gehuldigd	met de eretitel Rotterdammer van het jaar 2003 . Zij lieten genomineerden als Nora Storm	algemeen_dagblad_20031117_15
79	huldig/verb/algemeen_dagblad_20000824_138/835	"Die banden heb ik inmiddels bekeken of ik ga ze bekijken . 	 De KNVB"	huldigt	voor aanvang van Nederland - Ierland twee internationals die na het EK afscheid hebben genomen	algemeen_dagblad_20000824_138
80	huldig/verb/algemeen_dagblad_20000928_110/293	toe haalt ze hem te voorschijn en droomt dan van het moment dat ze werd	gehuldigd	. Jamie viel meermalen in de prijzen . Zo won ze tweemaal met hardlopen de	algemeen_dagblad_20000928_110
81	huldig/verb/de_morgen_20020408_01_123/141	"te doorgronden 	 die op essentiële punten afwijkt van degene die in onze samenleving wordt"	gehuldigd	. Andere genomineerde werken waren Darwin , dier en recht van Paul Cliteur , Liefdes	de_morgen_20020408_01_123
82	huldig/verb/de_morgen_20010428_01_180/291	betreffende verzekeringsbemiddeling die wél bindend wordt voor alle betrokken lidstaten . Daarin wordt het principe	gehuldigd	van de ' homecountry control ' . Dat betekent dat een erkend makelaar in een	de_morgen_20010428_01_180
83	huldig/verb/de_morgen_19990310_01_12/648	"worden ze opgetrokken naar twee tot vijf miljoen . Jacques : 	 Voor het eerst"	huldigen	we het principe dat de vervuiler betaalt . En daar zal niet van afgeweken worden	de_morgen_19990310_01_12
84	huldig/verb/de_morgen_19990821_01_108/555	proberen te neutraliseren ' . Ergens doe je dat altijd een beetje , maar Lierse	huldigt	vooral het standpunt ' hoe kunnen we vanuit onze eigen kwaliteiten zo sterk mogelijk voor	de_morgen_19990821_01_108
85	huldig/verb/de_morgen_20000722_01_3/14	( meerdere artikels ) Prijzen en muizen . Het Amerikaans maandblad Vanity Fair	huldigt	in zijn juli-nummer de Belg Peter Piot , directeur van UNAIDS . Piot is volgens	de_morgen_20000722_01_3
86	huldig/verb/de_morgen_20030524_01_159/463	herderinnetjes heb ik geen boodschap . Daar klinkt onze muziek te modern voor . Aanvankelijk	huldigde	ik op Kerua dezelfde werkwijze als Moby : ik gebruikte een sample van een Bretoense	de_morgen_20030524_01_159
87	huldig/verb/de_morgen_20000603_01_109/225	in Karels geboortestad een andere keizer wordt herdacht dan de Carlos V die de Spanjaarden	huldigen	. In een adem voegde hij eraan toe dat keizer Karel in zijn ' politieke	de_morgen_20000603_01_109
88	huldig/verb/de_morgen_19990702_01_97/525	het feminisme . Want de vrouwenbladen zijn juist allemaal de retrotour op gegaan : ze	huldigen	het ideaal van het Cosmo-meisje met haar lage decolleté en haar hoge hakken en geven	de_morgen_19990702_01_97
89	huldig/verb/de_morgen_20030321_01_11/129	"zwak voor de fles ) , maar we lezen het graag . 	 Bij Zeta"	huldigen	wij de filosofie dat we de weldaden van natuurlijke vruchten en groentesappen benadrukken , waar	de_morgen_20030321_01_11
90	huldig/verb/de_morgen_20010127_01_166/1143	bij het scoutisme , dat geen banden had met die Katholieke Actie maar wel waarden	huldigde	zoals be prepared . Het scoutisme had van bij de aanvang echter meer oog voor	de_morgen_20010127_01_166
91	huldig/verb/de_morgen_20040913_01_128/4	Filmfestival u Venetië	huldigt	vooral kommer en kwel ' In deze cynische wereld doet het goed dat een onafhankelijke	de_morgen_20040913_01_128
92	huldig/verb/de_morgen_20000304_01_143/53	het jaar 2000 ijvert hij nog steeds voor klaarheid in het sportlandschap . Vorig jaar	huldigde	Jacques Rogge , topman van het Internationaal Olympisch Comité ( IOC ) , de leerstoel	de_morgen_20000304_01_143
93	huldig/verb/de_morgen_20030523_01_115/9	Elvis Costello is op een diner waar hij	gehuldigd	werd in de bres gesprongen voor artiesten die op een zwarte lijst dreigen te komen	de_morgen_20030523_01_115
94	huldig/verb/de_morgen_20031205_01_76/159	alleen nog groter worden nu niemand minder dan president George W. Bush ' Genève '	gehuldigd	heeft als verdienstelijke bijdrage om tot vrede te komen . Inmiddels is gisteren in de	de_morgen_20031205_01_76
95	huldig/verb/de_morgen_20040302_01_98/239	koninklijk paleis is Gella Vandecaveye gisteren ontvangen door koning Albert . De judoka werd er	gehuldigd	voor haar carrière . De 30-jarige Kortrijkse nam vorige maand afscheid van het judo .	de_morgen_20040302_01_98
96	huldig/verb/de_morgen_20030621_01_98/236	afstand te nemen van het echec lijdende dandyisme dat ik meer dan een decennium lang	gehuldigd	had onder het motto dat er alleen maar oppervlakte bestond en dat diepgang een kwestie	de_morgen_20030621_01_98
97	huldig/verb/de_morgen_20020118_01_81/1006	het zelf , maar ze is beslist niet zonder charme . De Ier David Kitt	huldigt	op The Big Romance de David Gray-aanpak : melodieuze , akoestische songs , gelardeerd met	de_morgen_20020118_01_81
98	huldig/verb/de_morgen_20000513_01_129/2351	"niet waarom de stroom cadeautjes in de lente ophoudt . 	 De principes die ik"	huldig	, zijn duidelijkheid en discipline . De basisregels moeten worden gerespecteerd . Ze voelen ook	de_morgen_20000513_01_129
99	huldig/verb/de_morgen_20030812_01_43/4	Josse De Pauw	huldigt	muzikaal op je bek gaan Acteur en auteur Josse De Pauw heeft als introductie tot	de_morgen_20030812_01_43
100	huldig/verb/de_standaard_20031229_01_45/133	geramd . Het Vlaamse volk heeft gebruik gemaakt van zijn keuzerecht om die persoon te	huldigen	die blijkbaar in Vlaanderen het meest tot hun hart spreekt . Als AnnemieVermeylen het daar	de_standaard_20031229_01_45
101	huldig/verb/de_standaard_19990216_01_7/173	. In die stad arriveert zaterdag de Indiase premier Atal Bihari Vajpayee . De premier	huldigt	daarmee officieel een buslijn tussen de twee landen in . Bij aankomst wordt hij verwelkomd	de_standaard_19990216_01_7
102	huldig/verb/de_standaard_20010201_01_96/126	Jana hem bloemen overhandigden . Marc Degryse ( Germinal Beerschot ) werd door de VTM-kijkers	gehuldigd	voor het mooiste doelpunt van het jaar . Emile Mpenza werd verkozen tot beste Belg	de_standaard_20010201_01_96
103	huldig/verb/de_standaard_20010207_01_87/157	Nederland over de verdere verdieping van de Westerschelde ( DS 5 februari ) . Nederland	huldigde	totnogtoe het standpunt dat Vlaanderen moet opdraaien voor het op diepte houden van de Westerschelde	de_standaard_20010207_01_87
104	huldig/verb/de_standaard_19990409_01_4/457	als ranke lelies in de zachte adem van de natuur . In een Thais restaurant	huldig	ik één principe : ik neem altijd soep . Doorgaans ben ik geen fervente soepminnaar	de_standaard_19990409_01_4
105	huldig/verb/de_standaard_20040805_01_26/196	tot vijf centimeter groeien in drie dagen . Nog op 12 augustus om 20.30 uur	huldigt	een lid van het koningshuis het bloementapijt officieel in . Om 22 uur volgt een	de_standaard_20040805_01_26
106	huldig/verb/de_standaard_20040422_01_50/59	De Saedeleer en Alfred Kelders hem voor en vrijdag werd Michaël Ghijs nog als ereburger	gehuldigd	. Het was de schepen van Cultuur Gracienne Van Nieuwenborgh ( SP.A ) die voorstelde	de_standaard_20040422_01_50
107	huldig/verb/de_standaard_20040319_01_120/205	"ethisch imago mee versterken en duidelijk maken dat de 	 transparante 	 aanpak die ze"	huldigt	geen loos begrip is . Ruim anderhalf jaar geleden startte KBC als eerste instelling in	de_standaard_20040319_01_120
108	huldig/verb/de_standaard_20000210_01_85/1274	nu al de balans op te maken , omdat z'n project het principe lijkt te	huldigen	van de never ending story . Zijn aanpak komt in grote lijnen overeen met die	de_standaard_20000210_01_85
109	huldig/verb/de_standaard_20000724_01_56/974	strijdlustigste van de eeuw . Eddy Merckx werd zondag op het podium van de Champs-Elysées	gehuldigd	als meest strijdlustige Tourrenner van de voorbije eeuw . Een jury van 399 journalisten ,	de_standaard_20000724_01_56
110	huldig/verb/de_standaard_20040724_01_99/887	"gaat boven persoonlijk contact . 	 Bijblijven , op de hoogte blijven . Dat credo"	huldigt	Patrick De Maeseneire niet alleen op beroepsvlak . Hij blijft ook in Zürich de Belgische	de_standaard_20040724_01_99
111	huldig/verb/de_standaard_20000623_01_97/56	een kopgroep van vijf die 117 km in de spits reed . Oscar Camenzind werd	gehuldigd	als eindwinnaar . Het werd voor eigen publiek een triomftocht voor de wereldkampioen van 1998	de_standaard_20000623_01_97
112	huldig/verb/de_standaard_20000129_01_54/1141	sofrologie , een fenomeen uit de sixties dat onder andere raakpunten met yoga heeft ,	huldigt	drie principes : een lichaam in beweging , het leven in het hier en nu	de_standaard_20000129_01_54
113	huldig/verb/de_standaard_20020801_01_74/340	"Cela ) weer te geven , een 	 professionele strontroerder 	 te worden . Hierbij"	huldigt	"hij een wel erg simplistisch weerspiegelingscredo : 	 Je neemt de werkelijkheid zoals ze zich"	de_standaard_20020801_01_74
114	huldig/verb/de_standaard_20010901_01_121/519	en je hebt als ouder weinig zicht op wat er op school gebeurt . Nederland	huldigt	het principe dat je je kinderen niet moet controleren , alles moet in vertrouwen gebeuren	de_standaard_20010901_01_121
115	huldig/verb/de_standaard_20040821_01_105/437	, en nagenoeg het hele bestuur ervan , willen dat verdraagzaam Vlaanderen niet . Ze	huldigen	het ' Eigen Volk Eerst'-principe . Op enkele uitzonderingen na zijn alle bestuursleden van de	de_standaard_20040821_01_105
