	id	left	target	right	file
14	gekleurd/adj/nrc_handelsblad_20000327_73/116	Yvonne Loriod , zorgde een lichtspel voor een visuele onderstreping . Daarbij pasten de divers	gekleurde	orgelpijpen fraai bij de figuur van de Engel die op een hoog zwart podium voor	nrc_handelsblad_20000327_73
15	gekleurd/adj/nrc_handelsblad_20010326_122/402	hun apparaten kleur durfden te geven , boden de Denen al de mogelijkheid van verwisselbare	gekleurde	frontjes . B&O's onverwoestbare designklassieker , de Beolit 707-radio , werd ruim dertig jaar geleden	nrc_handelsblad_20010326_122
16	gekleurd/adj/nrc_handelsblad_19991004_1/383	misschien een Amerikaanse Staffordshire terrier ? Nee ? Australian Cattledog misschien ? Is die vreemd	gekleurde	Mechelaar een bastaard of een loepzuivere Afrikaanse Richback ? Niets is zeker . Je loopt	nrc_handelsblad_19991004_1
17	gekleurd/adj/nrc_handelsblad_20020410_105/951	diplomatie , dat alles verdween naar de achtergrond . Het werd vervangen door een moralistisch	gekleurd	unilateralisme . Toen kwam het lot : de elfde september . In Europa wordt niet	nrc_handelsblad_20020410_105
18	gekleurd/adj/nrc_handelsblad_19991106_1/48	ze van het ene wiebel- en schommelspeeltuig naar het andere . Ze staan , verlokkend	gekleurd	, her en der opgesteld in het winkelcentrum . Ik oefen in geduld en tolerantie	nrc_handelsblad_19991106_1
19	gekleurd/adj/nrc_handelsblad_20010312_64/165	vormde de slotakte van een WK dat ongebruikelijk weinig Nederlandse helden kende . Een rood-wit-blauw	gekleurd	podium op de 5.000 meter ( De Jong , Verheijen , Romme ) , goud	nrc_handelsblad_20010312_64
20	gekleurd/adj/nrc_handelsblad_20001230_82/473	van Gerrit Schouten kenmerkt . Van Schoutens hand is een serie te zien van prachtig	gekleurde	aquarellen die zeer gedetailleerd allerlei inheemse gewassen in beeld brengen . De botanie , waarvoor	nrc_handelsblad_20001230_82
21	gekleurd/adj/nrc_handelsblad_20000417_114/761	. En dan zijn er nog de met veel tamtam voorbijvliegende Hong-Kongtailors met hun fel	gekleurde	voeringen . Vooralsnog blijven hun prijzen scherper dan hun snit . Meestal kondigen Hongkongkleermakers hun	nrc_handelsblad_20000417_114
22	gekleurd/adj/nrc_handelsblad_20020706_27/84	de tropenlucht een broeierige sfeer . Er staan kleine groepjes magere jonge vrouwen met prachtig	gekleurde	wikkelrokken bijeen . De donkere ogen priemen in hun met gele boombast-pasta opgemaakte gezichten .	nrc_handelsblad_20020706_27
23	gekleurd/adj/nrc_handelsblad_20011214_66/481	met een kunstig om het hoofd gewikkelde doek en gekleed in een lange , bont	gekleurde	jurk ruist voorbij , eveneens een handdruk achterlatend . ` God bless you ' ,	nrc_handelsblad_20011214_66
24	gekleurd/adj/nrc_handelsblad_20031128_966/280	goed verdiend , dankzij de lage lonen en niet-bestaande wetten ter bescherming van zwarte en	gekleurde	werknemers . Mbeki vond het voorstel ` waardeloos ' . Er zou een eenmalige uitbetaling	nrc_handelsblad_20031128_966
25	gekleurd/adj/nrc_handelsblad_20020528_32/697	achter elkaar aan . Aller aandacht is gericht op dat ene exemplaar , een groengeel	gekleurd	vrouwtje , dat kennelijk pas uit het overwinteringsgebied ( zuidelijk Afrika ) is aangekomen .	nrc_handelsblad_20020528_32
26	gekleurd/adj/nrc_handelsblad_20030531_182/295	, van de fun tot de shock and awe , nooit hebben we het authentieker	gekleurd	gezien . Crisis , of wat nog geen crisis is , maar een neergang die	nrc_handelsblad_20030531_182
27	gekleurd/adj/nrc_handelsblad_20010315_62/231	sfeer gecreëerd van een ouderwetse jazzclub . Er staan stoelen en tafeltjes met waxinelichtjes in	gekleurde	houdertjes : knus en intiem . De openingsband , Boogie Horse Electric , heeft wel	nrc_handelsblad_20010315_62
28	gekleurd/adj/nrc_handelsblad_20010106_1/120	opgezette wilde zwijnen , een grote teddybeer , Balinese maskers , een klein Jezusportret met	gekleurde	knipperlichtjes op een bijzettafeltje . Een goedgevulde cd-kast en veel kasten vol boeken . George	nrc_handelsblad_20010106_1
29	gekleurd/adj/nrc_handelsblad_19990417_142/1218	te zijn . De boosdoener was raapzaadolie , ongeschikt voor consumptie door toevoeging van het	gekleurde	en onwelriekende aniline , maar weer gezuiverd en vermengd met andere spijsolie . De mix	nrc_handelsblad_19990417_142
30	gekleurd/adj/nrc_handelsblad_20020510_180/170	lijken wel allemaal kleine sterretjes . Wat je ziet zijn eigenlijk honderden kleine spiegeltjes van	gekleurd	plastic . Ze staan precies haaks op elkaar . Het licht dringt door in het	nrc_handelsblad_20020510_180
31	gekleurd/adj/nrc_handelsblad_19991118_47/204	Toneelgroep De Appel weer : als de producent van vitaal en circusachtig toneel , vrolijk	gekleurd	maar met een toefje verdriet . T/m 25 nov Den Haag Appeltheater . Trui Adembenemend	nrc_handelsblad_19991118_47
32	gekleurd/adj/nrc_handelsblad_20010730_106/526	van een onzichtbare wezen bijna wordt weggeblazen . Ze zijn er ! Ik zie wat	gekleurde	strepen die door mijn blikveld krassen en hoor de onbekende naam van de winnaar :	nrc_handelsblad_20010730_106
33	gekleurd/adj/nrc_handelsblad_20031128_886/230	trainingskamp naar huis gestuurd omdat hij zou hebben geweigerd zijn kamer te delen met een	gekleurde	speler . Terwijl het management van het Zuid-Afrikaans rugby een onderzoek is begonnen naar de	nrc_handelsblad_20031128_886
34	gekleurd/adj/nrc_handelsblad_20011214_138/1123	een stel heroïsche sloebers , gehuld in lompen , die tegen een pastel en vredig	gekleurde	hemel , traag maar weerbaar op hun toeschouwers af strompelen . Sommige weerbarstige lieden trekken	nrc_handelsblad_20011214_138
35	gekleurd/adj/nrc_handelsblad_20020223_92/1426	na de onafhankelijkheid kent Angola nog steeds twee soorten mensen . Een stedelijke zwarte en	gekleurde	elite die op vakantie gaat naar de Algarve of Kaapstad , die haar kinderen op	nrc_handelsblad_20020223_92
36	gekleurd/adj/nrc_handelsblad_20040306_38/267	Wax ' - een cruciaal element in Shonibares oeuvre . Dutch Wax , een vrolijke	gekleurde	stoffensoort met wilde patronen , werd zo'n honderdvijftig jaar geleden door Nederlanders naar Afrika geïmporteerd	nrc_handelsblad_20040306_38
37	gekleurd/adj/nrc_handelsblad_20000211_39/35	"beursfonds . Een ingenieur met twee Elfstedenkruisjes . 	 Mijn opinie over Jeroen is een"	gekleurd	"omdat we goed zaken hebben gedaan 	 , zegt Ton Risseeuw die eind jaren tachtig"	nrc_handelsblad_20000211_39
38	gekleurd/adj/nrc_handelsblad_20010831_106/259	klederdracht over het grasveld . In de traditionele uniformen van de vrijwel uitsluitend zwarte en	gekleurde	manschappen zitten rood , wit , blauw en oranje . Langs de kant Nederlandse toeristen	nrc_handelsblad_20010831_106
39	gekleurd/adj/nrc_handelsblad_19990413_49/646	andere apparatuur tot een nieuw parklandschap . Grasperken zijn vervangen door een tapijt van plastic	gekleurde	kraaltjes , en het gezang van vogels maakt plaats voor het ruisen van televisies	nrc_handelsblad_19990413_49
40	gekleurd/adj/nrc_handelsblad_19990723_116/70	zie je tussen alle rondvaartboten en plezierjachtjes in de Amsterdamse grachten ook een vrolijk rood-groen	gekleurd	bootje voorbij varen , met toeristen of gezinnen erin . De bootjes heten niet Kameleon	nrc_handelsblad_19990723_116
41	gekleurd/adj/nrc_handelsblad_20010621_127/361	In 21 bassins zijn meer dan 360 verschillende soorten zeedieren te zien , waaronder bont	gekleurde	tropische vissen , sierlijke roggen en gevaarlijke roofvissen . Een van de hoogtepunten is een	nrc_handelsblad_20010621_127
42	gekleurd/adj/nrc_handelsblad_19990115_133/1137	, zoals hij ook in kleur geen hierarchie onderscheidde . Zo zijn de drie verschillend	gekleurde	trappenhuizen - beschenen door diffuus binnenvallend daklicht - volstrekt gelijkwaardig zonder dat zij gelijk zijn	nrc_handelsblad_19990115_133
43	gekleurd/adj/nrc_handelsblad_20040303_104/237	en de voorstelling heeft de dubbele taak om deze voor dit publiek niet met nostalgie	gekleurde	wereld kennis te laten nemen én hen te vermaken . Beide worden vergemakkelijkt door voor	nrc_handelsblad_20040303_104
44	gekleurd/adj/nrc_handelsblad_20020627_37/215	een soort privé-inburgeringscursus . Om de Nederlandse geschiedenis zo snel mogelijk te leren maakten ze	gekleurde	potloodtekeningen van de belangrijkste historische gebeurtenissen . De reeks begint bij de Germanen en eindigt	nrc_handelsblad_20020627_37
45	gekleurd/adj/nrc_handelsblad_20000304_68/1134	"met die 162 nationaliteiten ? Opstelten : 	 Zeker . 	 Dus Rotterdam heeft een"	gekleurde	"onderklasse ? Opstelten : 	 De cijfers wijzen in die richting , maar ik distantieer"	nrc_handelsblad_20000304_68
46	gekleurd/adj/nrc_handelsblad_20001018_73/254	een open marktplaats is , een zogeheten pit waar mannen en ook wel vrouwen in	gekleurde	jasjes schreeuwend en gebarend handelen . Het gedoe op de beursvloer is wel beschreven als	nrc_handelsblad_20001018_73
47	gekleurd/adj/nrc_handelsblad_20040223_18/152	snorren mogen er hun carnavalskraker zingen . Beelen , klein en tenger in een vrolijk	gekleurde	trui , werkt geconcentreerd , rookt en wiebelt nerveus met zijn kniëen als hij een	nrc_handelsblad_20040223_18
48	gekleurd/adj/nrc_handelsblad_20000707_33/1404	Geen spoor van architectuur of stedelijk landschap te bekennen . Hier alleen tekst , in	gekleurd	en krijtig kinderschrift op de wanden geschreven . De kop : ` L'éthique masque le	nrc_handelsblad_20000707_33
49	gekleurd/adj/nrc_handelsblad_20000509_26/86	auto , die op klaarlichte dag werd beschoten . De schutter reed op een opvallend	gekleurde	bromscooter en droeg kleurige kleding . Dat leidde mede tot de aanhouding . De politie	nrc_handelsblad_20000509_26
50	gekleurd/adj/nrc_handelsblad_19991104_52/106	Toneelgroep De Appel weer : als de producent van vitaal en circusachtig toneel , vrolijk	gekleurd	maar met een toefje verdriet . T/m 11 nov Den Haag Appeltheater . Trui Adembenemend	nrc_handelsblad_19991104_52
51	gekleurd/adj/nrc_handelsblad_20020802_167/413	; en de Thai Udomsak Krisanamis brengt nog het geduld op om volbedrukte krantenkolommen met	gekleurde	inkten om te toveren tot magische schilderijen . Het medium verf doet er nog steeds	nrc_handelsblad_20020802_167
52	gekleurd/adj/nrc_handelsblad_20011218_49/27	thermoskan , toast , wijn , chips , toffees , camembert , vier waxinelichtjes in	gekleurde	glaasjes . Waarde : 80 gulden Vorig jaar : Een kerstpakket met voornamelijk levensmiddelen Wim	nrc_handelsblad_20011218_49
53	gekleurd/adj/nrc_handelsblad_20001221_116/545	. De kamers en zalen , waarvan er een aantal door haar werden voorzien van	gekleurde	wanden variërend van lichtgrijs tot lavendelblauw en een donker okergeel , kregen van haar ieder	nrc_handelsblad_20001221_116
54	gekleurd/adj/volkskrant_20020729_25/59	op de tien kilometer , slechts melden dat algen , zeker die van de groen	gekleurde	Templinersee bij Potsdam , ' heel erg vies ' zijn . De 25-kilometerrace die de	volkskrant_20020729_25
55	gekleurd/adj/volkskrant_19991211_52/699	goud-zwart gestreepte jasje waarmee Nick Leeson op de termijnbeurs van Singapore opereerde ) kennen de	gekleurde	jasjes . In de City van Londen liepen begin jaren negentig soms vijfduizend handelaren met	volkskrant_19991211_52
56	gekleurd/adj/volkskrant_20000519_105/621	ongetwijfeld betrouwbaar , maar dat zijn ze vast en zeker niet . Neem die bloedrood	gekleurde	hemel tijdens de Kristallnacht . Volgens het boek is Bretholz op weg van Luxemburg naar	volkskrant_20000519_105
57	gekleurd/adj/volkskrant_20010507_100/248	verhoudingen weer omgedraaid . Hoe het ook zij : de bèta-vrouw staat er weer even	gekleurd	op . En dat terwijl de Britten goede sier kunnen maken met de laatste vrouwelijke	volkskrant_20010507_100
58	gekleurd/adj/volkskrant_19991115_124/49	bij Twente-Feyenoord , zeggen ze hetzelfde wat ze ook begin jaren negentig zeiden . De	gekleurde	voetballers die begin jaren negentig werden uitgescholden hebben niet datgene gedaan wat je van hen	volkskrant_19991115_124
59	gekleurd/adj/volkskrant_19991112_127/106	, van eind maart tot juni dit jaar , viel op door de persoonlijke en	gekleurde	benadering van het nieuws . Erg ? Integendeel , oordeelden vorige week ruim tweehonderd vertegenwoordigers	volkskrant_19991112_127
60	gekleurd/adj/volkskrant_20020316_138/7	Ooggetuigenverslagen zijn er genoeg van ,	gekleurde	bliksems boven onweerswolken , die in sommige gevallen tot in de hemel reiken of uit	volkskrant_20020316_138
61	gekleurd/adj/volkskrant_19990305_22/592	de schilderijen die bij velen wel ergens in het geheugen opgeslagen liggen ; de intens	gekleurde	, gestapelde rechthoeken met de wolkige randen , zwevend in een schemerend kleurvlak , zijn	volkskrant_19990305_22
62	gekleurd/adj/volkskrant_20000826_7/459	Lost Boys zijn virtueel . De huidige bewoners dragen strakke shirts , honkbalpetjes en fel	gekleurde	gympies . Tot aan de nok van het pand staan computers opgesteld , waarachter Lost	volkskrant_20000826_7
63	gekleurd/adj/volkskrant_19990515_191/127	, een servet voor de hele visite . Toen de welvaart toenam , hield een	gekleurd	prikkertje ( plastic , afwasbaar ) op de kaas een zilveruitje op z'n plaats ,	volkskrant_19990515_191
64	gekleurd/adj/volkskrant_20040503_91/94	, want zo hoort dat te gaan met titeltoernooien in eigen land . Maar zo	gekleurd	wilden de scheidsrechters in de RAI de zaken deze keer niet voorstellen . Harmes ,	volkskrant_20040503_91
65	gekleurd/adj/volkskrant_20010728_26/916	kinderen , honden , slaapzakken en proviand . Het lijkt Woodstock , maar de bont	gekleurde	trossen touwen herinneren eraan dat dit de klimsubcultuur uit Dresden is . In grote delen	volkskrant_20010728_26
66	gekleurd/adj/volkskrant_20040615_20/173	euro de bureau-agenda uit 1942 van Arthur Seyss-Inquart te koop aan . Met inkt en	gekleurd	potlood noteerde de Rijkscommissaris hierin zijn voornaamste bezigheden . Na meer dan zestig jaar is	volkskrant_20040615_20
67	gekleurd/adj/volkskrant_20030702_22/336	. ' In haar Uitgangspuntennotitie neemt ze nadrukkelijk afstand van haar voorgangers en hun politiek	gekleurde	beleidscriteria . Zoals van Rick van der Ploeg , die kunstinstellingen opdroeg jonger en allochtoon	volkskrant_20030702_22
68	gekleurd/adj/volkskrant_20000701_202/2379	hoek met de Prinsengracht , extra veel ruimte gemaakt . Het effect is sprookjesachtig .	Gekleurd	glas-in-lood , windlichtjes , halve kunstwerken , traditionele lampen . Onder een ' lamp '	volkskrant_20000701_202
69	gekleurd/adj/volkskrant_20000902_178/125	flat wordt gevoetbald , gehinkeld , ge-gameboyed en er wordt ook iets gespeeld met fel	gekleurde	kaarten die duidelijk van na mijn tijd zijn . Er wordt ook veel getreiterd .	volkskrant_20000902_178
70	gekleurd/adj/volkskrant_20010519_198/1865	uitzicht op het meer . Daar werden de bergbeekjes gevangen in grachten en vijvers en	gekleurd	en geparfumeerd met duizenden bloemen . Toen al hadden de bouwmeesters een airconditioning uitgedacht .	volkskrant_20010519_198
71	gekleurd/adj/volkskrant_20040110_271/235	. Volgens Butler is ' sekse ' geen neutraal biologisch gegeven , maar een cultureel	gekleurd	begrip . Wat biologen mannelijk en vrouwelijk vinden , wordt volgens Butler bepaald door hun	volkskrant_20040110_271
72	gekleurd/adj/volkskrant_20041230_kk_02/75	voorzetgevel van kunststof , en steeds weer een andere raamverdeling met een ander accent van	gekleurd	plexiglas . ' Onze opgave was om de containers een zo permanent mogelijke uitstraling te	volkskrant_20041230_kk_02
73	gekleurd/adj/volkskrant_20000613_28/59	30 centimeter lang en in de top wappert een driehoekig vlaggetje . Er staat blauw	gekleurde	tekst op . Gek genoeg geen ' Hup Holland Hup ' , maar de naam	volkskrant_20000613_28
74	gekleurd/adj/volkskrant_20010730_12/193	hotel- en restaurantgasten . ' Twee andere voorbeelden : thermoskannen op het zelfservice ontbijtbuffet en	gekleurde	kaartjes in hotelkamers . Met de kaartjes geven gasten zelf aan wat er in hun	volkskrant_20010730_12
75	gekleurd/adj/volkskrant_20000108_60/307	aanvallen die hen dwingen zichzelf te verdedigen . Het is haast onmogelijk temidden van zoveel	gekleurde	verhalen de waarheid vast te stellen . Eén ding is duidelijk : de wederzijdse haat	volkskrant_20000108_60
76	gekleurd/adj/volkskrant_19990109_223/1328	goed laten combineren . Met ons eigen servies , of met nieuwe spullen . Een	gekleurd	onderbord met een effen plat bord erop , en daarop weer een bordje met een	volkskrant_19990109_223
77	gekleurd/adj/volkskrant_19991109_74/505	Het bleek het oer-Kantsjeliaanse mineur aan te houden dat zijn hele latere oeuvre kenmerkt .	Gekleurd	met dissonanten , aangezet met oorverdovende tutti-klappen , dan weer zachtjes treurend tot in het	volkskrant_19991109_74
78	gekleurd/adj/volkskrant_20000217_63/1386	. Zo nu en dan vliegt van buiten het beeld een grote klodder van een	gekleurde	rubberachtige substantie tegen een van de figuren aan , blijft kleven of valt op de	volkskrant_20000217_63
79	gekleurd/adj/volkskrant_20020316_221/2299	mensen daar niet aandoen . Ook Elly zit aan tafel , ze heeft vandaag grote	gekleurde	krulspelden in , wellicht omdat prins Bernhard op bezoek komt of een ander lid van	volkskrant_20020316_221
80	gekleurd/adj/volkskrant_20000713_127/727	ingebracht . Deze Cel XV is een adembenemende installatie met kabbelend water , spiegels en	gekleurd	licht ; het concept is een uitwerking van de relatie tussen toi en moi ,	volkskrant_20000713_127
81	gekleurd/adj/volkskrant_20030927_extra-artikelen_03/294	moest je aan iedereen uitleggen wat dat was . Als je nu met een raar	gekleurd	"stoeltje over straat loopt , zeggen ze : 	 Hé , jij bent zeker ontwerper"	volkskrant_20030927_extra-artikelen_03
82	gekleurd/adj/volkskrant_20020723_45/280	. Maar een button-down hoort helemaal niet bij een formeel pak . En die nare	gekleurde	overhemden zijn ook bijna helemaal weg . Het ziet er nu allemaal ministeriabeler uit .	volkskrant_20020723_45
83	gekleurd/adj/volkskrant_20030528_02/262	de dochters aanzaten . Het zijn taferelen van een even fraai als onbenoembaar genre ,	gekleurd	door hilariteit en bodemloze Sehnsucht . Mét de molenaar , de dochters , hun pianolesgevende	volkskrant_20030528_02
84	gekleurd/adj/volkskrant_20010716_117/175	zien , maar ik houd niet van alles ; zeker niet van die hele grote	gekleurde	, en geen schepen of zo . Van begin af aan wist ik zeker dat	volkskrant_20010716_117
85	gekleurd/adj/volkskrant_20020618_5/100	en het waarheidsgehalte van een groot aantal representatieve Burmese organisaties , dan het per definitie	gekleurde	standpunt van bijvoorbeeld touroperators en enkele buitenlandse toeristen die er zijn geweest . Deze baseren	volkskrant_20020618_5
86	gekleurd/adj/volkskrant_19990116_9/1300	staat soms paf wat zo'n visser allemaal weet . Maar waarom bijt een vis in	gekleurde	, glimmende dingetjes ? ' Of roofvissen het kunstaas pakken uit agressie , of omdat	volkskrant_19990116_9
87	gekleurd/adj/volkskrant_20010410_24/830	Tuerlinckx de kijker geeft in het proces van kunst-maken . Tuerlinckx beplakte zeven zalen met	gekleurd	papier - roze , geel , oranje , groen , zwart - en projecteerde daar	volkskrant_20010410_24
88	gekleurd/adj/volkskrant_20020328_146/471	laat het een even drogen . Wie nog verder wil versieren kan er gesuikerde en	gekleurde	bolletjes , hagelslag of geraspte kokos op strooien . Of druppel wat witte chocolade op	volkskrant_20020328_146
89	gekleurd/adj/volkskrant_20020215_76/424	van Wolfgang Rihm is niet meer dan een afwisseling van energiek pulserende episodes , elk	gekleurd	door een eigen instrumentatie . Het oudere , maar opvallend fris klinkende Partiels ( 1975	volkskrant_20020215_76
90	gekleurd/adj/volkskrant_20020817_194/266	jaren zeventig . Aan de zijkant van het terras is een afdakje van bamboe met	gekleurde	matrasjes waarop jongens en meisjes liggen te kroelen in de avondzon . Een vaste menukaart	volkskrant_20020817_194
91	gekleurd/adj/volkskrant_19990105_42/444	leden van het justitiële onderzoeksteam tegen de politiek was de belangrijkste reden om gedoseerde en	gekleurde	brokjes informatie naar buiten te brengen . Door de boevenkenmerken van de Surinaamse top te	volkskrant_19990105_42
92	gekleurd/adj/volkskrant_20000515_31/540	kunnen komen over eigen acties . Een ander motief : onze maatschappij staat er letterlijk	gekleurder	op dan een aantal decennia geleden . Er is een sociale stratificatie die zich heel	volkskrant_20000515_31
93	gekleurd/adj/volkskrant_20040227_up.artikelen-A_495/258	debuteert nu , 42 jaar later , met twee boeken tegelijk , Verbleekte herinneringen en	Gekleurd	geheugen . Die titels zijn moeilijk mis te verstaan : ze gaan over de eigen	volkskrant_20040227_up.artikelen-A_495
94	gekleurd/adj/volkskrant_20040916_42/113	knap kieskeurig : een gelakt tafelblad lusten ze niet , net zo min als sommige	gekleurde	bureaubladen of vlakken van metaal . Ze werken soms op hun best als ze over	volkskrant_20040916_42
95	gekleurd/adj/volkskrant_19990422_86/450	komende kunstenplanperiode geen fors gesubsidieerd allochtonengezelschap komt , moet je niet zeuren dat je de	gekleurde	Nederlandse bevolking niet terugziet op de podia . ' Rottenberg vroeg de staatssecretaris ' een	volkskrant_19990422_86
96	gekleurd/adj/volkskrant_20011130_32/379	een eenvoudige manier de dreiging van burgeroorlogen zichtbaar te maken . Door geluidstrillingen laat hij	gekleurd	zand bewegen , dat ligt in een bak met de vorm van een ( fictief	volkskrant_20011130_32
97	gekleurd/adj/parool_20020622_19/1118	". 	 Die stoffen wil het lab opsporen in één buisje bloed met vijftien kleine"	gekleurde	balletjes bekleed met verschillende antilichamen . Een speciale camera herkent elk balletje aan kleur en	parool_20020622_19
98	gekleurd/adj/parool_20040504_79/292	KunstRAI is gekozen voor de titel Close Connections . Het drukwerk van de KunstRAI toont	gekleurde	lijnen in allerlei richtingen , zoals op de kaart van de Londense metro . Een	parool_20040504_79
99	gekleurd/adj/parool_20010126_103/98	de fik gestoken . Met knallen en enorme vuurbollen stegen zwarte , witte en anders	gekleurde	rookwolken naar de hemel en woeien weg over het IJsselmeer . Althans , dat was	parool_20010126_103
100	gekleurd/adj/parool_19991007_29/88	van het ministerie van Economische Zaken , onlangs via de overhead-projector een sheet met een	gekleurd	staafdiagram op het scherm dat dit onderstreept : niet alleen zijn allochtonen in Nederland veel	parool_19991007_29
101	gekleurd/adj/parool_20010119_9/522	"Afrikaanse muziek gedraaid , en zijn grootvader sprak vier verschillende Afrikaanse talen . 	 De"	gekleurde	jongens speelden op zondag in hun buurt Glen Miller-achtige Zuid-Afrikaanse muziek . Jive . Ik	parool_20010119_9
102	gekleurd/adj/parool_19990831_66/580	waarvoor elk operahuis zich in de handen zou mogen knijpen . Vergeleken bij de fel	gekleurde	Werther van het Radio Filharmonisch Orkest , dat in 1996 in de bak zat ,	parool_19990831_66
103	gekleurd/adj/parool_20020417_36/89	prijs . De zware spelerslijven en de verf van logo's en lijnen hadden er een	gekleurd	knollenveld van gemaakt . Nieuwe grasmat , oordeelde de grascommissie van H. van Wees en	parool_20020417_36
104	gekleurd/adj/parool_19990710_85/617	ijdele , trendgevoelige overwegingen . En dan heb je ook nog het soort dat een	gekleurde	vriend of vriendin uitzoekt om een signaal af te geven in de trant van :	parool_19990710_85
105	gekleurd/adj/parool_20021005_67/548	maakt zijn regiedebuut met een uitstekend drama , waarin de Zuidafrikaanse apartheid ook eens vanuit	gekleurd	perspectief wordt benaderd . Danny Glover werkt als zwarte politieagent voor het apartheidsbewind . Zijn	parool_20021005_67
106	gekleurd/adj/parool_20000525_109/325	tactiek bezighoudt . Zo onthult Van der Sar dat de voorraad hagelslag , welke zowel	gekleurde	hagelslag , chocolade hagelslag als chocolade vlokken omvat , tot zijn innige genoegen nog op	parool_20000525_109
107	gekleurd/adj/parool_20000907_71/23	voortanden voor twee gouden exemplaren . Sinds kort draagt zij haar oorspronkelijk blonde haar in	gekleurde	dreads . Het zijn uiterlijke kenmerken van een typisch Amerikaanse , zwarte cultuur , geannexeerd	parool_20000907_71
108	gekleurd/adj/parool_20040518_102/252	' . Daaronder verstaat Teunissen de pilotenbril . Helemaal goed fout is de pilotenbril met	gekleurde	glazen . De Jacky O-bril komt weer terug en als je heel cool wil zijn	parool_20040518_102
109	gekleurd/adj/parool_20030619_65/301	"zo-maar in het wilde weg worden toegepast . 	 Neem de mobieltjes waarvan je de"	gekleurde	frontjes kunt verwisselen . Als blijkt dat consumenten een nieuw mobieltje aanschaffen omdat de kleur	parool_20030619_65
110	gekleurd/adj/parool_20020518_86/671	mensen , meest uit Afrikaanse landen . Het straatbeeld in Wageningen ziet er sowieso tamelijk	gekleurd	uit , voor een plattelandsgemeente . Maar om nou te zeggen dat ze in Wageningen	parool_20020518_86
