	id	left	target	right	file
10	herken/verb/nrc_handelsblad_20000121_41/60	Nederlandse . Ra , ra , wie maakte wat ? De Nederlandse is makkelijk te	herkennen	, want die staat zelf pontificaal op de foto in de hal . Rini Hurkmans	nrc_handelsblad_20000121_41
11	herken/verb/nrc_handelsblad_20001212_65/58	eveneens op het programma stond . In de Olympia Sisters waren de twee vrouwen te	herkennen	die tevens deel uitmaakten van de acrobatengroep de Osmani's . Achter de Italiaanse jongleur Leonardo	nrc_handelsblad_20001212_65
12	herken/verb/nrc_handelsblad_20030517_83/89	Kredi Bank , Disbank en Koçbank zijn niet direct namen die de meeste Nederlanders zullen	herkennen	. De Turkse banken hebben geen kantorennetwerk en adverteren niet in de media . De	nrc_handelsblad_20030517_83
13	herken/verb/nrc_handelsblad_20000316_50/222	Bart Op de schilderijen van Hannah van Bart zijn landschappelijke omgevingen en menselijke figuren te	herkennen	. Met grafische zwarte lijnen , die soms de structuur hebben van een stadsplattegrond ,	nrc_handelsblad_20000316_50
14	herken/verb/nrc_handelsblad_20040506_123/33	Kralingen en Eric Schneider . Wie eerdere Tsjechov-regies van Vos zag , zal veel moois	herkennen	. Net als in zijn versie van Oom Wanja staan de spelers als kleine wezens	nrc_handelsblad_20040506_123
15	herken/verb/nrc_handelsblad_20030705_69/112	"van me weten 	 , zegt hij in de golfkantine van Capelle waar niemand hem"	herkent	". 	 Ik hoef niet zonodig in de spotlights . I don't have a big"	nrc_handelsblad_20030705_69
16	herken/verb/nrc_handelsblad_19990413_125/185	de AMC-hoogleraar in de immuunpathologie dr. J.J. Weening vorig jaar zomer twee patiënten met auto-immuunziekten	herkende	die beiden ook bij de Bijlmerramp betrokken waren geweest , is er intensief gezocht naar	nrc_handelsblad_19990413_125
17	herken/verb/nrc_handelsblad_20020906_138/622	armoedzaaiers , bedelaars , vechtersbazen , oplichters zijn helden . Iedere pauper kon zich erin	herkennen	. Tsjechov was een van zijn trouwste vrienden . Als je foto's ziet van beide	nrc_handelsblad_20020906_138
18	herken/verb/nrc_handelsblad_20020330_157/884	overladen met brieven . Sommige waren positief , namelijk van mensen zoals Gilchrist die zichzelf	herkenden	in de diagnose , maar in evenzoveel reacties werd hij aangevallen . Hij werd beschuldigd	nrc_handelsblad_20020330_157
19	herken/verb/nrc_handelsblad_20010906_145/94	, zodat je de stemmen niet meer hoeft te herkennen . Wie de stemmen wel	herkent	, kan het beeld gerust uitzetten . Op radio 747 , de opvolger van Radio	nrc_handelsblad_20010906_145
20	herken/verb/nrc_handelsblad_19991001_157/527	"mensen vechten er totdat de dood erop volgt . 	 Omstanders in Madrid die Malkovich"	herkenden	applaudisseerden dolenthousiast . De Amerikaanse basketballer Dennis Rodman wordt beschuldigd van seksueel misbruik van een	nrc_handelsblad_19991001_157
21	herken/verb/nrc_handelsblad_20001202_72/453	"Met als belangrijk neveneffect dat er minder leerlingen zullen uitvallen . 	 De oplettende lezer"	herkent	in deze ideaalschets ongetwijfeld veel van hoe het onderwijs vroeger was in de tijd voor	nrc_handelsblad_20001202_72
22	herken/verb/nrc_handelsblad_20020405_189/1888	van zijn ideeën zijn zo gewoon geworden dat ze niet meerals van hem afkomstig worden	herkend	. Stanislavski is mede door zijn leerling Lee Strasberg omstreden geworden . Deze Amerikaanse Pool	nrc_handelsblad_20020405_189
23	herken/verb/nrc_handelsblad_20001227_112/37	Nadat een 16-jarig meisje , een slachtoffer van de man , hem bij een benzinestation	herkende	, vluchtte hij in zijn auto . Daarbij trachtte hij eerst het meisje aan te	nrc_handelsblad_20001227_112
24	herken/verb/nrc_handelsblad_20020821_123/168	"bestaansrecht hebben ? 	 Wijnschenk : 	 Dat heb ik niet gezegd . 	 Daaraan"	herkennen	we de ideale LPF-leider : flink doen , maar nooit flink zijn . Bij Herben	nrc_handelsblad_20020821_123
25	herken/verb/nrc_handelsblad_20020412_29/240	"juni 2000 ) 	 Een westerse haiku is een haiku als deze als poëzie wordt"	herkend	. Een westerse haiku die hieraan niet voldoet maar wel tot in de finesses aan	nrc_handelsblad_20020412_29
26	herken/verb/nrc_handelsblad_20010824_130/662	ik wel eens gelezen , dichter bij datgene waarvoor geen woorden bestaan . En dat	herken	"ik er in . 	 Die Aziatische sereniteit is niet weg te denken in het"	nrc_handelsblad_20010824_130
27	herken/verb/nrc_handelsblad_20030201_15/150	jaren '90 krijgen illegalen geen sofinummer meer . Door dat sofinummer werden ze niet '	herkend	' als illegaal . Ze konden wit werken , en bij arbeidsongeschiktheid kregen ze bijvoorbeeld	nrc_handelsblad_20030201_15
28	herken/verb/nrc_handelsblad_20000414_61/2117	te horen : hé , was jij dat óók , ik had je helemaal niet	herkend	! En intussen heb ik daar prachtige ervaringen opgedaan ... te werken met mensen als	nrc_handelsblad_20000414_61
29	herken/verb/nrc_handelsblad_20030424_65/167	alle vrachtwagens en autobussen zijn uitgerust met een kastje dat elke tolpoort in de EU	herkent	. Personenauto's moeten in 2010 zo'n kastje hebben . Een satelliet registreert vervolgens het aantal	nrc_handelsblad_20030424_65
30	herken/verb/nrc_handelsblad_19991113_22/66	afgeleverd bij de William Doyle Galleries in New York . Daar werden ze al snel	herkend	als de gestolen schilderijen van het M.H. de Young Memorial Museum in San Francisco .	nrc_handelsblad_19991113_22
31	herken/verb/nrc_handelsblad_20020802_23/286	Li sinds 1975 in Taiwan publiceerde , is de hierboven geschetste literair-historische ontwikkeling goed te	herkennen	. De gedichten uit de jaren zeventig en vroege jaren tachtig vermijden iedere verwijzing naar	nrc_handelsblad_20020802_23
32	herken/verb/nrc_handelsblad_19991224_146/621	gaat om een door God gezonden kind , terwijl de mensen dat kind vaak niet	herkennen	.	nrc_handelsblad_19991224_146
33	herken/verb/nrc_handelsblad_20010525_136/251	"de top . 	 Ik ben mijn onbevangenheid kwijt , maar in iemand als Stefan"	herken	"ik mezelf van tien jaar geleden . 	 Op de 1.500 meter maakte Gert-Jan Liefers"	nrc_handelsblad_20010525_136
34	herken/verb/nrc_handelsblad_20000701_40/798	vragen , wat de meesten niet doen omdat ze toch geen kans maken . Monica	herkent	"zichzelf niet in dat beeld . 	 De meeste illegalen die ik ken , leiden"	nrc_handelsblad_20000701_40
35	herken/verb/nrc_handelsblad_20010614_134/425	In het gastenboek jubelen kinderen over de broodjes die ze zelf mochten bakken . Ouderen	herkennen	veel uit hun jeugd . Een deftig oude vrouwenhandschrift stelt ` we werden weer kind	nrc_handelsblad_20010614_134
36	herken/verb/nrc_handelsblad_19990116_47/282	op het bureau belandde , veroorzaakte een kleine revolutie onder paleontologen en evolutiebiologen . Ji	herkende	in het in leisteen gevangen dier onmiddellijk de gelijkenis met een kleine vleesetende dinosaurus.Maar een	nrc_handelsblad_19990116_47
37	herken/verb/nrc_handelsblad_20030530_97/303	spel beïnvloedt , maar ik weet wel dat zo'n overeenkomstig verleden vertrouwen geeft . We	herkennen	"het vaak ingewikkelde gedragspatroon tussen zusters en daardoor kunnen we meer bereiken . 	 Binnen"	nrc_handelsblad_20030530_97
38	herken/verb/nrc_handelsblad_19991015_96/496	jouw blik en wat je terugziet ! Het was jouw wereld , onmiskenbaar , je	herkent	immers alles nog tot in de details en tegelijk is het dat nu zo helemaal	nrc_handelsblad_19991015_96
39	herken/verb/nrc_handelsblad_20020719_86/280	de kunst er zo onopvallend tentoongesteld wordt dat veel voorbijgangers er geen kunst in zullen	herkennen	. Dat probleem geldt ook voor de Hortustunnel onder de Weesperstraat , waar in 1998	nrc_handelsblad_20020719_86
40	herken/verb/volkskrant_19990602_99/507	maatregelen genomen zodra betrouwbare informatie over de besmetting beschikbaar was , oordeelde hij . Waarnemers	herkenden	een beproefde strategie van de ' loodgieter ' : wat maatregelen nemen - in dit	volkskrant_19990602_99
41	herken/verb/volkskrant_20040301_85/245	er steeds meer in kwijt . Ik merk het ook aan de reacties . Iedereen	herkent	wel iets in de schilderijen	volkskrant_20040301_85
42	herken/verb/volkskrant_20040617_62/148	een afwezigheid van meer dan dertig jaar in allerlei buitenlanden , ' bijna niets meer	herkende	van het Nederland van 35 jaar geleden ' . Of viel het toch wel mee	volkskrant_20040617_62
43	herken/verb/volkskrant_20020516_99/1359	ook een liefdesdrama . Een cynische politicus die in de allochtone staatssecretaresse zijn oude elan	herkent	. Natuurlijk . Elk groot drama is ook een liefdesdrama . Laten we spelen .	volkskrant_20020516_99
44	herken/verb/volkskrant_20020822_141/55	luister naar het water , naar de vogels , naar het ruisen . Bij Orpheus	herkende	de natuur even zichzelf . De open lucht is ideaal voor muziek ; ze heeft	volkskrant_20020822_141
45	herken/verb/volkskrant_20001215_85/640	opgepakt nadat hij een vrouw had aangevallen , hij had geen alibi's en hij werd	herkend	door getuigen . Het is niet meer na te gaan of hij schuldig is ;	volkskrant_20001215_85
46	herken/verb/volkskrant_20001011_57/226	en volgepropt . ' Hier , proef maar . Eerste klas kwaliteit . ' Karlijn	herkende	hem onmiddellijk : papa's exclusieve kersenbonbon met steeltje , de Mia Mia , genoemd naar	volkskrant_20001011_57
47	herken/verb/volkskrant_20040922_94/130	. ' Let op die K ! De elite heeft het boek kennelijk pas laat	herkend	door al die elementen van moderne massacultuur die de elitaire kwaliteit aan het zicht onttrekken	volkskrant_20040922_94
48	herken/verb/volkskrant_20020717_54/434	' Als het een mooi plaatje is , een gezinnetje waar het volk zich in	herkent	, kan het hem een bonus opleveren . ' Van der Voet ziet Balkenende wat	volkskrant_20020717_54
49	herken/verb/volkskrant_20040326_95/51	onverflauwd was gebleven . De jaren vijftig hadden zonder Dendermonde minder kleur gehad . Vaak	herken	je hem van verre : de verlegen puber , niet goed raad wetend met lijf	volkskrant_20040326_95
50	herken/verb/volkskrant_20010503_22/48	De aanvrager spreekt op het nummer de naam van zijn bestemming in . De computer	herkent	het land en stuurt daarna per sms de aanbevelingen van de ServiceApotheek naar de klant	volkskrant_20010503_22
51	herken/verb/volkskrant_19990628_51/64	, dus dat was op zich wel leuk . Je wordt door een hoop mensen	herkend	, maar voor de rest veranderde er eigenlijk niet zoveel . ' Nu , in	volkskrant_19990628_51
52	herken/verb/volkskrant_20010104_14/1932	die de stad vijftien jaar geleden hebben verlaten , zullen de Rotterdamse Schouwburg niet meer	herkennen	. Het ooit zo stijf ogende gebouw is grondig verbouwd . In de hal vertonen	volkskrant_20010104_14
53	herken/verb/volkskrant_20020329_139/950	het strand , die net zo goed een strandpaal kan zijn , die moet haar	herkennen	, omdat ze zélf doodsbang is even onaanzienlijk te zijn als een strandpaal . Met	volkskrant_20020329_139
54	herken/verb/volkskrant_20040508_extra_77/94	niets meer hebben toe te voegen . Passanten worden ze genoemd . Foppe de Haan	herkent	daarin niets van zichzelf . Honkvast als hij is maakte hij van zijn eerste verbintenis	volkskrant_20040508_extra_77
55	herken/verb/volkskrant_20020725_141/373	toeschouwer fixeert met zijn dwingende ogen . Wellicht heeft Chassériau iets van zijn eigen passie	herkend	in deze mysterieuze man , die overigens weinig zin had te poseren , maar zich	volkskrant_20020725_141
56	herken/verb/volkskrant_20030522_173/246	loer . ' En zo hoort het ook ' , vindt Van Gogh . Schuurman	herkent	zich in dit cynisme : ' Terugschoppen is lekkerder dan het oordeel van anderen lijdzaam	volkskrant_20030522_173
57	herken/verb/volkskrant_20011102_139/859	gedrukt worden . De literaire kwaliteiten van Het leven van Avvakoem zijn altijd door iedereen	herkend	, zowel door zijn aanhang als door degenen die hem verfoeiden . De Russisch-Orthodoxe kerk	volkskrant_20011102_139
58	herken/verb/volkskrant_20040422extra_39/15	Op straathoeken in Milaan staan oude stoelen die goud zijn geverfd - de insiders	herkennen	hierin Moooi Weer , de verf-lijn waarvoor trendgoeroe Li Edelkoort elk jaar de nieuwe kleur	volkskrant_20040422extra_39
59	herken/verb/volkskrant_20020608_175/1285	heet hier de Zwarte Bergen , spaarzame tegenliggers dragen vaak een Nederlands kenteken . Je	herkent	ze in de verte aan de koplampen . Na veel bochten afdaling naar het stadje	volkskrant_20020608_175
60	herken/verb/volkskrant_19990717_36/3251	? Hoe dan ook , die Erasmusprijs vond ik leuk . Op straat word ik	herkend	, mensen zijn blij . Ik loop stralend naar huis . Stel mij duizend vragen	volkskrant_19990717_36
61	herken/verb/volkskrant_20040608_76/173	veelal overschreeuwende retailpark-drama . Mooie architectuur die het niet makkelijk heeft als dusdanig te worden	herkend	. En af en toe wringt het ook wel een beetje . Alsof een prijzige	volkskrant_20040608_76
62	herken/verb/volkskrant_20010816_49/480	' Op wie doelt Lessing ? De radicale feministen ? Geeft ze voorbeelden ? Ik	herken	er niets in . Om me heen zie ik mannen en vrouwen die meestal prettig	volkskrant_20010816_49
63	herken/verb/volkskrant_20010608_174/467	board of direction van European Transport Safety Council en de Beneluxraad voor Verkeersveiligheid niet zou	herkennen	. Weten wij veel dat mensen van verkeersorganisaties zich niet aan de regels hoeven te	volkskrant_20010608_174
64	herken/verb/volkskrant_20010113_65/93	binnengluurde . Die nieuwsgierigheid beviel de bewoner niet , te meer daar hij de Chinees	herkende	als een Hokkien van het Khian Teik geheim genootschap . Zelf behoorde hij tot de	volkskrant_20010113_65
65	herken/verb/volkskrant_20000408_95/864	. Er kwam een vrouwtje uit het huis aan de overkant , dat hem ogenblikkelijk	herkende	. Nee maar , Cees jongen ! Daar kwam het weer boven . De reis	volkskrant_20000408_95
66	herken/verb/volkskrant_20010510_34/205	een belangrijk deel op een geslaagde geurproef met een politiehond , die C. 's lichaamsgeur	herkende	op een handvat van haar fiets . Ook is er DNA-bewijs , gevonden in celmateriaal	volkskrant_20010510_34
67	herken/verb/volkskrant_20020518_214/671	geeft dan tenminste nog de kick van controle over het instrument . ' Ria Heussie	herkent	die kick wel , want zij rijdt minimaal 500 kilometer per week en heeft dan	volkskrant_20020518_214
68	herken/verb/volkskrant_19991016_5/1198	om hun herhaalgedrag af te leren . ' Als je als begeleider de functies ervan	herkent	, kun je wellicht beter voorzien in de behoeften van mensen met autisme . Je	volkskrant_19991016_5
69	herken/verb/volkskrant_20000121_96/369	Kurt Schwitters . Later leerden we Duchamps kennen , Cage , en Rauschenberg . We	herkenden	bij hen onze eigen ideeën . Jezus , dat mensen uit een ander land al	volkskrant_20000121_96
70	herken/verb/volkskrant_20040522_extra_20/191	the differences , look for similarity . In een 22-jarige cokeverslaafde kun je je ook	herkennen	. ' Brechtje : ' Don , ik weet precies wat je bedoelt . Praat	volkskrant_20040522_extra_20
71	herken/verb/volkskrant_20011102_153/785	de rol van chemie in neurologische storingen is nog iets van zijn jeugdige chemofilie te	herkennen	. Oom Wolfraam is in meer opzichten geen gewone autobiografie . Sacks avonturen in zijn	volkskrant_20011102_153
72	herken/verb/volkskrant_20030929_59/238	je meegesleurd met hun angsten en wensen , die de toneelwereld ontstijgen en zich laten	herkennen	als zuiver universele . Regisseur Gijs de Lange staat voor vaart en muzikaliteit in een	volkskrant_20030929_59
73	herken/verb/volkskrant_20040313_41/25	ooit moeten leren dat vakkennis alleen er in de politiek niet toe doet . Ze	herkent	er iets van bij Donner , ziet dat hij die ' speciale antenne ' nog	volkskrant_20040313_41
74	herken/verb/volkskrant_19990111_70/111	zijn vrouw . Lifeline wordt nu platgebeld door mannen die zichzelf helemaal in het filmpje	herkennen	, vooral tijdens de scène over de boksbal . ' Mannen bellen vanuit het hele	volkskrant_19990111_70
75	herken/verb/volkskrant_20000129_209/1114	hem al drie jaar niet meer gezien . Ik zou hem misschien niet eens meer	herkennen	. En hij mij waarschijnlijk ook niet , want ik ben erg veranderd . Toen	volkskrant_20000129_209
76	herken/verb/volkskrant_19990227_56/283	voor de deelnemers zo klaar als een klontje , terwijl de belendende socioloog niets anders	herkent	dan voegwoorden en voorzetsels . ' De woordenwisseling tussen lokettist en klant , trainer en	volkskrant_19990227_56
77	herken/verb/volkskrant_20040226_extra_75/150	is niet moeilijk daarin de angst voor biologische wapens , sars , of vogelpest te	herkennen	. Toch gebruikt Roth het kwaadaardige organisme niet voor een visie op de wereld .	volkskrant_20040226_extra_75
78	herken/verb/volkskrant_20020903_45/515	een paar stapelwolken . De tram minderde vaart . Het meisje keek naar buiten ,	herkende	de omgeving en stond op . Voor het laatst schoof haar navel voor me langs	volkskrant_20020903_45
79	herken/verb/volkskrant_20000316_121/263	hun olie bij de Aldi halen . Met een bivakmuts op waarschijnlijk , om niet	herkend	te worden . We vroegen in een eerdere aflevering van de Volkskeuken om ervaringen met	volkskrant_20000316_121
80	herken/verb/volkskrant_20010305_44/587	door het gebrek daaraan deels onverstaanbaar ; het is een kunstje dat wordt vertoond ,	herkend	en beloond . Kesting en De Vries spelen mooie rollen , De Vries zelfs opzienbarend	volkskrant_20010305_44
81	herken/verb/volkskrant_20040505_18/419	en de corruptie die hij in de instituties van de staat aantreft . Dat beeld	herkennen	Italianen maar al te graag	volkskrant_20040505_18
82	herken/verb/volkskrant_20020112_200/2394	een biertje drinkt , wordt gestolen . De actie is een heterdaadje want diverse jongens	herkennen	in de dieven een stel Turkse b-junioren . Wie het precies zijn en hoe ze	volkskrant_20020112_200
83	herken/verb/volkskrant_20040522_extra_30/205	is flink speuren om in de zelfverzekerde veertiger van nu de introverte bleke spriet te	herkennen	die begin jaren tachtig zo stijlvol en energiek over het podium bewoog - en daarmee	volkskrant_20040522_extra_30
84	herken/verb/volkskrant_20040617_31/148	meerderheid , maar behaalde nog geen 17 procent . ' Vijf van de zes Fransen	herkennen	zich niet in de partij die alle macht heeft ' , zei Bayrou triomfantelijk .	volkskrant_20040617_31
85	herken/verb/volkskrant_20010308_60/302	internet aanbieden te voorzien van aangepaste titels en namen . Die liedjes worden evenwel niet	herkend	door de filters van Napster . De rechter heeft het bedrijf daarom opgedragen ook deze	volkskrant_20010308_60
86	herken/verb/volkskrant_20020510_65/496	. Hij parkeerde zijn auto even verderop en liep naar de Trêveszaal . Hij werd	herkend	door het publiek en raakte verstrikt in emotionele discussies . Hij kreeg een Fortuyn-affiche in	volkskrant_20020510_65
87	herken/verb/volkskrant_20011020_189/967	. ' Cholera heeft altijd in Latijns-Amerika gezeten ' , zegt Colwell . ' Men	herkende	het alleen niet . De ziekte was al een eeuw weg . De dokters schreven	volkskrant_20011020_189
88	herken/verb/volkskrant_20000515_7/33	verteld waar zijn Pastorale over ging , hadden we van het verhaal niet veel meer	herkend	dan het geroep van de koekoek . Vandaar dat de bedenkers van de serie rond	volkskrant_20000515_7
89	herken/verb/volkskrant_19990402_139/441	, ándere plaatjes heeft dan de hier getoonde ) . Dat komt doordat hij iets	herkent	( uiteraard ) , maar vooral doordat hij mijmerend bij deze afbeeldingen beseft dat hij	volkskrant_19990402_139
90	herken/verb/parool_20040227_141/239	de toekomst hem brengt , zijn dromen gaan altijd mee . ' Rick de Leeuw	herkent	zichzelf daar helemaal in	parool_20040227_141
91	herken/verb/parool_20000704_51/114	zeggen dat zelfs die gedachteloos gemaakte krabbels er verzorgd uitzien . Wie goed kijkt ,	herkent	in zijn handtekening het profiel van pa Doorzon . En net als die handtekening kan	parool_20000704_51
92	herken/verb/parool_19991109_85/1146	gewoon ? De goedkoopste begint bij driehonderd gulden en is niet altijd als zodanig te	herkennen	. Soms staat er kasjmier in het etiket , vaak ook wordt het verwerkt met	parool_19991109_85
93	herken/verb/parool_20000122_104/2387	heeft bedoeld , nadat Spielberg en Katzenberg als producenten de kwaliteit van het script hadden	herkend	. Alles wat Spielberg in handen krijgt , wordt goud . Hij is een van	parool_20000122_104
94	herken/verb/parool_20000921_80/234	en geruis van door kwam . Geen Dylankenner in de zaal die het wist te	herkennen	". 	 En Gerard , waarom vind je nou juist dit zo'n mooi nummer ?"	parool_20000921_80
95	herken/verb/parool_20010106_164/1691	kun je van de meeste vrouwen van tien jaar geleden niet meer zeggen . Ze	herkende	mij ook en liep op me af . Een heel verhaal kwam los . Haar	parool_20010106_164
96	herken/verb/parool_20000229_13/1249	dus , en dat is naar mijn smaak toch iets anders dan de kwaliteit niet	herkennen	van een boek dat later een monumentaal succes is geworden . ' Ook Wim Hazeu	parool_20000229_13
97	herken/verb/parool_19990501_136/805	"laten lezen ; omdat hij haar de waarheid over zichzelf wil laten zien . 	"	Herken	"je jezelf in Lewin ? 	 In zijn twijfel lijkt hij misschien op me ."	parool_19990501_136
98	herken/verb/parool_20000218_96/226	En ook de slaperigheid . Oud-leerling Ricardo Formosa , zoon van een suikerzieke vader ,	herkende	de symptomen , en liet Donatoni onmiddellijk per ambulance naar het Alfred Hospital brengen .	parool_20000218_96
99	herken/verb/parool_19990212_106/164	zien . Puzzelwerk , maar het zijn wel verbeteringen . Uiterlijk valt de nieuweling te	herkennen	aan een grille met een bredere chromen rand en vier spijlen , en aan de	parool_19990212_106
100	herken/verb/parool_20000328_66/247	instructies gekregen waarmee ze eventuele problemen bij leerlingen als gevolg van de tragische gebeurtenis kunnen	herkennen	". 	 We houden de kinderen scherp in de gaten . Als sprake is van"	parool_20000328_66
101	herken/verb/parool_20001104_121/529	armoe . Maar ook eindeloze , prachtige landschappen die je , belachelijk natuurlijk , onmiddellijk	herkent	van reclame en film . Nice people vind je overal , soms een beetje erg	parool_20001104_121
102	herken/verb/parool_20020114_33/51	de straat op om gewapend met een vragenlijst vijf willekeurige mensen te vragen wat ze	herkennen	van het werk dat hun partij de laatste vier jaar heeft verricht . Oudkerk deelde	parool_20020114_33
103	herken/verb/parool_20020722_43/1843	en dat wil ik . Vandenberghe was onmiddellijk van hem gecharmeerd . De Belgische mecanicien	herkende	in de dadendrang en het fanatisme van Armstrong iets van zichzelf . Bij Telekom ging	parool_20020722_43
104	herken/verb/parool_20000627_37/116	"geconfronteerd ' . 	 Ik heb een lijst met handtekeningen van mensen die de kinderen"	herkennen	", 	 aldus Anker . Het vermeende seksueel misbruik van kinderen heeft in Emmer-Compascuum veel"	parool_20000627_37
105	herken/verb/parool_20010113_132/2696	neemt en daarmee haar politieke beginselen verkwanselt , hupsakee mee met de markt en je	herkent	niets meer . GroenLinks en de Socialistische Partij ( SP ) zijn oppositie , die	parool_20010113_132
106	herken/verb/parool_19990614_121/562	het ondoorgrondelijke Markies van Water , in wie zij behalve zijn gekte ook zijn kunstenaarschap	herkende	. Als een van de weinigen nam ze hem serieus ; ze dook onder in	parool_19990614_121
107	herken/verb/parool_20030519_51/248	hij al tien jaar in de Pretenders . Ik was de enige die zijn talent	herkende	. Bij mij kwam hij tot bloei .	parool_20030519_51
108	herken/verb/parool_20001014_98/414	elkaar die eigenlijk niets met die man te maken hadden . Toch bleef iedereen het	herkennen	. Ook de Boudewijn Buch van Diederik luistert naar eigen wetten , hij draait volkomen	parool_20001014_98
109	herken/verb/parool_20041115_47/275	. Moeder Gré kijkt twee meter achter haar even zwijgzaam toe . Dan worden ze	herkend	door hun oude buurvrouw , die eveneens aan de tafel zit . Een emotionele omhelzing	parool_20041115_47
110	herken/verb/parool_20031129_88/105	, want we zouden het ontzettend saai vinden als alleen het hilarische element zou worden	herkend	. Voor ons is het bloedserieus , op leven en dood . Maar juist daardoor	parool_20031129_88
111	herken/verb/parool_20020622_101/2240	zo veel poortjes en zo veel eendere huizen , zodat ik het niet meer heb	herkend	. ' Fanny Kelk werd later kunstcritica van Het Parool . Ook Suzie van Hall	parool_20020622_101
112	herken/verb/parool_20010110_95/402	kinderen . Zelfs mijn moeder vond het heel mooi , wellicht omdat ze de wijsheden	herkende	. Na de voorstelling legde zij alles uitvoerig aan mij uit en gaf zij haar	parool_20010110_95
113	herken/verb/parool_20010331_151/892	van Gruijters ' producten . De stukjes corn die de gevorderde vega in de nutstuff	herkent	, horen dus eigenlijk stukjes NPF te zijn . En het deeg , nu gewoon	parool_20010331_151
114	herken/verb/parool_20001028_91/1118	Daar is zij weer met d'r kouwe handen . Dat zijn dingen die de mensen	herkennen	. ' Johnny zelf bemoeide zich niet met zijn repertoire . ' Nooit heeft hij	parool_20001028_91
115	herken/verb/parool_20020919_105/426	muziek . Een buitenstaander typeert deze muziek misschien als Turkse pop , maar een insider	herkent	de taal van de Syriacs en weet dat de diep melancholieke liedjes vaak een oproep	parool_20020919_105
116	herken/verb/parool_20001014_146/185	wie dagelijks kijkt , zal moeite hebben om in Adrienne Frantz een bekend gezicht te	herkennen	. Maar de actrice werd een half jaar geleden plompverloren geïntroduceerd als Amber Moore ,	parool_20001014_146
117	herken/verb/parool_20020709_97/130	nummer ' Takissaba ' weer eens uit te proberen . En wat bleek : Ellika	herkende	het ingewikkelde ritme van een dans uit Noord-Zweden . Zo werd de Takissaba polska geboren	parool_20020709_97
118	herken/verb/parool_20031213_92/123	weet uit mijn hoofd alle namen niet . Alleen als ik de etiketten zie ,	herken	ik ze . Ik kijk naar het jaartal . 2000 is bijvoorbeeld een heel goed	parool_20031213_92
119	herken/verb/parool_19990812_19/264	, Babangida ook . Zij lopen door . Het meisje denkt dat ze haar niet	herkennen	, omdat ze naar de kapper is geweest . Misschien lukt het na de wedstrijd	parool_19990812_19
120	herken/verb/parool_20000205_20/671	minder PvdA-politici kunnen uitleggen waar ze mee bezig zijn . Een minister van die partij	herken	je meteen aan de hoge dichtheid van het bestuurlijke jargon . Van ' een bestuurlijk	parool_20000205_20
121	herken/verb/parool_20040128_16/68	Airegin Wes Montgomery ( The incredible guitar of Wes Montgomery , 1960 ) . Akkerman	herkent	"de gitarist en het nummer al na één seconde . 	 Airegin door Wes !"	parool_20040128_16
