	id	left	target	right	file
28	haak/verb/volkskrant_19990708_44/111	de woorden eenvoudigweg niet uit zijn strot . Als een hardnekkige stotteraar blijft hij al	haken	bij de eerste syllabe . Zijn gezicht vertrekt dramatisch in alle standen , hij slaat	volkskrant_19990708_44
29	haak/verb/volkskrant_20040522_extra_02/151	de wc . Maaaaaam , kijk es wat ik kan ! ( Vingers in elkaar	haken	, poeh ! ) . Maaaaaam , ik ga even naar buiten . Maaaaaam ,	volkskrant_20040522_extra_02
30	haak/verb/volkskrant_20020601_296/209	, zegt de kleermaakster aan de lijn . Of zegt ze clipdas ? De stalen	haakt	klipt achter het boord van het overhemd van de gezagsdrager . Het is de standaarddas	volkskrant_20020601_296
31	haak/verb/volkskrant_19990403_195/308	, waardoor het stuur van de ene fiets achter de remkabel van de andere blijft	haken	. De eigenaar vindt zijn rijwiel beschadigd terug . Tenminste , als dat er bij	volkskrant_19990403_195
32	haak/verb/volkskrant_20020716_6/78	kilometer gelopen . Een rotonde werd hem fataal . Van Nieuwenhoven bleef met zijn trapper	haken	en ging onderuit . Op de derde dag was hij tijdens een afdaling in de	volkskrant_20020716_6
33	haak/verb/volkskrant_20011012_25/259	tot de standaard feestslingers die door een matineuze collega snel nog achter de plafondplaten worden	gehaakt	? Hoe gaat dat op de praktijk , het kantoor , op school of in	volkskrant_20011012_25
34	haak/verb/volkskrant_20000605_38/103	tien onderdelen . Warners gaf er zaterdag na drie onderdelen de brui aan , Rosendaal	haakte	zondag na het zevende onderdeel , het discuswerpen , af . De laatste , de	volkskrant_20000605_38
35	haak/verb/volkskrant_20010908_163/493	Rucker met zendmicrofoon ) komt aandrijven vanaf ponton G. J. Eerland BV Rotterdam , blijft	haken	achter het lichtschip Zeeburg , en wordt vanuit café Sparafucile met een pikhaak afgeduwd .	volkskrant_20010908_163
36	haak/verb/volkskrant_20010919_28/61	verder weinig kunt doen , maar die de eigenschap heeft in je hersens te blijven	haken	. Ik heb nu de neiging om te denken dat het beeld van het vliegtuig	volkskrant_20010919_28
37	haak/verb/volkskrant_20020607_133/558	hij verzet zich en wil tegelijk geaccepteerd worden , hij zoekt het isolement , maar	haakt	naar gezelschap ; die dubbelzinnigheid blijft , maar lijkt kunstmatig geworden . Zijn indrukwekkende vitaliteit	volkskrant_20020607_133
38	haak/verb/volkskrant_20020320_78/433	het op neer . ' Hij verdenkt de Groningers ervan zijn auteur pootje te willen	haken		volkskrant_20020320_78
39	haak/verb/volkskrant_19990920_10/407	selectie en dat we daarover ruzie kunnen maken . Waarom moet mijn oog bijvoorbeeld blijven	haken	aan Arthur Numan ? Van de Ruit : omdat hij meer dan dertig interlands heeft	volkskrant_19990920_10
40	haak/verb/volkskrant_20040422extra_43/156	, denkt de acteur . Richard kwam met tanden ter wereld , een man die	haakt	naar macht . Grillig , onberekenbaar . Alles wat hij aanraakt , gaat kapot .	volkskrant_20040422extra_43
41	haak/verb/volkskrant_20040626_234/25	links en rechts rijzen jungle-eilandjes loodrecht uit zee - de peddel blijft af en toe	haken	achter een laaghangende tak - onder de boot schieten kleurrijke vissen en soepschildpadden weg .	volkskrant_20040626_234
42	haak/verb/volkskrant_19990701_76/538	roem , filmsterren en pers was niet de reden waarom ik aan het scenario bleef	haken	. ' In de film verhaalt Julia Roberts als Anna Scott over persoonlijke zaken die	volkskrant_19990701_76
43	haak/verb/volkskrant_20020112_206/473	' snikt ze , ' hij heeft voor mij gekozen . ' Haar zakdoek blijft	haken	aan een enorme broche op haar schouder . Even heb ik de neiging om naar	volkskrant_20020112_206
44	haak/verb/volkskrant_20040312_37/32	de gymles op school , zonder het risico dat ze aan toestellen of medeleerlingen blijven	haken	. Om die reden is ook Justitie bij Van den Bremen terecht gekomen : er	volkskrant_20040312_37
45	haak/verb/volkskrant_20031018_49/45	vorig jaar in de slipstream van Pim Fortuyn als raadslid voor Leefbaar Rotterdam , beiden	haakten	daar af uit verregaande ontevredenheid met de koers . ' Te braaf ' , zegt	volkskrant_20031018_49
46	haak/verb/volkskrant_20020221_6/406	Amsterdammertjes heengevouwen , voortrein eruit gereden op een verkeersdrempel , met de wielen in elkaar	gehaakt	, door een gevel heen gebeukt . Onmogelijk om 700 paardenkrachten met dergelijke beperkingen om	volkskrant_20020221_6
47	haak/verb/volkskrant_20010522_33/413	gespeculeerd dat interne tegenstanders de Duitse ambassadeur in Washington , Jürgen Chrobog , pootje wilde	haken	door zijn verslag te laten uitlekken . Hij komt deze zomer als protégé van minister	volkskrant_20010522_33
48	haak/verb/volkskrant_20030920_extra-artikelen_05/237	: een truitje zonder mouwen , helemaal vervaardigd uit gebruikte pantysokjes . Het lijfje is	gehaakt	en de kraag bestaat uit losse sokjes . ' Gekregen van Dolcis . Ze stonken	volkskrant_20030920_extra-artikelen_05
49	haak/verb/volkskrant_20001014_96/537	zonder een lelijke flat te zien . De gelende kastanjebomen aan weerszijden van de Stationstraat	haken	in elkaar en beschermen de voetgangers tegen de felle zon van deze Indian Summer .	volkskrant_20001014_96
50	haak/verb/volkskrant_20040826_kk_34/27	ben je provinciaals . Je moet juist niet proberen je wagonnetje ergens aan vast te	haken	. ' Schampers spitst zijn kritiek daarom op de drie grote musea . ' De	volkskrant_20040826_kk_34
51	haak/verb/volkskrant_19990421_7/525	je nog meer met het kamerscherm kunt doen , en dat stemt niet hoopvol .	Haak	de deuren in een vierkant aan elkaar en je hebt een kerker voor één persoon	volkskrant_19990421_7
52	haak/verb/volkskrant_19990930_116/554	te zetten met ontspannen gemak , en er inhoudsrijke , doorvoelde solo's aan vast te	haken	. Dat klezmer voor veel muzikanten slechts een vehikel is voor hun eigen creatieve invallen	volkskrant_19990930_116
53	haak/verb/volkskrant_20000311_161/831	( ? ) Een gemiste kans , derhalve . 35.35x24 19x30 36.34-29 Op zijn beurt	haakt	ook Koeperman af , en terecht . Zo had zwart op 36.33-29 ? een afwikkeling	volkskrant_20000311_161
54	haak/verb/volkskrant_20020309_210/1232	in een mitella . Ik wilde het toetsenbord van me afgooien en bleef ergens achter	haken	. Toen wilde het even niet zo lukken . Achter een heel dikke duim loop	volkskrant_20020309_210
55	haak/verb/volkskrant_19990323_21/842	Hij moet zijn macht delen met Duhalde . Maar dat hij Duhalde pootje zou willen	haken	, gaat te ver . Deze interpretatie van Menems herverkiezingsmanoeuvre deelt Yoma niet . '	volkskrant_19990323_21
56	haak/verb/volkskrant_20040504_25/168	van die woningen , in de volksmond heel normaal wooncontainers genoemd , omdat er stalen	haken	aanzitten waarmee je ze kunt wegtakelen . Nu dat woord in verband wordt gebracht met	volkskrant_20040504_25
57	haak/verb/volkskrant_20010614_129/127	olieraffinaderijen , naar de lichtjes in de verte van havenstad Pernis . Zijn blik blijft	haken	. Een caravaan trekt voorbij . Een stoet van twintig auto's die zich door het	volkskrant_20010614_129
58	haak/verb/volkskrant_20030517_226/123	flarden van de nacht tegen de Merapi en de omringende bergen , waar ze blijven	haken	. Elke berg heeft een muts van wolken . Ook de top van de Merapi	volkskrant_20030517_226
59	haak/verb/volkskrant_20020202_212/3515	Ik mag hopen dat ik dat niet heb . De beste remedie tegen het sluimerende	haken	naar de dood , is je leven vol maken , als het moet tegen beter	volkskrant_20020202_212
60	haak/verb/parool_20000715_103/217	gevoel krijgt dat u de ware liefde tegenkomt ' . Nou kleven er nogal wat	haken	en ogen aan vrijen over de grens , en daarvoor biedt een persoonlijke begeleider uit	parool_20000715_103
61	haak/verb/parool_20010421_20/56	naai jurken en broeken , ik brei truien en ik heb pas nog nieuwe pannenlappen	gehaakt	. Wat was ik een megatrut . Maar ik hoor er nu gelukkig weer helemaal	parool_20010421_20
62	haak/verb/parool_19990413_29/287	een matpartij - de verbeelding gaat vanzelf in een hogere versnelling . En blijft soms	haken	aan raadselachtige details , zoals een hoboïst die een notensalvo de zaal in mitrailleert ,	parool_19990413_29
63	haak/verb/parool_20000929_93/381	Kwakersplein . Hij probeerde zijn been over het zadel te gooien , maar bleef telkens	haken	aan het stepje op de bagagedrager . De muizige man spurtte hem scheldend achterna en	parool_20000929_93
64	haak/verb/parool_20020209_86/1508	"Habich van de concurrentie onderscheidt . 	 Je ziet het aan het klittenband dat niet"	haakt	, die perfecte afwerking . En de prijs is nog redelijk . Ik denk dat	parool_20020209_86
65	haak/verb/parool_20001030_49/293	als ze bij haar laatste oefening niet met haar teen achter de mat was blijven	haken	, wist Breukink toen nog niet . Maar Breukink kwam in Parijs nooit in de	parool_20001030_49
66	haak/verb/parool_20021004_121/710	"van zulke gedwongen wissels plegen . 	 Een doorgebroken speler die voor het strafschopgebied wordt"	gehaakt	, houdt nu slechts een vrije trap over die veelal geen doelpunt oplevert . Van	parool_20021004_121
67	haak/verb/parool_19991014_87/259	ook geen rioolrechten meer te betalen , vindt hij . Hoewel daar nog heel wat	haken	en ogen aan zitten . Jurist Leonie Können van de Utrechtse wetenschapswinkels schreef er een	parool_19991014_87
68	haak/verb/parool_20011207_62/109	Nu eens moet het landschap een lieflijk arcadië van onbedorven eenvoud zijn , dan weer	haken	we naar woest en ruig , naar wildernis , betoogt ecoloog Matthijs Schouten ( 49	parool_20011207_62
69	haak/verb/parool_20011213_33/580	de knopen toen hij in 1967 als derde keus , de gereformeerden Zijlstra en Biesheuvel	haakten	om verschillende redenen af , premier werd . De Jong had liefst admiraal willen worden	parool_20011213_33
70	haak/verb/parool_19990823_12/276	gebruikt in de vorm van een experiment . Maar aan zo'n onderzoekssituatie zitten nogal wat	haken	en ogen . Hoe zorg je voor een controlegroep ? En het gaat de GG	parool_19990823_12
71	haak/verb/parool_20010511_81/562	niet naar wens ondersteunen . Prince heeft het in Poplife over de thrill van het	haken	naar roem . Iets van die opwinding zit in de voorstelling , maar veel te	parool_20010511_81
72	haak/verb/parool_20011102_88/58	"doelpunt . 	 Ik wilde de bal terugspelen op Fred Grim , maar ik werd"	gehaakt	". Een overtreding , daarom was ik zo boos op de scheidsrechter . 	 Grim"	parool_20011102_88
73	haak/verb/parool_20010522_96/480	"	 Bij andere goochelaars zie je hoe ze langs elkaar schuiven en vervolgens in elkaar"	haken	", 	 zegt collega-goochelaar Peter Vogel , net als Ross gespecialiseerd in table-magic . 	"	parool_20010522_96
74	haak/verb/parool_20020327_24/24	nog doet u er verstandig aan het pas te kopen , nadat Mugabe pootje is	gehaakt	. Zuid-Afrika , Spanje en Argentinië kwamen vinologisch gezien pas op de kaart te staan	parool_20020327_24
75	haak/verb/parool_20040302_61/137	in 1926 , heeft tante Erni een wit wollen capeje met een knaloranje rand onderaan	gehaakt	als kraamcadeau . Ik ben de eerste jaren van mijn leven vertroeteld door tante Erni	parool_20040302_61
76	haak/verb/parool_19990603_103/759	klaar voor de charge . Maar het is niet zijn trots waaraan het oog blijft	haken	. Het zijn hun beider tongen , schilderachtig versmolten tot één ferme lik oranje	parool_19990603_103
77	haak/verb/parool_19990113_57/104	op 1 januari 2002 , wanneer de euromunten en -biljetten worden uitgegeven , aan te	haken	. ' Het toenaderingsprogramma ' voor de euro moet het premier Tony Blair mogelijk maken	parool_19990113_57
78	haak/verb/parool_20010817_5/29	Washington . Hij kreeg een ' walk-over ' tegen de Amerikaan Jan-Michael Gambill , die	haakte	af met een blessure	parool_20010817_5
79	haak/verb/parool_20000111_68/284	eenmaal ingeslagen weg . Janssen is er op uit om lijnen en vormen pootje te	haken	, om de kronkels en inconsequenties bloot te leggen . De improvisator in de componist	parool_20000111_68
80	haak/verb/parool_20020316_133/106	de liefde hebben . Onze hartjes bonken . Onze zieltjes dorsten . Onze kleine hersentjes	haken	naar dat die of dat ene . En dus wordt liefde verzameld en gebloemleesd dat	parool_20020316_133
81	haak/verb/parool_20040401_07/401	, is dat de signaalwaarde van een boek : je oog blijft aan dat beeld	haken		parool_20040401_07
82	haak/verb/parool_20011015_102/323	"woord gelaten over zijn duels met Van Basten . 	 Er werd altijd getrokken ,"	gehaakt	, maar dat is heel normaal . Er was nooit iets kwaadaardigs bij . En	parool_20011015_102
83	haak/verb/parool_20020701_15/60	"interesseert . 	 DE BEGROETING is Afrikaans . Handen worden geschud en bij het wegtrekken"	haken	de duimen in elkaar . Plok . Zwelethu Mthethwa mag het druk hebben , voor	parool_20020701_15
84	haak/verb/parool_20040409_45/136	kerk en staat en die tussen de wetgevende , uitvoerende en rechterlijke macht . Cliteur	haakt	naar de echo van de sfeer na de moord op Pim Fortuyn Mijn standpunt was	parool_20040409_45
85	haak/verb/parool_19990930_56/1026	"tijden . 	 Achter de bar bracht Greet de tijd niet zelden door met het"	haken	"van hoedjes . 	 Ik dacht : ' Als de mensen niet meer durven komen"	parool_19990930_56
86	haak/verb/parool_20000916_50/498	. De ander liep met de cd naar de kassa achterin de winkel . Ze	haakte	intussen haar rugzakje los . De vriendin volgde . De zwevende tred die de meiden	parool_20000916_50
87	haak/verb/parool_20011113_127/127	beneden kan laten glijden , dit in tegenstelling tot de oude lantaarnpalen waaraan je blijft	haken	. De vieze man demonstreert het even . Hij glijdt naar beneden langs de gladde	parool_20011113_127
88	haak/verb/parool_20040401_09/142	timmeren . Een onontkoombaar omslag , je moet met je ogen aan dat boek blijven	haken	. Wij zijn er als ontwerpers natuurlijk ook om de uitgeverij te helpen boeken te	parool_20040401_09
89	haak/verb/parool_20020227_84/95	volgt een aantal mensen in dat weekend . Hun lotgevallen beginnen langzaam in elkaar te	haken	en uit hun banale levens rijst het verhaal op van een groep mensen die in	parool_20020227_84
90	haak/verb/parool_20001209_126/188	aanneem vrij algemeen heerst , treedt bij mij onder meer in werking zodra het oog	haakt	aan ' NZ-lijn ' . Dat is nog niet heel lang zo . Er was	parool_20001209_126
91	haak/verb/parool_20000624_20/539	dat vermaledijde voorvoegsel ' top ' dat de serie eentonig maakte . Stuk voor stuk	haakten	de regisseurs naar het grote , het absolute en het onontkoombare , en zo kwamen	parool_20000624_20
92	haak/verb/parool_20000418_71/106	toegelaten . Vaak lukt dat niet : een kwart begint er niet aan en tweederde	haakt	af voordat de lessen zijn afgelopen . GroenLinks wil dat er veel meer wordt gedaan	parool_20000418_71
93	haak/verb/parool_19990623_112/39	past . Er zijn vier of acht lampenhouders die je aan de ' stroomverdeler '	haakt	zodat er een klassieke kroonluchter ontstaat . Je kunt de armaturen ook aan elkaar haken	parool_19990623_112
94	haak/verb/parool_20020604_25/467	, fatsoen en respect , aan . Je hoort het om je heen : men	haakt	naar herstel van orde en netheid . Dat is wat het CDA uitstraalt . Het	parool_20020604_25
95	haak/verb/parool_20000922_54/138	"geweest , 	 zegt president P. Griffioen . 	 Maar er zaten duidelijk een hoop"	haken	"en ogen aan . Die waren kennelijk onoplosbaar . 	 De Vakbond voor Nederlands Cabinepersoneel"	parool_20000922_54
96	haak/verb/parool_20031218_38/39	moeite mee . Soms zit een ongeluk in een klein hoekje en blijft iemand bijvoorbeeld	haken	"achter een loszittend remkabeltje . 	 Wat zijn de vaakst voorkomende ongevallen ? 	 In"	parool_20031218_38
97	haak/verb/parool_19990921_21/616	branding bruist ons in de oren . Dit geluid ' waar je ogen achter blijven	haken	' zoals Erens het noemt , ontspant nog meer dan de sauna . Lekker lui	parool_19990921_21
98	haak/verb/parool_20001101_5/493	de stad kwam een trein onze kant op . De vrouw stond op . Ze	haakte	haar tas aan haar schouder . De halve reep die ze nog over had hield	parool_20001101_5
99	haak/verb/parool_20040409_44/307	heeft volgens hem ook geleid tot een cultuur van bedreiging . Dat Cliteur daarmee doelbewust	haakt	naar de echo van de gespannen sfeer die pal na de moord op Pim Fortuyn	parool_20040409_44
100	haak/verb/algemeen_dagblad_20020306_34/64	indrukwekkend . Maar zal het er ook echt van komen ? Er zitten nogal wat	haken	en ogen aan zulke verstrekkende en ingrijpende voorstellen , ook al omdat er grote nationale	algemeen_dagblad_20020306_34
101	haak/verb/algemeen_dagblad_20000308_154/439	"	 Het was niet briljant en verheffend evenmin . In de sfeer van de studentensociëteit"	haakte	"je niet zo naar , eh , morele emancipatie . 	 Misschien was dat in"	algemeen_dagblad_20000308_154
102	haak/verb/algemeen_dagblad_20040712_07/201	meldde de politie zondag . De baancommissaris , een 51-jarige man uit Ommen , bleef	haken	en stuiterde daarna nog een paar keer over het asfalt . Hij liep kneuzingen en	algemeen_dagblad_20040712_07
103	haak/verb/algemeen_dagblad_20020809_92/192	Vis ( 100 m horden ) drongen door tot de halve finale . Thomas Kortbeek	haakte	op de 400 m horden af in halve eindstrijd . Rens Blom overleefde met 5,25	algemeen_dagblad_20020809_92
104	haak/verb/algemeen_dagblad_20010919_178/230	- een bestseller in 1997 - bestaat uit verschillende lagen die gaandeweg allemaal in elkaar	haken	. Alleen : het totale verband blijkt in eerste instantie niet zichtbaar te zijn .	algemeen_dagblad_20010919_178
105	haak/verb/algemeen_dagblad_20001116_100/540	terwijl u erin blijft wonen . Dit is echter een ingewikkelde procedure waaraan nogal wat	haken	en ogen zitten . Als u dat toch wilt doen , kunt u het beste	algemeen_dagblad_20001116_100
106	haak/verb/algemeen_dagblad_20001024_131/10	Wie kan mij helpen aan patroontjes voor breien en/of	haken	en naaien voor Baby Born- en Barbie-poppen	algemeen_dagblad_20001024_131
107	haak/verb/algemeen_dagblad_20000404_35/337	moet er drama , spel , amusement en informatie komen . Er zijn nogal wat	haken	"en ogen , volgens Geelhoed : 	 We hebben geen eigen budget . De programma's"	algemeen_dagblad_20000404_35
108	haak/verb/algemeen_dagblad_20030722_20/261	van Crédit Lyonnais -hoofdsponsor van de Tour -dat achter zijn rechter-remgreep aan het stuur bleef	haken	, werd hem bijna fataal . Het voorwiel vloog onder Armstrong vandaan , hij smakte	algemeen_dagblad_20030722_20
109	haak/verb/algemeen_dagblad_20031103_52/170	"een klassieke schwalbe . 	 Misschien dat het er zo uitzag , maar Thomas Linke"	haakte	mij echt . Ik nam de bal niet goed mee , liep door en werd	algemeen_dagblad_20031103_52
110	haak/verb/algemeen_dagblad_19991113_122/430	solide aanvoelt , maar toch bij het inleggen van de versnellingen af en toe blijft	haken	. Onze voorkeur gaat uit naar een blauwe 1.4 met 16 kleppen en een beige	algemeen_dagblad_19991113_122
111	haak/verb/algemeen_dagblad_20040526_27/298	detailszijn vervat in een ontwerpresolutie die door de VN-Veiligheidsraad wordt besproken , blijken flink wat	haken	en ogen te zitten . Neem de beloofde ' volledige soevereiniteit ' van de interim-regering	algemeen_dagblad_20040526_27
112	haak/verb/algemeen_dagblad_20000429_8/111	rond te komen . Niet iedereen zal heel de reis afmaken , want 48 inschrijvers	haken	na Istanboel ( eerste etappe ) of Peking ( twee etappe ) al af .	algemeen_dagblad_20000429_8
113	haak/verb/algemeen_dagblad_20040116_64/13	Tijdens een proefstart bleef de rechtervoet van de sprinter in zijn linkerenkel	haken	". 	 Ik hakte mezelf helemaal open 	 , zo beschreef de aas uit de"	algemeen_dagblad_20040116_64
114	haak/verb/algemeen_dagblad_20020801_87/299	de sardientjes grof , voeg ze toe . Hang het basilicumbundeltje in de pan ,	haak	het touwtje aan deksel of oor . Voeg tijm en zwarte peper toe , sluit	algemeen_dagblad_20020801_87
115	haak/verb/algemeen_dagblad_20001109_75/356	dat voor het allerjongste publiek zowel spannend als leerzaam was . Halverwege de jaren 70	haakte	Nederland in , min of meer gelijktijdig met een slordige 100 andere landen . De	algemeen_dagblad_20001109_75
116	haak/verb/algemeen_dagblad_20020402_90/108	nijpender . In de 90ste minuut ging de bal op de stip toen Hogeveen werd	gehaakt	. Roeland liet de gelijkmaker aantekenen . Twee minuten later mocht Roeland weer aanleggen na	algemeen_dagblad_20020402_90
117	haak/verb/algemeen_dagblad_20000403_45/83	beweging voor het oog van de televisiecamera's . Het opstootje ontstond toen AZ-verdediger Wijker Bouma	haakte	. Alleen AZ-speler Lee kreeg rood van scheidsrechter Schaap . Hij stompte Bruggink onderuit .	algemeen_dagblad_20000403_45
118	haak/verb/algemeen_dagblad_20020220_147/33	vakantieadres naar huis sturen . ' Maar aan de nieuwe service van Emailhome.nl zitten wat	haken	en ogen . Vakantiegangers weten hoe het gaat in een internetcafé . Je logt in	algemeen_dagblad_20020220_147
119	haak/verb/algemeen_dagblad_19990630_11/330	geven 633.000 mensen in Nederland bloed ( 4 procent van de bevolking ) . Jaarlijks	haken	er 70.000 af . De enquête wees bovendien uit dat meer dan 85 procent van	algemeen_dagblad_19990630_11
120	haak/verb/algemeen_dagblad_20030917_47/165	te wachten . Aan de andere kant had Inzaghi een penalty verdiend toen Pasanen hem	haakte	. Nadat beide ploegen drie keer hadden gewisseld en Gattuso met rood was weggestuurd ,	algemeen_dagblad_20030917_47
121	haak/verb/algemeen_dagblad_20020116_0/168	al in de slagzin zelf . ` Heerlijk , helder Heineken ' : die h's	haken	zich meteen in je geheugen . Maar als alliteratie alles was , kon iedereen met	algemeen_dagblad_20020116_0
122	haak/verb/algemeen_dagblad_20020814_22/61	geven . Maar zoals vaak bij eenvoudige oplossingen zitten er aan dit voorstel nogal wat	haken	en ogen . Op de eerste plaats is de spaarloonregeling , die de afgelopen jaren	algemeen_dagblad_20020814_22
