id	left	target	right	file
herinner/verb/algemeen_dagblad_20010214_128/634	dat ik me altijd bewust ben van wat zich onder mijn ogen afspeelt . Ik	herinner	me een aangrijpende documentaire over een pestsituatie met een dramatisch einde . Geen docent had	algemeen_dagblad_20010214_128
herinner/verb/algemeen_dagblad_20000808_32/1100	"als je gewoon voor de tv zit . 	 Terpstra : 	 Ik kan me"	herinneren	dat ik in Rome in het Olympisch dorp - mannen en vrouwen zaten toen nog	algemeen_dagblad_20000808_32
herinner/verb/algemeen_dagblad_19990828_70/229	copyrette ' gingen heten . Bij diverse middenstanders sloeg daarop de gekte toe . Ik	herinner	me een winkel in Den Haag , die zichzelf verschillende namen gaf naar de uiteenlopende	algemeen_dagblad_19990828_70
herinner/verb/algemeen_dagblad_20000915_100/447	een nationale gezondheidszorg uit 1993 . Hillary sloeg kalm terug door de kiezers eraan te	herinneren	dat Lazio minder gematigd is dan hij doet voorkomen . Zijn economische plannen bewijzen volgens	algemeen_dagblad_20000915_100
herinner/verb/algemeen_dagblad_20011102_0/416	"je wordt vrijgelaten . 	 De Datsun reed tot midden in het stadion . Karimullah"	herinnert	zich dat duizenden gezichten hem vanaf de tribunes aanstaarden . Midden op het veld zaten	algemeen_dagblad_20011102_0
herinner/verb/algemeen_dagblad_20011105_63/134	". 	 Een maand na dat toernooi won Forget ook de Davis Cup 	 ,"	herinnerde	"Grosjean zich . 	 Ik hoop dat ik hetzelfde kan doen . 	 Later dit"	algemeen_dagblad_20011105_63
herinner/verb/algemeen_dagblad_20020320_156/443	"idealisme . 	 Een totale trip om opeens url's te zien op vrachtwagens 	 ,"	herinnert	Gongrijp zich , die later zelf zijn bedrijf voor miljoenen verkocht aan KPN . Vooral	algemeen_dagblad_20020320_156
herinner/verb/algemeen_dagblad_20040503_129/244	"zelf de deurklink kon repareren . 	 Ik hoop niet dat ik nu zal worden"	herinnerd	"als de gozer die vast zat in het toilet 	 , zei het slachtoffer ."	algemeen_dagblad_20040503_129
herinner/verb/algemeen_dagblad_20000419_59/103	VROM ) en Brinkhorst ( LNV ) mee om deze bewindslieden er steeds aan te	herinneren	"jongeren tegen de toekomst aan kijken . 	 Mannen van tegen de 60 jaar praten"	algemeen_dagblad_20000419_59
herinner/verb/algemeen_dagblad_20011017_101/53	"gooien met alles . En zeker met bommen . 	 Zij kan zich zelfs niet"	herinneren	ooit , midden jaren 80 , in Duitsland met eieren naar leden van het Internationaal	algemeen_dagblad_20011017_101
herinner/verb/algemeen_dagblad_20011129_127/1184	"Davis Cup na 0-2 in sets en een break achter in de derde 	 ,"	herinnert	"Hewitt zich . 	 Een onwaarschijnlijke inspanning , maar het eerste wat hij daarna deed"	algemeen_dagblad_20011129_127
herinner/verb/algemeen_dagblad_20011015_90/93	veiligheid bleek dat de koers van de SP ook veel antimilitaristische GroenLinksers aanspreekt . Rosenmöller	herinnerde	zijn partijgenoten eraan dat de partij van Jan Marijnissen niet alleen ` nee ' heeft	algemeen_dagblad_20011015_90
herinner/verb/algemeen_dagblad_20010306_13/412	"zich moeiteloos eigen maakt . 	 Ze had een timing die perfect was 	 ,"	herinnert	"producer Chris Biando zich . 	 Terwijl in haar stem een eerlijkheid en warmte besloten"	algemeen_dagblad_20010306_13
herinner/verb/algemeen_dagblad_20020123_26/154	Kings Cujo . Een vreselijk beangstigend boek over een hond die mensen bedreigt . Ik	herinner	me dat de hoofdpersonen op een zeker moment gevangen zitten in een auto , die	algemeen_dagblad_20020123_26
herinner/verb/de_morgen_20020504_01_147/192	"	 Vele mensen zijn een nieuw leven begonnen ver van Columbine en willen niet voortdurend"	herinnerd	worden aan wat er drie jaar geleden is gebeurd . We begrijpen heel goed dat	de_morgen_20020504_01_147
herinner/verb/de_morgen_20040318_01_100/931	Die toeristen zullen vanaf volgend jaar niet alleen aan de strijd van Lord Nelson worden	herinnerd	, maar ook aan die van een moedige vrouw die diepgewortelde vooroordelen bekampt	de_morgen_20040318_01_100
herinner/verb/de_morgen_20040811_01_136/216	"de persmap vertelt Jarecki hoe hij geen enkele keer hetzelfde verhaal kreeg : 	 Iedereen"	herinnert	zich het gebeurde anders . Iedereen heeft zijn eigen agenda die de opvattingen kleurt .	de_morgen_20040811_01_136
herinner/verb/de_morgen_20010418_01_33/1504	mannen zoveel verschrikkelijks hadden meegemaakt dat ze zich sommige details inderdaad misschien niet helemaal correct	herinnerden	. Maar allebei deze auteurs werden veel te lang in bescherming genomen : Israel Gutman	de_morgen_20010418_01_33
herinner/verb/de_morgen_20030705_01_69/1334	de slogans waarmee de film Buffalo Soldiers gelanceerd wordt . Gitzwarte satire en sarcastische komedie	herinnert	aan ' M*A*S*H* ' , ' Catch 22 ' of ' Dr. Strangelove	de_morgen_20030705_01_69
herinner/verb/de_morgen_20020821_01_40/209	van de sportwagens die hij vroeger bezat , zijn het enige wat nog aan vroeger	herinnert	. Oud-popmuzikant Gody loopt de straten af op zoek naar geld . Alles wat hij	de_morgen_20020821_01_40
herinner/verb/de_morgen_20010511_01_130/335	François Mitterrand , twintig jaar geleden , gevierd . Dagbladen trokken bladzijden uit om te	herinneren	aan de linkse machtsoverdracht . In Parijs waren er een volksconcert en straatactiviteiten . Mitterrand	de_morgen_20010511_01_130
herinner/verb/de_morgen_20041127_01_211/928	cyclische momenten van geweld zijn er in Napels dus altijd al geweest : elke Napolitaan	herinnert	zich de 264 slachtoffers die de vete tussen de Cutulo- en Nuova Famiglia-clans als gevolg	de_morgen_20041127_01_211
herinner/verb/de_morgen_20010317_01_330/614	"dat ik daar eens naar de jonge Karel Van Miert ben gaan luisteren 	 ,"	herinnert	"ze zich . Geert Van Istendael herinnert zich ' den Egmont ' als 	 een"	de_morgen_20010317_01_330
herinner/verb/de_morgen_20020803_01_16/1331	Byzantium mag dan al op twee verschillende continenten liggen , als ik het me goed	herinner	waren dat toch niet Australië en Afrika . Nochtans is het onmiskenbaar : voor mij	de_morgen_20020803_01_16
herinner/verb/de_morgen_19990917_01_46/126	zijn eerdere opnamen . Dat klopt met wat ik me van zijn vorige cd Musicale	herinner	, een tamelijk krampachtige plaat vol eigen composities . Hier is het programma soepeler ,	de_morgen_19990917_01_46
herinner/verb/de_morgen_20000616_01_36/497	Toen wij kampioen speelden in '44 , was dat helemaal niet het geval . Ik	herinner	me dat er een kampioenenbal plaatsvond . ( Kordaat ) We kregen een applaus ,	de_morgen_20000616_01_36
herinner/verb/de_morgen_20000819_01_3/342	de Spoetnik lanceerde , kwam Gilruths carrière in een stroomversnelling . Later zou hij zich	herinneren	hoe hij naast zijn huis in Virginia reikhalzend naar het blauwe zwerk stond te turen	de_morgen_20000819_01_3
herinner/verb/de_morgen_20021028_01_109/235	belangrijk . Ze laten niets achter . Wie zal zich over tien jaar Madonna nog	herinneren	"? Wie zal zich mij nog herinneren ? Wij zijn totaal onbelangrijk . 	 Het"	de_morgen_20021028_01_109
herinner/verb/de_morgen_20011110_01_40/301	andere technieken zoals waterverf , acrylaatverf , Oost-Indische inkt en olieverf . In zijn voorwoord	herinnert	Manara eraan dat deze meisjes in hun tijd vaak met toegeknepen oogjes werden aanschouwd .	de_morgen_20011110_01_40
herinner/verb/de_morgen_20011115_01_10/542	mijn zoon een trap net boven zijn adamsappel verkocht , puur uit frustratie . Ik	herinner	me nog hoe de jongen met een enorme paarsblauwe plek thuiskwam . Gevolgen heb ik	de_morgen_20011115_01_10
herinner/verb/de_morgen_20020903_01_32/858	"evenmin goed , zeker niet in de Arabische wereld . 	 Hij en zijn familie"	herinneren	zich bitter dat Bush zijn oorlog tegen het terrorisme ' een kruistocht ' noemde ,	de_morgen_20020903_01_32
herinner/verb/de_morgen_20001226_01_65/242	elkaar af en ' herstelt ' eventuele stuurfouten van een zichzelf overschattende chauffeur . We	herinneren	er nog eens aan dat de Outback een ' vrijetijdsvariant ' van de Legacy Touring	de_morgen_20001226_01_65
herinner/verb/de_morgen_20010817_01_33/352	"De middengroep heet 	 grijs en heterogeen 	 en voorman Sauwens wordt nog eens netjes"	herinnerd	"aan zijn politieke pirouettes ten tijde van zijn ministerschap . Met de groep-Anciaux wordt 	"	de_morgen_20010817_01_33
herinner/verb/de_morgen_20010117_01_30/402	voldoende . Dan streef je minimaal naar eeuwige roem en zorg je ervoor dat je	herinnerd	wordt zoals jij dat wilt . Dan probeer je de vuile was juist binnen te	de_morgen_20010117_01_30
herinner/verb/de_morgen_20010124_01_182/823	"zich over Mbenga ontfermd . 	 Didier kon in het begin helemaal niets 	 ,"	herinnert	Steveniers zich , die hem op meer dan een jaar alle kneepjes van het vak	de_morgen_20010124_01_182
herinner/verb/de_morgen_20000304_01_104/659	uitgesponnen , psychedelische compositie ( ' Night Falls on Hoboken ' ) die bij momenten	herinnert	aan de acid-rock van Jefferson Airplane . Voor wie een consumententip waardeert : beluister bij	de_morgen_20000304_01_104
herinner/verb/de_morgen_20020112_01_69/111	pers niet beter heeft gesoigneerd . ' Je kunt je dat niet voorstellen ' ,	herinnert	ze zich de beginperiode . ' Alles moesten we van nul opbouwen . Agalev heeft	de_morgen_20020112_01_69
herinner/verb/de_morgen_20030730_01_2/99	wel een muzikale opvoeding gekregen , de andere niet . Jongeren van de eerste groep	herinnerden	na dertig minuten studie van een tekst meer woorden uit de tekst dan de andere	de_morgen_20030730_01_2
herinner/verb/de_morgen_20000412_01_20/1439	"hem daarin kunnen tegenspreken ? Aan het slot staat het volgende verhaal : 	 Ik"	herinner	me dat ik aan de wijze rabbi Isserlein vroeg : ' Een oude man als	de_morgen_20000412_01_20
herinner/verb/de_morgen_20030507_01_27/461	De laatste maanden probeert Sterckx het statuut van de arbeiders mee te redden . Alleen	herinneren	ze zich op Kaai 130 vooral de pro-liberaliseringsuitspraken die de VLD'er véél langer geleden deed	de_morgen_20030507_01_27
herinner/verb/de_morgen_20010409_01_67/391	, maar in het dagcentrum was hij na verloop van tijd best tevreden . Toch	herinner	"ik me dat hij vroeg : ' Steek me niet weg . ' 	 ("	de_morgen_20010409_01_67
herinner/verb/de_morgen_20040904_01_212/781	"	 Hij was een racist , van zwarte mensen moest hij niets hebben 	 ,"	herinnert	"Robert Williams zich in Orange County Weekly , een Californisch on-linemagazine . 	 Hij deed"	de_morgen_20040904_01_212
herinner/verb/de_morgen_20010417_01_149/263	"te stoppen . Slechts twee keer klopte de organisatie in onze verdediging niet 	 ,"	herinnerde	de Neerpelt-doelman zich , nadat hij een tiental kansen voor Eynatten gestopt had en uitgeroepen	de_morgen_20010417_01_149
herinner/verb/de_morgen_20030312_01_144/132	al het voorrecht had de artiest in zijn unplugged-incarnatie aan het werk te zien ,	herinnert	zich vooral de magie die toen in de lucht hing . Als hij alleen op	de_morgen_20030312_01_144
herinner/verb/de_morgen_20000822_01_36/159	maken . Sinds het drama met de Koersk willen generaals en politieke leiders liever niet	herinnerd	worden aan deze oprisping van nationaal grootheidsstreven . Het vergaan van de atoomduikboot en het	de_morgen_20000822_01_36
herinner/verb/de_morgen_20010509_01_36/763	liep het vervolgens . Een gepensioneerde leraar , die het artikel onder ogen kreeg ,	herinnerde	zich dat jaren geleden een oud-leerling van hem ooit paperassen mee naar school had genomen	de_morgen_20010509_01_36
herinner/verb/de_morgen_20020128_01_103/421	Hoe minder we erover spreken , hoe beter . Ik blijf me alleen de Devaivre	herinneren	zoals ik hem gekend heb vóór deze affaire : als een warm , intelligent en	de_morgen_20020128_01_103
herinner/verb/de_morgen_20020413_01_26/364	van ons verwacht . Maar voor mij is het heel concreet . Bij het ochtendgebed	herinner	ik me dagelijks hoe Jezus leefde en ik probeer dat in mijn dagelijkse bestaan te	de_morgen_20020413_01_26
herinner/verb/de_morgen_20020925_01_103/875	"volledig elektronisch , zoals Kraftwerk of Yello . 	 Sommige songs van California doen me"	herinneren	"aan Bryan Ferry . 	 Dat is me nog verteld . Ik heb geen platen"	de_morgen_20020925_01_103
herinner/verb/de_morgen_20041110_01_21/1136	liggen . Hij wilde niet stikken in slijm maar waardig afscheid nemen . Lily Boeykens	herinnert	"aan het 	 recht op zelfbeschikking 	 uit de Universele Verklaring van de Rechten van"	de_morgen_20041110_01_21
herinner/verb/de_morgen_20020430_01_45/328	dergelijke ' verklaringen ooit te hebben ondertekend . Nadat assisenvoorzitter Van Fraechem hem eraan had	herinnerd	in welke context de belastende verklaringen werden afgelegd , zei Goossens het ' niet meer	de_morgen_20020430_01_45
herinner/verb/de_morgen_19990705_01_102/107	Maar daarmee is wèl een historische periode afgesloten : alleen de T in het festivallogo	herinnert	aan de heroïsche tijden toen het in Vlaanderen nog mogelijk was twee weiden , op	de_morgen_19990705_01_102
herinner/verb/de_morgen_20040522_01_210/1334	te krijgen die door de rijkswacht van Marchienne was weggetakeld wegens niet-verzekerd . Héléna Lemire	herinnert	zich dat de naam Nihoul niet overeenstemde met die op de boorddocumenten . Ze denkt	de_morgen_20040522_01_210
herinner/verb/de_standaard_19990902_01_29/728	"	 fiscale hervorming de komende jaren ? Het zijn aparte maatregelen . Daarnaast wil ik"	herinneren	aan mijn belangrijkste gedragslijn -- en ik denk dat het de eerste keer is dat	de_standaard_19990902_01_29
herinner/verb/de_standaard_20000229_01_19/80	"waarbij de burgemeester door de koning wordt benoemd , wil afstappen 	 . Het Blok"	herinnerde	er ook aan dat het zelf in het verleden herhaaldelijk de rechtstreekse verkiezing van de	de_standaard_20000229_01_19
herinner/verb/de_standaard_20010516_01_37/317	wat mandaten uitgeoefend : in Bokrijk , bij de Dienst voor de Scheepvaart enzovoort .	Herinnert	de SP zich misschien niet meer dat toen ook niemand aandrong om Claes volledig uit	de_standaard_20010516_01_37
herinner/verb/de_standaard_20040612_01_8/750	. Het gleed langs me heen . De foto's heb ik weggegooid , maar ik	herinner	me dat ik erop stond als een barbiepop . Ik keek naar de fotograaf met	de_standaard_20040612_01_8
herinner/verb/de_standaard_20000921_01_113/222	wil controleren of het niet gaat om staatssteun die de concurrentie verstoort . De Commissie	herinnert	de betrokken lidstaten ook aan de EU-regels die bepalen dat uitgekeerde steun bij de betrokkenen	de_standaard_20000921_01_113
herinner/verb/de_standaard_20020718_01_9/1638	"	 VWS 	 . Roos kreeg een verbod opgelegd van zijn cardioloog , maar gelukkig"	herinnerde	de vervoerseconoom zich nog een VVD'er die in aanmerking kwam .	de_standaard_20020718_01_9
herinner/verb/de_standaard_20030325_01_2/502	maar even later moesten ze opgaan in de pro-Britse staat Irak . En beide gemeenschappen	herinneren	zich nog hoe ze na de eerste Golfoorlog in 1991 in opstand kwamen tegen het	de_standaard_20030325_01_2
herinner/verb/de_standaard_20040327_01_214/228	wat achteraf manifest fout blijkt te zijn , nevermind . Als u de mensen niet	herinnert	aan wat u gisteren verklaard heeft , gaan zij dat zelf ook niet doen .	de_standaard_20040327_01_214
herinner/verb/de_standaard_20040722_01_6/208	ze in Manchester en bracht ze mee naar mijn woonplaats Biarritz om me blijvend te	herinneren	"dat ik een valsspeler ben . 	 	 Op Millars vraag schreef de Spaanse ploegdokter"	de_standaard_20040722_01_6
herinner/verb/de_standaard_20021120_01_50/549	dorp van 4.000 tot 7.000 bezoekers . Vooral Russen en Polen stroomden toe . Michiels	herinnert	zich uit die tijd dat de uitdaging tot ontmoeting en verzoening alleen maar groter werd	de_standaard_20021120_01_50
herinner/verb/de_standaard_20030212_01_125/352	pikken , maar de vraag is wat je je er over tien maanden nog van	herinnert	. Regie : Jean-Pierre Limosin . Met Eduardo Noriega , Anna Mouglalis . 98 min.	de_standaard_20030212_01_125
herinner/verb/de_standaard_20021119_01_61/64	en de belangrijke potentiële bijdrage die het land te bieden heeft . Voorts kan hij	herinneren	aan de al aangegane engagementen . Hij moet ook de latente vrees proberen weg te	de_standaard_20021119_01_61
herinner/verb/de_standaard_20030428_01_31/83	in haar pas verdedigde doctoraalscriptie aan dat de waarheid in het midden ligt . IK	herinner	me uit mijn eigen scoutsverleden een heftige discussie tijdens een voettocht . Blaren op de	de_standaard_20030428_01_31
herinner/verb/de_standaard_20021221_01_87/996	het vliegtuig komt boven de wolken , vind ik dat altijd een spektakel . Ik	herinner	me veel plekken , juist omdat ik er een mooie zonsondergang heb gezien . Vanop	de_standaard_20021221_01_87
herinner/verb/de_standaard_20041109_01_69/21	HOWARD KEEL ( 1919-2004 ) LOS ANGELES - Howard Keel zullen jongere tv-kijkers zich vooral	herinneren	als een van de personages in de populaire serie Dallas , maar daarmee was de	de_standaard_20041109_01_69
herinner/verb/de_standaard_19990102_01_0/1771	uw bedoeling . Maar mensen hebben de fundamentele behoefte hun belevingen te delen . Ik	herinner	me , toen ik klein was , dat ik naar mijn ouders riep als ik	de_standaard_19990102_01_0
herinner/verb/de_standaard_20020925_01_82/714	te kopen voor ze wisten waar Sabena de toestellen voor ging inzetten . Ten slotte	herinnerde	Croes zich niets van brieven van bijvoorbeeld minister Michel Daerden die erop wezen dat de	de_standaard_20020925_01_82
herinner/verb/de_standaard_19990804_01_72/357	"liedje 	 Jojo 	 , met de namen van de familieleden . 	 De plaat"	herinnert	er , voor zover nog nodig , aan dat mijn vader een gezin had met	de_standaard_19990804_01_72
herinner/verb/de_standaard_20041204_01_113/603	naar een scenario van Hugo Claus . En als ze er zich al iets van	herinneren	, dan is het meestal negatief . De kijkers vonden het volksere beeld van Vlaanderen	de_standaard_20041204_01_113
herinner/verb/de_standaard_20040916_01_82/366	en copulaties die de taalkundige vaardigheden van de auteur op de proef stellen . Ik	herinner	me bepaalde erotische passages in de boeken van Milan Kundera waarvan je helemaal high wordt	de_standaard_20040916_01_82
herinner/verb/de_standaard_20011130_01_63/1073	liggen , met bloemenhuldes . Maar dat is niet de manier waarop ik ze me	herinner	". 	 Hij zegt dat hij geen triomf voelde aan het einde van de oorlog"	de_standaard_20011130_01_63
herinner/verb/de_standaard_20000914_01_69/152	niet wie u bent , en van een recente fotosessie kan ik me ook niks	herinneren	. Sorry . -- Correct , correct ! Daar hoeft u geen sorry voor te	de_standaard_20000914_01_69
herinner/verb/de_standaard_20001129_01_70/292	van bestuur van KS afgesloten . Ze was een maand voordien al meegedeeld . Natuurlijk	herinnert	"niemand zich die nota meer . 	 Hob Units --Namens de nv Mijnen eist advocaat"	de_standaard_20001129_01_70
herinner/verb/de_standaard_20030419_01_74/350	woordvoerder van de Britse luchtvaartmaatschappij verklaarde niets af te weten van deze ontdekking . Hij	herinnerde	eraan dat de verbindingen met Koeweit midden maart werden opgeschort . Oasis gaat met vakantie	de_standaard_20030419_01_74
herinner/verb/de_standaard_20000327_01_66/179	"in huis hebben . 	 We pikten hem destijds weg uit het Lada-team 	 ,"	herinnert	"Guido Van Calster zich . 	 Aanvankelijk had hij het moeilijk om zich aan te"	de_standaard_20000327_01_66
herinner/verb/de_standaard_20010831_01_23/196	Ze huren een oud pand in de Antwerpse havenbuurt ; de houten kasten en klasseerbakken	herinneren	aan een verleden waarin stijlvol zaken werden afgehandeld . Het is het decor van Kaas	de_standaard_20010831_01_23
herinner/verb/de_standaard_20000115_01_59/519	met een spetterende kleurenfoto aangekondigd ( DS 8 januari ) . Ik kan me niet	herinneren	wanneer De Standaardhet begin of het einde van de vastenperiode of de advent op haar	de_standaard_20000115_01_59
herinner/verb/het_laatste_nieuws_19990210_01_644/113	in zijn reisverhaal . Overal deed Uyttenhove wat van hem verwacht werd , want overal	herinnert	men zich van hem in de eerste plaats doelpunten . Vaak werd hem een gebrek	het_laatste_nieuws_19990210_01_644
herinner/verb/het_laatste_nieuws_20011105_01_202/221	Daar werd hij bewusteloos aangetroffen in zijn zetel . Aanvankelijk zei hij zich niets te	herinneren	van de aanrijding . Later gaf hij toe andapos; iets andapos; gevoeld te hebben .	het_laatste_nieuws_20011105_01_202
herinner/verb/het_laatste_nieuws_20031018_01_774/120	de laatste kans was , zoals Lambrecht nu doet . Te gevaarlijk . Maar ik	herinner	mij Tomislav Ivic , die trainer werd van Anderlecht tien dagen nadat ik in 1980	het_laatste_nieuws_20031018_01_774
herinner/verb/het_laatste_nieuws_20030903_01_426/12	Korte berichten Anderlecht-kalender * KDH , Gent Ik meen me te	herinneren	dat er een storm van kritiek losbarstte vanuit het Anderlecht-bestuur toen een zekere Gilles De	het_laatste_nieuws_20030903_01_426
herinner/verb/het_laatste_nieuws_20000825_01_277/350	Ik ben weer helemaal in orde andquot; , zegt Sumati wat verlegen . Het meisje	herinnert	zich weinig van het hele voorval . Pas toen ze in de ziekenwagen lag ,	het_laatste_nieuws_20000825_01_277
herinner/verb/het_laatste_nieuws_20030814_01_16/64	liefst 120.000 vierkante meter bebouwing , voornamelijk kantoorruimte . Binnen enkele jaren zal niets meer	herinneren	aan de in 1990 afgebroken Koninklijke Stapelhuizen . Arne VAN STAEYEN Het Havenhuis krijgt er	het_laatste_nieuws_20030814_01_16
herinner/verb/het_laatste_nieuws_20020923_01_363/176	ik ooit nog zoandapos;n voorzitter zal hebben andquot; , aldus de Anderlecht-trainer . andquot; Ik	herinner	mij vorig seizoen , toen we onze start misten met een nul op vijftien .	het_laatste_nieuws_20020923_01_363
herinner/verb/het_laatste_nieuws_20040410_01_269/756	kleinste is een heel actief baasje dat overal rondspringt . andquot; Speciale herinnering andquot; Ik	herinner	me nog steeds de Openbedrijvendag van twee jaar geleden . We hadden toen 6.000 bezoekers	het_laatste_nieuws_20040410_01_269
herinner/verb/het_laatste_nieuws_20030918_01_276/232	geëvalueerd . andquot; De dokter , die geen ervaring zegt te hebben met repatriëringen ,	herinnerde	zich vaagweg hoe destijds twee escorteurs tijdens de commissie toonden hoe het kussen werd gebruikt	het_laatste_nieuws_20030918_01_276
herinner/verb/het_laatste_nieuws_20030717_01_295/54	jeugdjaren . Vooral de zomer van 1976 staat in zijn geheugen gegrift . andquot; Ik	herinner	mij nog dat het in 1976 weken aan een stuk zo warm was als nu	het_laatste_nieuws_20030717_01_295
herinner/verb/het_laatste_nieuws_20020502_01_53/121	wijlen Jan Piers . Ik sprak hem altijd aan als Fons en zal hem ook	herinneren	als een echte vrijzinnige andquot; , aldus Marcel Friederichs . ( EFO	het_laatste_nieuws_20020502_01_53
herinner/verb/het_laatste_nieuws_19990720_01_331/71	Armand Pien en Chriet Titulaer , die van dichtbij bij de landing betrokken waren ,	herinneren	het zich alsof het gisteren was	het_laatste_nieuws_19990720_01_331
herinner/verb/het_laatste_nieuws_20020708_01_347/753	mijn beginjaren placht ik een soortement mix van stijlen te maken voor gras andquot; ,	herinnerde	zich Hewitt . andquot; Maar dat was een ramp . Ik ben dan maar teruggevallen	het_laatste_nieuws_20020708_01_347
herinner/verb/het_laatste_nieuws_20031220_01_839/620	de bediening van de borden is op zijn minst bedenkelijk . Ik meen mij te	herinneren	dat men bij de opkomst van de glazen borden bij een crash juist 20 minuten	het_laatste_nieuws_20031220_01_839
herinner/verb/het_laatste_nieuws_20030428_01_212/81	de wet Lejeune niet helemaal wil afschaffen . Vlaams minister-president Patrick Dewael ( VLD )	herinnerde	aan zijn vroeger voorstel : andquot; Ik heb in 1992 al voorgesteld om vervroegde vrijlating	het_laatste_nieuws_20030428_01_212
herinner/verb/het_laatste_nieuws_20000830_01_795/187	. andquot; Echt Antwerpen Maar het échte Antwerpen , zoals wij het ons het liefst	herinneren	, komt er 200 jaar later met de jaarmarkten . Eenmaal per jaar wordt Antwerpen	het_laatste_nieuws_20000830_01_795
herinner/verb/het_laatste_nieuws_19990408_01_389/209	die als woordvoerster van de speelsters werd aangeduid omdat kapitein Sylvie Lecroart Franstalig is ,	herinnert	zich alles nog zeer goed . andquot; Mijn zus en ik zijn laatbloeiers . We	het_laatste_nieuws_19990408_01_389
herinner/verb/het_laatste_nieuws_20010807_01_242/141	rake vuistslagen . W. zelf beweerde achteraf dat hij zich niets van het gebeuren kon	herinneren	. Zijn advocaat had daarvoor een verklaring : andquot; W. had vroeger een drankprobleem waarvoor	het_laatste_nieuws_20010807_01_242
herinner/verb/het_laatste_nieuws_20040414_01_660/691	te rijden . We zullen ons allemaal nog lang de laatste klassieker van meneer Museeuw	herinneren	. Johan Mu-seeuw miste zondag de overwinning van Parijs-Roubaix maar hij heeft daarom niet minder	het_laatste_nieuws_20040414_01_660
herinner/verb/het_laatste_nieuws_20010925_01_408/319	eerder teruggetrokken en stil , ik zal niet snel mijn mening laten horen . Ik	herinner	me dat ik als kind aanvankelijk erg rustig bleef onder de pesterijen . Mijn eenzaamheid	het_laatste_nieuws_20010925_01_408
herinner/verb/het_laatste_nieuws_20020812_01_239/139	zal zich het avondcriterium op andapos; Het werft andapos; in Heist o/d Berg nog lang	herinneren	. andquot; Na afloop kreeg ik een vuistslag van Gert Claes . Blijkbaar kon die	het_laatste_nieuws_20020812_01_239
herinner/verb/het_laatste_nieuws_20001226_01_414/544	er een positief stukje van andquot; . Bij de club wordt men eigenlijk niet graag	herinnerd	aan de lentesoap rond Albert Pans . Het noemen van de naam alleen al doet	het_laatste_nieuws_20001226_01_414
herinner/verb/het_laatste_nieuws_20031227_01_222/19	de regio Brabant Brussel Een jaloerse man uit Brussel zal zich zijn kerstavond nog lang	herinneren	. De man was volop aan het vieren bij zijn buren , toen zijn vriendin	het_laatste_nieuws_20031227_01_222
herinner/verb/het_nieuwsblad_19990414_01_366/67	. Temidden van historische bedrijfsgebouwen van brouwerij Hayen , in 1892 in gebruik genomen ,	herinnert	het verluchtingsdak aan het procédé van de open gisting . Arthur Hayen brouwde er behalve	het_nieuwsblad_19990414_01_366
herinner/verb/het_nieuwsblad_20030818_01_10/384	Er is hier dertig jaar geleden wel eens een straat naar hem genoemd . Ik	herinner	me zelfs dat de kapitein toen is ontvangen op het gemeentehuis door de toenmalige burgemeester	het_nieuwsblad_20030818_01_10
herinner/verb/het_nieuwsblad_20040326_01_5/396	"eindigde op 3-0 . 	 En we hielden daar een bittere nasmaak aan over ,"	herinnert	"Theetaert zich nog . 	 We willen die nu wegspoelen en nog eens voor de"	het_nieuwsblad_20040326_01_5
herinner/verb/het_nieuwsblad_20021015_01_423/126	paintball spelen aan Beverdonk in Retie . Hollebeke , die intussen in Geel woont ,	herinnert	"zich nog goed hoe het ongeval gebeurde . 	 Het was snikheet . Omdat ik"	het_nieuwsblad_20021015_01_423
herinner/verb/het_nieuwsblad_20000616_01_419/375	"De groep kan je ook helpen wanneer je er mentaal wat door zit 	 ,"	herinnert	"Gerard zich nog van de vorige edities . 	 De afstand boezemt ons niet echt"	het_nieuwsblad_20000616_01_419
herinner/verb/het_nieuwsblad_19990320_01_168/272	rest mogen wij niet denken . Het zal zo al moeilijk genoeg zijn . Iedereen	herinnert	zich nog de 5-1 die wij ginder slikten . Akkoord , in het spel lagen	het_nieuwsblad_19990320_01_168
herinner/verb/het_nieuwsblad_20010920_01_338/58	"maatschappij , waarvan de communicatiedienst de laatste jaren fel is uitgebreid . BRUSSEL 	 Ik"	herinner	"me nog mijn eerste werkdag , 	 vertelt Annemie Genbrugge . 	 1 april 1974"	het_nieuwsblad_20010920_01_338
herinner/verb/het_nieuwsblad_20020831_01_636/50	gebouwen of symbolische gebouwen begrijpelijk te maken . Vele gebouwen verwijzen immers naar waarden ,	herinneren	aan een feit of herbergen een overtuiging . Symbolen zijn het uitgangspunt van de 14de	het_nieuwsblad_20020831_01_636
herinner/verb/het_nieuwsblad_20020902_01_524/141	"woord crisis niet in de mond , maar zei : 	 Ik kan me niet"	herinneren	"ooit zo'n slechte start meegemaakt te hebben . 	 Harold Meyssen was duidelijk : 	"	het_nieuwsblad_20020902_01_524
herinner/verb/het_nieuwsblad_20031112_01_379/101	, musea , enz. in de Westhoek omvat . Daarnaast vind je belangrijke evenementen die	herinneren	aan de Eerste Wereldoorlog , een literatuurlijst , de musea en logiesmogelijkheden , een aantal	het_nieuwsblad_20031112_01_379
