	id	left	target	right	file
62	diskwalificeer/verb/volkskrant_20001020_93/607	Misschien maar goed ook , want ergens lamenteert hij dat het nationaal-socialisme zichzelf zo heeft	gediskwalificeerd	: ' Het is een ramp voor de Angelsaksische rassen dat het nationaal-socialisme uitgeroeid is	volkskrant_20001020_93
63	diskwalificeer/verb/volkskrant_19990628_58/127	van Kalken ( - 66 kg ) verdubbelde de score . Zijn opponent Djafarov werd	gediskwalificeerd	toen hij een ongeoorloofde techniek toepaste . Beide Nederlandse judoka's verloren vorige week in de	volkskrant_19990628_58
64	diskwalificeer/verb/volkskrant_19990710_123/136	altijd even makkelijk in het gehoor liggend , terwijl de ontoegankelijke teksten haar lijken te	diskwalificeren	voor een plek in de hitlijsten . Maar toch heeft Hersh in de afgelopen jaren	volkskrant_19990710_123
65	diskwalificeer/verb/volkskrant_20031007_38/26	en niet klopt , maar wordt gebruikt om alles wat iemand zegt bij voorbaat te	diskwalificeren	. Het is een echo van het oude marxistische idee dat iemands klasse zijn wereldbeeld	volkskrant_20031007_38
66	diskwalificeer/verb/volkskrant_19991106_126/1148	zich op het gedachtegoed van de doden te beroepen . Wie opponeert tegen het homohuwelijk	diskwalificeert	zich als gesprekspartner van de toleranten . Wie pleit voor eerherstel van het vermaledijde verschijnsel	volkskrant_19991106_126
67	diskwalificeer/verb/volkskrant_20010716_89/534	woede en teleurstelling over de ' gestolen ' medaille was zo groot dat hij werd	gediskwalificeerd	wegens grof taalgebruik . Hij dupeerde daarmee de estafetteploeg . Met die actie maakte hij	volkskrant_20010716_89
68	diskwalificeer/verb/volkskrant_20041108_151/147	eruit . Beslissingen van de scheidsrechters worden zonder morren geaccepteerd . Wie zou protesteren wordt	gediskwalificeerd	. De eindstrijd wordt overtuigend door Mostert gewonnen . Twee keer slaat hij keihard midden	volkskrant_20041108_151
69	diskwalificeer/verb/volkskrant_20020218_94/166	Maar dat wereldrecord zou de boeken nooit halen . Gerard van Velde werd die dag	gediskwalificeerd	. Zaterdag bekroop de Gelderlander geen enkel moment tijdens de race het gevoel dat er	volkskrant_20020218_94
70	diskwalificeer/verb/volkskrant_19990805_34/13	Hoewel Hicham Arazi vorig jaar tijdens de internationale tenniskampioenschappen van Nederland werd	gediskwalificeerd	, meldde de Marokkaan zich dit jaar toch weer in Amsterdam . ' Ik zal	volkskrant_19990805_34
71	diskwalificeer/verb/volkskrant_20000313_50/210	meter in de heats gediskwalificeerd . Bedard haalde de finale , waarin de Canadees werd	gediskwalificeerd	. De 3000 meter werd gewonnen door Min . Bedard finishte op de vierde plaats	volkskrant_20000313_50
72	diskwalificeer/verb/volkskrant_20040626_93/21	debat ' ten voeten uit : de onwil om te weten , de behoefte te	diskwalificeren	, de Tweede Wereldoorlog als vuistwapen , het taboe als machtsdaad . Elkaar de maat	volkskrant_20040626_93
73	diskwalificeer/verb/volkskrant_20010818_93/205	. Laten we elkaars keuzes respecteren en niet ouders op een voetstuk plaatsen en kinderlozen	diskwalificeren		volkskrant_20010818_93
74	diskwalificeer/verb/volkskrant_19990805_94/420	doping werd betrapt . Acht jaar later in Atlanta werd Christie wegens twee valse starts	gediskwalificeerd	. Woensdagmorgen werd hij al beschuldigd door de Franse krant L'Equipe . Dat was niet	volkskrant_19990805_94
75	diskwalificeer/verb/volkskrant_20011025_44/468	een bloedig debat , waarin Rudy Koopmans , vanuit hetzelfde vertrekpunt als Kofsky , hem	diskwalificeerde	als ' de Jezus van de Jazz ' . Zijn latere werk was ' dogmatisch	volkskrant_20011025_44
76	diskwalificeer/verb/volkskrant_19991222_36/317	gegeven aan minachting en geringschatting . Hiermee wordt bovendien een hele bevolkingsgroep op denigrerende wijze	gediskwalificeerd	als bestuurder . ' Volgens Van der Sloots raadsman mr. H. Doeleman is Danslessen een	volkskrant_19991222_36
77	diskwalificeer/verb/volkskrant_20030505_138/284	bleek niet in het vliegtuig te zitten . Paniek bij de organisatie , Georgiev dreigde	gediskwalificeerd	te worden en in zijn plaats zou Sijbrands de hand mogen schudden van Van Vollenhoven	volkskrant_20030505_138
78	diskwalificeer/verb/volkskrant_20000930_86/177	Wegens een wisselfout werd het viertal , één van de favorieten voor een medaille ,	gediskwalificeerd	. De Amerikanen liepen de beste tijd in de series : 38,15 seconden . Bij	volkskrant_20000930_86
79	diskwalificeer/verb/volkskrant_19990313_214/424	hij tegen de Brit aan , hopend op een voortijdig einde . De Afrikaan werd	gediskwalificeerd	. Pas in het gevecht tegen de gerespecteerde Pool Andrew Golota zag Lewis de bekroning	volkskrant_19990313_214
80	diskwalificeer/verb/volkskrant_20020619_58/204	Chai geldt nu als een terreurgroep . De Colombiaanse regering had fel gepleit voor het	diskwalificeren	van de marxistische FARC , verantwoordelijk voor veel bomaanslagen en bloedbaden in eigen land .	volkskrant_20020619_58
81	diskwalificeer/verb/volkskrant_19990529_70/894	hofleverancier van het Duitse Eurovisie-lied . De blinde zangeres die de Duitse voorronde won werd	gediskwalificeerd	omdat haar lied al op cd bestond . Toen mocht Siegels groep Sürpriz . Zes	volkskrant_19990529_70
82	diskwalificeer/verb/volkskrant_20020802_9/563	ongeacht zijn schuld en ongeacht of er sprake is van een prestatieverhogend effect ) automatisch	gediskwalificeerd	wordt . Anders gezegd : diskwalificatie is een simpel causaal gevolg , geen sanctie !	volkskrant_20020802_9
83	diskwalificeer/verb/volkskrant_20010115_44/200	Groenewold , vorig jaar nog derde bij het EK , werd na de 500 meter	gediskwalificeerd	wegens een foute wissel . Op basis van de reglementen is daarom slechts één rijdster	volkskrant_20010115_44
84	diskwalificeer/verb/volkskrant_19990121_120/40	bij het Europees kampioenschap in Heerenveen na twee valse starts op de 500 meter werd	gediskwalificeerd	, vormt met Eskil Ervik en Kjell Strelid , de Noorse WK-ploeg op 6 en	volkskrant_19990121_120
85	diskwalificeer/verb/volkskrant_20000916_19/436	. In het kielzog van de zelfrelativering van de politiek werd de hele publieke sector	gediskwalificeerd	als inefficiënt en ineffectief in vergelijking met de potenties van de markt . ' Minder	volkskrant_20000916_19
86	diskwalificeer/verb/volkskrant_20010414_93/679	was voorbereid . Dit revisionisme wijst op een wijkende dominantie van de protestgeneratie . Die	diskwalificeerde	een heel tijdperk , een generatie-ideologische vertekening die ten langen leste de nodige historische retouches	volkskrant_20010414_93
87	diskwalificeer/verb/volkskrant_20010106_119/144	veel macht beschikt . De commissie kan kandidaten die kiezers trachten om te kopen namelijk	diskwalificeren	. Alleen al het vermoeden van stemmenkopen is genoeg om in het betrokken district nieuwe	volkskrant_20010106_119
88	diskwalificeer/verb/volkskrant_20010529_56/58	start te wijzigen . De atletiekfederatie overweegt elke atleet die te vroeg start meteen te	diskwalificeren	. In de huidige bepalingen wordt een deelnemer pas na zijn tweede valse start uitgesloten	volkskrant_20010529_56
89	diskwalificeer/verb/volkskrant_20020311_36/313	Sydney bleken de gouden Spaanse basketballers helemaal niet geestelijk gehandicapt te zijn . Ze werden	gediskwalificeerd	.	volkskrant_20020311_36
90	diskwalificeer/verb/volkskrant_20040419_88/66	je nek ' . Als hoofdredacteur Evert Fila zijn tijdschrift al bij voorbaat heeft willen	diskwalificeren	als serieus medium had hij met het aantrekken van Fréquin geen betere keuze kunnen maken	volkskrant_20040419_88
91	diskwalificeer/verb/volkskrant_20010922_84/54	september ) . Dat is het soort arrogantie dat iedereen die er anders over denkt	diskwalificeert	. Een arrogantie die uiteindelijk haat kweekt en helaas ook extreme vormen van terreur oproept	volkskrant_20010922_84
92	diskwalificeer/verb/volkskrant_20020525_191/1106	elk geval één positief effect , zegt ook Engbersen . De Tweede Wereldoorlog is definitief	gediskwalificeerd	als deugdelijk argument in het debat over de omgang met andere culturen . Engbersen :	volkskrant_20020525_191
93	diskwalificeer/verb/volkskrant_20020606_80/162	gerechtvaardigd zou zijn , latere recensies zijn er voornamelijk op gericht om het stuk te	diskwalificeren	als kunst . In De Standaard van 8 mei staat : ' Een lezing van	volkskrant_20020606_80
94	diskwalificeer/verb/volkskrant_20040409_140/233	die schorre lach . Only Joling wordt geproduceerd door Reinout Oerlemans , die zich ermee	diskwalificeert	als veelbelovend , commercieel tv-maker met een gevoel voor smaak en verhoudingen . Jammer .	volkskrant_20040409_140
95	diskwalificeer/verb/volkskrant_20040517_133/332	zaterdag bleef Zuid-Afrika met alleen Marokko over . Tunesië had eerder afgehaakt , Libië werd	gediskwalificeerd	omdat het per se samen met Tunesië wilde , en Egypte trok zich op het	volkskrant_20040517_133
96	diskwalificeer/verb/volkskrant_20040607_04/209	klinkt dit geluid steeds sterker . Het is gemakkelijk stemmen te winnen door Brussel te	diskwalificeren	. Maar de zaak is er niet bij gebaat . De EU is vooral een	volkskrant_20040607_04
97	diskwalificeer/verb/volkskrant_20031004_59/236	"een steeds vroeger moment in dit veranderende perspectief van de levensloop als 	 oud 	"	gediskwalificeerd	. ' Er is rond de ' oudere werknemer ' een probleem in het leven	volkskrant_20031004_59
98	diskwalificeer/verb/volkskrant_20020626_84/183	eindigde in de rit aanvankelijk als tweede achter Gianluca Bortolami . De Italiaan werd echter	gediskwalificeerd	, omdat hij in de spurt Garate had gehinderd . De jury zette Bortolami terug	volkskrant_20020626_84
99	diskwalificeer/verb/volkskrant_20010305_66/174	vergeten . ' De Ethiopische Nederlander Aiduna Aitnafa kan erover meepraten : in 1996 werd	gediskwalificeerd	omdat hij een verkeerd broekje , niet dat van zijn club PSV , had gedragen	volkskrant_20010305_66
100	diskwalificeer/verb/volkskrant_20010723_38/182	de enige oplossing ' voor Haarlem , terwijl de progressieve Acht Mei Beweging hem terstond	diskwalificeerde	als een ' conservatieve en slecht communicerende kerkleider ' . Met Punt heeft de katholieke	volkskrant_20010723_38
101	diskwalificeer/verb/volkskrant_20040330_93/4	Thorpe werd zaterdag	gediskwalificeerd	na een valse start op de 400 meter vrij . Hierdoor kan hij in Athene	volkskrant_20040330_93
102	diskwalificeer/verb/volkskrant_20020225_121/262	misbaar aanleiding was om de originele Koreaanse winnaar ( Kim Dung-Song ) wegens afsnijden te	diskwalificeren	. Mooiste pakje Het rode toiletje van kunstrijdster Michelle Kwan , kostte 20.000 dollar .	volkskrant_20020225_121
103	diskwalificeer/verb/volkskrant_20031013_83/284	haalden . Jan van Beek stuiterde in de cross country van zijn paard en werd	gediskwalificeerd	. Hillie Duivenkate en Wendela Schlimmer overleefden de cross wel , maar hun paarden hadden	volkskrant_20031013_83
104	diskwalificeer/verb/volkskrant_19990809_98/14	Maarten van Rossem gebruikt een paar keer als argument om een auto te	diskwalificeren	als ' auto van de eeuw ' ( Forum , 3 augustus ) dat een	volkskrant_19990809_98
105	diskwalificeer/verb/volkskrant_20040621_112/177	ronde al lang begonnen had moeten zijn . De wereldschaakbond FIDE toonde zich clement en	diskwalificeerde	de laatkomers niet . Achter het bord hadden de topspelers het gisteren gemakkelijk . Topalov	volkskrant_20040621_112
106	diskwalificeer/verb/volkskrant_20001025_34/185	tien minuten van zijn bronzen plak genoten . Hij werd op de 100 meter schoolslag	gediskwalificeerd	omdat zijn techniek niet goed zou zijn . In de ochtenduren tijdens de serie was	volkskrant_20001025_34
