_model	model.x	model.y	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress
geestig.foc10.nav.no.bound.min1.soc4.nav.10000	0.03415018158133773	-0.23622774969242083	bound	901	nav	10_10	1	no	10000	10000	nav	4_4	274	geestig	0.23317511724876036
geestig.foc10.nav.no.bound.min1.soc4.nav.FOC	-0.030987917789786164	-0.17593260538874456	bound	901	nav	10_10	1	no	FOC	901	nav	4_4	274	geestig	0.23824018959257856
geestig.foc10.nav.no.bound.min1.soc10.nav.5000	0.013691011193120226	-0.2778959297010491	bound	901	nav	10_10	1	no	5000	5000	nav	10_10	274	geestig	0.24435094643802818
geestig.foc10.nav.no.bound.min1.soc10.nav.10000	0.014348548963100836	-0.2421194656196856	bound	901	nav	10_10	1	no	10000	10000	nav	10_10	274	geestig	0.23549726361226708
geestig.foc10.nav.no.bound.min1.soc10.nav.FOC	-0.028165968355856993	-0.18451589221308787	bound	901	nav	10_10	1	no	FOC	901	nav	10_10	274	geestig	0.23257925823342876
geestig.foc10.nav.no.bound.min1.soc4.all.5000	0.04133430276798321	-0.2689148616978197	bound	901	nav	10_10	1	no	5000	5000	all	4_4	274	geestig	0.24563737512794726
geestig.foc10.nav.no.bound.min1.soc4.all.10000	0.02728439041648227	-0.23034710573669206	bound	901	nav	10_10	1	no	10000	10000	all	4_4	274	geestig	0.23889828086787016
geestig.foc10.nav.no.bound.min1.soc4.all.FOC	-0.030987917789786164	-0.17593260538874456	bound	901	nav	10_10	1	no	FOC	901	all	4_4	274	geestig	0.23824018959257856
geestig.foc10.nav.no.bound.min1.soc10.all.5000	0.028771497822724	-0.29494204858910894	bound	901	nav	10_10	1	no	5000	5000	all	10_10	274	geestig	0.24656499627173029
geestig.foc10.nav.no.bound.min1.soc10.all.10000	0.013076125287866756	-0.2491016887710869	bound	901	nav	10_10	1	no	10000	10000	all	10_10	274	geestig	0.24313353605587867
geestig.foc10.nav.no.bound.min1.soc10.all.FOC	-0.02816596837833269	-0.18451589221274006	bound	901	nav	10_10	1	no	FOC	901	all	10_10	274	geestig	0.23257925823342876
geestig.foc10.all.weight.bound.min1.soc4.nav.5000	0.0743997002725877	-0.10484509319303383	bound	788	all	10_10	1	weight	5000	5000	nav	4_4	275	geestig	0.2567268430530335
geestig.foc10.all.weight.bound.min1.soc4.nav.10000	0.09845909267647948	-0.0872152054101605	bound	788	all	10_10	1	weight	10000	10000	nav	4_4	275	geestig	0.2549785310932694
geestig.foc10.all.weight.bound.min1.soc4.nav.FOC	0.07395136934043697	-0.09163610062741515	bound	788	all	10_10	1	weight	FOC	788	nav	4_4	275	geestig	0.2489958891534863
geestig.foc10.all.weight.bound.min1.soc10.nav.5000	0.05685796465674666	-0.14797855003800806	bound	788	all	10_10	1	weight	5000	5000	nav	10_10	275	geestig	0.24464680801907307
geestig.foc10.all.weight.bound.min1.soc10.nav.10000	0.06615256605459696	-0.13122777314575865	bound	788	all	10_10	1	weight	10000	10000	nav	10_10	275	geestig	0.24729667645446707
geestig.foc10.all.weight.bound.min1.soc10.nav.FOC	0.02964960688340317	-0.10885199546270444	bound	788	all	10_10	1	weight	FOC	788	nav	10_10	275	geestig	0.2448848856430231
geestig.foc10.all.weight.bound.min1.soc4.all.5000	0.08144132867819047	-0.11153401326191242	bound	788	all	10_10	1	weight	5000	5000	all	4_4	275	geestig	0.2590134812334136
geestig.foc10.all.weight.bound.min1.soc4.all.10000	0.08129262583759359	-0.08808158548405655	bound	788	all	10_10	1	weight	10000	10000	all	4_4	275	geestig	0.25609516117808234
geestig.foc10.all.weight.bound.min1.soc4.all.FOC	0.07395136929554229	-0.09163610053001732	bound	788	all	10_10	1	weight	FOC	788	all	4_4	275	geestig	0.2489958891534863
geestig.foc10.all.weight.bound.min1.soc10.all.5000	0.06935598287528871	-0.1571217648374066	bound	788	all	10_10	1	weight	5000	5000	all	10_10	275	geestig	0.24354810181848957
geestig.foc10.all.weight.bound.min1.soc10.all.10000	0.05830595227197716	-0.1333364723231758	bound	788	all	10_10	1	weight	10000	10000	all	10_10	275	geestig	0.24667032249642087
geestig.foc10.all.weight.bound.min1.soc10.all.FOC	0.02964960688485564	-0.1088519955084389	bound	788	all	10_10	1	weight	FOC	788	all	10_10	275	geestig	0.2448848856430231
geestig.foc10.all.selection.bound.min1.soc4.nav.5000	0.30972225180842916	-0.07143916124389095	bound	788	all	10_10	1	selection	5000	5000	nav	4_4	275	geestig	0.23921148136346843
geestig.foc10.all.selection.bound.min1.soc4.nav.10000	0.3537231323842144	-0.03309118430372828	bound	788	all	10_10	1	selection	10000	10000	nav	4_4	275	geestig	0.2353905419102731
geestig.foc10.all.selection.bound.min1.soc4.nav.FOC	0.26177513378301526	-0.04895608571526094	bound	788	all	10_10	1	selection	FOC	788	nav	4_4	275	geestig	0.22337596629847284
geestig.foc10.all.selection.bound.min1.soc10.nav.5000	0.2272030117225065	-0.11769104569903592	bound	788	all	10_10	1	selection	5000	5000	nav	10_10	275	geestig	0.24161061592057265
geestig.foc10.all.selection.bound.min1.soc10.nav.10000	0.23126374197389235	-0.0964135989226528	bound	788	all	10_10	1	selection	10000	10000	nav	10_10	275	geestig	0.24242969936506584
geestig.foc10.all.selection.bound.min1.soc10.nav.FOC	0.18112069354144628	-0.07397227997812557	bound	788	all	10_10	1	selection	FOC	788	nav	10_10	275	geestig	0.22640997603938734
geestig.foc10.all.selection.bound.min1.soc4.all.5000	0.3067809221318802	-0.09231048843526599	bound	788	all	10_10	1	selection	5000	5000	all	4_4	275	geestig	0.23695673002768852
geestig.foc10.all.selection.bound.min1.soc4.all.10000	0.3111009401577329	-0.05475773838660174	bound	788	all	10_10	1	selection	10000	10000	all	4_4	275	geestig	0.23634049279732186
geestig.foc10.all.selection.bound.min1.soc4.all.FOC	0.2617751337816289	-0.04895608572439405	bound	788	all	10_10	1	selection	FOC	788	all	4_4	275	geestig	0.22337596629847284
geestig.foc10.all.selection.bound.min1.soc10.all.5000	0.23795678953483942	-0.13215050214700252	bound	788	all	10_10	1	selection	5000	5000	all	10_10	275	geestig	0.23769737998396706
geestig.foc10.all.selection.bound.min1.soc10.all.10000	0.21709219316811826	-0.09713166374813888	bound	788	all	10_10	1	selection	10000	10000	all	10_10	275	geestig	0.24136958670007888
geestig.foc10.all.selection.bound.min1.soc10.all.FOC	0.18112069354166382	-0.07397227997817739	bound	788	all	10_10	1	selection	FOC	788	all	10_10	275	geestig	0.22640997603938734
geestig.foc10.all.no.bound.min1.soc4.nav.5000	0.46743811037757005	-0.06731444339659293	bound	1064	all	10_10	1	no	5000	5000	nav	4_4	276	geestig	0.21219711552157522
geestig.foc10.all.no.bound.min1.soc4.nav.10000	0.4911244578982914	-0.044839276736848614	bound	1064	all	10_10	1	no	10000	10000	nav	4_4	276	geestig	0.21393853500968465
geestig.foc10.all.no.bound.min1.soc4.nav.FOC	0.33691128080733	-0.057196755308435855	bound	1064	all	10_10	1	no	FOC	1064	nav	4_4	276	geestig	0.21024982958966126
geestig.foc10.all.no.bound.min1.soc10.nav.5000	0.36090871829559174	-0.13319159641614262	bound	1064	all	10_10	1	no	5000	5000	nav	10_10	276	geestig	0.22165082673213235
geestig.foc10.all.no.bound.min1.soc10.nav.10000	0.3668875777146308	-0.10132482026294262	bound	1064	all	10_10	1	no	10000	10000	nav	10_10	276	geestig	0.22418441702025013
geestig.foc10.all.no.bound.min1.soc10.nav.FOC	0.2486576153909962	-0.06920742873892749	bound	1064	all	10_10	1	no	FOC	1064	nav	10_10	276	geestig	0.21565742008786656
geestig.foc10.all.no.bound.min1.soc4.all.5000	0.47047075476192163	-0.08141573128401801	bound	1064	all	10_10	1	no	5000	5000	all	4_4	276	geestig	0.20947234927933092
geestig.foc10.all.no.bound.min1.soc4.all.10000	0.46987997018691696	-0.05439416876874611	bound	1064	all	10_10	1	no	10000	10000	all	4_4	276	geestig	0.2125720799242479
geestig.foc10.all.no.bound.min1.soc4.all.FOC	0.3369112799232571	-0.05719675547668399	bound	1064	all	10_10	1	no	FOC	1064	all	4_4	276	geestig	0.21024982958966126
geestig.foc10.all.no.bound.min1.soc10.all.5000	0.37611131176298124	-0.14025808066827664	bound	1064	all	10_10	1	no	5000	5000	all	10_10	276	geestig	0.21671420248539222
geestig.foc10.all.no.bound.min1.soc10.all.10000	0.35498684516301493	-0.11664107455055822	bound	1064	all	10_10	1	no	10000	10000	all	10_10	276	geestig	0.221122532922621
geestig.foc10.all.no.bound.min1.soc10.all.FOC	0.24865761541045953	-0.06920742873351521	bound	1064	all	10_10	1	no	FOC	1064	all	10_10	276	geestig	0.21565742008786656
geestig.foc5.nav.weight.bound.min1.soc4.nav.5000	-0.22951313874342946	0.045242995380270844	bound	448	nav	5_5	1	weight	5000	5000	nav	4_4	266	geestig	0.25546481047717945
geestig.foc5.nav.weight.bound.min1.soc4.nav.10000	-0.27056658358944496	0.08260626662451695	bound	448	nav	5_5	1	weight	10000	10000	nav	4_4	266	geestig	0.24969843566284042
geestig.foc5.nav.weight.bound.min1.soc4.nav.FOC	-0.31674021042485506	0.07407955507533708	bound	448	nav	5_5	1	weight	FOC	448	nav	4_4	266	geestig	0.2595871298424029
geestig.foc5.nav.weight.bound.min1.soc10.nav.5000	-0.24298012408601943	0.008786372305238077	bound	448	nav	5_5	1	weight	5000	5000	nav	10_10	266	geestig	0.24605748868311836
geestig.foc5.nav.weight.bound.min1.soc10.nav.10000	-0.24499844922757258	0.0477995648970163	bound	448	nav	5_5	1	weight	10000	10000	nav	10_10	266	geestig	0.24501424559429394
geestig.foc5.nav.weight.bound.min1.soc10.nav.FOC	-0.30270093308865464	0.03263942129732589	bound	448	nav	5_5	1	weight	FOC	448	nav	10_10	266	geestig	0.24532505305142607
geestig.foc5.nav.weight.bound.min1.soc4.all.5000	-0.2296851511863398	0.03911605239974973	bound	448	nav	5_5	1	weight	5000	5000	all	4_4	266	geestig	0.25724076717665634
geestig.foc5.nav.weight.bound.min1.soc4.all.10000	-0.24357895481402206	0.06429124195388836	bound	448	nav	5_5	1	weight	10000	10000	all	4_4	266	geestig	0.24948218801760907
geestig.foc5.nav.weight.bound.min1.soc4.all.FOC	-0.31674021028790156	0.07407955723291364	bound	448	nav	5_5	1	weight	FOC	448	all	4_4	266	geestig	0.2595871298424029
geestig.foc5.nav.weight.bound.min1.soc10.all.5000	-0.25131453400828235	-3.674007027737596e-4	bound	448	nav	5_5	1	weight	5000	5000	all	10_10	266	geestig	0.24575775411269932
geestig.foc5.nav.weight.bound.min1.soc10.all.10000	-0.23521928701851683	0.03146001012060877	bound	448	nav	5_5	1	weight	10000	10000	all	10_10	266	geestig	0.24819758838439623
geestig.foc5.nav.weight.bound.min1.soc10.all.FOC	-0.3027009330866541	0.032639421301805686	bound	448	nav	5_5	1	weight	FOC	448	all	10_10	266	geestig	0.24532505305142607
geestig.foc5.nav.selection.bound.min1.soc4.nav.5000	-0.22810350825719156	0.0746416597920818	bound	448	nav	5_5	1	selection	5000	5000	nav	4_4	266	geestig	0.2483675689388896
geestig.foc5.nav.selection.bound.min1.soc4.nav.10000	-0.24733907051689846	0.11754021150139206	bound	448	nav	5_5	1	selection	10000	10000	nav	4_4	266	geestig	0.24262471997749402
geestig.foc5.nav.selection.bound.min1.soc4.nav.FOC	-0.2670011213409069	0.09838499639118922	bound	448	nav	5_5	1	selection	FOC	448	nav	4_4	266	geestig	0.24158830848903465
geestig.foc5.nav.selection.bound.min1.soc10.nav.5000	-0.21462966460864946	0.014109407838891093	bound	448	nav	5_5	1	selection	5000	5000	nav	10_10	266	geestig	0.24434820841379368
geestig.foc5.nav.selection.bound.min1.soc10.nav.10000	-0.2083998077810163	0.045832681695756675	bound	448	nav	5_5	1	selection	10000	10000	nav	10_10	266	geestig	0.24177269565104206
geestig.foc5.nav.selection.bound.min1.soc10.nav.FOC	-0.2586438905166563	0.034419441872411645	bound	448	nav	5_5	1	selection	FOC	448	nav	10_10	266	geestig	0.22945121175339786
geestig.foc5.nav.selection.bound.min1.soc4.all.5000	-0.24984583585097406	0.08588691794399227	bound	448	nav	5_5	1	selection	5000	5000	all	4_4	266	geestig	0.24705198039082268
geestig.foc5.nav.selection.bound.min1.soc4.all.10000	-0.23457728626103896	0.09798129804254602	bound	448	nav	5_5	1	selection	10000	10000	all	4_4	266	geestig	0.24479879488339062
geestig.foc5.nav.selection.bound.min1.soc4.all.FOC	-0.2670011213592593	0.09838499638647812	bound	448	nav	5_5	1	selection	FOC	448	all	4_4	266	geestig	0.24158830848903465
geestig.foc5.nav.selection.bound.min1.soc10.all.5000	-0.22780426121470287	0.006814868725175663	bound	448	nav	5_5	1	selection	5000	5000	all	10_10	266	geestig	0.24314573835476339
geestig.foc5.nav.selection.bound.min1.soc10.all.10000	-0.20242827959930848	0.03283657098537536	bound	448	nav	5_5	1	selection	10000	10000	all	10_10	266	geestig	0.24350132708412145
geestig.foc5.nav.selection.bound.min1.soc10.all.FOC	-0.2586438905217931	0.03441944177897981	bound	448	nav	5_5	1	selection	FOC	448	all	10_10	266	geestig	0.22945121175339786
geestig.foc5.nav.no.bound.min1.soc4.nav.5000	-0.19913764843929568	0.12016488507616291	bound	557	nav	5_5	1	no	5000	5000	nav	4_4	271	geestig	0.25393365791007066
geestig.foc5.nav.no.bound.min1.soc4.nav.10000	-0.21942469365296155	0.15746880896737347	bound	557	nav	5_5	1	no	10000	10000	nav	4_4	271	geestig	0.2471220087967299
geestig.foc5.nav.no.bound.min1.soc4.nav.FOC	-0.2268173705720867	0.12543704484492918	bound	557	nav	5_5	1	no	FOC	557	nav	4_4	271	geestig	0.24352834399683881
geestig.foc5.nav.no.bound.min1.soc10.nav.5000	-0.19204539679744004	0.06278599849025106	bound	557	nav	5_5	1	no	5000	5000	nav	10_10	271	geestig	0.24986694428667178
geestig.foc5.nav.no.bound.min1.soc10.nav.10000	-0.18120877422326942	0.08643239796344454	bound	557	nav	5_5	1	no	10000	10000	nav	10_10	271	geestig	0.24568389308552727
geestig.foc5.nav.no.bound.min1.soc10.nav.FOC	-0.21049382076183323	0.09286834697528283	bound	557	nav	5_5	1	no	FOC	557	nav	10_10	271	geestig	0.23250153412299937
geestig.foc5.nav.no.bound.min1.soc4.all.5000	-0.2242347683904634	0.14654548675729687	bound	557	nav	5_5	1	no	5000	5000	all	4_4	271	geestig	0.2562141324816549
geestig.foc5.nav.no.bound.min1.soc4.all.10000	-0.2037696847085217	0.1381200180476008	bound	557	nav	5_5	1	no	10000	10000	all	4_4	271	geestig	0.24959732615025013
geestig.foc5.nav.no.bound.min1.soc4.all.FOC	-0.2268173705808385	0.12543704481121584	bound	557	nav	5_5	1	no	FOC	557	all	4_4	271	geestig	0.24352834399683881
geestig.foc5.nav.no.bound.min1.soc10.all.5000	-0.19821616814345866	0.08323024287631313	bound	557	nav	5_5	1	no	5000	5000	all	10_10	271	geestig	0.2506622630437352
geestig.foc5.nav.no.bound.min1.soc10.all.10000	-0.18413124061284417	0.07560162925709411	bound	557	nav	5_5	1	no	10000	10000	all	10_10	271	geestig	0.25092335512730246
geestig.foc5.nav.no.bound.min1.soc10.all.FOC	-0.2104938207617692	0.09286834697534194	bound	557	nav	5_5	1	no	FOC	557	all	10_10	271	geestig	0.23250153412299937
geestig.foc5.all.weight.bound.min1.soc4.nav.5000	-0.06261012861750591	0.22409951899338218	bound	518	all	5_5	1	weight	5000	5000	nav	4_4	273	geestig	0.2593624679020498
geestig.foc5.all.weight.bound.min1.soc4.nav.10000	-0.0779230869652422	0.29613789806176155	bound	518	all	5_5	1	weight	10000	10000	nav	4_4	273	geestig	0.253436619560787
geestig.foc5.all.weight.bound.min1.soc4.nav.FOC	-0.10173771913539847	0.2862298189264149	bound	518	all	5_5	1	weight	FOC	518	nav	4_4	273	geestig	0.25729683868766806
geestig.foc5.all.weight.bound.min1.soc10.nav.5000	-0.06484633503757703	0.16817984593977986	bound	518	all	5_5	1	weight	5000	5000	nav	10_10	273	geestig	0.24902250607701346
geestig.foc5.all.weight.bound.min1.soc10.nav.10000	-0.08745464783085392	0.23115054056119697	bound	518	all	5_5	1	weight	10000	10000	nav	10_10	273	geestig	0.24630027821222356
geestig.foc5.all.weight.bound.min1.soc10.nav.FOC	-0.11889246390193213	0.24024254962313565	bound	518	all	5_5	1	weight	FOC	518	nav	10_10	273	geestig	0.24597532829076274
geestig.foc5.all.weight.bound.min1.soc4.all.5000	-0.058500485452598616	0.2051944216317457	bound	518	all	5_5	1	weight	5000	5000	all	4_4	273	geestig	0.2615490103922912
geestig.foc5.all.weight.bound.min1.soc4.all.10000	-0.06981378046851003	0.24923133639784129	bound	518	all	5_5	1	weight	10000	10000	all	4_4	273	geestig	0.25374047581989084
geestig.foc5.all.weight.bound.min1.soc4.all.FOC	-0.10173771914239903	0.28622981891137744	bound	518	all	5_5	1	weight	FOC	518	all	4_4	273	geestig	0.25729683868766806
geestig.foc5.all.weight.bound.min1.soc10.all.5000	-0.05902609741297039	0.16266701158385027	bound	518	all	5_5	1	weight	5000	5000	all	10_10	273	geestig	0.24767783654402878
geestig.foc5.all.weight.bound.min1.soc10.all.10000	-0.07620394518609844	0.19173329255382687	bound	518	all	5_5	1	weight	10000	10000	all	10_10	273	geestig	0.24782554595154918
geestig.foc5.all.weight.bound.min1.soc10.all.FOC	-0.11889246390210134	0.2402425496114528	bound	518	all	5_5	1	weight	FOC	518	all	10_10	273	geestig	0.24597532829076274
geestig.foc5.all.selection.bound.min1.soc4.nav.5000	0.1386999333931467	0.2769522290922715	bound	518	all	5_5	1	selection	5000	5000	nav	4_4	273	geestig	0.24727254598621143
geestig.foc5.all.selection.bound.min1.soc4.nav.10000	0.15357976242502258	0.327825669358426	bound	518	all	5_5	1	selection	10000	10000	nav	4_4	273	geestig	0.24378107336147845
geestig.foc5.all.selection.bound.min1.soc4.nav.FOC	0.07088237346124991	0.29064909072170414	bound	518	all	5_5	1	selection	FOC	518	nav	4_4	273	geestig	0.23127276344079367
geestig.foc5.all.selection.bound.min1.soc10.nav.5000	0.08183229075246932	0.17414213865403275	bound	518	all	5_5	1	selection	5000	5000	nav	10_10	273	geestig	0.24763535888472527
geestig.foc5.all.selection.bound.min1.soc10.nav.10000	0.0762063345554105	0.20575668439355066	bound	518	all	5_5	1	selection	10000	10000	nav	10_10	273	geestig	0.24686246130467712
geestig.foc5.all.selection.bound.min1.soc10.nav.FOC	0.02914471255879198	0.20577197524391833	bound	518	all	5_5	1	selection	FOC	518	nav	10_10	273	geestig	0.22592469108119026
geestig.foc5.all.selection.bound.min1.soc4.all.5000	0.1364465723212797	0.2710356580057755	bound	518	all	5_5	1	selection	5000	5000	all	4_4	273	geestig	0.2454376028052237
geestig.foc5.all.selection.bound.min1.soc4.all.10000	0.13304700786585097	0.2883260412774707	bound	518	all	5_5	1	selection	10000	10000	all	4_4	273	geestig	0.2455752017841401
geestig.foc5.all.selection.bound.min1.soc4.all.FOC	0.07088237345705288	0.290649090722219	bound	518	all	5_5	1	selection	FOC	518	all	4_4	273	geestig	0.23127276344079367
geestig.foc5.all.selection.bound.min1.soc10.all.5000	0.09348248270755331	0.1774902377005247	bound	518	all	5_5	1	selection	5000	5000	all	10_10	273	geestig	0.2434629243168399
geestig.foc5.all.selection.bound.min1.soc10.all.10000	0.07083722448965446	0.18220013709939117	bound	518	all	5_5	1	selection	10000	10000	all	10_10	273	geestig	0.24461701171210826
geestig.foc5.all.selection.bound.min1.soc10.all.FOC	0.029144712558814376	0.2057719752439331	bound	518	all	5_5	1	selection	FOC	518	all	10_10	273	geestig	0.22592469108119026
geestig.foc5.all.no.bound.min1.soc4.nav.5000	0.311776032980165	0.30405539649660385	bound	680	all	5_5	1	no	5000	5000	nav	4_4	275	geestig	0.24272595157076723
geestig.foc5.all.no.bound.min1.soc4.nav.10000	0.3325889423536538	0.33309044917533753	bound	680	all	5_5	1	no	10000	10000	nav	4_4	275	geestig	0.24204397157861882
geestig.foc5.all.no.bound.min1.soc4.nav.FOC	0.16530847053136552	0.25139458514234836	bound	680	all	5_5	1	no	FOC	680	nav	4_4	275	geestig	0.23018513787054626
geestig.foc5.all.no.bound.min1.soc10.nav.5000	0.21114447920098947	0.20359837999060765	bound	680	all	5_5	1	no	5000	5000	nav	10_10	275	geestig	0.24681072788335787
geestig.foc5.all.no.bound.min1.soc10.nav.10000	0.21123486332964747	0.22682408644949265	bound	680	all	5_5	1	no	10000	10000	nav	10_10	275	geestig	0.2448387773916603
geestig.foc5.all.no.bound.min1.soc10.nav.FOC	0.09656206437867716	0.1904009601387596	bound	680	all	5_5	1	no	FOC	680	nav	10_10	275	geestig	0.2278668065402276
geestig.foc5.all.no.bound.min1.soc4.all.5000	0.3219385880100088	0.30016285135681003	bound	680	all	5_5	1	no	5000	5000	all	4_4	275	geestig	0.2388788368276753
geestig.foc5.all.no.bound.min1.soc4.all.10000	0.30948423918258505	0.31583243587418375	bound	680	all	5_5	1	no	10000	10000	all	4_4	275	geestig	0.23832414275140895
geestig.foc5.all.no.bound.min1.soc4.all.FOC	0.1653084705300267	0.25139458514055274	bound	680	all	5_5	1	no	FOC	680	all	4_4	275	geestig	0.23018513787054626
geestig.foc5.all.no.bound.min1.soc10.all.5000	0.23596607355114355	0.2116667027804802	bound	680	all	5_5	1	no	5000	5000	all	10_10	275	geestig	0.24173727284813737
geestig.foc5.all.no.bound.min1.soc10.all.10000	0.20428211267289342	0.21201164400345843	bound	680	all	5_5	1	no	10000	10000	all	10_10	275	geestig	0.24206830453283215
geestig.foc5.all.no.bound.min1.soc10.all.FOC	0.09656206437407278	0.19040096013334495	bound	680	all	5_5	1	no	FOC	680	all	10_10	275	geestig	0.2278668065402276
