distance	model_A	model_B	foc_foc_pos_same	foc_foc_pos	foc_foc_win_same	foc_foc_win	foc_ppmi_same	foc_ppmi	soc_length_same	soc_length	soc_soc_pos_same	soc_soc_pos	soc_soc_win_same	soc_soc_win	shared_parameters
0	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	TRUE	4_4	6
0.011528680834496985	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.10000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	TRUE	4_4	5
0.078872988639902	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.FOC	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	TRUE	4_4	5
0.027507785618620995	hachelijk.foc10.nav.weight.bound.min1.soc10.nav.5000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	TRUE	nav	FALSE	10_10-4_4	5
0.021349794204483796	hachelijk.foc10.nav.weight.bound.min1.soc10.nav.10000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	TRUE	nav	FALSE	10_10-4_4	4
0.08936804811222987	hachelijk.foc10.nav.weight.bound.min1.soc10.nav.FOC	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	TRUE	nav	FALSE	10_10-4_4	4
0.004041969264723111	hachelijk.foc10.nav.weight.bound.min1.soc4.all.5000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	TRUE	4_4	5
0.006285076879075868	hachelijk.foc10.nav.weight.bound.min1.soc4.all.10000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	TRUE	4_4	4
0.078872988639902	hachelijk.foc10.nav.weight.bound.min1.soc4.all.FOC	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	TRUE	4_4	4
0.03661975854601285	hachelijk.foc10.nav.weight.bound.min1.soc10.all.5000	hachelijk.foc10.nav.weight.bound.min1.soc4.nav.5000	TRUE	nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	FALSE	10_10-4_4	4
